method,n,tr_time,r2_test,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_V50,pval50,tr_V51,pval51,tr_V52,pval52,tr_V53,pval53,tr_V54,pval54,tr_V55,pval55,tr_V56,pval56,tr_V57,pval57,tr_V58,pval58,tr_V59,pval59,tr_V60,pval60,tr_V61,pval61,tr_V62,pval62,tr_V63,pval63,tr_V64,pval64,tr_V65,pval65,tr_V66,pval66,tr_V67,pval67,tr_V68,pval68,tr_V69,pval69,tr_V70,pval70,tr_V71,pval71,tr_V72,pval72,tr_V73,pval73,tr_V74,pval74,tr_V75,pval75,tr_V76,pval76,tr_V77,pval77,tr_V78,pval78,tr_V79,pval79,tr_V80,pval80,tr_V81,pval81,tr_V82,pval82,tr_V83,pval83,tr_V84,pval84,tr_V85,pval85,tr_V86,pval86,tr_V87,pval87,tr_V88,pval88,tr_V89,pval89,tr_V90,pval90,tr_V91,pval91,tr_V92,pval92,tr_V93,pval93,tr_V94,pval94,tr_V95,pval95,tr_V96,pval96,tr_V97,pval97,tr_V98,pval98,tr_V99,pval99,tr_V100,pval100,tr_V101,pval101,tr_V102,pval102,tr_V103,pval103,tr_V104,pval104,tr_V105,pval105,tr_V106,pval106,tr_V107,pval107,tr_V108,pval108,tr_V109,pval109,tr_V110,pval110,tr_V111,pval111,tr_V112,pval112,tr_V113,pval113,tr_V114,pval114,tr_V115,pval115,tr_V116,pval116,tr_V117,pval117,tr_V118,pval118,tr_V119,pval119,tr_V120,pval120,tr_V121,pval121,tr_V122,pval122,tr_V123,pval123,tr_V124,pval124,tr_V125,pval125,tr_V126,pval126,tr_V127,pval127,tr_V128,pval128,tr_V129,pval129,tr_V130,pval130,tr_V131,pval131,tr_V132,pval132,tr_V133,pval133,tr_V134,pval134,tr_V135,pval135,tr_V136,pval136,tr_V137,pval137,tr_V138,pval138,tr_V139,pval139,tr_V140,pval140,tr_V141,pval141,tr_V142,pval142,tr_V143,pval143,tr_V144,pval144,tr_V145,pval145,tr_V146,pval146,tr_V147,pval147,tr_V148,pval148,tr_V149,pval149,tr_V150,pval150,tr_V151,pval151,tr_V152,pval152,tr_V153,pval153,tr_V154,pval154,tr_V155,pval155,tr_V156,pval156,tr_V157,pval157,tr_V158,pval158,tr_V159,pval159,tr_V160,pval160,tr_V161,pval161,tr_V162,pval162,tr_V163,pval163,tr_V164,pval164,tr_V165,pval165,tr_V166,pval166,tr_V167,pval167,tr_V168,pval168,tr_V169,pval169,tr_V170,pval170,tr_V171,pval171,tr_V172,pval172,tr_V173,pval173,tr_V174,pval174,tr_V175,pval175,tr_V176,pval176,tr_V177,pval177,tr_V178,pval178,tr_V179,pval179,tr_V180,pval180,tr_V181,pval181,tr_V182,pval182,tr_V183,pval183,tr_V184,pval184,tr_V185,pval185,tr_V186,pval186,tr_V187,pval187,tr_V188,pval188,tr_V189,pval189,tr_V190,pval190,tr_V191,pval191,tr_V192,pval192,tr_V193,pval193,tr_V194,pval194,tr_V195,pval195,tr_V196,pval196,tr_V197,pval197,tr_V198,pval198,tr_V199,pval199
LOCO-W,300,57.75170540809631,0.9715339994640503,1.0,1.8250143618558923e-09,0.0,0.9995268382290797,0.0,0.2978798040235068,0.0,5.3203508265653454e-09,1.0,0.11591804437262732,1.0,0.00017902093080546244,0.0,7.480127628411992e-12,0.0,0.9999999993759013,0.0,1.1068257421698036e-10,1.0,0.5654482656315618,0.0,0.9999999999330753,1.0,0.727639568836068,0.0,0.6622566296613872,1.0,0.9958842815778315,0.0,0.5500005683550528,0.0,5.384581669432009e-14,1.0,2.254862963013693e-13,0.0,0.9999999993399965,0.0,0.022846599711372484,0.0,0.9999999999999902,0.0,0.10455123904993435,1.0,4.277511678196788e-11,0.0,0.9999999999995259,0.0,0.9990665984354945,0.0,0.9999999999952704,0.0,0.9999999999497177,1.0,1.1622836026958794e-10,0.0,8.968046305568578e-10,0.0,1.0056680488368386e-08,0.0,0.9659625801048284,0.0,0.0019731386144244967,0.0,1.3558154599024874e-11,0.0,0.29270381219324315,0.0,0.9999999998740271,0.0,0.2209202057898636,0.0,7.574584182101773e-09,0.0,0.9999999922275009,0.0,0.404842125720988,0.0,1.5519964313703838e-07,0.0,0.6740815890981617,0.0,0.9999999992570671,0.0,0.9999999999999927,1.0,0.03564556299712485,0.0,0.22955046536954837,0.0,0.6421061894782767,0.0,0.9927751635014914,0.0,0.9999999997552058,0.0,0.8546561395116792,0.0,0.9999999971307043,0.0,0.3595505507528859,1.0,0.9999999996022817,0.0,0.531031767302234,0.0,0.027962756304542147,0.0,0.02043309109374236,0.0,1.1782796960346786e-12,0.0,0.002561053791025669,0.0,0.04198263421855619,0.0,0.527287184721865,0.0,0.46513761317066427,0.0,0.8785385079895779,0.0,0.04827512751100138,1.0,3.271742479160622e-07,1.0,0.47316212065974084,1.0,0.352682673510476,0.0,0.9999999999147575,0.0,0.8352721125421542,0.0,0.9999999999211018,1.0,1.967075369257998e-08,0.0,0.9271200604983572,0.0,0.378283058597649,0.0,0.9153108020084066,0.0,0.9999999999637089,1.0,6.5248917380245075e-12,0.0,0.8622669529982829,1.0,0.010402688392242787,0.0,0.18597620558020855,0.0,0.01521312998057378,0.0,0.5784021288502463,0.0,0.999999885732998,1.0,0.03435679049401086,0.0,0.9893110534441192,0.0,0.011727728402649129,0.0,0.9034455677918336,0.0,0.2722817103243005,0.0,0.0020846001627239374,0.0,0.22299434524117623,1.0,2.3111179636714496e-11,0.0,0.3959727084543586,1.0,0.9999999999917102,1.0,8.930634010084759e-13,0.0,0.9988382778489842,0.0,0.9999999998814848,0.0,0.8659383997644987,0.0,0.009187602664756933,1.0,0.46913127305114544,0.0,0.8942865416905357,1.0,0.8200491073836949,0.0,0.14871739687054064,0.0,0.00856272491656207,1.0,0.024306219402179252,0.0,0.2322509597096516,1.0,1.6685541837091478e-12,0.0,0.6009082660917899,0.0,0.07182503412672303,0.0,1.5638057515587889e-10,0.0,2.5317042462447148e-08,0.0,0.008336011219734374,0.0,0.9999999994804729,0.0,0.937795795536766,0.0,0.3482202010600116,0.0,0.039760559796467865,0.0,0.5953301700197984,1.0,8.947298457684383e-11,0.0,0.00020000173606649074,0.0,0.7328897211003635,0.0,0.6230004389665332,1.0,0.9999998811916884,0.0,0.16973415164102268,0.0,0.016060350998201023,0.0,0.32256329273906426,0.0,0.9999999940013056,0.0,0.4946268320310222,0.0,0.5829704529943289,0.0,0.014124194661392475,0.0,0.9999999999508244,0.0,0.8470747220171511,0.0,0.999999996604904,0.0,0.9501467874297007,1.0,0.4216216402754207,0.0,0.9999999994969356,0.0,0.7518657542994283,0.0,0.009269984295709355,0.0,0.003128538488493371,0.0,0.7573912501035039,0.0,0.5204321704515877,0.0,0.2773383680170636,1.0,0.9135142502215989,0.0,0.7246699404084825,0.0,4.786881002694088e-09,1.0,1.9182899713143797e-10,1.0,1.15675802270232e-10,0.0,0.9519604490320539,1.0,0.9852886984610699,0.0,4.1249914595198334e-10,0.0,0.20134524607155457,1.0,0.993710232529637,0.0,0.7199884455025843,0.0,0.04061549876646753,0.0,0.5087389544026665,1.0,4.496403249731884e-14,0.0,0.9981247228630696,0.0,0.9999999948307606,0.0,0.007038002936569532,1.0,0.9999999999991698,0.0,0.9831891096767209,0.0,0.6039665193005862,1.0,3.313482821454272e-11,0.0,0.9999999999735684,0.0,0.8035095157733152,0.0,0.36584837768337186,0.0,0.996077065780721,0.0,0.4655820440079552,0.0,0.008963182283138083,1.0,7.56216311792457e-10,0.0,5.440092820663267e-14,0.0,2.746147753640571e-11,0.0,0.5403307839869198,0.0,0.7017806234861135,1.0,0.999999997483594,0.0,1.348219313968002e-10,1.0,0.0003487687521195326,0.0,0.9967648685667372,0.0,0.4924535998844506,0.0,1.3684647748313239e-08,0.0,2.292943612758336e-12,1.0,9.29700760821106e-13,1.0,2.731148640577885e-14,1.0,0.7528472998689808,1.0,0.5353793280988808,0.0,0.9999952992802472,0.0,2.798039577811551e-10,0.0,0.01788458829602546,0.0,0.7636618776934727,1.0,6.352444026358484e-07,1.0,3.074374088640752e-11,0.0,0.4155253899790061,0.0,0.9999999999997556,0.0,0.961511469962708,0.0,0.9872280121106094,1.0,0.9999999999702056,0.0,0.25560160047902036,0.0,0.3485508760224074,1.0,2.713270164100834e-09,0.0,0.07075231668608106,0.0,0.6006249572154583,1.0,0.025947733378454352,0.0,0.9923052885976932,1.0,1.4240830736866883e-12,0.0,0.40374242564751417,1.0,0.22765427699679008
CPI,300,69.22764348983765,0.9715339994640503,1.0,0.47786267959731904,0.0,1.0,0.0,0.6991457862828547,0.0,1.0,1.0,0.008516060860962028,1.0,0.0001418833129751748,0.0,1.0,0.0,0.4303557153563094,0.0,0.3570678310097023,1.0,0.9210229064757329,0.0,0.8247056540001436,1.0,0.8813060019974901,0.0,0.8559102071269169,1.0,0.002835172152149399,0.0,0.7813815353931628,0.0,0.5447640357711889,1.0,7.84619877339741e-05,0.0,1.0,0.0,1.0,0.0,0.35219832040112553,0.0,1.0,1.0,4.051072405589536e-05,0.0,1.0,0.0,1.0,0.0,0.15933714653495423,0.0,0.08843422930929501,1.0,0.012599932119389529,0.0,0.12338974890170684,0.0,1.0,0.0,0.9711342794901126,0.0,0.5268494489798332,0.0,1.0,0.0,1.0,0.0,0.41146716923584015,0.0,0.5344857339552852,0.0,1.0,0.0,0.42036786518734764,0.0,0.9625814701667251,0.0,0.7611287969320496,0.0,0.07998739478091066,0.0,0.8297712395308843,0.0,1.0,1.0,0.05251745928821221,0.0,0.1473369473562413,0.0,1.0,0.0,0.8163534651587164,0.0,1.0,0.0,0.7984691716086594,0.0,0.6763214700761726,0.0,0.535374262837196,1.0,0.0014278563784341565,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.48686450536974746,0.0,0.35533994352930354,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.15181652277744784,1.0,1.0,0.0,1.0,0.0,0.8724095488028109,0.0,0.14225461826736768,1.0,8.985481119737519e-07,0.0,0.6750368076657628,0.0,0.3458463267788963,0.0,0.6291567719345945,0.0,1.0,1.0,8.968992470927595e-07,0.0,1.0,1.0,0.00011041083928848448,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6194828882028799,1.0,1.1075481084219768e-06,0.0,0.24825889140650897,0.0,1.0,0.0,0.12492852605333155,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.34670904981767514,0.0,0.4978020299592251,1.0,0.3069315170797397,1.0,0.017692231383187346,0.0,0.35040472813839635,0.0,0.08264838681854397,0.0,0.5621735192103147,0.0,0.004429239105907571,1.0,0.6847245418449105,0.0,0.2531766520500933,1.0,0.0014789559899134731,0.0,0.8046688193631962,0.0,1.0,1.0,5.863446788227825e-08,0.0,1.0,1.0,6.119239530297821e-06,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.27623123435307956,0.0,1.0,0.0,0.22806002934147107,0.0,0.15270151914295577,0.0,1.0,0.0,0.5017505752836459,0.0,1.0,1.0,3.8083533605185355e-05,0.0,0.09870901223565065,0.0,1.0,0.0,0.4183203372658457,1.0,0.00029304152762964095,0.0,0.35521980486771443,0.0,0.40637957905438193,0.0,0.8789037864532091,0.0,0.9899054463535989,0.0,1.0,0.0,0.6874480646630653,0.0,1.0,0.0,0.25339875810039464,0.0,1.0,0.0,1.0,0.0,0.6767501073564501,1.0,0.7752543234232738,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.036469884440260496,0.0,1.0,0.0,0.9170156239050644,0.0,1.0,1.0,0.17181088026972785,0.0,1.0,0.0,1.0,1.0,0.4664680922293594,1.0,0.3010465983475472,0.0,1.0,1.0,0.0780718986833587,0.0,0.18593678032125188,0.0,1.0,1.0,0.056081563039037045,0.0,1.0,0.0,1.0,0.0,0.33657817877271456,1.0,4.888161291793681e-07,0.0,0.8478358401718276,0.0,1.0,0.0,1.0,1.0,0.006439286299194885,0.0,1.0,0.0,1.0,1.0,1.0042625536404887e-10,0.0,1.0,0.0,1.0,0.0,0.7755745352178492,0.0,0.1683886162662232,0.0,1.0,0.0,0.6576876699317253,1.0,5.7478296428895783e-08,0.0,1.0,0.0,0.8897447013542688,0.0,1.0,0.0,0.21715164664140096,1.0,0.0011628932261852642,0.0,1.0,1.0,2.548614915703156e-08,0.0,0.18752237749411133,0.0,0.18112469596012254,0.0,0.7295745072765427,0.0,0.029008442150640912,1.0,0.005818238998961038,1.0,0.000749575802516673,1.0,0.025151358348045695,1.0,0.21414954299719008,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.24526447339070429,1.0,1.0,1.0,1.348343171555435e-06,0.0,0.3266122862879184,0.0,1.0,0.0,0.1005127867907668,0.0,1.0,1.0,0.003791215729635576,0.0,0.671469683950928,0.0,1.0,1.0,0.0010483064773217168,0.0,1.0,0.0,0.18612343601488301,1.0,0.4864640865657402,0.0,0.2859169036963061,1.0,3.378479653417259e-08,0.0,0.44673444096303666,1.0,0.12860050918770083
CPI_sqrt,300,69.1578619480133,0.9715339994640503,1.0,0.4705560820821239,0.0,0.5,0.0,0.49661291815445263,0.0,0.5,1.0,0.4406371393740434,1.0,0.2408808760105206,0.0,0.5,0.0,0.5025768464879595,0.0,0.5021185521972331,1.0,0.5365047752742892,0.0,0.5005465787003548,1.0,0.5017103834669635,0.0,0.5011973691314476,1.0,0.46745275826128324,0.0,0.498292432663788,0.0,0.5026076228006936,1.0,0.3580221531785921,0.0,0.5,0.0,0.5,0.0,0.476018460758724,0.0,0.5,1.0,0.23250856604259063,0.0,0.5,0.0,0.5,0.0,0.5075183231354673,0.0,0.5001372083162425,1.0,0.31200816815833,0.0,0.49943817617706027,0.0,0.5,0.0,0.5001525676195653,0.0,0.4997340438656211,0.0,0.5,0.0,0.5,0.0,0.49954189074472555,0.0,0.4999647917213645,0.0,0.5,0.0,0.5015505688767437,0.0,0.5019160859433268,0.0,0.49705764727676527,0.0,0.4876771365507262,0.0,0.500089314353371,0.0,0.5,1.0,0.4825911771889821,0.0,0.49681768566942713,0.0,0.5,0.0,0.5007226643076261,0.0,0.5,0.0,0.5104736617068196,0.0,0.5002726400845262,0.0,0.5030218260945507,1.0,0.4913792162929762,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5038694034133934,0.0,0.49918105340517704,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5077702203486822,1.0,0.5,0.0,0.5,0.0,0.5003111080210852,0.0,0.49999940744865456,1.0,0.19134932026889723,0.0,0.49938997935754403,0.0,0.49662592915458675,0.0,0.5007401396667139,0.0,0.5,1.0,0.15389815756523761,0.0,0.5,1.0,0.29978270932500195,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5062889502919897,1.0,0.0771900966589479,0.0,0.4994367799903386,0.0,0.5,0.0,0.5128374601780231,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.493146143753545,0.0,0.5059156571226239,1.0,0.4987219610137723,1.0,0.3984886233638571,0.0,0.5005623201467587,0.0,0.5006333990828414,0.0,0.500236648665224,0.0,0.4880817048555064,1.0,0.490442064340888,0.0,0.49672688307983315,1.0,0.4225292206874758,0.0,0.49977648567038063,0.0,0.5,1.0,0.22546913815973485,0.0,0.5,1.0,0.07488444551175823,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5005802887844132,0.0,0.5,0.0,0.5014022858023771,0.0,0.4963591787882881,0.0,0.5,0.0,0.4990116458364244,0.0,0.5,1.0,0.1895106013339236,0.0,0.4936538657509663,0.0,0.5,0.0,0.499624550130985,1.0,0.17153361093083053,0.0,0.498355661882549,0.0,0.4997819477149449,0.0,0.5006048886304667,0.0,0.5035022660861184,0.0,0.5,0.0,0.5008436621227262,0.0,0.5,0.0,0.5026634009658305,0.0,0.5,0.0,0.5,0.0,0.49837658567723675,1.0,0.4996170693221617,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4971045066931692,0.0,0.5,0.0,0.5022729870397601,0.0,0.5,1.0,0.4990840669641471,0.0,0.5,0.0,0.5,1.0,0.48030542129845105,1.0,0.48456191811786303,0.0,0.5,1.0,0.47856923449051836,0.0,0.4999779094719956,0.0,0.5,1.0,0.4599486804004212,0.0,0.5,0.0,0.5,0.0,0.4972784613983354,1.0,0.12361524278460306,0.0,0.5009039776438223,0.0,0.5,0.0,0.5,1.0,0.4292424948416421,0.0,0.5,0.0,0.5,1.0,0.0070081642341865286,0.0,0.5,0.0,0.5,0.0,0.5009520794847497,0.0,0.49980595711996423,0.0,0.5,0.0,0.4938098380671698,1.0,0.2948112054257715,0.0,0.5,0.0,0.5062098338615507,0.0,0.5,0.0,0.5041741806514316,1.0,0.4303060718909299,0.0,0.5,1.0,0.09826125348848364,0.0,0.4986344473191844,0.0,0.4992525746641156,0.0,0.5081356446888311,0.0,0.5004188135643565,1.0,0.4027636817801379,1.0,0.19640077618588708,1.0,0.49571958685451684,1.0,0.48413830532521407,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.49898691572766746,1.0,0.5,1.0,0.13410951417006606,0.0,0.5006106884634121,0.0,0.5,0.0,0.4981114000331785,0.0,0.5,1.0,0.34587124468272423,0.0,0.5007146306311376,0.0,0.5,1.0,0.423093141819039,0.0,0.5,0.0,0.47824115350199087,1.0,0.4934403903468188,0.0,0.4949706997186745,1.0,0.02233683640730098,0.0,0.49447522382895825,1.0,0.48649827438468063
CPI_n,300,69.17038607597351,0.9715339994640503,1.0,0.2588224526433829,0.0,0.5,0.0,0.49221201284081684,0.0,0.5,1.0,0.16453531175279856,1.0,0.003162101447694446,0.0,0.5,0.0,0.4993887148467137,0.0,0.5638889917274738,1.0,0.571092763499658,0.0,0.4906156715010858,1.0,0.5251961351427037,0.0,0.513940693292708,1.0,0.31406033020772106,0.0,0.4542348279321652,0.0,0.5143749981201637,1.0,0.06592322834229494,0.0,0.5,0.0,0.5,0.0,0.38075040745902544,0.0,0.5,1.0,0.010024797851691278,0.0,0.5,0.0,0.5,0.0,0.5249067422227971,0.0,0.4929089061675342,1.0,0.009834849342291233,0.0,0.4978191229667107,0.0,0.5,0.0,0.5010094967122315,0.0,0.4984027386040993,0.0,0.5,0.0,0.5,0.0,0.4989479168201483,0.0,0.4999155554095234,0.0,0.5,0.0,0.4981723624741671,0.0,0.5097753478090995,0.0,0.5348852090526709,0.0,0.5023962851420947,0.0,0.5088893596246592,0.0,0.5,1.0,0.30740631611877284,0.0,0.4339528438283723,0.0,0.5,0.0,0.5081464945220722,0.0,0.5,0.0,0.6103896788451271,0.0,0.5160073854940649,0.0,0.5171654844915566,1.0,0.4535371163523882,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5584365901341061,0.0,0.5098255518612596,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5060384767623649,1.0,0.5,0.0,0.5,0.0,0.48842121420299484,0.0,0.4989704266353167,1.0,0.00023314756526085053,0.0,0.45701614789648465,0.0,0.49877852998069283,0.0,0.5066361031314477,0.0,0.5,1.0,0.0023205171907318407,0.0,0.5,1.0,0.001352956739162127,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5275904572200066,1.0,0.00015501132901893605,0.0,0.5030554572280688,0.0,0.5,0.0,0.6041373852792391,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.42907318894943247,0.0,0.4753266717520186,1.0,0.5112909578018217,1.0,0.03655590163704185,0.0,0.47101609291514246,0.0,0.4436185916799278,0.0,0.5200504350431607,0.0,0.4436093439244118,1.0,0.48539708667906556,0.0,0.45233347634601073,1.0,0.2778530279210416,0.0,0.5013910594346396,0.0,0.5,1.0,0.0005597515792784122,0.0,0.5,1.0,0.0006715783904410376,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5023551678572118,0.0,0.5,0.0,0.48589606104481964,0.0,0.4409710893333131,0.0,0.5,0.0,0.5014382857986742,0.0,0.5,1.0,0.004407952806707238,0.0,0.45198495157469254,0.0,0.5,0.0,0.4974294439347955,1.0,3.1785070628053415e-05,0.0,0.4222922121153757,0.0,0.4990974845500302,0.0,0.5146235621232915,0.0,0.512336165245652,0.0,0.5,0.0,0.5254863714640847,0.0,0.5,0.0,0.5117787336049153,0.0,0.5,0.0,0.5,0.0,0.5131831162503704,1.0,0.4595124269501518,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.468671501783664,0.0,0.5,0.0,0.5041968728302925,0.0,0.5,1.0,0.4911590082035454,0.0,0.5,0.0,0.5,1.0,0.4618371002064994,1.0,0.41729403204203674,0.0,0.5,1.0,0.527798615118731,0.0,0.4987867200027664,0.0,0.5,1.0,0.2612614538040176,0.0,0.5,0.0,0.5,0.0,0.4748049281827444,1.0,0.0017314964592935467,0.0,0.503248562578433,0.0,0.5,0.0,0.5,1.0,0.3097719988773264,0.0,0.5,0.0,0.5,1.0,1.071151614557026e-06,0.0,0.5,0.0,0.5,0.0,0.5104581488283197,0.0,0.49878732491013344,0.0,0.5,0.0,0.4841528244937351,1.0,0.014273813735758258,0.0,0.5,0.0,0.5367408155346634,0.0,0.5,0.0,0.4990232063463984,1.0,0.11145135898163055,0.0,0.5,1.0,0.0002267518730038549,0.0,0.5723058282866895,0.0,0.4560799582110351,0.0,0.5502203800312816,0.0,0.495410560791672,1.0,0.13512687126235184,1.0,0.01622923280534284,1.0,0.3861024676736174,1.0,0.3749617194870209,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5766643645841987,1.0,0.5,1.0,5.142737209964497e-05,0.0,0.5064473453474703,0.0,0.5,0.0,0.5160055069332593,0.0,0.5,1.0,0.0921480622339858,0.0,0.5094921460346075,0.0,0.5,1.0,0.24270136047319613,0.0,0.5,0.0,0.5280746256608375,1.0,0.3401906558509584,0.0,0.441473191242248,1.0,5.270054167845011e-08,0.0,0.5184323673698795,1.0,0.38524486335874325
CPI_bt,300,69.90234875679016,0.9715339994640503,1.0,0.32707921124005185,0.0,0.5,0.0,0.5406088381183015,0.0,0.5,1.0,0.06856142299167145,1.0,4.929811296512458e-10,0.0,0.5,0.0,0.5273119814152544,0.0,0.4914311278167103,1.0,0.6278095927682223,0.0,0.49496248281656635,1.0,0.5138176091270036,0.0,0.5060602952287429,1.0,0.06400359398598433,0.0,0.49281221529609226,0.0,0.4903581547103369,1.0,0.0018652432231531088,0.0,0.5,0.0,0.5,0.0,0.3051141084839132,0.0,0.5,1.0,4.5011004134004276e-10,0.0,0.5,0.0,0.5,0.0,0.5568041904231125,0.0,0.49450449290796805,1.0,1.5622702898752965e-06,0.0,0.49661805763484335,0.0,0.5,0.0,0.5001889193630604,0.0,0.5010803522490999,0.0,0.5,0.0,0.5,0.0,0.49624955876007487,0.0,0.5003023589824118,0.0,0.5,0.0,0.5085044074930966,0.0,0.5123082321208916,0.0,0.49717296671806827,0.0,0.46022453461975427,0.0,0.5033178531768593,0.0,0.5,1.0,0.18114756353240719,0.0,0.47067058643086906,0.0,0.5,0.0,0.5028558398539974,0.0,0.5,0.0,0.6471459940216265,0.0,0.5172226538828272,0.0,0.5218866456953591,1.0,0.42295874784496346,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4120486901351683,0.0,0.48730470375677826,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.2563711010940469,1.0,0.5,0.0,0.5,0.0,0.45703192888429234,0.0,0.5015669315064023,1.0,1.0117350678291639e-15,0.0,0.46077049041210905,0.0,0.5083274249447645,0.0,0.5137950098533789,0.0,0.5,1.0,5.101967586837024e-12,0.0,0.5,1.0,1.2690493208703199e-09,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5075694988242244,1.0,3.4748100588928134e-12,0.0,0.4978786768457522,0.0,0.5,0.0,0.45493597827689436,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.4443683547393679,0.0,0.4746735571117447,1.0,0.5203307576088866,1.0,0.04193169066377516,0.0,0.4487213471623314,0.0,0.4854889689132467,0.0,0.5280000088338227,0.0,0.3120918872969832,1.0,0.3731112720653937,0.0,0.5307640280360508,1.0,0.04002104061704779,0.0,0.49734375211442955,0.0,0.5,1.0,3.61131320213147e-08,0.0,0.5,1.0,1.4179204863210446e-19,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4990947254378559,0.0,0.5,0.0,0.4770183265794047,0.0,0.4300118622094934,0.0,0.5,0.0,0.46597751280455335,0.0,0.5,1.0,1.3565994282680765e-16,0.0,0.47128280000319306,0.0,0.5,0.0,0.48203634207277124,1.0,1.874554976366002e-21,0.0,0.4722810563349704,0.0,0.5012556905306572,0.0,0.41328118549699056,0.0,0.5278071343283371,0.0,0.5,0.0,0.48236481594604697,0.0,0.5,0.0,0.46542039824770204,0.0,0.5,0.0,0.5,0.0,0.4988642819712679,1.0,0.4831549690978285,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4975180852040354,0.0,0.5,0.0,0.5070948606483852,0.0,0.5,1.0,0.4855665660627544,0.0,0.5,0.0,0.5,1.0,0.3248127604795177,1.0,0.5763921021761145,0.0,0.5,1.0,0.39538245989493503,0.0,0.5018763671549877,0.0,0.5,1.0,0.017590548071404716,0.0,0.5,0.0,0.5,0.0,0.46912945242170717,1.0,1.3841091096259954e-12,0.0,0.5085027279126112,0.0,0.5,0.0,0.5,1.0,0.1708403277711914,0.0,0.5,0.0,0.5,1.0,8.431386885841056e-15,0.0,0.5,0.0,0.5,0.0,0.5087888568076603,0.0,0.499064341758656,0.0,0.5,0.0,0.5328936961924768,1.0,9.92093178057515e-05,0.0,0.5,0.0,0.5128988113027316,0.0,0.5,0.0,0.5248244363441315,1.0,0.035031407995749254,0.0,0.5,1.0,7.200078654552654e-14,0.0,0.6490275317651336,0.0,0.4661649672695302,0.0,0.5684469255130318,0.0,0.46677052582922723,1.0,0.11494797105656329,1.0,3.667074056707925e-14,1.0,0.4098401522167166,1.0,0.42551486909436065,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5097029091945987,1.0,0.5,1.0,7.267533304604906e-19,0.0,0.5165937449701389,0.0,0.5,0.0,0.5430782950604562,0.0,0.5,1.0,0.061636544667446266,0.0,0.47003773566669754,0.0,0.5,1.0,0.02643170612085033,0.0,0.5,0.0,0.5326181342180173,1.0,0.3983675864782965,0.0,0.43199688760504434,1.0,1.3563690944073353e-20,0.0,0.48301584175121187,1.0,0.39607012361480237
