method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,6.3770432472229,0.9997948690096968,0.9842507729118466,0.001042568922296483,0.00107127640083593,0.9084059215702223,2.9032231063652603e-08,0.9885153528685366,0.987923265557678,0.0008241835624465121,0.00040028607284292583,0.00016022814329119672
CPI,442,1.3463072776794434,0.65151493480319,0.03892216569538277,0.0007947176506689929,0.49781083434838574,0.9498871871916623,0.7550569890451687,0.8021475950969663,0.9762278974748694,0.021885376156646142,0.8490212168442435,0.3569385158758296
CPI_sqrt,442,1.3434007167816162,0.9625677754208103,0.21710981984305966,0.010013628816931144,0.6439721481589,0.9561633208140744,0.6515350521804311,0.36716452390425913,0.559381254322849,0.02052258027789214,0.8983232272879895,0.9134175558128633
CPI_n,442,1.3425846099853516,0.9365415070203233,0.03452426044430767,0.004263869727230153,0.00942564745941771,0.9539998054090713,0.6610368716842101,0.20276824705695506,0.8760157196407449,0.00048710305815186306,0.4590368903088188,0.8054599399618403
CPI_bt,442,1.4204332828521729,0.5014709211987315,0.49308587145382726,0.4943531435246983,0.4977515736655006,0.5180648524147238,0.5061196248247349,0.50994783133923,0.4997153592129044,0.49664342001717415,0.5022259022671509,0.4971543255038032
CPI_sqd,442,1.4159362316131592,0.4984638942612159,0.47885915407317114,0.49664556648638297,0.4945490458567881,0.5091658981970263,0.5101772410803311,0.49894291694039816,0.49822110362485594,0.49600220177704313,0.5024575418181784,0.5066637487081214
S-CPI,442,1.4510955810546875,0.9710448824022975,0.08420619184065081,0.01078612469391923,0.6121413911467558,0.9477430316358804,0.9519691630771808,0.9140352344829004,0.9966275670005795,0.06539730702976906,0.979195194896801,0.9790871685624168
S-CPI_sqrt,442,1.4496960639953613,0.9540070033624949,0.06250548088920437,0.032952897893734706,0.5334302102960877,0.9852470598333014,0.9286881947245407,0.8284140274335619,0.9926775231470492,0.14322227825138711,0.9559200456410885,0.9645701624937977
S-CPI_n,442,1.448833703994751,0.9893611130289791,0.05033618623082816,0.08990268436510584,0.6436690883912012,0.993745889030072,0.8835471577786407,0.9493750014146378,0.9986299471597079,0.11957919226752844,0.9032693681349562,0.9747838174953721
S-CPI_bt,442,1.5226898193359375,0.50556629450434,0.4898402145662816,0.4977206020539245,0.5002071521570205,0.5122070156306743,0.5037562713536202,0.5079674587702067,0.5090006543919605,0.4986473973164423,0.5061327952954632,0.5075427379231381
S-CPI_sqd,442,1.5214085578918457,0.5077473351042078,0.4911386826452944,0.4975929925615709,0.5002385601038827,0.5137508788259189,0.5066811464166132,0.5048180664845138,0.5051203360855393,0.4985427551930506,0.5060424029194918,0.5093230841452324
S-CPI2,442,2.510385036468506,0.9878515332361759,0.041046901210037755,0.058444710636512846,0.5431912586911004,0.9933672544316563,0.9435356909495235,0.8886310981559972,0.9983442850602856,0.1777378064617346,0.9813473962526856,0.9894802772272592
S-CPI2_sqrt,442,2.510941982269287,0.984774812985093,0.05549174559563865,0.04340844721866614,0.525032381257889,0.9869992546880737,0.9315635983834558,0.8706421202914836,0.997668254247877,0.26798726678896184,0.9776344354283073,0.9760058989468312
S-CPI2_n,442,2.510953426361084,0.9861933870274141,0.043543759845106764,0.028090562893772673,0.5677156178938381,0.991139606970732,0.954851105567256,0.8865538463465448,0.9991960460003292,0.16261505596386105,0.9745301286178504,0.9904880341050449
S-CPI2_bt,442,2.5844180583953857,0.5066068506887397,0.4889050133758687,0.49790919547071616,0.5004317612805452,0.5180457563618595,0.5074778413847212,0.5070235830935538,0.5067714769968248,0.4985847076098788,0.505341353486782,0.5094318707716026
S-CPI2_sqd,442,2.588639974594116,0.5075744425865614,0.48933832653590414,0.4980246101148479,0.500256967377601,0.5130701663899118,0.5078106802761364,0.5077430519698729,0.5080630253580275,0.49879032998864375,0.5065667754065959,0.5093364911700992
LOCO,442,4.668377161026001,0.9617409392034013,0.08324474166455509,0.1374582932288253,0.2837797507046801,0.31437625370532635,0.7609662892527301,0.565925865356466,0.8029227791878188,0.20136393066686537,0.5184474289458351,0.799399769348967
LOCO_sqrt,442,4.665253162384033,0.9576699857588484,0.0917850769728844,0.14129173804103634,0.2889999316188483,0.3202740513545961,0.7518966905109015,0.5634679303886726,0.7956714000955201,0.20621036962765593,0.517873779720139,0.7913057236615209
LOCO_n,442,4.664860725402832,0.9613926080416779,0.08398716654324578,0.137792692220074,0.2842419369406354,0.3149022651034781,0.7601569141954113,0.5657052571952393,0.8022824847406528,0.20178940158408054,0.5183962338077488,0.7986832253329019
LOCO_bt,442,4.738375902175903,0.5031833367800391,0.497314783856233,0.4991083209722049,0.4990337682244282,0.4990089669006145,0.501653807116347,0.5004112704616436,0.5014680529001538,0.49915235525203655,0.500093483269132,0.5014699068946739
LOCO_sqd,442,4.740171432495117,0.5031525054340327,0.49621179065183857,0.4990162325779511,0.49897680813221057,0.49890610825454207,0.5021227679312319,0.5004820500668901,0.501836263121512,0.498958241019408,0.5000991712862439,0.5023998295661048
S-CPI_ST,442,1.3440313339233398,0.9174583054221064,0.9999989716999617,0.5687982543664036,0.8876850350708186,0.9719860590805498,0.9984753363073584,0.9719860590805498,0.9999999999794019,0.11231496492918135,0.958754353737419,0.9880994503325545
S-CPI_Wilcox,442,1.3590376377105713,0.9289268083419601,0.15488219928483987,0.010487386407410532,0.029066929734162868,0.9150772514581009,0.7989953504522243,0.8548523560868162,0.8250759799739111,0.006099113106847178,0.4651331628154713,0.8042150168412605
LOCO_ST,442,4.677535057067871,0.9880994503325545,0.30152319456444016,0.8070206228294606,0.24401117191543278,0.1490353316957698,0.6355730306632081,0.5000000000000003,0.8876850350708186,0.24401117191543278,0.4312017456335963,0.5687982543664036
LOCO_Wilcox,442,4.677535057067871,0.9973496243001977,0.08945585254729432,0.3916155038174565,0.2762510241933051,0.10817077242171891,0.7536727659544544,0.3584155163683879,0.8699744791914503,0.17887612799601643,0.31500070368678873,0.6809996010263646
Semi_KO_ST,442,7.554158926010132,0.9955903577893234,1.0,0.007589776966828797,0.07012698737662927,1.0,1.0,0.9999999999999534,1.0,0.9999623528660385,0.9999834434821544,0.5189650193295274
Semi_KO_Wilcox,442,7.551024675369263,0.08157936995097115,0.17222529358292726,0.0008995256567133975,0.053403795923440626,0.11741536701169064,0.13637746435570386,0.42795580906330133,0.3979837166147598,0.01923963542057005,0.43777473457777744,0.01743248583706716
dCRT,442,4.851382732391357,0.9248805723926435,0.0008557760483416908,1.1034438614512393e-08,0.0001266137562275917,0.8217251789885744,0.936308323953384,0.6640207945707344,0.4474192417344477,0.00044791893720521356,0.6562275040642396,0.06123653301619683
HRT,442,45.066750049591064,0.7249190938511327,0.01779935275080906,0.0,0.12071197411003236,0.9763754045307443,0.8618122977346279,0.8171521035598706,0.7724919093851133,0.000970873786407767,0.8446601941747572,0.7436893203883496
Semi_KO_ST_perm5,442,26.163864850997925,0.9999999999978297,1.0,0.008105176877777346,0.9708458652341854,1.0,1.0,1.0,1.0,1.0,1.0,0.9535783544052419
Semi_KO_Wilcox_perm5,442,26.542783737182617,0.6554947005490447,0.0012980168257536524,3.807244304326322e-17,6.954611247834837e-06,0.9300754171386898,0.982404427825412,0.34969901717073776,0.7081985138686288,6.633836508066104e-05,0.7446851146879776,0.22834117419148864
Semi_KO_ST_perm10,442,49.75989079475403,1.0,1.0,0.0013781189039366202,0.9999980765657325,1.0,1.0,1.0,1.0,1.0,1.0,0.9981543318996867
Semi_KO_Wilcox_perm10,442,49.6469783782959,0.15843884352279275,6.137741469818308e-06,4.0047451776223146e-32,4.7142878182378286e-11,0.9127722535360014,0.5091055495930777,0.6489532089367795,0.403071266996147,1.2212805861742706e-13,0.655619507699626,0.0046569345694693195
