method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,0.5685155391693115,0.47180350041754104,0.6903279809583065,0.11255009478659372,0.7556923879443094,0.5197976694969937,0.05338602003313597,0.7855400062578746,0.722756391150861,0.8557987674595027,0.2266657849667476,0.0050743488217313,0.9573862076809897
CPI,1599,3.405195951461792,0.643502647719822,0.0015588773274494898,0.5683027275931533,0.14921435669396943,0.18617497102310926,0.05072121901825405,0.01418318020634348,1.0,0.020050305801774453,0.0036783020507897795,1.2524454231733575e-07,0.05634858208220267
CPI_sqrt,1599,3.4182567596435547,0.49651370079706775,0.30025014415718027,0.48461967647013515,0.4998130419202729,0.45322741360697305,0.49203715360459843,0.4995424884432277,0.5,0.48996628520629926,0.3791671758419624,0.055242921237816364,0.49949069568928023
CPI_n,1599,3.3984029293060303,0.5603554232148608,0.005854576396947053,0.4853502679418065,0.5081313392376613,0.2943558583480448,0.2749204693108527,0.45513528410202053,0.5,0.3079390054763497,0.04146134870739701,2.2980496675826622e-06,0.5218145698838215
CPI_bt,1599,4.026151180267334,0.7104940194067753,9.125892069509258e-61,0.6153501448831765,0.4272672347937739,2.325258906545255e-05,0.0894319881035539,0.26999659861185754,0.5,0.19972393576027497,1.5860259046476e-11,0.0,0.4831363669418079
CPI_sqd,1599,4.022090435028076,6.502663797133227e-150,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.2511233610750595e-74
S-CPI,1599,3.4262373447418213,0.6379871584390693,0.061089299159553544,0.5291834502549161,0.20586103960874902,0.11762312044493206,0.08588798721345531,0.16420150406663142,0.034463089836632245,0.06524939934611122,0.2004295620789267,0.00047140213362032644,0.37790797761242784
S-CPI_sqrt,1599,3.416706085205078,0.5108799677261587,0.42214840014218624,0.5002680042286962,0.4990124843031668,0.463746888166218,0.47729911453058144,0.48323995931479197,0.4999999999999989,0.4776795847875618,0.4170491280174513,0.07539045386215125,0.49821536616527423
S-CPI_n,1599,3.421201467514038,0.6432223090353122,0.07569987611494171,0.5089150062329455,0.4848702875687889,0.19438158010911838,0.28418043111657953,0.3534874560547997,0.49999999999997574,0.20249786939017,0.16982976383868797,0.0031246603360577238,0.4903201649816332
S-CPI_bt,1599,4.0492777824401855,0.7798243557173468,2.2843969153218724e-49,0.3458108864820043,0.4564941131529491,0.002158319205807013,0.12595704629343507,0.07440840610638182,0.49999999999997574,0.0282913747857031,0.0005625311112089963,4.427276385378422e-230,0.48368326034855086
