method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,6.419198036193848,0.0041097829880206715,0.015290434453941515,2.2421248369042246e-07,0.17470288824676572,0.9917350251036915,0.5952023673125579,0.9580548273571703,0.7422413858781263,2.4885009937025693e-05,0.48779301691678145,0.023150062929148563
CPI,442,1.3673758506774902,0.18905725111567268,0.004754542337991165,0.008268431460763946,0.563344216738968,0.8998054097596634,0.882115557728422,0.010345125816063899,0.9821174915028122,0.16343958180145346,0.8359055764712418,0.02163027580518763
CPI_sqrt,442,1.3645415306091309,0.6767325718891758,0.017314597043751594,3.389017875352559e-05,0.7431609254725664,0.365874806703531,0.07177758411606136,0.5093366818471708,0.8969974589265906,0.008736717522519359,0.5088538023484143,0.08759381926765758
CPI_n,442,1.3653149604797363,0.6016414721409948,0.008656695290087502,0.10524153907792866,0.3118292457903765,0.4940952645688817,0.7261048457906195,0.017126809565897554,0.965673025694628,0.0008569792729253807,0.8962895572493986,0.05268560752584604
CPI_bt,442,1.4356393814086914,0.5190409192973988,0.48580438559636524,0.49946447570336244,0.5026910144472791,0.5034341789163429,0.49603485114638346,0.48730238125052505,0.5007433019321723,0.4982847738168341,0.5042491982808502,0.4919953544196844
CPI_sqd,442,1.432359218597412,0.5000773763621488,0.4844300877592931,0.4967505685277072,0.5011434720482427,0.5048725418506869,0.5066078406291893,0.4926071227218081,0.5096438412345521,0.49718576907027295,0.5034699892004548,0.4992166388409946
S-CPI,442,1.4735743999481201,0.9323557530748254,0.001940066391071596,0.1216890022333939,0.9436254792801383,0.7476078466661111,0.9216411098171278,0.3237517597126122,0.99712420917438,0.30011923146878217,0.98389095537435,0.2821931688667184
S-CPI_sqrt,442,1.4717283248901367,0.9886726755135373,0.010169834180014128,0.25771615456382946,0.8720411816216542,0.784791751908974,0.8568882359898244,0.6737526205064722,0.9978126419908179,0.6672638483298879,0.9294437739277133,0.22222039098470964
S-CPI_n,442,1.4689667224884033,0.9694194463483861,0.0010733758373921466,0.14003328578774532,0.8665595312749304,0.6007117779067178,0.8119113586983542,0.4138876580663329,0.9957109081613046,0.41894940440566963,0.9372511392279658,0.13495752792349602
S-CPI_bt,442,1.540987253189087,0.5135170368817463,0.48696826406221994,0.4982269200935845,0.5025941636723941,0.5012479832961961,0.5057964386738941,0.49817800502023607,0.5109413369800551,0.5007860824595791,0.5045400748456281,0.49645850929860114
S-CPI_sqd,442,1.5417101383209229,0.5106892863570454,0.48860055981628353,0.4987864969125764,0.5031752779476044,0.503991313022303,0.5114164114770062,0.49887017380255844,0.5108956635062302,0.4997244322460735,0.5078144982903233,0.49891262924805924
S-CPI2,442,2.554473400115967,0.9800883198654905,0.0025134189111675,0.20944364098726292,0.8829007074363392,0.7570583884713997,0.8197794638428952,0.43288397509674303,0.998322990138855,0.6871495353949443,0.9413058065952574,0.26222893763491073
S-CPI2_sqrt,442,2.556765556335449,0.9561940290107777,0.00544939114229953,0.2350525949748697,0.8886058810106765,0.7377248255357711,0.8104514854232219,0.44339075695726915,0.9960288223345377,0.6741669274234647,0.9242859961863052,0.3014312697954634
S-CPI2_n,442,2.5542335510253906,0.9750479256276217,0.0032578621690246916,0.2919669085863088,0.8816362111773195,0.7325766356282781,0.8997319274700686,0.3264262364328021,0.9973807772240595,0.7040728722314963,0.9469401537154634,0.29958049503950157
S-CPI2_bt,442,2.6270813941955566,0.5133051131370333,0.48709069846243624,0.49908883184214725,0.5020660600244583,0.5028144671670196,0.5066022257473934,0.49926063115537883,0.5089976492639415,0.5007203759244384,0.5049611028256343,0.4982436289875931
S-CPI2_sqd,442,2.630549907684326,0.5110960667127052,0.4876486238538135,0.49923409980899636,0.5019465970072641,0.5033937724270152,0.5060138184624156,0.498255132778969,0.5099969866212737,0.50129963170493,0.5046501473925495,0.49811761511019687
LOCO,442,4.720295190811157,0.8448351862404969,0.1010946972671361,0.07624544315494039,0.5801150862865986,0.39063931470311847,0.7027962960300738,0.14947872736071804,0.8825728820989948,0.015605444956606188,0.3189598029820968,0.08185427006117063
LOCO_sqrt,442,4.7174670696258545,0.8335501489638382,0.10985545701918475,0.08009162446008089,0.5782190703825527,0.3948941941760204,0.694797607584643,0.16005048908789415,0.8732559125631958,0.017036649501438163,0.3243280354879141,0.08900773786664024
