method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,484.44200706481934,0.9853970644473933,0.9748668125124402,0.2042229595451388,0.8679996021251462,0.008558611323937315,0.9829581181408411,0.4520895652559844,0.002029645750754816,0.001793686617996837,0.200529807020714,0.2710318203227957,0.8723431665772565,0.7753565501688915,0.9783999336118054,0.9952092615108121,0.283142050779826,0.3235317682930109,0.9681732475844078,0.051554063045843646,0.12650467343724792,0.00014598737186244382,0.7062679327700011,0.3049998696173448,0.7860461008629696,0.9999670643641406,0.8804712821294732,0.9994942876245363,0.9015615313076238,0.5088177749080921,0.9999697688767034,0.01228521613720579
CPI,569,16.25589156150818,0.8424942986345361,0.3355174005873427,0.12288775914748129,0.5608750732159298,0.628040416575529,0.9511211394664862,0.15926736504360478,0.8869426310742852,0.22473628710240634,0.7403304973525258,0.9084362976962823,0.807282479230222,0.6650966525826678,0.4949275881052041,0.1817324564411682,0.7271322845854389,0.16387161158283742,0.026606603652738425,0.012749194760746563,0.11819425516897158,0.6017608340493872,0.8840148988229535,0.2967494669465818,0.8791707674243878,0.0057345848536811735,0.1247223602529825,0.21311672364566492,0.8238292809566823,0.44899277180569536,0.9323524551766877,0.18705203038349594
CPI_sqrt,569,16.252785205841064,0.5000738204652951,0.4995267783273777,0.5002531389089149,0.49940752540175687,0.4976370829795241,0.5006802066433713,0.49831422136915343,0.4952445545550157,0.4978521904796427,0.5005683737019357,0.500262720709594,0.5011068279855039,0.5000480713506077,0.5067592174533749,0.49973901835754686,0.5002379110172932,0.49988057918378676,0.4992216775838039,0.4992513504913177,0.4991611951472797,0.4981477177963499,0.4914791259354331,0.49982324584435656,0.5002662018927647,0.4966005301628749,0.4993850408823381,0.49848317976969864,0.47864386944073933,0.49800927992542293,0.5006688477939977,0.5003926934877967
CPI_n,569,16.26930022239685,0.49634091244965,0.5528355973838491,0.5057738095984186,0.5117483791866209,0.47141042288479873,0.5169122893440349,0.49469293874033227,0.6700946149262008,0.46505874979131373,0.5000181584396719,0.5288389961990135,0.5193226433639685,0.5129014921887695,0.5390744865507576,0.4738191168818629,0.5019068756744579,0.48457208902845644,0.5052648342864342,0.4846828250406553,0.481633457200401,0.528654740734659,0.42930094901292043,0.5598509404876041,0.5139838620569254,0.5015344372793916,0.49242179776774103,0.4779275170925883,0.388843325433556,0.5139823249647084,0.5132690335457231,0.4943139100336452
CPI_bt,569,16.549453020095825,0.5008868160375585,0.44861949833226555,0.4901852962667472,0.4982186315039973,0.4599314143448563,0.5090138666204344,0.4859565375646287,0.7316077762822011,0.471881996347265,0.5015531153632237,0.4975491660640097,0.52802036394812,0.5101181821774896,0.5369499342543536,0.4304486860478202,0.49684199306825205,0.4742398066704653,0.5072050328939797,0.4832098263230911,0.49157161728051846,0.5015308887283476,0.4327342472489541,0.5695897991247535,0.5731788239932286,0.48445522239425215,0.49771005588285017,0.48832456449824635,0.31448947329777466,0.5114199620246687,0.5157777029599033,0.5047630623523041
CPI_sqd,569,16.55830693244934,0.3930729719735305,4.640901985198447e-133,0.9999925904597489,0.3871064431136456,1.0,0.9997345298714493,0.0003432832442166399,1.0,1.6669016355297761e-34,0.3885470485167763,0.9949817707688258,0.9999999999625209,0.9505720507396456,0.9999999999999998,0.017214270098622333,9.385895023857814e-05,0.02866328749118027,3.344583478620356e-11,1.9853769203038194e-37,0.821879795688638,1.0,2.447773744594839e-109,0.6262202570333543,2.8496998280206485e-35,0.004778787244607443,0.9998843087242154,3.6291774849099836e-28,1.0,0.1264651151209164,1.0,0.436767752500706
S-CPI,569,24.843881368637085,0.6566891350429344,0.527617382370374,0.3570314707941975,0.7684698057779193,0.3464398860540119,0.7620506444482793,0.28285709684835764,0.9189762779915407,0.06677878619140426,0.653937843881879,0.8397788412888609,0.9120073160386912,0.8626080924588767,0.9157550077993118,0.2696897457603967,0.6317473406125163,0.25728517282783503,0.2098200061590707,0.08702020532254034,0.5965967552243949,0.8558667688175388,0.504563037146796,0.9623659760721848,0.2406643894652546,0.4749477743159229,0.3527538557465957,0.2723793670268805,0.7168167749831338,0.6021246523864378,0.8233958127274195,0.2555533645933882
S-CPI_sqrt,569,24.842748165130615,0.4998365401977864,0.4991156143322883,0.500055488356158,0.5000400035031076,0.5002366946811374,0.5005922527128565,0.4990524520369425,0.5125633041406406,0.4960941571409771,0.5007645150101806,0.5011837043287115,0.5021530909072685,0.5007523981776704,0.5049647628000336,0.49835698105048026,0.5007435510041283,0.4992040397012355,0.49864332153562396,0.49841790050730395,0.4991585278366244,0.5036289784600905,0.49686228304446206,0.5042049668806813,0.5010523171088909,0.49794215233421646,0.49945036586801517,0.49755443280631223,0.4989163698848486,0.5009649312158889,0.5012068879564879,0.49957950441578214
S-CPI_n,569,24.828367948532104,0.495679117136358,0.48122696277405774,0.5081284443753971,0.5040232679842044,0.4749040541297847,0.5097549338670586,0.49876995994554946,0.6798687853515037,0.4504911499761877,0.5070302585773057,0.523245812901481,0.5205055525918468,0.5175882370482673,0.5569489399595156,0.4726893634661534,0.5185519322172913,0.49243943507108767,0.4839979263933664,0.47230899827244366,0.4996196789913387,0.5370747087502262,0.4597524536421714,0.5689132596693368,0.5192755638358805,0.4867808856245635,0.49470765737266825,0.46514813111743414,0.6320280025770684,0.5368840522936129,0.5227082777499351,0.4930807505365312
S-CPI_bt,569,25.14269232749939,0.4892713331119596,0.46064098209092014,0.5038758124510602,0.5131866878292687,0.4898949446618764,0.5081939796749654,0.4905877053572572,0.6849717557949246,0.45420325254605914,0.5029493632927241,0.5051187118978827,0.5299162366983686,0.5082651706022657,0.5838918670205279,0.47936825852766113,0.5203013635463649,0.48698044262072016,0.49131782121619505,0.48072939305901363,0.4855297572620219,0.5694687899995118,0.4656722268027682,0.5894820471307842,0.45899929086954583,0.5000067700348569,0.4950005154445076,0.4745096896522042,0.8317418054406716,0.5173386763764813,0.5111127885870934,0.49097507966188886
