method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,13.61671233177185,0.6560332134129924,0.44096115885534326,0.3587537143761814,0.5885476037400168,0.9137205442768599,0.9614313040115302,0.5929004970731844,0.6693091398185581,0.30134291968574556,0.4742703355784589,0.8456559613731405
CPI,442,2.1328341960906982,0.4009727180567678,0.6248574049071771,0.0015671948810239901,0.04983471269181822,0.9370735265587762,0.722057570247976,0.9333071810437179,0.9454240830522624,3.152756877380067e-05,0.2165928666964546,0.16277441629823625
CPI_sqrt,442,2.13092041015625,0.35476921098328135,0.24627815633328892,0.00418731432703188,0.29227898777408773,0.7714281266407741,0.8205906842373538,0.887955028475907,0.5578458360868045,0.00011809052103540109,0.0999295549898725,0.20428937761249022
CPI_n,442,2.129495143890381,0.3195670986619214,0.5114064142042807,5.400531758234585e-05,0.09832116407406788,0.9433702466451749,0.8339911330913119,0.2365278192673927,0.4757439548105152,6.034462264718796e-06,0.010852868342803596,0.22907723100210603
CPI_bt,442,2.2075490951538086,0.4935190403499978,0.46852457532299974,0.4953386623686435,0.4966130391381358,0.5460696169578957,0.5135662851268179,0.49046021638730203,0.5114253152598124,0.49121173379918365,0.4816508910943907,0.49287578119762276
CPI_sqd,442,2.204484462738037,0.4951618081458885,0.4410356280453329,0.4916102907709081,0.497999167006286,0.5289279036697291,0.5206352726028614,0.48746081934308116,0.5190493165399692,0.48822520254440865,0.49411552072313214,0.47666099144221274
S-CPI,442,5.160069227218628,0.38171009339104545,0.0220240776318203,0.057311070424119114,0.10543593335847268,0.9951301451405621,0.9704732848871385,0.5689831939678345,0.7690156104314279,0.00033031242968643506,0.13693346559108954,0.48796062746464325
S-CPI_sqrt,442,5.157553672790527,0.483865325710292,0.19227315322907867,0.0037411754994281688,0.3538404031081027,0.9763573212301929,0.8521306184946116,0.5492748559956471,0.6121494318648381,0.0008593835457609743,0.23549499533185692,0.4455110672199883
S-CPI_n,442,5.158826112747192,0.3567019475329173,0.21146018787061738,0.013017779862464544,0.2941245198308714,0.9727000195688443,0.8841294416324483,0.45825319057212827,0.6773377760246541,0.00038927147364148433,0.3097573389197542,0.13932592518560455
S-CPI_bt,442,5.258325099945068,0.4981801376198375,0.4934773632014604,0.49651763830540746,0.49964129654638084,0.525274900942793,0.5161299229154914,0.502620099092208,0.5114264828888251,0.49480339513044724,0.49979948971199517,0.4964204295241274
S-CPI_sqd,442,5.238417148590088,0.49587263458261244,0.4877905572394719,0.4969419180148042,0.4972001729542626,0.5275227499444427,0.5179695955806133,0.5002365365326173,0.5091973359717301,0.4930112743461657,0.49819221362874583,0.49815310220708403
S-CPI2,442,35.25277829170227,0.32498799682404955,0.1664559465210813,0.015253796179334138,0.3079350172408562,0.9891630694545915,0.9480342668261584,0.6464548501656717,0.7562925996118615,0.000280424119161578,0.21630650816578273,0.35899097890053877
S-CPI2_sqrt,442,35.46469473838806,0.37819554514036546,0.23681451415894167,0.009426250630187935,0.3540919993859969,0.967412009187048,0.9396173123028023,0.6101646095834737,0.7962184242431714,0.00022506929342286215,0.22452126336300715,0.29300321459948186
S-CPI2_n,442,35.60229229927063,0.38464882234511394,0.10191762693956813,0.011609712638521695,0.3701846124237277,0.9893818778497081,0.961540090990925,0.5723470386112586,0.690252606022656,0.00029725625433256583,0.2160501616132678,0.3637572876898684
S-CPI2_bt,442,35.653226137161255,0.4963070569996585,0.4739393530377925,0.4966879784972825,0.4982869682324293,0.5281122336093832,0.5193174482717213,0.5020173010365313,0.5087129975563379,0.4928345754614752,0.49480646837278713,0.4980430070657132
S-CPI2_sqd,442,35.68876886367798,0.4971552884106614,0.4725903523257393,0.49758607852921827,0.4983401758498784,0.5259986674361125,0.5197688101784299,0.5021915991189043,0.5086686553933264,0.4935358115203932,0.49590437183994385,0.4977613793170866
LOCO,442,9.95923113822937,0.1806767507373705,0.13741780146426036,0.16407450655514932,0.2677970809820236,0.9072746422244788,0.2276295851399368,0.522604929525497,0.2643294300477074,0.0017406641140531056,0.10421096918081235,0.05864784621206327
LOCO_sqrt,442,9.934106588363647,0.20775588827447006,0.1824773121349033,0.17049305957818067,0.27787556915618333,0.8722335942391773,0.2601486896976103,0.5205427609299386,0.29748067654581145,0.0023478676888546847,0.1258739373220774,0.07939440565701911
LOCO_n,442,9.933165788650513,0.18318117407114937,0.14165993916291209,0.16463828878713793,0.2687042409679963,0.904142944874403,0.230753469675818,0.5224098733566529,0.2675948487072964,0.0017884338491994296,0.10613173343002602,0.06042289367502472
