method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,13.910783767700195,0.6327747775715538,0.47637660083053746,0.9186448953773971,0.3013571407024913,0.9677158894253511,0.9193836377957224,0.3163755754175597,0.017685734955034893,0.07435487687651199,0.4134889463555278,0.5649512019909412
CPI,442,2.147761344909668,0.5887059775858523,0.022127156064462142,0.0037740304893717496,0.07033150243549957,0.2500805289481499,0.48672720396235514,0.021565988270830717,0.1608162450106176,0.001672327536388102,0.4600783134467989,0.02921063413606004
CPI_sqrt,442,2.1487953662872314,0.1441731717614605,0.09152748553249385,0.0001591581750960322,0.1275963344714297,0.27019086026331085,0.7916910836630772,0.19447683616233047,0.13232707277565547,0.055892037703505766,0.2614145715933637,0.5093966717118603
CPI_n,442,2.1504361629486084,0.3349016710514674,0.19591344654828435,1.0611896731563955e-06,0.32453808294909514,0.4932267538847402,0.5646926020486162,0.13788140245917124,0.055223654524024376,0.0015176739298794187,0.055938445685475985,0.13865587448779804
CPI_bt,442,2.2209463119506836,0.5069936465393875,0.49233511165267035,0.4962702814637218,0.4959553115000482,0.5139685813414913,0.4935660556776306,0.49859970528131065,0.4759275179434587,0.4941301849455439,0.49924108110171683,0.497886120203684
CPI_sqd,442,2.2196152210235596,0.5023940999300902,0.49402612907403,0.4953349323951649,0.5001235039807461,0.49772664328925936,0.5055065281594002,0.49364890003702694,0.4966875353346263,0.4949463220295719,0.49840283942681896,0.4908706944938768
S-CPI,442,5.130637168884277,0.5859236415514611,0.2799649518306523,0.0042876783300964515,0.12188049558625236,0.20868760439553957,0.7347358978579865,0.046427139159511244,0.029529013423123248,0.17625569507335231,0.40013637460171714,0.23716129697577498
S-CPI_sqrt,442,5.142255067825317,0.6737878530925172,0.14279786667310057,0.005143289355697064,0.29152830082777786,0.4329778675389216,0.5500182218454216,0.09413480198249907,0.1427732182149113,0.006902391355125972,0.5682904123126317,0.2595791677705183
S-CPI_n,442,5.13728666305542,0.6447449019084909,0.08156359622000547,0.07058162869402347,0.1392336324043577,0.3626414526284037,0.5889169779753579,0.23137437221144191,0.0560311551375185,0.021244608783955295,0.47961032581576274,0.29961871075216834
S-CPI_bt,442,5.218553066253662,0.5014862528696737,0.4859564412564153,0.49682590488451583,0.49661554952040105,0.49250014694070665,0.5020391480249822,0.4879258071722893,0.4572049158449388,0.49515087933694757,0.5017236647448293,0.4977880300663262
S-CPI_sqd,442,5.166617155075073,0.5017696344224247,0.4830486304434166,0.4960849875483663,0.4977869476553807,0.4840605211575258,0.5034228146251309,0.48922733817232206,0.4508720327258273,0.4936863970042492,0.49844937452345545,0.4935922234398516
S-CPI2,442,34.65072584152222,0.615946137838305,0.19781101541733626,0.01524576751659545,0.18814755491742957,0.3929511937462016,0.6642242278391768,0.10168378197066624,0.02833906563205066,0.026572885062700707,0.5287319942782894,0.2821364754159579
S-CPI2_sqrt,442,34.98340606689453,0.6437150608493025,0.22846286186581805,0.02263469492930125,0.18841748969192063,0.3991302972118495,0.6810346020481396,0.15054690534712478,0.09777384484575385,0.030474707709923738,0.5219329748278905,0.3139104846760916
S-CPI2_n,442,34.007367849349976,0.6257980233726319,0.2027669069085593,0.007651674397417886,0.18371031361672696,0.34549478065625383,0.6816966273483911,0.08411150971899434,0.03762415080516408,0.031691240919774655,0.5370958680662534,0.2847488998903339
S-CPI2_bt,442,34.64522838592529,0.502107549071431,0.4880771523515736,0.4964627722208824,0.49561592673604077,0.4924713869127182,0.5035223385901301,0.48382099861336514,0.45228595888881273,0.49549159197364473,0.5017912541852683,0.49381008809631466
S-CPI2_sqd,442,34.69436740875244,0.5013358299443115,0.4885908233249043,0.49679855872026973,0.4956251900784227,0.497289280853411,0.5073259368061945,0.48863637894041545,0.44180454315280804,0.49541891626069906,0.49986038663579613,0.4953184453575543
LOCO,442,9.915348529815674,0.702898888695217,0.06651706410902915,0.09567546651060116,0.26789293820072374,0.9536815062132984,0.5652656115212293,0.6146702477072993,0.5919808657204678,0.28915868272692996,0.409789339581085,0.1883956407913956
LOCO_sqrt,442,9.913922309875488,0.6899814478232676,0.09865444076507196,0.10019001556004453,0.2762595222192147,0.9205948654320153,0.5562752990858575,0.6007980778847809,0.5751609029094554,0.2955941911031395,0.41590022830819623,0.21463410423159623
LOCO_n,442,9.911409616470337,0.7017134246794339,0.06929949230156375,0.09606807831797576,0.26864116811631295,0.9509268907677437,0.5643743642510441,0.6133201294744418,0.5902325814300493,0.2897317383798032,0.41035385668557034,0.1908244605385262
LOCO_bt,442,9.992174625396729,0.5021309803381294,0.4854893921484005,0.49833404071601023,0.4979146704353135,0.5174529638337633,0.501676215129112,0.5032081165968976,0.5031626531099497,0.4987753897321449,0.4989798618926856,0.49297526247840606
LOCO_sqd,442,10.0092031955719,0.5024435026325395,0.48385165327369617,0.49854021375007934,0.4984581070110807,0.5194058203117891,0.5013597997280378,0.5025667547224415,0.5032241068289882,0.4988740681480284,0.4990316440286353,0.492411604697679
S-CPI_ST,442,2.152971029281616,0.7559888280845672,0.9999975245698702,0.08254169457789359,0.30152319456444016,0.36442696933679186,0.8070206228294606,0.36442696933679186,0.9719860590805498,0.0119005496674455,0.8070206228294606,0.8070206228294606
S-CPI_Wilcox,442,2.1600594520568848,0.37467094056325495,0.03779490916238076,0.00588702368273199,0.20175575627085068,0.6154507674282773,0.4902672779537182,0.36064978746074494,0.7737965322761893,0.0020465717245269164,0.5717139303014737,0.630764023649328
LOCO_ST,442,9.925898313522339,0.36442696933679186,0.1490353316957698,0.08254169457789359,0.7559888280845672,0.9814857449679257,0.6355730306632081,0.8876850350708186,0.4312017456335963,0.8509646683042302,0.6355730306632081,0.36442696933679186
LOCO_Wilcox,442,9.925898313522339,0.6204078750426928,0.019889659015550877,0.04815446088886037,0.44241294224918515,0.9874606746794024,0.5884102546401726,0.8257809054041059,0.5380199689950634,0.6005993324240456,0.36261853985462755,0.33357185683665747
Semi_KO_ST,442,9.003675699234009,0.13696905137642398,1.0,0.0007054496746620372,0.016101504351601178,0.9955903577893234,0.9975229601640259,0.9999749215402024,0.9996425661741591,0.36960487517489954,0.9608475617801466,0.5567242019585869
Semi_KO_Wilcox,442,8.969309091567993,0.048596295117286345,0.007496943183342177,0.015154940691896913,0.41876078064626404,0.39748262250220745,0.9207028879764745,0.22248707521863192,0.25514263009274096,0.05461412986979361,0.437859134898847,0.5004484388836458
dCRT,442,12.279653072357178,0.8810685530921591,0.00018807328611620454,3.3887556199716823e-10,2.025844467561141e-06,0.45923064841786554,0.5979255839305786,0.9825741303682795,0.43234165716756356,6.4926514351863e-05,0.2029490121715215,0.1855937373064065
