method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,6.434518098831177,0.0002645568115302588,0.9991979821231827,3.565590227738724e-06,3.843408648251945e-05,0.937216942331188,0.7765637259159698,0.336552434093889,0.20109001018881034,0.46250208729217035,0.03268527975419211,0.7409776339550692
CPI,442,1.3736538887023926,0.048583875614862236,0.06250390211422477,0.004825981105370859,0.13301081209574112,0.0671725587565939,0.3157177619798984,0.39972822646663086,0.5829288787001663,2.646753226662108e-05,0.24663860466707754,0.7154775216953143
CPI_sqrt,442,1.3749048709869385,0.5496705904707667,0.042713979944231,0.002438375966535658,0.1561610948291659,0.08583379534819391,0.7035065338908633,0.241435544417542,0.18206801401141148,0.0029050310685189134,0.6142036738285143,0.7123037982722571
CPI_n,442,1.3709912300109863,0.17277201926312685,0.3396257637617738,0.0015269817578067437,0.11881665306049738,0.13001510192199245,0.9305158480936336,0.888781652142582,0.5609055232584459,0.05932619379229641,0.2698371822239141,0.4736833219253199
CPI_bt,442,1.4541819095611572,0.4975737175619572,0.48942667131911444,0.4934977207570842,0.49522400178126225,0.48805019655384313,0.49548210641783574,0.487780822033715,0.5050041002939585,0.4968975070091405,0.4887101729547598,0.5051842401486413
CPI_sqd,442,1.4543390274047852,0.5046624777801046,0.49616411952961803,0.4951908199300432,0.49284848720057717,0.4816286984281139,0.4924129638269614,0.4984377792680691,0.5150944217800858,0.49589311831147925,0.5022726550872383,0.4959810750612317
S-CPI,442,1.4823625087738037,0.8120696720683794,0.15022572827491426,0.00995659785050498,0.7251863166563431,0.5751579456722935,0.8100563728811857,0.7610304352659296,0.9056564730103218,0.3437807769578506,0.6370491709176129,0.9644522354338786
S-CPI_sqrt,442,1.47998046875,0.8773795008156728,0.12709695271360089,0.016829860276244075,0.5737694110660199,0.5115345739617904,0.47537050779187834,0.5549934944489406,0.9029259133142631,0.4377132153169023,0.39263180954277316,0.8758255887200288
S-CPI_n,442,1.4776067733764648,0.8461371344279223,0.24748294187131342,0.016222971200969834,0.4636552106671001,0.8546444090524583,0.42185507621442303,0.21634771654759466,0.9494315692774469,0.2449900034499704,0.2927760974345823,0.7214251170975727
S-CPI_bt,442,1.557966709136963,0.5101507310726411,0.49659869807432044,0.49562979335117296,0.49851800125217066,0.4992643715223083,0.5004937603231548,0.5025072200068155,0.5114885068193427,0.5005356288084338,0.5005486019221995,0.5075344987827219
S-CPI_sqd,442,1.5551228523254395,0.5007435871722722,0.4999530513437238,0.4967632922935183,0.5007262927854716,0.5029459849341098,0.500029083956421,0.4987767398456719,0.5090012913592931,0.4996653818033361,0.49924243530794976,0.5056191638909091
S-CPI2,442,2.5533571243286133,0.8429347345149723,0.2201405930809886,0.01407757828482869,0.6730131485943542,0.600871266874024,0.6127569595916228,0.5373026808961431,0.9073820639467581,0.4987689868385959,0.49462900414012845,0.891661975331502
S-CPI2_sqrt,442,2.552520275115967,0.794802589996412,0.22989786526424028,0.01644302292811505,0.6090558192310602,0.5823809341892829,0.6441942837119964,0.5303910046527158,0.90668594716131,0.5703605920346337,0.4146027661062253,0.9032019017162966
S-CPI2_n,442,2.557133674621582,0.8450693728675459,0.2845148027655757,0.00954014110605279,0.5740281382886918,0.5987969549173816,0.6115224497150601,0.583875790615284,0.9004273529149891,0.6612410536520867,0.5601208122009955,0.9162768425913372
S-CPI2_bt,442,2.6330268383026123,0.506018447437747,0.4949577156557684,0.4968715258902064,0.5006816771025105,0.5008740988461116,0.5024524913486482,0.5012905637224684,0.5097020375394403,0.5006397403200497,0.5003411969594255,0.5059060971503079
S-CPI2_sqd,442,2.6314518451690674,0.5060550654325795,0.4960728818923821,0.49664987651842185,0.502062695814067,0.5008274535613995,0.5023342437380108,0.5020365335192385,0.5091679834285672,0.5001992742485198,0.4997678956920688,0.506986401101694
LOCO,442,4.7672247886657715,0.3296135164795734,0.5416424248035937,0.0015808884547673743,0.025302666147979085,0.7875143302152877,0.18226915871105048,0.4851560256896889,0.196529554205098,0.424747175345874,0.08601893263992183,0.6362970742123492
LOCO_sqrt,442,4.770357847213745,0.33833746309715246,0.5393332179415116,0.0018804119607696446,0.029839306363851417,0.7754546247611104,0.19520182093032934,0.4859806023153927,0.212015913850628,0.42627850805650236,0.09456216053550681,0.6298290812782185
LOCO_n,442,4.764650106430054,0.3304057602717444,0.5414315287905256,0.0016054370921762507,0.025684556902573076,0.7864331594368693,0.18342470599272936,0.4852313459300629,0.19792639223891567,0.4248824578426772,0.08676222119019827,0.6357113656444445
LOCO_bt,442,4.841089248657227,0.49840433527432687,0.5004103119350697,0.4968805047104329,0.49479084219457276,0.5029156155236116,0.4967310780370533,0.49987233179960733,0.49617714491064263,0.499718285721131,0.4969911145950546,0.5009866485875007
LOCO_sqd,442,4.8411643505096436,0.49850430156136427,0.5003756001307051,0.49718497208644574,0.49585426309094854,0.5028267044801977,0.49626253314484847,0.49987806281896124,0.4956020578808187,0.49971831060959176,0.4963039967678956,0.5009405220665124
S-CPI_ST,442,1.3738183975219727,0.9954847546563901,0.9999999785397078,0.04124564626258096,0.9408799447651196,0.9814857449679257,0.8876850350708186,0.9719860590805498,0.9999870517852015,0.8070206228294606,0.24401117191543278,0.9814857449679257
S-CPI_Wilcox,442,1.3862953186035156,0.6618894784790637,0.002635015156434391,0.0048714386411023314,0.1379778464430647,0.40385878098779054,0.1300629249206246,0.5699761943122045,0.9491984751597837,0.09900305492878936,0.21920651414214604,0.4156469008298912
LOCO_ST,442,4.776904106140137,0.7559888280845672,0.9880994503325545,0.08254169457789359,0.19297937717053937,0.8509646683042302,0.7559888280845672,0.7559888280845672,0.6355730306632081,0.36442696933679186,0.19297937717053937,0.7559888280845672
