method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,13.889974355697632,0.6597618810137229,0.7122569576431143,0.22483291036505637,0.0345216099863942,0.4053125500965654,0.580182465177261,0.823726204703099,0.8828186933119462,0.03050548532994446,0.1264192701326876,0.09513168874347289
CPI,442,2.135014295578003,0.05433947778456285,0.0904127334771711,0.0010547802075056563,0.13126759282455486,0.1506954394220582,0.04084680893742397,0.31630848673138356,0.9123556354459809,0.0001326375706043569,0.3202449547369275,0.1466304926782308
CPI_sqrt,442,2.1344752311706543,0.39534880261970323,0.12454470938342238,0.0010152227332543397,0.047292446657633574,0.610489832113659,0.7496083731588952,0.4699452799511994,0.7570064266642473,0.0011720589880879597,0.3107186241854175,0.364738004916844
CPI_n,442,2.1390411853790283,0.10733014369877186,0.66840730534128,0.003865601116250069,0.021795382558932187,0.5355958987461894,0.2579208293242711,0.8364208211423143,0.6175047183381444,0.0166039039733743,0.15004304057304513,0.2654537522588305
CPI_bt,442,2.2149295806884766,0.48056889362521465,0.452340057079053,0.4957532831969264,0.49588235510545337,0.5028600843426431,0.4769811468662895,0.46605356229621786,0.5153518578164799,0.4957979598949909,0.48877548096028034,0.4976628262790503
CPI_sqd,442,2.210266590118408,0.4858447554145963,0.4848280728142556,0.49341769795884555,0.4923309446056558,0.4633088234498902,0.48978084012532197,0.48595405262720875,0.5441407527178572,0.4963289064889193,0.5004847351544657,0.48761854237561647
S-CPI,442,5.1148834228515625,0.38971683144359215,0.306347516653975,0.007535379577098595,0.436389133082139,0.3791707982897706,0.2935880553902218,0.7464463865615212,0.9816331963528149,0.41135049115228417,0.36958358212811304,0.7281015329167135
S-CPI_sqrt,442,5.11607551574707,0.4675529965616012,0.15372566607607785,0.0117739018955637,0.21905386638429314,0.6583631763681423,0.19574129485391045,0.4844477257037297,0.9419829504367445,0.5441645163432085,0.35071896399801494,0.5945077652463439
S-CPI_n,442,5.1199235916137695,0.2937231734355509,0.12258722936761812,0.00330133588796761,0.19106619041594913,0.6873634152919439,0.08975886321948473,0.11751451533387991,0.9865638996631405,0.2734560047461438,0.3405698913644633,0.604760382207822
S-CPI_bt,442,5.197741985321045,0.5007116342027462,0.49168161765878976,0.4946620443350974,0.4948881556782707,0.4961425539405793,0.48728342710439004,0.5010672661571258,0.5310457580616231,0.5004047497067992,0.49880821757989807,0.5034969964902937
