method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,13.832221031188965,0.7946287346454941,0.27119621294677676,0.31419397469011634,0.6471996230976904,0.9132126238406473,0.3168345244098809,0.0279527000581421,0.9429519739277468,0.0032918362086462594,0.013317541647396403,0.346763632855676
CPI,442,2.079977512359619,0.4652906664194305,0.44734685629474213,0.0001058372825414612,0.007194701161721666,0.17996314318459783,0.7001717829294476,0.1014809827860198,0.903613499048344,3.150113075639804e-05,0.3553399311708926,0.5693279332120014
CPI_sqrt,442,2.0836949348449707,0.28547645026757107,0.6918949478046652,0.00012587206603469514,0.36093670492199625,0.5429365547194661,0.7373147437349035,0.0364706640866307,0.6770319641054535,0.0015423433992346853,0.13499579750844015,0.783317453458934
CPI_n,442,2.079941987991333,0.8183307911755708,0.040818981045294696,0.03072031721641376,0.050308001176181706,0.6412459577479206,0.8998071437318813,0.07919300751760128,0.5311266958754628,0.0011612910327947635,0.24335686350780356,0.6144506519494634
CPI_bt,442,2.1595728397369385,0.4989126431491044,0.4813973561655638,0.49486019246678303,0.49226583021744824,0.5134252660545742,0.5031062245213271,0.498914101290079,0.5295547789794689,0.4806724782456276,0.5015791321680095,0.5105627736832737
CPI_sqd,442,2.154650926589966,0.499437377773967,0.4755873693333202,0.49323730111471814,0.49581815773860155,0.5096262571459578,0.5017883585245911,0.49510587918757487,0.5042829822493722,0.49329003145059963,0.4965832622034149,0.513703895280677
S-CPI,442,5.090803861618042,0.9209718935893387,0.2068603542419108,0.005049420301627437,0.06556886919951777,0.8557617277643186,0.6535995307675881,0.2722752624158161,0.6629037014463821,0.006680437344036239,0.48715762875907775,0.7299798982479423
S-CPI_sqrt,442,5.104145288467407,0.9328951408569839,0.5038246424827829,0.006569386409840475,0.1569309294739908,0.9035278475341638,0.5471714675234334,0.47227461010378247,0.6495018499609299,0.0004069093694088719,0.5805468686589874,0.8887873703492952
S-CPI_n,442,5.104487895965576,0.9360136916427506,0.3948340593054687,0.0011223409846758657,0.09164563244456664,0.870502131058354,0.8549942748411798,0.43536811131543596,0.6398938053864693,0.005406673608624615,0.4787270728274453,0.7587832978842819
S-CPI_bt,442,5.185368776321411,0.5075117377850904,0.4878482685225659,0.49558151531028094,0.4946825779293674,0.5111990639544319,0.5011317813938262,0.4948333073142174,0.5127376758868554,0.4917702148023074,0.4990880374056064,0.5121850124561651
S-CPI_sqd,442,5.177337646484375,0.5048735227361273,0.486165987068684,0.49748407592836347,0.49479774179448666,0.5151675020314461,0.5038159503966,0.5003104989523768,0.5158805312721251,0.4944465771418147,0.5011253979795324,0.5121182336848418
S-CPI2,442,34.95517563819885,0.9164008332711306,0.22435771601586568,0.0017324213185518046,0.11143672180633707,0.8933776940250057,0.8513035058737032,0.5027889961390292,0.6702825153037638,0.0008489211114647978,0.5048315225270107,0.9313689587356567
S-CPI2_sqrt,442,34.9619414806366,0.8777404757013355,0.257323857414059,0.0017185520921738694,0.10615111824383155,0.8371725139017473,0.7836038955343669,0.5139642739958832,0.6938143068097145,0.002941446437465534,0.49632554359993414,0.895762193673454
S-CPI2_n,442,35.02632665634155,0.9173494428827301,0.23798971103666272,0.0023628528077408303,0.12171900891000387,0.8676785710928449,0.7627911828904437,0.5419652532126508,0.7442997391584548,0.0018101981117722363,0.4775151753380994,0.9267325414931298
S-CPI2_bt,442,35.092506647109985,0.5070498579224489,0.4874530695794659,0.4955483581739435,0.49579570567696646,0.5110935782647266,0.5112022634834653,0.4995836668481698,0.5044269371066014,0.4948699844316159,0.4996982230956591,0.5121880475628945
S-CPI2_sqd,442,35.24291753768921,0.5072407661173746,0.48391656534124594,0.4965612536501439,0.4954297643301692,0.5105128191292738,0.508900459859854,0.49957207300733397,0.5050824828659646,0.4928748990548682,0.5000247679052302,0.5106872236953133
LOCO,442,9.871537685394287,0.7019403271625306,0.52140158886049,0.03872463190725818,0.2420116757771399,0.7159659010561137,0.4470627730438389,0.821087979252457,0.7749825766939915,0.015381337246813566,0.8729164124311493,0.8895640762850456
LOCO_sqrt,442,9.873368978500366,0.6893515451460813,0.5176798614943414,0.04215525625579284,0.2531166762395496,0.6851807474649637,0.45340951608529995,0.7883492549355463,0.7308816754363668,0.01803713583060801,0.8527381035306574,0.8615961046104581
LOCO_n,442,9.88553524017334,0.7007863906836498,0.5210179716249864,0.03901882849492951,0.24300983344922483,0.7129215867289892,0.4476805771645145,0.8180182152543709,0.7705803563786554,0.01560356062293402,0.871113459385663,0.8870550141227331
LOCO_bt,442,9.937705278396606,0.5028741538167464,0.5007891188826852,0.49738588753342977,0.4978861935743122,0.50562657299884,0.49906203997069604,0.5085550231384922,0.5115944363076171,0.496204908862657,0.5051083801655385,0.508180558428459
