method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,6.406794548034668,0.9980867525376647,0.8991745754294537,0.01297091059013289,0.044388364749148757,0.7177734300436376,0.09237688671904243,0.705675598853065,0.3671884904084668,0.9646740249423233,0.0005975769932696773,0.2948809568098436
CPI,442,1.3576362133026123,0.8878515327564477,0.08234899098299342,0.0326260554525993,0.1301948228281582,0.6047340475767,0.4349588972213182,0.04693221749167781,0.06468427837555253,0.00040559517948300915,0.7703634959401011,0.27081739557449447
CPI_sqrt,442,1.3525104522705078,0.06707275581362404,0.039045282498103635,0.00027752210588359875,0.05792005240808181,0.9093817744428998,0.7847644144553503,0.41538253542419096,0.2595186401864831,0.06803016924113965,0.49936986626632623,0.5558264536090686
CPI_n,442,1.3532183170318604,0.038960082206220374,0.3667179375663904,4.785908092290273e-07,0.019536260010146193,0.8066371756063406,0.904023452759646,0.26092773940292413,0.26690471469939275,0.0003766816937816307,0.39760903952052434,0.4247150846090606
CPI_bt,442,1.4239890575408936,0.49171855800487535,0.4976451542662478,0.496711424252556,0.4963212029820934,0.5179588291993841,0.5047868483199968,0.49734392080459966,0.4777241163809912,0.4944372506664066,0.5015612019636927,0.4974468747083018
CPI_sqd,442,1.4228713512420654,0.4969527038115481,0.49699693405357176,0.49622190414829676,0.49629487739243455,0.5149438830257829,0.49556050529225926,0.48815878821533315,0.48817773344565574,0.4956287701850887,0.5000448825686715,0.5020965580884164
S-CPI,442,1.4615581035614014,0.4163582335651641,0.5156258129955191,0.01313808003867356,0.1635641546946658,0.9482512606832638,0.34946912944682995,0.07801688780955966,0.6327720110963694,0.06832868664630024,0.7628709062423757,0.6232168407086833
S-CPI_sqrt,442,1.457639455795288,0.40657995765003707,0.3408675890119056,0.017919073033717283,0.2888440834895035,0.9793827051882702,0.36420652743477433,0.1263452061807554,0.5672342040763787,0.005327860647734359,0.8995076634396932,0.5234769887288634
S-CPI_n,442,1.4600653648376465,0.13565587615311986,0.17024254727414206,0.08364243894484635,0.18155051247336262,0.9711286932551172,0.5665770020946577,0.21141871006757296,0.646444090635768,0.007165657450568379,0.8331308578079614,0.6192532645389712
S-CPI_bt,442,1.5256962776184082,0.4968314754393609,0.49876665405708026,0.4976926109845626,0.49608554755141665,0.5108407352415245,0.4966512262064139,0.496402569557425,0.4974269869758658,0.4950982810214615,0.5043459923840882,0.5022116417913712
S-CPI_sqd,442,1.5294606685638428,0.4980970636148935,0.49776713015683416,0.4971481227884886,0.4976278290148824,0.509685710105894,0.49825278112638244,0.494607341645468,0.49163709867151806,0.4955394546647612,0.5017152849174004,0.5016532374787009
S-CPI2,442,2.5278403759002686,0.38520453204640404,0.4848004987813981,0.03811520578305163,0.21585196551436214,0.9788611138888168,0.46034853342444537,0.21638945623783168,0.540459070020982,0.015624532343116415,0.9027501049712965,0.7439615196453776
S-CPI2_sqrt,442,2.5329248905181885,0.4161755933651389,0.4404684909839453,0.04243629694149145,0.17613677991765425,0.9673272446735309,0.5053044063128813,0.20774873098667423,0.5223495452935735,0.020153555816506363,0.8824768499593478,0.7119931457570683
S-CPI2_n,442,2.528989315032959,0.3568075658769243,0.4277930027757475,0.020858923485630395,0.1957646465219126,0.9817856326851976,0.48752676678117496,0.18411335096269005,0.512868141012168,0.020009251550200183,0.9035249878355265,0.7051712985034769
S-CPI2_bt,442,2.600989818572998,0.4987428528564434,0.49951504979442696,0.4976416711774745,0.4965808205741805,0.5167622728683771,0.498472130225151,0.4948471785241848,0.504310297560199,0.4968118807732598,0.5048456357278429,0.5020836741754272
S-CPI2_sqd,442,2.602783441543579,0.4961237920266577,0.49835204172783293,0.49764703085937595,0.4968639436843498,0.5116139832820603,0.49997854181143275,0.49448748717719304,0.5019736010488274,0.49544347506414627,0.5055007159765934,0.5024476371659934
LOCO,442,4.735726594924927,0.49828778181815764,0.6060413634204707,0.06044761887847241,0.12888747530560535,0.8332193372556043,0.2542378184084628,0.8404296579242967,0.16562891584846678,0.2998604948485497,0.9183135818602475,0.5677647851730241
LOCO_sqrt,442,4.733617067337036,0.49837570703938183,0.6012596270421198,0.06365779914507218,0.13721414162597823,0.8201782048064348,0.26850675393698537,0.8267716812754424,0.18619101991936404,0.305248752853195,0.9093167822278457,0.5650409929971523
LOCO_n,442,4.732083082199097,0.4982957810560639,0.6056091470742846,0.060725159462427444,0.12961818918338386,0.8320572938104032,0.25553805759755044,0.8392128426235361,0.16749119172169685,0.30033886449309577,0.9175317260386293,0.5675196460010662
LOCO_bt,442,4.806764602661133,0.4999862381760088,0.500908065655032,0.4983935030661704,0.49751130163255025,0.5036114047439124,0.49716547880761924,0.5028445319454767,0.49581969026739475,0.49896695542255176,0.5033736727710215,0.5004602458311489
LOCO_sqd,442,4.804794549942017,0.49998732296202664,0.5009531178956994,0.49792215496377995,0.49740997251725433,0.5036141874595635,0.49692057686308133,0.5033115972737411,0.49450556445628413,0.4989296811797612,0.5033726180699591,0.5005565224963954
S-CPI_ST,442,1.355881690979004,0.6355730306632081,0.9999999403696281,0.19297937717053937,0.30152319456444016,0.9997613887379639,0.9984753363073584,0.9999407102665724,0.9999999403696281,0.028013940919450156,0.8070206228294606,0.36442696933679186
S-CPI_Wilcox,442,1.3678674697875977,0.5380273331339784,0.032971741502671965,0.020070467234098544,0.051676675280695354,0.8791756920248777,0.20483109580278597,0.3949907365530853,0.4503117455099055,0.0010274387013561352,0.29420975494408097,0.1679059621979887
LOCO_ST,442,4.7471604347229,0.6355730306632081,0.6355730306632081,0.4312017456335963,0.36442696933679186,0.8876850350708186,0.9174583054221064,0.9719860590805498,0.5687982543664036,0.4312017456335963,0.8876850350708186,0.30152319456444016
LOCO_Wilcox,442,4.7471604347229,0.6126911212560783,0.6873887812192669,0.11718973326312188,0.23033426162818044,0.8963489472797023,0.5478180322766876,0.8943118091411194,0.4133383252218073,0.37362301323158764,0.7371029849391526,0.4273860659719866
Semi_KO_ST,442,7.546529054641724,0.9996425661741591,1.0,0.23779580884056487,0.6656817784442948,1.0,1.0,1.0,1.0,0.999294550325338,0.9998792851377499,0.5189650193295274
Semi_KO_Wilcox,442,7.582420349121094,0.01614665295213001,0.011343850390826906,4.4323283675932485e-05,0.02469541929060064,0.8056479149167919,0.4210222078700013,0.21409796269425224,0.5567352118375087,0.12177633046838598,0.5557549538471592,0.6625430283928596
dCRT,442,4.873706340789795,0.7420794083995812,0.000389727769672176,1.1156968303970586e-07,4.460942847986951e-06,0.7184227724679237,0.872411873570248,0.6338884227825015,0.45035626207130885,6.793914345007239e-05,0.853862720580429,0.31015854468606274
HRT,442,45.37022852897644,0.1255663430420712,0.10906148867313915,0.0,0.007119741100323625,0.9197411003236245,0.25728155339805825,0.05339805825242718,0.42071197411003236,0.0,0.6427184466019418,0.3935275080906149
Semi_KO_ST_perm5,442,26.309768199920654,0.9999999999978297,1.0,0.28287443013945146,0.9824056091766902,1.0,1.0,1.0,1.0,1.0,1.0,0.9898026737406188
Semi_KO_Wilcox_perm5,442,26.408524751663208,0.20527934208624932,1.610705236520872e-05,3.0457893352016757e-15,4.29592128579202e-06,0.21420625168258633,0.8814630255562903,0.14967187101849483,0.36639371114684693,0.019299915809483578,0.6237067468272349,0.10627144475526679
Semi_KO_ST_perm10,442,49.90311527252197,1.0,1.0,0.10593295620938051,0.6009086167595381,1.0,1.0,1.0,1.0,1.0,1.0,0.679491439710691
Semi_KO_Wilcox_perm10,442,49.552253007888794,0.15718467836436156,9.347933191810273e-06,4.506586432627048e-22,5.012730059142091e-14,0.05580375492245537,0.9991967993870109,0.8817958856428171,0.8029088105177021,2.927654004411602e-09,0.7137466255842193,0.007511076801755584
