method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,383.5869777202606,0.9134598689225628,0.05060563121719763,0.0,0.9879647587782054,0.0005310819880390838,0.9999150577453608,0.7506631220737223,0.11644210379271691,0.7970092905571854,0.29315922555929796,0.9984347757779244,0.5144161104515494,0.9996426569247389,0.07925183599445007,0.9964537003867759,0.007875810953699491,0.0005893679308378585,1.323416931597876e-10,0.4441458927646855,0.9999592068704133,0.007286744340198381,0.0033843910797137777,0.9994453980907357,0.009165301539857618,0.3020771102459928,0.9999979373856173,0.9830938200287739,0.9609419667079455,0.0006208507371097127,0.9972011372699606,0.9957122711326893
CPI,569,13.094144582748413,0.6500601342265826,0.1709994187100467,0.33831849815711146,0.5304313967874797,0.897416566359946,0.2548539101316737,0.3214435673667714,0.02750863963541261,0.018115415369660624,0.8143063490021483,0.8259116880057138,0.6729421628976351,0.033599654491754304,0.30796829253064595,0.6948153956307305,0.8113947333259248,0.9081032216214727,0.02500717013922535,0.213328407468381,0.9087907627991361,0.021508254772988195,0.1918148974053438,0.4262246280699635,0.8912087011064422,0.35607672541415664,0.14669843448833686,0.023102310054674217,0.23097982570966547,0.06267418775549455,0.7614047143258588,0.8752837433558824
CPI_sqrt,569,13.120097160339355,0.4998105985921188,0.4986271019444766,0.499803663059518,0.4999069590368583,0.4999469964255296,0.49939527843302073,0.502815376140024,0.45301917618118415,0.49914494456602987,0.5000877424031653,0.5031695560201281,0.5004123629322911,0.4995605974037388,0.5059594304430856,0.4940957043918713,0.5000143543901188,0.5006783989532291,0.49442229775529484,0.500055745762889,0.49921993992422925,0.4924275061625854,0.4910077457546971,0.5081830123873115,0.5033285454021479,0.5068824345505214,0.49795766018259957,0.49803141664147843,0.4970936451276989,0.4996990594928817,0.49992010171089546,0.4993958858751365
CPI_n,569,13.111335039138794,0.4938997086021709,0.47682646344548846,0.5029797820248707,0.495150095936435,0.5065558157367149,0.49682301309782256,0.4978599040124493,0.3326041142781061,0.49557295673635005,0.5049679815440848,0.5210420463604761,0.4953427851487288,0.4989488637182259,0.44938295711235465,0.40667577521791143,0.510179941540986,0.4766797235051426,0.47467813665228603,0.4797614260263299,0.4950357997039999,0.433959790446205,0.4774611346228139,0.5355477450269823,0.6370244919487585,0.36537945312365316,0.4817885903721148,0.4546661813690546,0.4255528084566297,0.4602968491672498,0.496752599284821,0.5108268076952686
CPI_bt,569,13.354794263839722,0.4930514666961692,0.5132886459180084,0.5004982798312149,0.48991304557958293,0.5007368850772536,0.4914513606385898,0.5250121409083376,0.44426327862642623,0.495722102576634,0.5006239729561717,0.521568226418936,0.4959498327565141,0.49309221484500776,0.5451811026686125,0.4218019893223959,0.5180755554955377,0.5067991415771924,0.39531809589459765,0.4979793680340857,0.5184490888977628,0.34778262163629836,0.39302687828136984,0.43547324519224007,0.5341819200918393,0.5544823080440565,0.48071134243049657,0.46963708986721636,0.34784966885455615,0.47512995039735556,0.4922707168639679,0.5108555918812778
CPI_sqd,569,13.356401681900024,0.9708462405196165,7.750970716551373e-155,0.6631605115109911,4.186915092994233e-05,0.012073372710100594,0.970042169002011,1.0,0.0,0.000428128743785278,3.990032295145188e-23,1.0,2.2598769106858017e-05,0.3532418655848592,1.0,1.627687297740327e-292,0.9995310336967305,1.0,3.401646763461594e-95,0.9736814090010838,0.9998970732731629,0.0,1.0776731200294795e-33,1.0,1.372405253749106e-07,0.0,5.150684572295986e-21,1.644534721967721e-11,0.0,1.0,1.0,0.9999999999963357
S-CPI,569,20.528695344924927,0.6997260426145365,0.351817082680333,0.6670722008403291,0.15201183123087902,0.8409953515645677,0.3901001570362535,0.60135664605855,0.013732307114073949,0.08235460073355444,0.6601405164287957,0.8712564059757535,0.8177395606032254,0.14331364154730747,0.7159744064145752,0.10063863084901259,0.7507494499190002,0.5581535108558568,0.03755531065708535,0.23063999379455613,0.6350248759177952,0.031170941985449688,0.034295303914763334,0.8385126068394599,0.8377845832366329,0.8588240171799347,0.03275247432011678,0.01893386973820489,0.381548284662447,0.04839715652768817,0.555453923624832,0.7945297626576686
S-CPI_sqrt,569,20.54524278640747,0.5002670978550071,0.4958934388098887,0.499942593385059,0.4996531010388111,0.5013088116428447,0.5000768853850341,0.505992889633954,0.47534809525448524,0.4988299727606722,0.5004164079168545,0.5037169321432284,0.5000671183533749,0.4994015411849954,0.5041911031549974,0.49430176889247757,0.49933206685434706,0.49944598892497116,0.4928403800045752,0.49880431081489696,0.5002308927949787,0.48890285446462844,0.49121835882177517,0.5089738665145821,0.5097993583701996,0.5060775613279084,0.49715988111120074,0.49360653401149157,0.48172703402636663,0.49676478423663073,0.5000938650991751,0.5016512055659572
S-CPI_n,569,20.5060772895813,0.49772886826900653,0.45759996795588986,0.50067325533046,0.49031773589339156,0.5201898336302879,0.5041334279111163,0.4945069164803599,0.29078096579697066,0.48601713444920525,0.5113515515801625,0.5400898545395167,0.4984775286215339,0.494029548759411,0.5423193145219033,0.4421268022537023,0.49841639207479127,0.5020111174950384,0.39759992636878316,0.4951731040532878,0.5076379839841819,0.34643542934915983,0.38199232310408937,0.6297250268320068,0.5570492852717897,0.6132760899351549,0.4732030962507383,0.4423624232964864,0.387833257815887,0.46165062520174577,0.5047452204620192,0.5123601711904697
S-CPI_bt,569,20.805164337158203,0.4992821700355326,0.4531931907848948,0.4992309379673625,0.4952179417340451,0.5198961885104022,0.5029752679407286,0.529813305584028,0.206609853084964,0.48334721880594483,0.5082888672016628,0.5444857790053305,0.4994895230718141,0.49445413774262087,0.5807854032457868,0.4164965132501513,0.4991537178503923,0.5148627046509157,0.3988346660103041,0.4838104278331484,0.5115191871724236,0.3882986174046512,0.3962352894406864,0.6325647889282568,0.5748124298346307,0.7395036567183071,0.46444174069853944,0.42456656765227657,0.6524271011894194,0.4568039622112148,0.5136116034308874,0.5161614108163955
