method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,12.631814956665039,0.26326678925353386,0.17261497679371252,0.7605628018072776,0.6253933210035895,0.19878063675156543,0.03118166041138426,0.0015697974430881612,0.6620749723223697,0.38366490598475744,0.11224942513609837,0.986087966765359,0.14314077104661327
CPI,1599,3.9174327850341797,0.005415619588562942,0.0024113436946839963,0.17359852954274352,1.0364868958692938e-06,0.013550234074091425,0.49499007317690175,0.04837897967238406,0.09346009634848373,0.7163048777887588,0.0005940889888944226,8.503546211144543e-07,0.9851931452835522
CPI_sqrt,1599,3.9015603065490723,0.37236391282460934,0.3460428139674284,0.5154435313151766,0.14750703728888231,0.41356380679939436,0.4945750115201958,0.5004871600467455,0.4051052332077442,0.4696044175920263,0.18118801741207619,0.1308892828647813,0.5125370386544295
CPI_n,1599,3.9014651775360107,0.013668831809804731,0.06487086760036062,0.18730187633788775,0.0015431399099713878,0.017695176310362378,0.2021422071351201,0.10982370796887447,0.194366048719135,0.6833299865784415,0.0029794375386533504,0.000767991537171896,0.5730327279612892
CPI_bt,1599,4.512256145477295,0.001506340431429568,9.173377308668872e-28,0.027770374714532427,8.381530012633681e-194,2.226474226353174e-08,0.001456139867316533,0.32419062811882404,0.0061235623147568,0.31558627700749087,2.2429384900646618e-69,1.9001784127386854e-260,0.9279464201136176
CPI_sqd,1599,4.546393156051636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI,1599,4.167893648147583,0.002882607763483097,0.03986834549411173,0.5398554721914214,0.011189178988106202,0.012123828676757325,0.7000907333389456,0.19883205634513018,0.6098580977887563,0.8623429927269584,0.013761503068287974,0.0019872034156983654,0.9833909115461501
S-CPI_sqrt,1599,4.134644985198975,0.34408071110191085,0.3160544088338155,0.4857351062741113,0.28379589126793403,0.3677262921090343,0.5558774699148402,0.4478432999023085,0.4896514774793516,0.5541398546635857,0.28022710986929056,0.18866703294844184,0.5703844884421516
S-CPI_n,1599,4.125951528549194,0.027044675244026956,0.017668726698461916,0.6009951090004619,0.006384403752973162,0.03098579204898531,0.6940830012709828,0.1601283431558504,0.5575176641029448,0.8049466047208214,0.006364588361246435,0.004670714095645939,0.8765802033984471
S-CPI_bt,1599,4.734001159667969,7.495601339163948e-28,3.847374044206756e-21,0.7534878950326844,2.35861893282796e-51,1.0017381846440284e-20,0.9991433012700434,0.004056423069082846,0.8930753655641255,0.91064980098874,2.3171577476208238e-35,2.5577007121468262e-114,0.9996293673794873
S-CPI_sqd,1599,4.7234578132629395,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
S-CPI2,1599,6.206652641296387,0.0016766754472278436,0.056982904235474335,0.6346848003130534,0.006945019850443572,0.004596976728315726,0.8237415977116244,0.19973181558777003,0.6415865531024297,0.8616329790631445,0.005989616976432963,0.0054762736005605295,0.9879375989009163
