method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,38.26206564903259,0.8138982062401476,0.3089140850997142,0.35513623409286543,0.9999997499971846,0.11809544039284015,0.9999976734006479,0.9999999999695979,0.999999998345002,0.9280761831180974,0.9999990665798333,0.9989786572457016,0.9999999617215931,0.9987472349492371,0.9994566071173383,0.9957558365136299,0.9999915423279275,0.06266418605064794,0.9999011216920181,0.7800470680130782,0.9913929488772668,0.6240896473057191,0.7482797793573306,0.999894473929824,0.9777370861889844,0.9999999999999636,0.8743630835275842,0.9999998910939706,0.9999979640860526,0.999997201932633,0.9999999997943508,0.9999903336239815
CPI,569,4.586477518081665,0.5930610996237281,0.9089039611749867,0.1762717325023802,0.04055970631537976,0.9978338810671044,0.735354197513536,0.7297492171948256,0.9857622182696552,0.3132117603780833,0.7789386949913447,0.5650008535565904,0.05670160862095232,0.8835387611700882,0.001365518791531792,0.9856376804214145,0.15305954194345545,0.03527659446981643,0.9721599084397561,0.5837793749167144,0.9710227035640704,0.34368481773359594,0.1288306297322367,0.2953917356378197,0.13972990793959078,0.06906093069871146,0.17436596495527584,0.27021931284014866,0.260353271830845,0.952257897369346,0.1555226962774479,0.7680367416594455
CPI_sqrt,569,4.573193550109863,0.5055091506814944,0.6363053760970805,0.5048737651699362,0.17140745709239114,0.5012548383913463,0.5002573591192013,0.5000994209327664,0.5044515452435008,0.4984279187470858,0.5008005503333496,0.49996391345859026,0.49188296683304605,0.5107438477163758,0.17274521855096148,0.500129539112375,0.49956842200149854,0.49737296944204784,0.5006402276189947,0.49957880629600676,0.500226854524919,0.45209685320576637,0.42114748847404315,0.39793102896958243,0.499097312799897,0.4993108826233939,0.4807038347855255,0.4983214218961589,0.4929488367197708,0.4991965490758551,0.4970154426268731,0.6243201281957153
CPI_n,569,4.57603120803833,0.4651093503574775,0.8756062702369205,0.3787113991734333,0.047608838054298115,0.5231455089442112,0.5047238922668142,0.5031391953146647,0.5461477088714636,0.4674176213836011,0.5063061710839731,0.48231469942565275,0.3518306453721287,0.6243356671611429,0.03472303711936482,0.5005026733648832,0.49182633281272337,0.46992577263186275,0.5055873501869349,0.49794597315610195,0.5045967478513155,0.4045755819839407,0.1584011975549997,0.33069312906391696,0.2589803433928018,0.48892105710670436,0.5787820776720131,0.4752487935910243,0.43571312202716433,0.5350738788377745,0.4611368801499321,0.7761613742441485
CPI_bt,569,4.838407039642334,0.46117914775079405,0.9999928404493053,0.30095098643984397,0.0006560947863875427,0.511145721748983,0.50330298414759,0.4836241449176485,0.5572678830225504,0.4829926942186139,0.5096395668826804,0.5013346366710458,0.3499132548798875,0.7173132301839582,3.6743027214645125e-18,0.5040567009124715,0.4946918525807211,0.4982126216009381,0.5092715631005361,0.4844763756117782,0.502557857472313,0.5203184437090368,0.5238566931992573,0.041175497415651144,0.5034288386034157,0.4939836881676535,0.33432169136756296,0.4476045383117889,0.45715756889643405,0.4955722859201147,0.4818516959824473,0.9888884138007265
CPI_sqd,569,4.8453590869903564,0.0,1.0,0.0,0.0,0.9999996923358057,0.8582795956991809,0.009074843705121153,1.0,0.00034315692855242164,0.9996837080002419,0.9999999595709572,0.0,1.0,0.0,0.8850768466725829,0.00023750455485461116,5.650308909441183e-05,0.9999107032076741,0.5024640977058557,0.8233940639175812,0.0,1.0,4.3403213057734414e-97,0.0,0.0007781883737780804,0.0,4.422693007950935e-73,3.941983297340733e-176,0.999999954709125,2.76572953125755e-44,1.0
S-CPI,569,4.689751625061035,0.5245486987132604,0.9942895777745647,0.4965294612017523,0.06999068177133207,0.9986433159059395,0.7486958789492105,0.21793216225100137,0.9940788561416652,0.24716550637184148,0.9983232666673006,0.3060081361092417,0.07433676120969954,0.9468070551320611,0.004035456182479057,0.7238154651341484,0.0020904251292663944,0.5251109626559716,0.9969927614222133,0.2511482746051766,0.9935971154726381,0.5716274801885002,0.27900791354973964,0.6316074008252688,0.3882462583402005,0.04071244582583724,0.049695479822481715,0.20882813372897896,0.02917058684169622,0.8372527450486063,0.007955452722151271,0.8802645599478677
S-CPI_sqrt,569,4.691344261169434,0.5056938334342381,0.7003051079462647,0.4952825778753171,0.17878106457887533,0.5022452430327796,0.5004763589594348,0.4985231500508159,0.5054297057629878,0.497002251687005,0.5015103498759397,0.497475126578111,0.47792514413409887,0.5275549459753059,0.18654172919363587,0.5002756287480363,0.49874239017729455,0.49967236445483715,0.5009238379589752,0.49895908147935997,0.5004383160744063,0.5367052977796238,0.4909147783685751,0.5855455746451343,0.4852129449053899,0.49906979531884743,0.4789338689194384,0.49764048514553744,0.49369293018507343,0.5003974608274377,0.49484771144364403,0.6501544707432002
S-CPI_n,569,4.688180208206177,0.5066163074970045,0.9816477099798679,0.45986873421943547,0.057757203543383207,0.529959125931217,0.505930871991098,0.48586183261826804,0.5872006633431778,0.48625157074464675,0.517646843931006,0.46110547061531215,0.36635466067748523,0.7301042818901973,0.04351584776524209,0.5026428446877005,0.48413336335278956,0.5056134174370085,0.5138777424580073,0.4882875580123018,0.5053047620558645,0.5823392177614497,0.3981382429720459,0.776248296998908,0.3126485717880641,0.4892787969886882,0.2792797239873868,0.47330815004625487,0.4325285025130554,0.5023847924774804,0.4587240708203599,0.8043354488174548
S-CPI_bt,569,4.962361574172974,0.5555350627863421,0.9999999999999992,0.42822860805074797,1.494281777290929e-41,0.5336827786735755,0.507104247208489,0.4926003403488578,0.5731399461918356,0.4843157118441602,0.5187824550395318,0.4771822850233857,0.1810802758068789,0.8285673107129568,1.0733065284604532e-34,0.5036782405558535,0.4826090549518417,0.5047885512527186,0.513352821792441,0.4880368721198217,0.5063337647681956,0.7791625659697394,0.6301937120801275,0.9999999815721892,0.24603777482346612,0.4911747504515771,0.32753732590807294,0.44335207462306975,0.4004556754417944,0.5234512371801305,0.4440818366808954,0.9999999999999963
