method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,93.53108048439026,2.297495527159299e-12,0.005753330622836783,0.974078728313793,0.007055119527612175,0.5170003250612434,0.3759748326830965,0.19810053292038932,0.9951451897418521,0.998752118617033,0.9802956989473844,0.21154659211086468
CPI,442,6.519569635391235,0.9583642671468882,0.05305851933061779,0.03506026772216154,0.2486183800162831,0.006891829990497325,0.9472544385231998,0.23501899576135,0.16570919973274978,0.004066993216879456,0.3141131358399375,0.4659648374953962
CPI_sqrt,442,6.52441668510437,0.49009239568865126,0.23759241961868588,0.002551786897189776,0.1336895878374207,0.01402968578832235,0.7261828517924062,0.17519497751423085,0.3076046356818424,0.004999124540088619,0.7823617539670498,0.1598723505308307
CPI_n,442,6.52049708366394,0.813897061785652,0.23540729072495142,0.000962081025899435,0.10720916910948652,0.06404728919191362,0.6528916155339193,0.0026132008787079627,0.7030137039915749,0.0018743681547193113,0.563873478464322,0.3913412198416055
CPI_bt,442,6.59255313873291,0.5705377303013943,0.4802906347774682,0.4929923568576432,0.49070753798166444,0.4334604735283617,0.5613431926130604,0.4943809006429097,0.38520755949706537,0.4940768491549124,0.47854230089828426,0.48737038553208567
CPI_sqd,442,6.627238988876343,0.5604553222287931,0.4883149353575404,0.494423369688364,0.49641728698151066,0.46635563691186366,0.5417365110316326,0.4687603816932361,0.5370678783949708,0.49408763414028434,0.49017996395911256,0.4923671959376168
S-CPI,442,9.747129917144775,0.7098672348149125,0.11843008191553445,0.03213047373551503,0.27524044515293744,0.00459639231131879,0.872998363918707,0.0017462265458036631,0.2993964961112602,0.09077718482959779,0.6905531733943366,0.48242610632451716
S-CPI_sqrt,442,9.733280658721924,0.5483121743210719,0.07351677342216757,0.027194108417662746,0.19099682576661808,0.03317266218965835,0.7078015891906846,0.056024530871150294,0.44921926338089463,0.052343721780909465,0.4744030365828071,0.4993711739982567
S-CPI_n,442,9.601304292678833,0.5655564381174965,0.028633991239977733,0.08496994346047398,0.2497987583356744,0.023487314939839497,0.855498897993674,0.015894573499623713,0.21838445476693602,0.055436976737197184,0.7156712876062035,0.4479389931861245
S-CPI_bt,442,9.766991138458252,0.5066059846736878,0.48658434636568976,0.4969020016196719,0.4998179930135495,0.4675549799084296,0.5306491451389893,0.46901926348412804,0.4557593933417962,0.4957362793945646,0.5078694380091611,0.49235342565300233
S-CPI_sqd,442,9.813973188400269,0.5297994199453739,0.48669448664199616,0.49700226034819894,0.49901983711947334,0.46974295774330643,0.5361982955585773,0.4808780303190272,0.49726982213760534,0.4961818483810326,0.5035085498574777,0.4793419849183126
S-CPI2,442,41.37287402153015,0.7402254104388573,0.06279380549020361,0.05583258569019551,0.30966475541827265,0.006064899788252433,0.8179998421918552,0.010905939415653676,0.3369281460879847,0.04952161243689956,0.7008862576484466,0.3711909480162927
S-CPI2_sqrt,442,40.3636908531189,0.6534186503801287,0.0782945081973319,0.06187589159853145,0.30773591318551763,0.02544472888284595,0.6875146099494961,0.03534480413326378,0.4616441578269039,0.06147134045729976,0.6326254365901901,0.500707472667544
S-CPI2_n,442,41.219584465026855,0.7162413370408403,0.08279947252209008,0.04124046499219941,0.28862245202966424,0.00541107056173918,0.7752372493535471,0.012276221484519897,0.43533441231808584,0.038030019461534975,0.5706222558973251,0.45191262747670585
S-CPI2_bt,442,41.38853573799133,0.5237014062601318,0.49238045003126096,0.4972365756859581,0.49854122568002457,0.463540909964947,0.545088860993224,0.47664572676788786,0.4793942817801914,0.4971826542355418,0.5063208196535671,0.49378926509322063
S-CPI2_sqd,442,41.473350048065186,0.52148912554575,0.4909868879867019,0.49797870017348816,0.4988836584378705,0.4641839705618886,0.5325932340598791,0.47932202768781973,0.4855452308971118,0.49698565428118835,0.5087541052996667,0.49197444736054324
LOCO,442,61.410621643066406,0.7814798190527036,0.01684528086089391,0.07848198662250494,0.16184930714240037,0.0820286252056247,0.5682737346516831,0.07110963582524021,0.5697355409377315,0.11850257739210773,0.8351435645822335,0.4709975293098049
LOCO_sqrt,442,61.39190125465393,0.7020113879680641,0.028299329459558743,0.08348737569103076,0.17423268717590729,0.14199162598093534,0.5456375244770095,0.10068894811792983,0.5500339287952156,0.131868327440402,0.7858095498380955,0.47766387819331807
LOCO_n,442,61.35805606842041,0.7724752617492823,0.017734406913643128,0.07891615626465787,0.16295015249093447,0.08748421842930099,0.5654623594455337,0.07368291226988251,0.5674360138700554,0.1196814312891386,0.8303564232302509,0.47172903297862945
LOCO_bt,442,61.41913318634033,0.5264585065348335,0.4888427553737363,0.49741745449695873,0.49715084747253235,0.47791706835135744,0.5053349684674373,0.4854620040294673,0.504289750828062,0.49576754589966937,0.5159707473670015,0.49868116129532947
LOCO_sqd,442,61.42434096336365,0.5210621760175471,0.4849054663527177,0.49799576264984907,0.4964092771275414,0.47117640240157715,0.5052836996198264,0.48600795318317097,0.5039661760991717,0.49573607164452504,0.5137605246900782,0.4987579897216155
S-CPI_ST,442,6.522967338562012,0.5000000000000003,0.9999999997546408,0.24401117191543278,0.5000000000000003,0.8070206228294606,0.5687982543664036,0.24401117191543278,0.9925637014536789,0.04124564626258096,0.6984768054355599,0.5000000000000003
