method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,3.122127056121826,0.10284412641358887,0.8210514113998837,0.024122241503616304,0.48180373622824735,0.9874931040274051,0.12972522363073913,0.9971182117941882,0.3906443190269038,0.732225910716786,0.93460207406704,0.4431241317967084,0.1218670792719807,0.7346748561862622,0.9794405453771796,0.434511785857833,0.9226313832607016,0.2145902644050638,0.399235774243893,0.22988677672906532,0.12113748766193289,0.8009550952375772,0.4158226209788096,0.6797560830785268,0.10710879254652306,0.176250504489601,0.08493366918344325,0.3938586066798543,0.23522610612595796,0.03928588337382799,0.37231507547823806,0.5391506373259746
CPI,569,4.212955713272095,0.7636336551044625,0.7821334596853149,0.6656734431861816,0.162142278302091,1.0,1.0,1.0,1.0,1.0,1.0,0.015049624465765396,0.8609670963887979,0.8446771226675012,0.9618460796502781,1.0,1.0,1.0,1.0,1.0,1.0,0.0032358603474198456,0.22963802913546916,0.20620406409481634,0.08899045907443914,1.0,1.0,0.033624332424897374,0.013897096515870056,0.26690927150536803,1.0,0.7546829227037344
CPI_sqrt,569,4.190526247024536,0.4982758007564722,0.5007402947972235,0.50123759331157,0.49674813007523766,0.5,0.5,0.5,0.5,0.5,0.5,0.4935751092951849,0.5001087087215853,0.4989664004999217,0.5000060512669289,0.5,0.5,0.5,0.5,0.5,0.5,0.46773395165784554,0.48831889433719666,0.49800024762678796,0.4965141788338008,0.5,0.5,0.4924730076098753,0.49034709732412673,0.4913290767354529,0.5,0.5011552476511969
CPI_n,569,4.191284894943237,0.4834883873462204,0.49854358385236114,0.5153880974805959,0.4935455033000445,0.5,0.5,0.5,0.5,0.5,0.5,0.5007861120179075,0.5039164940551691,0.5253280642454001,0.5034190645387119,0.5,0.5,0.5,0.5,0.5,0.5,0.12437826455755785,0.35520020362746924,0.5028562670821745,0.5120482009481919,0.5,0.5,0.38926621960669194,0.42667506800372557,0.36733848620036025,0.5,0.4995456373045823
CPI_bt,569,4.471640586853027,0.4877760872425764,0.5123226700815313,0.5257105184663735,0.477118027594815,0.5,0.5,0.5,0.5,0.5,0.5,0.45182105914925824,0.4963488046517494,0.4920785190410516,0.5066325063801425,0.5,0.5,0.5,0.5,0.5,0.5,0.06528279541512348,0.42492919953483105,0.5013152960770185,0.47965296429526016,0.5,0.5,0.3793312435093647,0.38245085311959776,0.35715967330863885,0.5,0.5066375420082461
CPI_sqd,569,4.482593536376953,1.1302288820639554e-15,0.9155102719644863,0.9985097002842099,5.97060217949558e-19,0.5,0.5,0.5,0.5,0.5,0.5,2.0161641042678958e-88,0.40034313278931927,0.001063561410316793,0.9919359620115918,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2.91663312580792e-309,5.5170179294956956e-33,4.67313906957995e-262,0.5,0.5,0.0,0.0,0.0,0.5,0.03267086546197464
S-CPI,569,4.255163192749023,0.33131571801353604,0.7173929228510127,0.9085301593164876,0.12511929618813017,0.5,0.5,0.5,0.5,0.5,0.5,0.007631269102837469,0.8836314786373647,0.8473488609817723,0.8713563463895024,0.5,0.5,0.5,0.5,0.5,0.5,0.0006431086360189144,0.16401759484036788,0.4277813178637557,0.05420724006882317,0.5,0.5,0.04065788763702115,0.00011865349164869271,0.10881640182526442,0.5,0.6157920843844585
S-CPI_sqrt,569,4.278803825378418,0.4979201006416007,0.49998536285986017,0.5013969883269644,0.4982285158384399,0.5,0.5,0.5,0.5,0.5,0.5,0.4933178862902944,0.5003545629609827,0.5002334266608742,0.5007468051533882,0.5,0.5,0.5,0.5,0.5,0.5,0.43643612258498676,0.500332582508071,0.4970693661699746,0.4946591768350087,0.5,0.5,0.4941085278006363,0.4844430048909643,0.48643715467444015,0.5,0.5024136188658206
S-CPI_n,569,4.265117645263672,0.48743698834720584,0.5079064848148095,0.5443544457305639,0.4843750261538321,0.5,0.5,0.5,0.5,0.5,0.5,0.3931600702364565,0.500435804768264,0.5077774122484114,0.5064035225635295,0.5,0.5,0.5,0.5,0.5,0.5,0.11025563010679623,0.47571234401574086,0.4634517883780302,0.4756765918862301,0.5,0.5,0.43534373350686423,0.31220704194978144,0.3811988070311001,0.5,0.5247837192641315
S-CPI_bt,569,4.590174674987793,0.4827285726045569,0.5070442752446104,0.5400316238037992,0.4767025700294818,0.5,0.5,0.5,0.5,0.5,0.5,0.38264541900744226,0.49880527617665305,0.5104884403864345,0.5095314897416232,0.5,0.5,0.5,0.5,0.5,0.5,0.02215375508308857,0.46937656415076684,0.4628151828595449,0.4356118910428206,0.5,0.5,0.3639945967693408,0.2901151428794051,0.37989617856217484,0.5,0.5235156841289349
