method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,31.582903146743774,0.9999487974880904,0.9998443440658864,1.0,0.9999999992855192,0.9998854986239084,0.999146954651752,0.9813055958321433,0.9997508581801396,0.9998199846970389,0.7944207390921734,0.9985321872391749,0.9999999964882261,0.9999903874565558,0.9999999654694806,0.9999999500938536,0.9999998245262142,0.9997621712226367,0.9995809955890018,0.9953027971007492,0.9999997482339447,0.9999976591270253,0.9999999482346972,0.9998977743621739,0.9909240922603524,0.9999900678186365,0.9319710256968156,0.6843917318501882,0.9981336705001702,0.9996690645630169,0.9999997773842468,0.9999999931068999
CPI,569,5.082433700561523,0.6897927419584988,0.9224581137985319,0.8565310417272027,0.5353571206821814,0.6130290489222422,0.8525934287713419,0.3798362404793687,0.47314782341171135,0.6595303239439073,0.37410105752400813,0.09249925213758015,0.8633278433117977,0.8715402923934059,0.824515163262399,0.9828943860314222,0.3738094046006177,0.23224305959078378,0.09251977841699544,0.8748124887237986,0.05744854695540427,0.39599240855380147,0.10963127968266984,0.6945874124427813,0.7527205915155619,0.7837696531039366,0.8670264659100944,0.5354646396178313,0.18206718915558584,0.1841314842865706,0.5564071673421923,0.002770528825258768
CPI_sqrt,569,5.054607391357422,0.5097084409717365,0.5914714680569871,0.550159788243904,0.46340935968212593,0.49932635795410113,0.49986962148943415,0.4959199984836251,0.49847358015990206,0.49867208751150316,0.49993385918504135,0.471591856120711,0.5044949024187448,0.5215710147137321,0.8357253347828646,0.5002729156196539,0.49936772871498986,0.49639613652058384,0.4978901401682798,0.5020304107674145,0.49975396738418304,0.5861001184241131,0.3447164873935402,0.6858686648951329,0.6603756749939893,0.49868001307256704,0.5003313349386703,0.5338328391182309,0.497720335617207,0.49415983330102464,0.4995005153913957,0.47279084127256127
CPI_n,569,5.058692932128906,0.5680202464812827,0.7587263045455378,0.8943913730364106,0.45722291696200384,0.4934313016047928,0.5592909786509799,0.4418937724889882,0.5446081725989503,0.5079940575361909,0.5039534468701178,0.3414307884470418,0.6103212548438341,0.5942750588753684,0.8649908137148901,0.5017568957706977,0.49125690905685193,0.4660787844365243,0.4709448374990213,0.5318754195013317,0.49316714070650935,0.516545833383616,0.12441528853015421,0.8371912859107009,0.9377704862792152,0.517947830656638,0.48718508843221553,0.6851239008229757,0.5042402652752616,0.30460085360021005,0.5077842943063027,0.15990321298736454
CPI_bt,569,5.3620522022247314,0.6806376225689068,0.9924641604002994,0.5948021654428371,0.41605831185880593,0.503238484418346,0.5563296548573378,0.4665650697932448,0.5142823414721446,0.47688898963904397,0.5023642133297634,0.33038749055617067,0.5007220348761084,0.6049435062266885,1.0,0.5042019472145814,0.48897123279745475,0.47491446353565936,0.467306243241317,0.520124920743412,0.4942632258246007,0.995904948710713,3.014330613735615e-09,1.0,1.0,0.47703879069304905,0.4894015937720634,0.7506165620105458,0.49104245612753294,0.28598466791126276,0.4976660697993308,0.01940546974710588
CPI_sqd,569,5.367608070373535,1.0,1.0,1.0,0.0,0.016093852542774668,1.0,2.988704510263409e-33,4.8298835474848045e-96,0.960505962802975,0.9857940429038806,0.0,0.9999999999999953,1.0,1.0,0.9241440045483961,0.5821430382547106,4.850953151921395e-75,5.8315783955659805e-102,0.9999999999999677,0.007425453248462216,1.0,0.0,1.0,0.0012389156211443147,1.0,0.9999999999999103,1.0,7.359355464507528e-139,0.0,0.13909516263376626,0.0
S-CPI,569,5.192477703094482,0.9095948687404432,0.9382893841622735,0.9460272208444162,0.30529496709845366,0.35297189253960315,0.7662923307617583,0.4784859078419833,0.5019292400093056,0.4177014664088009,0.48244184398046036,0.11566648150392411,0.8394943195424136,0.875892741023906,0.9492303178687743,0.9475975844092804,0.5312873514319344,0.1072795032811461,0.007155563193613015,0.964221661791635,0.17262663736357425,0.6962271901149953,0.016093158612012597,0.9245523083286994,0.9684159882551246,0.5682103178674519,0.7400212311661277,0.9204960948811276,0.1875899839724181,0.016135135925968363,0.39446288361126,0.006843125449161483
S-CPI_sqrt,569,5.1814353466033936,0.5198955924278102,0.6605868470240495,0.5499664935761036,0.4448269635800188,0.5001567854626188,0.5069339404224644,0.4954179353903309,0.5022123285536909,0.5001212975143439,0.4998696542039479,0.4621200136222472,0.5116434444882706,0.5295746021334772,0.8892797266721608,0.5004759258002583,0.4997002738333557,0.4966646834148824,0.4964038632384525,0.5028607917933744,0.49959633116128144,0.594783876428828,0.31871804950656596,0.8627545814075661,0.8977062663340654,0.5036273880402667,0.5034734628985033,0.5246219973403942,0.4897057559551195,0.4796842064473077,0.499423995384278,0.4038809687096738
S-CPI_n,569,5.1758997440338135,0.6658937562224471,0.8890656540286892,0.8961033654562038,0.27006998611723676,0.4950277410440476,0.5809234646547651,0.4530459182806577,0.5305884981373521,0.48267817321858375,0.49583190321811993,0.27072599196875663,0.6183764423888826,0.7365618940585403,0.9318800806588462,0.5064998127908587,0.494537301800006,0.4568398035390364,0.44650320619991973,0.5424216707642375,0.49684429356124,0.712134772903565,0.04530970262291757,0.9154863010031766,0.9658033356894019,0.5021725025123218,0.5045888219095103,0.6701744375594509,0.39365339670632987,0.3214861636508351,0.49712997255935887,0.07744716733817181
S-CPI_bt,569,5.492003679275513,0.7058545878508993,0.999999999737011,0.9979468848004028,0.0014727121231380663,0.4851921828889766,0.5644255965717465,0.4943338390180219,0.47582968765583833,0.48236794825583257,0.49598298074151775,0.1841508865997568,0.6640529331029377,0.9103263031068853,1.0,0.5064473029747869,0.493568882360219,0.45322145975364575,0.4455380366377232,0.5365006589650613,0.49443566740561823,0.9999999158051885,8.122104650950818e-16,1.0,1.0,0.5143163878083098,0.5398797259696261,0.8909013313160696,0.3808874979844997,0.206460783544391,0.5026776341176254,1.6172069082488736e-05
