method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,3.1264851093292236,0.9850766855286851,0.07307203778073035,0.5889717722515644,0.6408633481452071,0.7310721517064719,0.5491357288573446,0.8078449463333155,0.05486564255941506,0.006105876937820387,0.9860359350595121,0.9859526949149765,0.5830233974940338,0.9518307711518934,0.12686442222064476,0.7229075420623572,0.46354554233519873,0.7005702022205691,0.1502326850547897,0.2785213737643015,0.5285820127042973,0.6598027954750852,0.8769940189532655,0.48708174185541464,0.10599551578451871,0.9861204264694936,0.49650178446791726,0.9528638782134002,0.21808646367833961,0.9247520132867217,0.9366206380312273,0.2872945992383894
CPI,569,4.341208219528198,0.9286276573435044,0.4921803480651754,0.32725762035877126,0.6763843684621711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8107666255346673,0.20776503553133652,1.0,1.0,1.0,1.0,1.0,1.0,0.5820267341010193,0.3673722531867669,0.7741006097164298,0.4974594854242088,1.0,1.0,0.03023485985095155,0.41848339381196664,0.28719722739408005,1.0,0.7279127811234598
CPI_sqrt,569,4.3431642055511475,0.4942667141103323,0.5002521994597551,0.5011743128297818,0.5005753662346424,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5042018433780613,0.4990886157179255,0.5,0.5,0.5,0.5,0.5,0.5,0.4756699769026573,0.4997959082130662,0.4959231178054326,0.4927415162808777,0.5,0.5,0.4934359363455499,0.4830579239465844,0.49760303564759323,0.5,0.49925871845330666
CPI_n,569,4.3517491817474365,0.44624359495080623,0.48061903552107255,0.5041725905026095,0.5694671572567855,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5439846753211582,0.4903759541709518,0.5,0.5,0.5,0.5,0.5,0.5,0.26003096417531146,0.5327069636854346,0.4523185153979163,0.46804529995950384,0.5,0.5,0.4273230082067168,0.3458684822638827,0.4835844808680254,0.5,0.48044992880283893
CPI_bt,569,4.6478211879730225,0.40057059757466074,0.5163579687993511,0.47803441711832956,0.5208935418707942,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5320455566504103,0.48309022054221706,0.5,0.5,0.5,0.5,0.5,0.5,0.1214676921261722,0.529830265276689,0.4835919558524979,0.6440596051609799,0.5,0.5,0.4589911946135794,0.36807099119140135,0.41805363724670597,0.5,0.4970665141154709
CPI_sqd,569,4.656494617462158,1.0,0.0017584982254769397,0.28738388824609024,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.9999998443585187,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,2.3700836158684353e-37,1.0,0.5,0.5,5.252071438055316e-210,0.0,5.500204931790789e-276,0.5,0.9999999861196026
S-CPI,569,4.41485857963562,0.6318686461085308,0.5749179475843949,0.8001943331312873,0.842504828358478,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9017343143968863,0.22824995086523658,0.5,0.5,0.5,0.5,0.5,0.5,0.5621258387958953,0.5911564210486828,0.2977034791327687,0.7385049882022341,0.5,0.5,0.0348915979252349,0.16313236660339475,0.05219385810010395,0.5,0.6697412762038292
S-CPI_sqrt,569,4.4020421504974365,0.5082814999028615,0.4996372958902481,0.49890531830627705,0.5088826077811374,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5045030099367431,0.4978757257165551,0.5,0.5,0.5,0.5,0.5,0.5,0.5124922895099249,0.5094134618443866,0.4978784653317041,0.5307791040123433,0.5,0.5,0.49018651942872826,0.4803345005737402,0.49181808603882693,0.5,0.49965869425327936
S-CPI_n,569,4.425161123275757,0.5177400181801368,0.49770070038189446,0.536396985187297,0.5949099969117887,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5478886579445922,0.4773225622246061,0.5,0.5,0.5,0.5,0.5,0.5,0.6117504388040644,0.5463931841763975,0.48924788717541656,0.7074317184527013,0.5,0.5,0.41137327111002153,0.32851675105135053,0.36474364783321467,0.5,0.5012252901735829
S-CPI_bt,569,4.764113187789917,0.597367407917206,0.49955889053762553,0.520568463893065,0.655762289575044,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5483938538464151,0.476391848691804,0.5,0.5,0.5,0.5,0.5,0.5,0.7995554295081709,0.5849057190304541,0.4860180492765078,0.8280634364458384,0.5,0.5,0.3734609232711239,0.3028384036343522,0.38212533098048596,0.5,0.4976310754759171
