method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,32.68235683441162,0.9209503790910236,0.8577773923413667,0.08672355141719901,0.5693476783229464,0.4262327253349043,0.6448044001116764,0.24048751699786353,0.5075210593705776,0.15425802429544633,0.3112307981329314,0.7311046717862009
CPI,442,3.125546455383301,0.28318739640902124,0.06453934027711808,0.0017233568397592932,0.06125116484745966,0.01462604898505599,0.4087635483408789,0.03738299392853427,0.6089525362314848,0.011081716280195006,0.33102845493352706,0.21365776834311423
CPI_sqrt,442,3.1209380626678467,0.21015149328372745,0.028240038657696677,0.012981823416951017,0.15375319331267934,0.28941292788359185,0.23772504293012064,0.026646600049799126,0.9066639865636594,0.029392407165899224,0.5147863971416214,0.5971038742046034
CPI_n,442,3.1173582077026367,0.1295943024477466,0.07345986283827831,0.012764975641951472,0.000618568003399372,0.051186152088558035,0.09596766135268292,0.03573146535748819,0.9447174534028323,0.0022685364124079292,0.4607033771982938,0.21686018962245235
CPI_bt,442,3.194533586502075,0.4903888818914364,0.4904778590477862,0.49437370664314556,0.49015561791192847,0.39715510809552385,0.5116108034208825,0.48928877719938985,0.5032140379555072,0.4934068365242223,0.5010348264240834,0.4934834810913245
CPI_sqd,442,3.192929744720459,0.48889004176247275,0.48507769338913664,0.49492367210322397,0.4906247931932394,0.23742919384322547,0.48933398747917706,0.4792178659533695,0.4902912849684988,0.4923425544155742,0.4947382350652528,0.4958620284873416
S-CPI,442,3.1588809490203857,0.33147362168984773,0.06321685518590534,0.05169240648086167,0.2440498785172136,0.020019260932031453,0.382616629833092,0.19127133650752998,0.9085731698913176,0.07947757036676728,0.9109682388397156,0.8287128246887798
S-CPI_sqrt,442,3.157421350479126,0.22489994063050833,0.04473792624830512,0.056707751057966,0.24132520804897922,0.15623299690502773,0.3959246868579951,0.11383054474874438,0.799031580671135,0.12465378010842715,0.7719165461210077,0.7134705081858186
S-CPI_n,442,3.1588854789733887,0.3323020974515384,0.042624430331516555,0.13880238642218257,0.1847001817627857,0.050159284505545805,0.34583622880511916,0.17536586030789297,0.8235431034066238,0.05289466559906001,0.8829157409157242,0.7962192330598281
S-CPI_bt,442,3.235862970352173,0.49466687689828154,0.4926272342803054,0.4977909893048936,0.4982432365835866,0.3394089896144823,0.4978106472654339,0.49259308475125035,0.5078290127955133,0.4984314180708682,0.5115491868547488,0.5015417843054583
S-CPI_sqd,442,3.2347607612609863,0.48017479317665834,0.4913734161301663,0.4968077183443025,0.498454410024916,0.3811116111452375,0.496771534546363,0.4893839136341112,0.5018909808514747,0.4981435209309481,0.5106449974125146,0.5038774321271566
S-CPI2,442,3.5699727535247803,0.2638936857011759,0.06205512585837429,0.09976148073625685,0.2697013792017762,0.019775015871538917,0.38014303885721473,0.1028253423328726,0.8391042963509698,0.14733738739248026,0.8875955499996593,0.7471277157517026
S-CPI2_sqrt,442,3.5733442306518555,0.2682604904038878,0.06148311811348173,0.09986740401456479,0.2439506734730229,0.14687066141440897,0.44960790873583545,0.10616725295795287,0.7826084152916117,0.18754512931505474,0.8656653794892333,0.7060941339233622
S-CPI2_n,442,3.5739922523498535,0.2301297946873993,0.05494992271843954,0.06728030043009636,0.236893876756344,0.024546448009488724,0.47709209102803923,0.08732588936234575,0.8628325560204979,0.1429696209943332,0.9036496818150221,0.7341614220709852
