method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,14.772257089614868,0.4773056001373308,0.846519710014581,0.999705247421874,0.010811275839145651,0.9964943154196623,0.9968640714377116,0.6017479778013756,0.988321360305003,0.9999917099812624,0.03125990821660285,0.0,0.13880511894001524
CPI,1599,4.071731805801392,0.9959591780305345,0.09239962843086935,0.5673285126206701,0.5612961731463226,0.004759824532818232,0.004964483002546074,0.016186173923824404,0.37391844016835246,0.937021393270995,0.00013469287345186127,7.152685484425039e-05,0.652258895907506
CPI_sqrt,1599,4.0840818881988525,0.5566962398333999,0.4227775598338534,0.5098113196058541,0.5396994780343933,0.4892603820118943,0.17876078614204927,0.1860699085520382,0.4999841033723505,0.49772077278820326,0.3581372303758259,0.12521811179624182,0.5140376575035965
CPI_n,1599,4.0639119148254395,0.5768530286949072,0.033220128996178364,0.27097997861400197,0.732726607284945,0.3840528133528387,0.014558217914565935,0.04899618700021489,0.500967411323115,0.43354404577397554,0.0014734814040087245,1.0546717542063038e-08,0.6047905051458979
CPI_bt,1599,4.634882211685181,0.4526134667622379,1.9209108308669518e-07,0.24223937670503487,0.9718868715625502,0.3653926847007914,3.9458037815380586e-56,4.367486508454707e-81,0.49863180072380514,0.4773886659518194,7.160831396460747e-10,0.0,0.8882326464033695
CPI_sqd,1599,4.6418776512146,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6644624281856989,1.0,0.0,0.0,1.0
S-CPI,1599,4.125959873199463,0.8894923777070944,0.004749913644703003,0.7776905832393506,0.9083693440305388,0.0048560697500254,0.06121893275308597,0.031637510588259234,0.2076847313930124,0.7369586961961008,2.5901813634884153e-05,0.0007527955336391606,0.9896647968227352
S-CPI_sqrt,1599,4.112412929534912,0.5642490455845448,0.37337150772862326,0.5212680731804745,0.5811149409999906,0.48546879382874236,0.3508842525379435,0.3210158287098651,0.4998604489493941,0.500943975162332,0.3104503899044526,0.10166121089365726,0.5462129800086567
S-CPI_n,1599,4.1160523891448975,0.888774792831959,0.032220472681488664,0.6538983433176198,0.8602249233016889,0.26747429469220474,0.08018693936919352,0.04209082132825406,0.4972129801151923,0.5710375162803354,0.002188006443312849,0.00196259122773296,0.8159802691853759
S-CPI_bt,1599,4.685777425765991,0.9991830382937126,1.3983366446720002e-13,0.8380256005945406,0.99999007145443,0.17496576611426323,2.5249618375007295e-62,1.244499936283519e-46,0.4974666887718102,0.5744304464801679,1.1609684761808573e-26,5.669642266481122e-201,0.9912869136297322
S-CPI_sqd,1599,4.694796323776245,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0027349861042586195,1.0,0.0,0.0,1.0
S-CPI2,1599,4.7692742347717285,0.9621140764046741,0.0042912758080517425,0.7964251804809486,0.868651681168328,0.0012297307359330578,0.10756919667283099,0.05432791109234887,0.19705690291206163,0.766161809844474,4.355650190133067e-05,0.003821526950236303,0.9726676278488445
S-CPI2_sqrt,1599,4.77480936050415,0.5691424728411167,0.3737670937110783,0.5172514776177679,0.5814897389957846,0.48736115617113857,0.31153534670200705,0.25291188709476053,0.49988010092165747,0.504246488528533,0.3272052264920856,0.13606084689867615,0.5465114884360746
S-CPI2_n,1599,4.777376413345337,0.901139613043362,0.016772941634823534,0.7135430243203971,0.8385420319984898,0.29644254719607954,0.10418978084179159,0.06686696094749132,0.4975798829106922,0.5438854599264445,0.0019432484143671275,0.0032938289552629147,0.8614499633420472
S-CPI2_bt,1599,5.35351300239563,0.9998889032984145,2.5339178722059985e-16,0.9020380434599675,0.9999998913064324,0.24861827954253368,5.050927430926609e-38,6.23633026009152e-65,0.49774759183390066,0.5604461670748747,1.5784991776857558e-29,2.765667446590531e-205,0.9977620704675252
S-CPI2_sqd,1599,5.366917848587036,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0017723189590893409,1.0,0.0,0.0,1.0
LOCO,1599,14.251206398010254,0.5103200206468671,0.014032559045477554,0.6701920313179268,0.7221949615406238,0.34304265782331134,0.9659735336907543,0.9149060141094029,0.17018518166253482,2.6963595079605583e-05,0.017334922434480052,0.0001791446198013912,0.4135365380348753
LOCO_sqrt,1599,14.268009901046753,0.5027673062667471,0.30101484509309084,0.5510959848775935,0.5622998941097109,0.4677267083232886,0.6642007571375736,0.6314996180043506,0.41718218032858456,0.11222348995148312,0.2979437989184838,0.05448187462470166,0.4807068667723298
LOCO_n,1599,14.247381687164307,0.5091769022163604,0.0277105821857871,0.6541241350228075,0.6996735695470719,0.3662141679548835,0.943579611890064,0.8853840951092806,0.2060569810910446,0.0001307748899323015,0.03150760151192841,0.00036268061660162066,0.4253401423770604
LOCO_bt,1599,14.827885627746582,0.5748958677771719,8.83956204212365e-45,0.9997784934420777,0.9999902333290533,0.01781007808976016,1.0,1.0,1.8973836815377694e-08,2.9242691381482004e-245,1.3093047139221819e-45,0.0,0.10129485372501051
LOCO_sqd,1599,14.8342866897583,0.9695366900623,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4343211592226166e-91
S-CPI_ST,1599,4.033157587051392,0.6921710061012615,0.0008043698250153706,0.8911162626128422,0.218908066316906,3.4270709443784524e-05,0.05502652141949044,0.9625249410876571,0.6593656237596145,0.5181996590587196,7.314265312667752e-05,7.314265312667752e-05,0.9449734785805095
S-CPI_Wilcox,1599,4.052860498428345,0.6567274802428473,0.009463653775774735,0.4754028846700491,0.0918421911639773,0.0008393143137916531,0.3376058891211443,0.874267869240261,0.5463566299753205,0.925833202457342,0.00011620083620488105,7.181408489745665e-09,0.966794369880193
LOCO_ST,1599,14.254860877990723,0.06596061637910056,0.00030213249335068966,0.8310947779674392,0.19291906201111325,0.19291906201111325,0.9072211293228419,0.8911162626128422,0.7235094811024281,0.015912880600770216,0.8310947779674392,0.00015108773698489363,0.7531985626824798
LOCO_Wilcox,1599,14.254860877990723,0.16449612181471474,0.0006376555941741746,0.5187558517523374,0.3220081905386982,0.07462537944765013,0.9822349818606133,0.7737293173873914,0.4116446468402298,0.00025475114315347584,0.06561406085321987,0.00011484720564723808,0.3812307529281079
Semi_KO_ST,1599,20.948755502700806,0.22656190322872707,7.122905239648951e-05,0.742213192798244,0.636865698077441,0.0025403176640179863,0.06673381915995469,0.7580988626945224,0.773438096771273,0.9115689692742439,2.2859818449628627e-09,5.037947257935891e-11,0.2419011373054776
Semi_KO_Wilcox,1599,20.869429111480713,0.755958751699859,3.0906963957320486e-12,0.9684045467382971,0.13169795191696487,0.00015830111822858682,0.1684034429180306,0.5901269297244327,0.6346075515877302,0.7621500174825868,3.5902745375261576e-12,1.5465901925030063e-16,0.30637269864303684
dCRT,1599,64.22100901603699,0.45471407021440524,0.0007909360335606782,0.4894199415187944,0.32042355281154233,0.6827984374819704,0.9338315937828007,0.1874811724509966,0.7698416053851337,0.11376135934586011,4.166811210761981e-08,0.0008111345191406944,0.6722774130627465
HRT,1599,116.66741752624512,0.823503127792672,8.936550491510277e-05,0.6671134941912422,0.7941018766756032,0.0052725647899910634,0.0,0.0005361930294906167,0.20089365504915102,0.6783735478105452,0.0,0.0,0.8386058981233244
Semi_KO_ST_perm5,1599,90.36562085151672,0.16807275551848563,1.1652550474146913e-20,0.5971751277055571,0.9270151295121929,9.004523162361006e-11,0.053644476695638973,0.4732501251190145,0.38561095959864544,0.8429233388876197,3.3047858960464716e-20,5.564069807399924e-43,0.631380536878122
Semi_KO_Wilcox_perm5,1599,90.18937993049622,0.6243267296882378,1.788088755570077e-39,0.9972523913501362,0.9912186089603398,1.32789443789178e-23,0.005656332275361612,0.14943826939314614,0.7592987974178138,0.7241074346044022,3.7530063736063236e-30,3.6956942405532088e-65,0.6795615830224457
Semi_KO_ST_perm10,1599,177.0981912612915,0.03507108425667257,3.08266906251566e-40,0.9610953030659994,0.2557911730493088,8.829713053569204e-22,0.001047539871845091,0.9192062544938724,0.8774842964978846,0.9968179662356578,3.2215525285490053e-48,3.0272093868482862e-83,0.6090271975443777
Semi_KO_Wilcox_perm10,1599,177.67336893081665,0.2903986854537305,1.7818117425049734e-79,0.9980369442058895,0.3125847126207513,8.371553835488086e-39,0.39557503571588215,0.18217030707339477,0.8807340451487333,0.9999993534438149,4.2156107062636874e-69,1.4634276883848296e-135,0.13339158483117292
