method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,215.0924689769745,0.0004890391451551901,0.448366665272782,0.9999999999978536,0.9999505865046101,0.06526864856240844,1.285408727236259e-07,0.0,5.2864934652063766e-11,0.004860998252674498,0.0,1.0,0.0002859157674842683
CPI,1599,15.949235439300537,0.0011062568407754166,0.0005069960681990086,0.2550456142458167,0.017310406369542567,0.06765379154998652,0.007313734338258629,0.01115942366278392,0.000847512102479315,0.016926537992120846,3.5970594903613354e-06,1.0605353335766217e-09,0.6436765515500678
CPI_sqrt,1599,15.93242859840393,0.46302096425013245,0.3425163911818363,0.4802163611993111,0.4328358433173175,0.4003601101720127,0.439185871601057,0.4697389894472924,0.456479497525594,0.44136766186381626,0.12720332067157658,0.029555030109007507,0.4877140140037814
CPI_n,1599,15.94226360321045,0.13840189688869414,0.010744256383037405,0.17484295961123408,0.09314369306835651,0.1902771227496175,0.0436540870635127,0.1957243285286538,0.075075715919736,0.1519992683774759,3.260967115304749e-05,1.2227769800820094e-07,0.5249389622169054
CPI_bt,1599,16.569953441619873,0.02416949309281143,1.5416045061218338e-41,0.12679741381183024,0.0004316078987433515,1.5722262552889098e-09,0.0034845661434959583,0.00012089675384883904,0.0006455675172024543,0.0009622045961886861,3.4520039840920383e-189,0.0,0.6690045876464012
CPI_sqd,1599,16.589884996414185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI,1599,20.275333881378174,9.599415090268568e-06,0.12272447928284558,0.20928790218493948,0.014213450493253937,0.0034495168884593956,0.0034398585179421523,0.008983660365687433,0.0006777155815905392,0.009979328263113334,0.0007164012951644433,1.8995275706284622e-05,0.8414147894296586
S-CPI_sqrt,1599,20.282265424728394,0.4257540994279472,0.39431552034306094,0.4603207696608055,0.4428135431091076,0.4061280622068455,0.4179160191475001,0.4415555744353961,0.4233032467040653,0.4246402931204839,0.15566884425490157,0.044447729548354624,0.5088682143171664
S-CPI_n,1599,20.273220777511597,0.03641084597359594,0.0655040345918215,0.21741154740579532,0.0682924209656833,0.02049959994823828,0.058160863065193635,0.06865484248229661,0.037303658581653104,0.06840662712130359,0.0006036004879772414,0.0002477658315150726,0.65656368624493
S-CPI_bt,1599,20.972023725509644,0.000186164039330739,4.1202532438213014e-38,0.030034457628318707,9.64063712795713e-06,8.715965847342725e-13,1.1311783082984041e-06,0.00030174079215144377,2.925402735641713e-07,7.748104204761481e-06,8.451786577228692e-155,0.0,0.8264128944698703
S-CPI_sqd,1599,20.96330976486206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI2,1599,63.7586350440979,1.0508110936881523e-05,0.05123009005237202,0.07437920131000661,0.004679763490413342,0.006165542227069872,0.0031774408415620645,0.017888338727644903,0.00035145699944521603,0.0040341711040778345,0.0006183746464847576,4.0900498949189546e-05,0.8696328833184519
S-CPI2_sqrt,1599,63.62480163574219,0.42276202127766593,0.345294542055015,0.46385486551117383,0.4363774568400793,0.3880443050680946,0.42101008089094905,0.43346028438991097,0.42352473837388116,0.41533536884307726,0.18594020225012442,0.06156434101416656,0.5209388719752214
S-CPI2_n,1599,63.5118043422699,0.014689571357854618,0.09472685785533391,0.2135554181918482,0.07249410294502558,0.03728378715766371,0.04109615014007442,0.08580300411650899,0.024046910008673837,0.044193432269407945,0.002781703340252477,0.00012166662061654276,0.7126538454330393
