method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,94.79517698287964,0.0001390808397584431,0.8723007458643555,5.843255560855631e-06,0.04172472766041824,1.9891603816324377e-06,0.9895473828180237,2.0987909683523043e-06,2.49451138144563e-05,0.08876658732742104,2.5413005033669833e-12,0.5759367938882146
CPI,442,6.584518909454346,0.7768314657764113,0.7539908514674003,6.573046702975533e-05,0.023902091587950494,0.36505272387623766,0.8361982041059748,0.21782707946851815,0.4682782262908852,7.811388973989391e-06,0.5129663319554927,0.2792238381053495
CPI_sqrt,442,6.585251808166504,0.6408079193226657,0.2178167396211178,0.0003304217533525079,0.03513170811203403,0.3222313394997104,0.6678844161027707,0.07881452000362055,0.48676427184274607,0.007252225816499686,0.23095910206728987,0.533826283695647
CPI_n,442,6.577552556991577,0.07409536877302772,0.707643829195584,3.033852082920871e-05,0.10626754183657239,0.5763304543473633,0.822862145474293,0.04573682695946278,0.16864006535011317,0.000499171284520941,0.7638068930357176,0.3663242230829029
CPI_bt,442,6.659536838531494,0.5138892164541274,0.48984603487890005,0.491629434747558,0.4854047835868075,0.46893160666306183,0.540485338405845,0.4624147597157287,0.44322081202459485,0.489653261352417,0.4625983205957259,0.5726999002583374
CPI_sqd,442,6.655513286590576,0.5048147156040572,0.48194003363559007,0.4932636286322282,0.4912472831421856,0.4770099611421455,0.49826715746869804,0.48461891327626255,0.5198635010996459,0.4922612849988366,0.45167857162931613,0.4905536439823361
S-CPI,442,9.687867403030396,0.6504094809799219,0.31372989453255,0.0027441049652017443,0.08805403516912219,0.19626477570927547,0.7267383988119043,0.012698915273666973,0.5725990663731405,0.01250645174629696,0.4646446082686464,0.6177558866720984
S-CPI_sqrt,442,9.683765888214111,0.49178875041349673,0.22019751276961375,0.00618692353933053,0.021304159813990153,0.337738601178481,0.541265571493284,0.09112366496476465,0.4956448213462852,0.005423876813963524,0.48905294413379935,0.7668069347514334
S-CPI_n,442,9.68414044380188,0.7956950257162035,0.2884390575644067,0.01142448226041233,0.039408566323275294,0.2923965571612064,0.6754486204307067,0.013615999378738544,0.25936947240899577,0.0036448729236534787,0.40679101711548465,0.742575760751507
S-CPI_bt,442,9.762215852737427,0.5063591587699147,0.49748537775674356,0.4952275854827909,0.4911889359663865,0.4845376837838337,0.5289254403143244,0.48251927962226504,0.4208966677463433,0.49448410268192167,0.5065919586419025,0.5188311301171793
S-CPI_sqd,442,9.766974925994873,0.507734428883891,0.4963966828692305,0.49410598629661034,0.49176307356824855,0.4832574192536792,0.5246977026547875,0.47944158545132054,0.3679651889873934,0.49491327867223944,0.49561116991259785,0.5219161065669171
S-CPI2,442,40.65712070465088,0.6230204447152403,0.35110608815357724,0.004285293864301561,0.025291102473390458,0.20957840138130918,0.7348299561750682,0.029108656076827926,0.21352786850263988,0.008663895561139926,0.36181564469796856,0.7486438992063865
S-CPI2_sqrt,442,40.92095398902893,0.5378719300367503,0.37191914971408263,0.00465470058308137,0.03690455423831345,0.34025984247708674,0.6838748302687992,0.06350288687676627,0.35572563196621776,0.016289403125327777,0.4089444990305761,0.6834225237830402
S-CPI2_n,442,40.686867475509644,0.5592907064165211,0.3332978257252929,0.00645698306470648,0.028267495038854378,0.22956417478237562,0.736553340312066,0.046055294827818796,0.249777998601515,0.013355233293334183,0.4170055980646251,0.7718348044748062
S-CPI2_bt,442,40.736138105392456,0.5071718953611148,0.4970597434137537,0.49665359829188527,0.49280660942257726,0.4802975799654791,0.5259673795009321,0.483418860613925,0.4486021373331675,0.4958327872684939,0.4916563956524646,0.5354451167916161
S-CPI2_sqd,442,40.902921199798584,0.5057712203112932,0.49814830518962333,0.495040757393212,0.49275531190593347,0.47831013554627017,0.5248017647651793,0.48685274964125,0.3783910445590333,0.49586775285707874,0.49431593270222635,0.5277675458923121
LOCO,442,60.917837381362915,0.3383136560797821,0.31512686798815487,0.032489334031561824,0.08875438706035427,0.6885053669362694,0.4804940398500581,0.7241862353844424,0.10996714769398325,0.3422909865019092,0.5085999057436332,0.7810226738070637
LOCO_sqrt,442,60.89753174781799,0.3649352819575773,0.33123258958130897,0.03736127449690826,0.10113735179741656,0.644374151491496,0.48774684909572097,0.7011068669818737,0.19845022515181893,0.3500945814517976,0.5067000185026829,0.7183358882539903
LOCO_n,442,60.887805223464966,0.34101817656254374,0.31663895342871257,0.03290291753706954,0.0898351514973873,0.6836819931949762,0.4814461990323758,0.7219916989245443,0.11883482592260275,0.3429987130890781,0.5083935275077981,0.7743654132341772
