method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,4898,90.56902146339417,0.2641715038946545,0.39963711121618106,0.026053370407207455,0.7113970791980722,0.7254381142866753,0.8444180558084967,0.16638360476955438,0.6013114097452541,0.5747015212976119,0.08681956071685781,0.0009685254837373813,0.2997442459484193
CPI,4898,14.657579898834229,2.088970436376194e-05,6.348860478405944e-25,8.811265737879543e-14,5.0131376973359995e-09,2.9267522183766533e-06,3.326990217926041e-11,5.20215754464298e-08,2.827588748605787e-07,6.231962720525213e-14,6.142304646330792e-14,3.066791537011115e-25,0.2295077125866697
CPI_sqrt,4898,14.630574226379395,0.39839854634773325,0.008097199442285792,0.33850492291089396,0.20671430399677054,0.34614444849481474,0.08907199367825513,0.4259187729166091,0.4054845538487236,0.23296589040366533,0.30864746801326715,0.0019873538684381247,0.48790797734690655
CPI_n,4898,14.66455888748169,0.005897869538830096,1.7527266055536914e-18,4.67339605003889e-08,2.8586447726967615e-06,6.87691783671338e-05,1.1463870894800069e-07,0.000261004616737994,0.0015264952610836743,7.33220810050411e-10,2.0075764480291664e-08,5.05186688490658e-28,0.4267405711387131
CPI_bt,4898,19.426372528076172,4.256027664760853e-37,0.0,1.095601619120114e-64,0.0,3.9097633249101214e-72,0.0,4.785705353603313e-16,1.2254877494741816e-24,6.312026075360188e-266,3.5875799952632295e-88,0.0,0.41919010788955435
CPI_sqd,4898,19.525604963302612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-CPI,4898,20.95198130607605,0.0001572025055649369,2.5387973301244054e-20,4.144527268010904e-15,3.618221737498795e-08,0.00023567051616720774,1.4683890434629084e-07,9.497973983354208e-09,1.5714640975380373e-05,1.506249121904749e-11,8.929450619801701e-14,7.026290641581199e-19,0.5813086329319861
S-CPI_sqrt,4898,20.97123146057129,0.3416227904695255,0.002110228320998462,0.26550390192903395,0.12305347959482943,0.28081711452563174,0.10104726871135827,0.384348756260236,0.33243427551451116,0.17758645626354203,0.21369345028222486,0.0010131778320741783,0.4988744942987809
S-CPI_n,4898,20.97438359260559,0.0009748607836433079,5.643925675053867e-20,1.1359688087241422e-11,6.895988925199836e-06,0.00029511479773359367,1.8163336561259288e-06,3.985648164452201e-05,0.00012512244444149386,1.6271176963190636e-08,4.118005589876779e-10,9.664832094498273e-18,0.46609809466379176
S-CPI_bt,4898,25.754876852035522,8.453611239425677e-50,0.0,2.542763910191258e-175,0.0,8.72787724300745e-168,0.0,4.76010417887895e-33,3.266198779711163e-78,0.0,2.748633133098864e-199,0.0,0.4665601620471806
