method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,0.5782589912414551,0.4522369275169763,0.26154091138562685,0.3605660040682884,0.2931770194429151,0.680933366003357,0.045854308232446295,0.30887183056312795,0.37517157851719607,0.9349565247364243,0.5488719317208077,0.005660632503747598
CPI,442,1.0721054077148438,1.0,0.18317439281489845,5.294947492561126e-06,0.0002794520744313901,0.11729325320550732,1.0,0.0004224309297078658,0.7251013309862658,0.00011603003077046274,0.13526717258144466,0.33351322557536145
CPI_sqrt,442,1.068598985671997,0.5,0.2490502118075132,2.5235661815164435e-06,0.0800542557904585,0.10567085919273744,0.5,0.004617650657877136,0.4604732379155394,7.400887084436677e-05,0.0787006154595894,0.4641518888719264
CPI_n,442,1.0614652633666992,0.5,0.01633651283541165,0.0024772734562430276,0.013845167210210382,0.013705913548212026,0.5,0.0006309245500401005,0.13765845783950753,0.0004534415118254155,0.438706130217157,0.5927257038072418
CPI_bt,442,1.1407701969146729,0.5,0.49343946074905637,0.49004981590031377,0.4916019222392017,0.4649170913238291,0.5,0.4756768994879445,0.5052881005334497,0.48630896040253396,0.48222311320242595,0.5032892437777132
CPI_sqd,442,1.1432018280029297,0.5,0.4876056129447144,0.4860369103523067,0.4927859836028738,0.4782713554881834,0.5,0.46653104758368535,0.4904126587258519,0.4910461775305562,0.47753487896269065,0.4916423889883276
S-CPI,442,1.0868463516235352,0.5,0.06761754626037253,0.000453148417147298,0.02351918353227433,0.014038424610784733,0.5,0.0007629364863077276,0.3595806298101708,0.0004120091618650379,0.14609675671320915,0.24657676346106716
S-CPI_sqrt,442,1.0913538932800293,0.5,0.2531900612750464,0.0006537675671673206,0.058035898580783424,0.061572857737600385,0.5,0.01148008704441535,0.47318023403577736,4.185566086900284e-05,0.21226036356327316,0.5037356250810239
S-CPI_n,442,1.091484785079956,0.5,0.4147524424052683,0.00011728770945973661,0.049840059748491004,0.011651684165779093,0.5,0.004693358656883559,0.5140344364588666,0.0003791508416060138,0.1804715141268194,0.2843532539568394
S-CPI_bt,442,1.1714582443237305,0.5,0.4963236122640668,0.49345466102441393,0.4933309999397477,0.48097306313449384,0.5,0.46849862268755943,0.5008843625067341,0.4886300240983002,0.47010052975856564,0.49636533829716567
S-CPI_sqd,442,1.1734693050384521,0.5,0.49656309136311105,0.494155364331597,0.49567110855597374,0.4784538715689595,0.5,0.46463640004154927,0.5021175072746671,0.49158564113970915,0.4708136502746702,0.4958645164254435
S-CPI2,442,1.3361315727233887,0.7964990763367346,0.15953671380486428,0.00022666050254474098,0.030407614612514722,0.019285423410552692,0.7964990763367346,0.0020166298962294906,0.3338676921726874,3.7899448458176536e-05,0.09158905474839418,0.476869340715544
S-CPI2_sqrt,442,1.3336589336395264,0.5000000000001029,0.21597692647667377,0.0001484368225571881,0.02968212712022182,0.03959437744221028,0.5000000000001029,0.008457196510848473,0.4238138095696455,0.0001664073662418397,0.19760429920660283,0.4811088155588138
S-CPI2_n,442,1.3322813510894775,0.5000000000011869,0.16563908717629156,0.00016880961046591162,0.03529327531952445,0.02400870012661684,0.5000000000011869,0.0023077449972149504,0.45008163338578955,7.78176652994518e-05,0.11090082882319108,0.49260464609251536
S-CPI2_bt,442,1.4111297130584717,0.5000000000011869,0.49606583757090067,0.49487312161019226,0.4948013322373311,0.4804892646992818,0.5000000000011869,0.46584773428979787,0.4977718864649528,0.49164400446452244,0.4622003061288251,0.4982455490443693
S-CPI2_sqd,442,1.4070403575897217,0.5000000001578625,0.4966418732623716,0.4943057357286752,0.4946209001023424,0.4766898756836869,0.5000000001578625,0.4712539250725797,0.4981919985653491,0.48918423366226005,0.4627809021014398,0.49784359609162854
LOCO,442,1.086897611618042,0.38950072554861037,0.027167350157403437,0.004207479255001493,0.25119546159478234,0.0883405924846799,0.3894938859825678,0.22259473626955817,0.5709701267259174,0.007891528473433065,0.09475678650222402,0.4188721880017802
LOCO_sqrt,442,1.084336280822754,0.4999725735386057,0.03704411426791479,0.005462210768653299,0.2634445383612672,0.19351041965995247,0.4999541431578577,0.29049352370203874,0.5562700391530871,0.014180410801647808,0.19907732832272212,0.4299369783796036
LOCO_n,442,1.0849826335906982,0.49968451669915465,0.027980141613965292,0.0043082112600965495,0.2523028512859307,0.09882389137330289,0.49947342489976826,0.2299820430053542,0.5693996216123373,0.008357518387215566,0.10528440535497108,0.4199671916891161
LOCO_bt,442,1.1661968231201172,0.4996836267839156,0.4911486711359412,0.4952559410537265,0.4974873081944875,0.45725086892034833,0.49947094257571106,0.48075104738575114,0.5023866738034686,0.4879357149411115,0.44765712251375556,0.4984275775011571
LOCO_sqd,442,1.1641638278961182,0.45802550927564595,0.4915898154682345,0.4932906790853973,0.49791977742871346,0.4390312469546934,0.4301207662882818,0.4834224902896017,0.5030294867913706,0.48494061370282526,0.44786232892357275,0.49813230449165663
S-CPI_ST,442,1.0700469017028809,1.0,0.999999999927405,2.4754301297954067e-06,0.004515245343609975,0.19297937717053937,1.0,0.028013940919450156,0.8070206228294606,0.04124564626258096,0.5000000000000003,0.4312017456335963
S-CPI_Wilcox,442,1.08705472946167,,0.15814813843174885,0.0013333179029515602,0.12289782763818946,0.07177451085414513,,0.10635456859481446,0.3615498984318787,3.1406218314651835e-05,0.24352438150220018,0.16681740156150282
LOCO_ST,442,1.1039707660675049,0.6355730306632081,0.04124564626258096,0.05912005523488036,0.1490353316957698,0.5000000000000003,0.6355730306632081,0.4312017456335963,0.8509646683042302,0.24401117191543278,0.36442696933679186,0.5687982543664036
LOCO_Wilcox,442,1.1039707660675049,0.5549259933014443,0.06491222470176945,0.017048796733608745,0.20972771288379716,0.19516477659948417,0.5549259933014443,0.1629171729733871,0.8392846912271072,0.02806300505712825,0.11197291239607787,0.4735889150103525
Semi_KO_ST,442,7.598942041397095,0.09949825457226916,0.012634901141252717,0.0033190088163749906,0.2681971873062273,0.2681971873062273,0.5939754135208879,0.2681971873062273,0.6656817784442948,0.0013448303628036506,0.158929524163225,0.20938578704295932
Semi_KO_Wilcox,442,7.594354867935181,0.25845895709216027,0.0001708724513367304,9.328145604779078e-07,0.0007754913024681127,0.26038815402201504,0.2800796861133865,0.4902763493672853,0.3651226189628455,0.0005865189087989677,0.08989144223693063,0.2873919670869003
dCRT,442,0.28308773040771484,0.9794434396550358,0.19518857325105654,0.008555890829630642,0.09741720490895706,0.5727351379619593,0.719617423977321,0.9280202264707262,0.7418241047839138,0.16485863833778613,0.6858130479505364,0.5888028139254584
HRT,442,15.90277624130249,1.0,0.02815533980582524,0.0,0.0006472491909385113,0.00744336569579288,1.0,0.0025889967637540453,0.18964401294498381,0.0,0.06925566343042071,0.25339805825242717
Semi_KO_ST_perm5,442,26.773802995681763,0.22828707462000314,0.00018974773113801969,1.2843142051846335e-15,0.001348893192819386,0.09721033004321986,0.12100768208921694,0.6411776655840855,0.28287443013945146,2.1658191635795343e-10,0.11265803104982705,0.01140985332269289
Semi_KO_Wilcox_perm5,442,26.77522110939026,0.12467013257135445,3.4805877378851054e-07,2.2287742118818097e-26,1.1446600093834317e-07,1.0705260806867143e-05,0.0008764808230774029,0.9516926562414192,0.02694763919440599,1.2743711674751034e-10,0.2458065308238886,0.31125732063565503
Semi_KO_ST_perm10,442,50.651686668395996,0.914467824556348,2.911851300425856e-11,1.059747531099694e-31,1.446983165717325e-16,0.09533134889598825,0.0010212350694640937,0.09533134889598825,0.03003581519493096,4.0881290732311103e-17,0.00014402683947973755,0.0809248786690252
Semi_KO_Wilcox_perm10,442,50.60544037818909,0.86717525222966,1.0028060644566422e-11,2.2223006060575782e-61,6.308529626990397e-28,8.908042693702801e-08,0.00015710909509463066,0.012977007480723567,0.001650617465498623,1.6776711370642991e-21,0.0019742308820173385,0.00011070685318737217
