method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,95.70212721824646,0.8179991165162608,0.5696669707545978,0.00039972584067815564,0.9998407589854373,0.9999999977535591,0.9999339393022533,0.628159223806463,0.9999938021181418,0.0020357642074819715,0.747721581076856,0.002722157587447205
CPI,442,6.6388092041015625,0.3390905265352455,0.0470227092051217,0.0005996687966155921,0.101843261135042,0.6061107390817261,0.43955236119608265,0.20147999908425507,0.1638118037161979,0.0016620212815914779,0.4062243401696061,0.9444568475449897
CPI_sqrt,442,6.64384913444519,0.5706656794058927,0.2443552576826138,0.00023234831476641877,0.20482867322991327,0.46633225233508585,0.5252130824749344,0.08156161245433408,0.7111060446701329,0.00038242040376551556,0.5704214330183397,0.7246815618948897
CPI_n,442,6.637053489685059,0.7122217118345258,0.3149996352661847,0.0005398318154668431,0.03452630242853333,0.4443969386533475,0.3932561748495993,0.849884310632584,0.46707474931779974,0.00031454411733934906,0.5025231471655185,0.692170409842165
CPI_bt,442,6.71977162361145,0.5176769038399682,0.4819306794277561,0.4905288723758201,0.49700510842081974,0.4548907564350058,0.5101935122718912,0.5022010525563262,0.481944521354131,0.4862040942887658,0.4994485742474112,0.4956831219990851
CPI_sqd,442,6.718556642532349,0.5329574245605437,0.486074108201812,0.4897216032453852,0.49594781656902576,0.4904781151705545,0.5078559112032708,0.4822975568671329,0.5354444717069915,0.49266427716973565,0.49771842950685097,0.4889528097405567
S-CPI,442,9.853761196136475,0.7214971787164315,0.10127469448386622,0.0039417347674138925,0.24654682002971595,0.38685856004745683,0.5656272298879153,0.5789609499991046,0.6120143456338766,0.010742527872981885,0.8215272486729716,0.7691100767349106
S-CPI_sqrt,442,9.858410596847534,0.6200834205466353,0.12699483056052918,0.019574100473402828,0.5885627645558186,0.44216993573937224,0.5215071973115547,0.41178317046235907,0.46179711441305016,0.05121878159761706,0.6979518214415096,0.7958662808243611
S-CPI_n,442,9.863503217697144,0.6430607460058929,0.11764449187528503,0.0007239365068001247,0.11719066977716408,0.573229206419841,0.5215911119957216,0.4417618185971575,0.41899438040259385,0.019265549466663923,0.8606390385805078,0.7590228958597176
S-CPI_bt,442,9.922379732131958,0.5099113213751865,0.4854379082499578,0.49561849590723406,0.4962692566786605,0.49631559612057996,0.5003193409277705,0.4964392774599535,0.5156686836666765,0.49379413485438944,0.5058235379555523,0.5282870721354211
S-CPI_sqd,442,9.884197235107422,0.5130331636363916,0.4887199852050588,0.49457310364675716,0.4956407432624642,0.4849870978034683,0.49216689086477,0.4913018011117443,0.5034180930348157,0.4953957487545089,0.5040484965610571,0.510107446679219
S-CPI2,442,41.4923210144043,0.7774897379508487,0.08421843780163518,0.0049853145864305745,0.28836018138627184,0.5066494377496069,0.5410964200283459,0.35572472370371,0.5749896553353904,0.02161328918926359,0.7945399476056936,0.8447425665226465
S-CPI2_sqrt,442,41.70817446708679,0.723136753526744,0.11552308288992952,0.002864630443437228,0.25466127316178466,0.42775814196534884,0.5796681941802718,0.3555677253413777,0.536356281618392,0.01298078073962566,0.7843454477714523,0.7364635820274419
S-CPI2_n,442,41.61995029449463,0.67288210796698,0.07426859980669749,0.0021786591655260884,0.2817815138532666,0.4595094064121573,0.5481080042658864,0.4358119725182999,0.5629078962972839,0.019368313930253726,0.7521958031992181,0.7862744430945736
S-CPI2_bt,442,41.696009397506714,0.5087489137880156,0.4874420566114332,0.49562621318089656,0.4973615524076603,0.49598134816912115,0.5041740224971302,0.49731997088552776,0.508238221217947,0.49555874448903114,0.5043421551178224,0.5099799725407972
S-CPI2_sqd,442,41.9242205619812,0.5083518248133986,0.4865914598901327,0.4954395442933701,0.497212071723592,0.49482843778335767,0.5027955213168507,0.49760478636349065,0.5050814817165852,0.49582118645670487,0.5060042017208294,0.5179398136881078
LOCO,442,61.39561200141907,0.43037064022564275,0.043566171621927996,0.00757767164092263,0.17740555514891287,0.6242330995924074,0.8640916011944366,0.9816983842595575,0.7790352271287697,0.4384875482086741,0.5242706585241013,0.7385850822189325
LOCO_sqrt,442,61.373448848724365,0.4373161957374532,0.06035333965838756,0.009124132096388468,0.18943765596626028,0.6023464165321433,0.8268306533128106,0.9690092018893587,0.7396583593404632,0.44190018319032226,0.5222034245872745,0.7099928785290526
LOCO_n,442,61.37045359611511,0.43103295299882216,0.044974562340343395,0.007705261532997677,0.17847739601265372,0.6219775165787615,0.8606427970644752,0.9807109918622571,0.7751792928022372,0.4387991915027853,0.5240762958911289,0.7358258510686349
LOCO_bt,442,61.44252967834473,0.49836951237468274,0.49180260724040703,0.49482209001960203,0.4967743238437992,0.503826739383759,0.5144631545230722,0.5150149579115338,0.5144480486620131,0.49941866719807865,0.5004621184395049,0.5073143068688638
LOCO_sqd,442,61.446669816970825,0.4988040055614177,0.4896982981767175,0.49612435320762355,0.49741221476892056,0.5042275917825586,0.5094374625055961,0.5144423999096362,0.5099748594281914,0.49938856736729514,0.5003516297534842,0.5052739624277961
S-CPI_ST,442,6.6439268589019775,0.9880994503325545,0.30152319456444016,0.028013940919450156,0.1490353316957698,0.5687982543664036,0.9174583054221064,0.5000000000000003,0.8509646683042302,0.007436298546321058,0.8876850350708186,0.5687982543664036
S-CPI_Wilcox,442,6.663318634033203,0.4415991441294483,0.06928896968392868,7.470761532961711e-05,0.30386781870844204,0.6452691299425628,0.7071597683045583,0.05466083147787917,0.3331695526035573,0.0004640900473640136,0.806657990325174,0.7172301710794111
LOCO_ST,442,61.39000916481018,0.5000000000000003,0.19297937717053937,0.018514255032074236,0.11231496492918135,0.30152319456444016,0.6355730306632081,0.9719860590805498,0.7559888280845672,0.6355730306632081,0.05912005523488036,0.7559888280845672
LOCO_Wilcox,442,61.39000916481018,0.3409546349874919,0.057578472114693066,0.019039673563005424,0.09389186227655605,0.3173979564225736,0.9003374496588632,0.988647661479091,0.7077601954408035,0.4212277400930494,0.1884226889262301,0.7648607083118761
Semi_KO_ST,442,14.823818445205688,0.7906142129570407,0.0033190088163749906,1.133163187560175e-06,0.0058094757940844325,0.3004367886558592,0.9986551696371964,0.48103498067047257,0.841070475836775,0.020352012810521247,0.7622041911594352,0.2681971873062273
Semi_KO_Wilcox,442,14.820730209350586,0.08903950056439847,0.005587953764810727,3.3121211947363076e-09,3.557708322512021e-06,0.22104133211672788,0.8959399230220744,0.10939011141290739,0.9724609911835774,0.08089037825583695,0.43841005437665914,0.1770999166581485
dCRT,442,75.18653893470764,0.8713119655599806,0.00025156609048936947,4.642323174531077e-13,2.0528776583739404e-06,0.06321294621845958,0.21885193946105397,0.6368781123669709,0.39209740813855987,3.253102506318461e-05,0.3068896902963122,0.37323720121127646
HRT,442,1119.4704856872559,0.6326860841423948,0.023624595469255664,0.0,0.02686084142394822,0.36828478964401296,0.4818770226537217,0.12524271844660195,0.49902912621359224,0.0,0.629126213592233,0.7087378640776699
Semi_KO_ST_perm5,442,37.828458309173584,0.4915147469084686,6.394431464699657e-06,1.8089546500390272e-17,5.051366327676875e-09,0.2156278784442787,0.9999999999991305,0.878992317910783,0.01759439082330978,3.923852285452772e-09,0.01582738716922835,0.6876630163956586
Semi_KO_Wilcox_perm5,442,37.81353759765625,0.5113738574292431,0.0001512490709420464,6.768044294808485e-24,1.8954143620461145e-12,1.6501579337891404e-05,0.36665700510625543,0.7712013788251835,0.34439611699048533,7.137377597443808e-10,0.40176948508996163,0.027597088357326355
Semi_KO_ST_perm10,442,66.85225939750671,0.9803389773878771,6.933020882558195e-12,1.580854572076653e-35,8.751235841653639e-17,0.0013781189039366202,1.0,0.23980184753194733,0.0016758300937257567,5.601147209155213e-15,0.0722758275790952,0.17166460472676015
Semi_KO_Wilcox_perm10,442,66.70180368423462,0.2000938015189931,6.189973527787426e-18,3.810794268659629e-54,4.013263250244462e-27,0.004288274786577968,0.09185233149280791,0.3831540573717402,0.009407608491565475,3.989644098448357e-34,0.06278246800961841,0.00010789201969990633
