method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,21.4812490940094,0.022518447372216754,0.9995290297492597,0.9999957934386524,0.00016870741740449002,0.9822723170387073,0.22476926966649036,0.2513938506480735,0.9871971816468222,6.439275268554923e-08,0.7878407078230286,1.5543122344752192e-15,0.05320048468024352
CPI,1599,4.661984205245972,0.09475536278934626,0.000610354010329134,0.9610369575931864,0.44716128022839124,0.12665332907645765,0.03803117815068346,0.0022426711595454666,0.2469479385427914,0.8463914102932466,0.05573614947332495,1.2988293612059134e-07,0.9523210687392785
CPI_sqrt,1599,4.650796175003052,0.448389603048662,0.44118720423507957,0.5416250207346966,0.49463496434912274,0.49957974625035023,0.289114605390078,0.39183026997455345,0.5003391730293452,0.5256319356937939,0.40887428703470796,0.03682036943427373,0.5293161068723057
CPI_n,1599,4.659156322479248,0.046771095814958155,0.11816636231287131,0.7539367030778862,0.23149539299794347,0.46728830412154043,0.00636007272814734,0.041276563645305846,0.502910332210698,0.6202908614726761,0.034723172851718324,2.802929425287197e-07,0.8962165316961057
CPI_bt,1599,5.255595922470093,0.022731175889474677,5.0735641149844514e-05,0.9429522984102244,0.9424207434586768,0.45671215244420515,4.855887574766273e-141,0.1006989315487164,0.5060570448120776,0.5396043867148845,3.282480331477112e-10,0.0,0.9110589999365563
CPI_sqd,1599,5.226608514785767,0.0,0.0,1.0,0.9999999999991198,0.0,0.0,0.0,0.989911490560475,1.0,0.0,0.0,1.0
S-CPI,1599,4.705223560333252,0.49014079323968857,0.006112239011310772,0.9990597872005544,0.940807631190635,0.0018036311516555874,0.05096055327148289,0.08172670753937644,0.647363883045678,0.949915666598585,0.009219068508090436,0.0003146231274475796,0.9945738397608674
S-CPI_sqrt,1599,4.757221937179565,0.4485597725341342,0.3907787625208091,0.5677095748802473,0.5517944761152811,0.4968508265128925,0.28674495227478425,0.38128177938872687,0.4999818872142628,0.5179563680264484,0.38373199044094664,0.0829118277458471,0.5590289143889465
S-CPI_n,1599,4.760542631149292,0.5140077375092602,0.02095502358412981,0.9601222110702894,0.8539194566805606,0.4468682935466045,0.06181048430155885,0.11694571055044889,0.5021181483341879,0.7880846527512474,0.016602786922965993,0.0008710248793718395,0.8652778279576334
S-CPI_bt,1599,5.3613526821136475,0.0001333244837616647,6.55903032732186e-12,0.9999877872557613,0.9978567266448051,0.43426046316005745,1.5120955803696411e-59,1.0912478245269358e-17,0.5000070493424155,0.8130806558342216,8.118718353171369e-13,5.117569181496623e-276,0.9984752646171365
S-CPI_sqd,1599,5.366079807281494,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3691804709072879,1.0,0.0,0.0,1.0
S-CPI2,1599,5.441504955291748,0.4436191558739934,0.007837388646708236,0.9994177727636185,0.9720222590839028,0.0016760857094208286,0.08112030518143626,0.11031628924607478,0.5471288359272208,0.9633065035004631,0.0012444862093693586,0.0007131526586124176,0.9950352419152496
S-CPI2_sqrt,1599,5.377619504928589,0.4836336036702802,0.3999850635879481,0.5791949489876685,0.5604967138009928,0.49657998251981605,0.31146590353682924,0.37790389310654604,0.5001277746572109,0.5224249958891187,0.37274517740197,0.10658715433635774,0.5686393054757568
S-CPI2_n,1599,5.373679876327515,0.40797496784160203,0.028137035596569503,0.9725807995969218,0.869584619368321,0.4308434696404314,0.11186633891108233,0.13073867566886205,0.5041227869323625,0.7407198068312022,0.011730177351649405,0.0017120412488532597,0.939771983172485
S-CPI2_bt,1599,5.972882986068726,0.16626753636434383,1.35929197496502e-10,0.9999991948305028,0.9998290638516155,0.4294006607700919,2.180174743316203e-44,1.144928315966664e-22,0.5023605559835668,0.8788041185504067,3.048070467760032e-16,2.8632444364365755e-270,0.9999143695265257
S-CPI2_sqd,1599,5.970451354980469,2.2744624461089772e-232,0.0,1.0,1.0,0.0,0.0,0.0,0.91398054095014,1.0,0.0,0.0,1.0
LOCO,1599,16.788824558258057,0.22866526528261255,0.005479559168341837,0.09776855774931309,0.013020732134997917,0.773689779828721,0.06697287186101639,0.9818867005610818,0.06691318419084721,0.11207062170818155,0.02792101090209172,1.0670786008893454e-06,0.36052730815020984
LOCO_sqrt,1599,16.780684232711792,0.4106533113992201,0.22483671745079942,0.3010432264109293,0.25338298680901505,0.5841314726542729,0.31559449995267236,0.7173581417670746,0.3303094157025702,0.383735582940726,0.28786490434161893,0.008648875417255876,0.4670047464808011
LOCO_n,1599,16.775623321533203,0.25050700170933204,0.010834682995147794,0.11269153578387603,0.02222630086438387,0.7495803355223734,0.08590966566218328,0.969186382493279,0.08845000711749684,0.14356526419544702,0.04251073395188847,2.879353404755687e-06,0.37821944632718335
LOCO_bt,1599,17.38227677345276,2.811717763772346e-10,9.53943458354041e-94,1.8926684265613966e-45,3.597668020945635e-75,0.9999999957707733,4.565053136820363e-39,1.0,2.6993013640384583e-33,1.2831418619301965e-15,5.383773067526134e-53,0.0,0.014160137728557043
LOCO_sqd,1599,17.385539770126343,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.343460967504512e-266
S-CPI_ST,1599,4.6188719272613525,0.045575733915642166,0.004603100171879015,0.9625249410876571,0.9900866999144816,0.030589485159538812,0.5544479426611495,0.27649051889757187,0.590246867375946,0.8530994918920097,0.045575733915642166,1.8597345640230255e-06,0.7235094811024281
S-CPI_Wilcox,1599,4.649055480957031,0.08395958203260206,0.00022440243991884333,0.9947877425554533,0.8481095013245585,0.013388759452140792,0.16163047563465466,0.08578346375901424,0.4922943805458641,0.3076672198428786,0.0009808699676640252,4.2830440575619945e-12,0.9950073958169894
LOCO_ST,1599,16.801918506622314,0.045575733915642166,0.004603100171879015,0.6253091887015495,0.0035098557089979937,0.09277887067715808,0.218908066316906,0.9900866999144816,0.0014847608323319056,0.5544479426611495,0.00015108773698489363,3.4270709443784524e-05,0.6921710061012615
LOCO_Wilcox,1599,16.801918506622314,0.14020088629706245,0.0005999382473359016,0.448318191087617,1.3486495795494677e-05,0.41318104287314533,0.01927081605759523,0.9928878122825224,0.03467513940739912,0.05468437397849207,8.892361009101421e-06,1.3400998162263353e-06,0.6095863201267087
