method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,94.19079613685608,4.704792111454026e-12,0.11871730004812431,1.687538997430238e-14,1.2787326753027628e-11,0.523088103432797,0.027322823829174614,0.9999999851721759,0.0012715718431135503,7.663382151079645e-10,0.8333820541834818,0.9999943889859422
CPI,442,6.630205154418945,0.16477195523494154,0.14771044440653636,5.543514928439793e-05,0.12627629759437425,0.005688088193780819,0.3764611839301469,0.4025556542068169,0.6632824895982864,0.0058592227344207,0.24474581026634978,0.07955645654864474
CPI_sqrt,442,6.632961273193359,0.6527104951183709,0.0760913437908186,0.002794845878993502,0.37542719028093163,0.23367414044138846,0.6941913244503182,0.28820512795909914,0.7052256414856732,0.0021918872609924447,0.4944830115966949,0.6589608198982905
CPI_n,442,6.628876447677612,0.5374642660985792,0.11465853356336114,0.0034640310327890447,0.006639430170571926,0.2687066590325208,0.11984750599404048,0.46525511602884617,0.8542500259858457,0.00014904076127592755,0.13479667901724074,0.09735017134763907
CPI_bt,442,6.704909801483154,0.5033155214651311,0.48332701004198786,0.4948567577105028,0.49013578053138857,0.499091386726268,0.5092158432143048,0.49731146007953636,0.48332484263390796,0.4942105424628061,0.49757843678757435,0.49243547623486633
CPI_sqd,442,6.701627016067505,0.4900817852490792,0.47010718277829955,0.49540475409642293,0.4906137865914381,0.4708938121047809,0.48158927908092736,0.48100881996670786,0.47747738187428634,0.49422394441787476,0.49400772225181416,0.49222146520652466
S-CPI,442,9.724682807922363,0.492862828305776,0.05454453686460666,0.016581037845361173,0.29720557490497934,0.1924238264874058,0.25629169534798635,0.7277132300573967,0.8380121391770936,0.01680630129424811,0.7141572664472925,0.5409446047032532
S-CPI_sqrt,442,9.727732181549072,0.4419768199149348,0.04907015823794536,0.02965273066583676,0.2497832164038059,0.2438614998114646,0.31295953007522137,0.5772877068949683,0.6612186472320754,0.04329708063126758,0.4705251944829764,0.5635064037211047
S-CPI_n,442,9.723922729492188,0.5842335362494351,0.040953377168806294,0.08895637766356063,0.19534412345586655,0.08576616459751935,0.41230034822780603,0.7340287750159464,0.7153237264173278,0.013291808019698372,0.577164155932782,0.521365811041498
S-CPI_bt,442,9.803486108779907,0.5015111440703948,0.4817188583229469,0.4980199234813235,0.49773461868030655,0.48481521109683645,0.49356105911212356,0.5005504142796833,0.5104666667723111,0.4979046409386934,0.5086621114842508,0.4988545662186038
S-CPI_sqd,442,9.791993141174316,0.5009467643317609,0.48565641373263796,0.4965690218038843,0.4976418583349931,0.4897910468340632,0.48188403755797155,0.4934502000624892,0.4995053445577727,0.49692583471159785,0.5045365921566974,0.5025661361176847
S-CPI2,442,40.69843673706055,0.5085907977533474,0.041149119026883556,0.05969257446471144,0.2518603811516841,0.12195550083767392,0.2801452828325806,0.5380648841570018,0.750928332566901,0.05111976610691901,0.6643817132873451,0.5262894801223459
S-CPI2_sqrt,442,40.299001693725586,0.5369453924350029,0.05694924192044684,0.05888546137145731,0.23659154535671306,0.1574513609675106,0.3055438945954322,0.514590687586512,0.6590287673795173,0.07658514765254382,0.6414802699474826,0.48347305555488757
S-CPI2_n,442,39.404804706573486,0.48690482736358925,0.04163922559246873,0.03697137851976762,0.2687068143971141,0.12484772195942817,0.2955891009008869,0.5409810492965184,0.7945867508009952,0.04822885098705126,0.6448147179891995,0.5203513866885434
S-CPI2_bt,442,40.78682017326355,0.5012335614566145,0.484407092796412,0.4978136141303395,0.49793786962587244,0.4896759057523169,0.48823940343793115,0.5002024532882343,0.508698782737829,0.4972893841816081,0.5016548500422354,0.5002240294527235
S-CPI2_sqd,442,40.4480619430542,0.5014849255209103,0.4851949866342983,0.49786268914936593,0.49798864660172726,0.4856768445949953,0.4856499171654256,0.50052032183731,0.5062081442335213,0.49740106953508895,0.5019795327076654,0.5014731526407624
LOCO,442,60.53458762168884,0.82974986498299,0.0009750791545869484,0.2532653108426589,0.24263456938457706,0.7858076793899724,0.10154686648396355,0.729278893705571,0.6497591074241503,0.0416660820407889,0.5896881599555919,0.7118438892050304
LOCO_sqrt,442,60.51354503631592,0.8067832223242799,0.002995142459478707,0.25835412660827123,0.25377992529223614,0.7274119585287594,0.13099977184500727,0.6834369721151737,0.6285872617547064,0.04886528589757287,0.5822292446740646,0.6970942249047593
LOCO_n,442,60.51293206214905,0.827655173534048,0.0010922037256066836,0.25371424103301554,0.24363660833841466,0.7797331307471057,0.10417953186340523,0.7244779970471135,0.6476581142848549,0.04227881881744419,0.5889886884893754,0.7104833511492816
LOCO_bt,442,60.57660126686096,0.5051483261095103,0.47804368192596014,0.49914243692550114,0.4973022167202769,0.5139729270184318,0.4885754299604802,0.5112477908266319,0.5044154065552093,0.49620266242002786,0.5015200025221462,0.50233544566543
LOCO_sqd,442,60.58152937889099,0.5054526533504077,0.47538527965342814,0.4989169953193248,0.49791179748840997,0.5140073959831726,0.49006849141071757,0.5114484582946826,0.5040348817784266,0.4958721997892961,0.5013273789447317,0.5028148868775475
S-CPI_ST,442,6.590734243392944,0.5687982543664036,0.9999998403021217,0.1490353316957698,0.6355730306632081,0.36442696933679186,0.7559888280845672,0.7559888280845672,0.24401117191543278,0.007436298546321058,0.9925637014536789,0.36442696933679186
S-CPI_Wilcox,442,6.605260372161865,0.4990938927815018,0.07383412986437372,0.0020734326209241173,0.042385139309785706,0.29301179273595984,0.20299892015380977,0.7069321262255802,0.34508287644190694,0.0010276548713337825,0.8650866070870056,0.48748731091902847
LOCO_ST,442,60.5262885093689,0.8876850350708186,0.04124564626258096,0.7559888280845672,0.6984768054355599,0.6984768054355599,0.5687982543664036,0.8509646683042302,0.5000000000000003,0.19297937717053937,0.6355730306632081,0.6355730306632081
LOCO_Wilcox,442,60.5262885093689,0.9652942687452135,0.007161701869276984,0.5415858889487309,0.6323159341009403,0.7069882072640401,0.4194716832630541,0.7723866283694865,0.4459615845699115,0.03045673070794839,0.8066883599645781,0.6937221372747594
Semi_KO_ST,442,13.916905641555786,0.5939754135208879,0.08385125895563059,0.000174875878540461,0.0005043389358398496,0.9005017454277309,0.9975229601640259,0.5939754135208879,0.7318028126937727,0.009833319771256517,0.07012698737662927,0.974483619411891
Semi_KO_Wilcox,442,14.137762784957886,0.5987224645002872,0.008901712041691143,6.995115896509232e-07,0.02610890563341066,0.14978051442329116,0.5358976204226265,0.6714034789413522,0.3607944546793741,9.423404963902133e-05,0.5999624085946142,0.03409618408189977
dCRT,442,72.27445602416992,0.882800265444796,0.00021041917981727776,1.1552039830218326e-12,3.031324908480645e-06,0.06645285313241704,0.2229945191532441,0.6239747477429749,0.3026578564524721,1.317799961745675e-05,0.25495409995084883,0.027723523241456553
HRT,442,1076.3918647766113,0.3482200647249191,0.016828478964401296,0.0,0.019741100323624597,0.05889967637540453,0.21423948220064726,0.43462783171521036,0.44789644012944985,0.0,0.3786407766990291,0.23009708737864076
Semi_KO_ST_perm5,442,36.39908814430237,0.9166236069870972,0.00048626456626931495,1.2843142051846335e-15,1.5644658013489722e-06,0.0034445449824051324,0.9999999999999999,0.8513684832760355,0.47455958476354543,1.8195131094962903e-09,0.01759439082330978,0.10472807146479833
Semi_KO_Wilcox_perm5,442,36.352503538131714,0.3275100904532794,4.892871902817387e-09,3.375658811293419e-29,3.435038439651567e-16,0.004768575113922657,0.5244880214756822,0.6085601216235014,0.001561045815366198,9.799413362149454e-12,0.10291527924983257,1.7962689324295116e-06
Semi_KO_ST_perm10,442,64.28765034675598,0.8826387339627824,6.381396544905761e-08,1.5238297410845713e-28,2.5668031789505595e-06,1.1789667941043692e-05,1.0,0.5179955304308945,0.06435344152620724,2.7266607258849883e-19,0.2126703967203486,5.855859236553064e-07
Semi_KO_Wilcox_perm10,442,63.467164516448975,0.050377325311799816,2.0849376635910813e-14,3.509530460383429e-56,6.361969592161662e-20,3.7588356290845706e-06,0.8274487837477235,0.5696290091536315,0.0011380888454585658,2.271974695677128e-25,0.009656736944817576,8.964201977605163e-07
