method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,409.5386929512024,0.002028687105937732,0.6504632688200758,0.00016438901756510305,0.7573842616597489,0.7457592487287635,0.9277136358350122,4.837863068041237e-06,0.2119003958850043,0.9649688394195357,0.9999999999995648,0.0851038524960922,4.5244026427582185e-05,0.9064502689734105,0.8162359537013371,0.9999624933582042,0.022403164185909263,0.0004006820133934941,0.6873801000812365,1.5811329479031855e-07,0.5650085927276839,0.6925449688313879,0.9292424821480803,0.00035147452513462074,0.6289243809665824,2.9087510178271714e-11,0.7658771412411758,0.0940645366096372,0.9999700096315838,0.9999126410284105,0.32839155494690453,0.0016199541371083592
CPI,569,13.629821062088013,0.6280319743409482,0.5969829336128857,0.3877744723267098,0.6104013544340329,0.47462199537983973,0.28224089519113593,0.7127665044678119,0.2744306434920861,0.7287430629677935,0.06782018440920935,0.9381073607658575,0.6665993659123903,0.8803781799588556,0.042210048770533304,0.7094552492647205,0.03706860765312824,0.3971619851893745,0.03805907660741134,0.10252934054618551,0.0910687430496065,0.7142542008554823,0.034278049949172974,0.22216282222630496,0.3987791520513728,0.4718357941230398,0.4447314853596862,0.023766165303564225,0.4314628175984842,0.1973102243363139,0.024089681021107905,0.24738906416241202
CPI_sqrt,569,13.645551919937134,0.5000338041047032,0.503870264967817,0.4999332160470513,0.4999743554335048,0.5021492839033503,0.5000915139499914,0.49417049392730444,0.4815152857052893,0.5004859774613536,0.4983614267961547,0.50079419985552,0.5006669894668024,0.500865818480313,0.4902227959043801,0.5004987294619584,0.4995043359226267,0.4992929349682551,0.4981610530373349,0.498798844854449,0.49886686342809217,0.5009208777311455,0.49899398100188513,0.5013266749469988,0.4993435174101796,0.4991415563186539,0.5000946541123077,0.49264021510800315,0.46661022627375554,0.49653507435654226,0.4997513713515671,0.5074378144624866
CPI_n,569,13.639616966247559,0.5008704856810414,0.4708537540704897,0.49888582045239305,0.49974961246923244,0.5194545593826251,0.5018621108638116,0.395504984213092,0.4260477149304956,0.5088801402129652,0.4882034414656731,0.49927732132110786,0.5039053193003482,0.5105620416127367,0.5421959193639956,0.49876214036077116,0.48522529622987853,0.4907956367671719,0.4785102730292644,0.4880523797668048,0.4731888300695287,0.5148821429979225,0.49773387896920984,0.48917845622070627,0.4940873591219279,0.521875404890423,0.5026972974075217,0.4053364721946515,0.34142176417676773,0.4635857309273946,0.4979664923106385,0.6185562673912608
CPI_bt,569,13.952052593231201,0.502923162597803,0.5421719794003244,0.49779981216390756,0.5005442078400418,0.5284927018447709,0.4955747832265527,0.4804534978635974,0.35163722172579515,0.5493307603777732,0.48940404066565973,0.5093500644371735,0.5043123300782597,0.5108332758829828,0.3618580113282083,0.5075347233330907,0.4873593336992487,0.4956997233670418,0.4969401823224889,0.47752480668901853,0.47984306157176243,0.49892246003749346,0.4919730515865571,0.4994060044221154,0.4974852606562098,0.5002706546611674,0.5008083786557158,0.45225213859679414,0.703578734119089,0.5164257787617493,0.504051067638324,0.5933932847974701
CPI_sqd,569,13.928420543670654,0.9994978285814596,0.0006379456324491488,0.3567441243378649,0.7798801110333944,1.0,0.428409531134486,0.9993807857704787,4.5527726111736916e-160,0.9999999983948528,9.377189214296094e-08,1.0,1.0,0.9999969869374865,0.0,0.9658891073138214,1.916576240613787e-05,0.9759293932426146,1.7092389951979368e-24,3.095135981737721e-30,2.5078447106629554e-22,0.044027754727246425,3.078215068334196e-46,0.6567636231022291,0.04315419644161637,1.0,0.9405712629723365,0.0,5.1869914940255747e-45,1.0,4.72440928952292e-06,0.0
S-CPI,569,21.500345468521118,0.6979916974575799,0.5441316047035263,0.5889091206246594,0.5311672159388043,0.9412258092864695,0.4352993186063307,0.6537957708259376,0.11990830812364067,0.6973006876916226,0.051429895674528624,0.8933168332417842,0.8015683016828249,0.9266638188012788,0.1207971309375358,0.6445014527450118,0.017856590319227747,0.11326704763443879,0.0649431696930026,0.24603285409794057,0.02001366912462293,0.7327230563295652,0.09002136617962836,0.36795105255828386,0.33987127049649635,0.8753256931127704,0.6253471689829603,0.01615786194439112,0.16106936947877276,0.6567335878396371,0.35971196332119887,0.26105397921194695
S-CPI_sqrt,569,21.50462031364441,0.5003937270352934,0.5021018494046068,0.5000506063417741,0.5000717057658498,0.5059468492498369,0.49962409331389096,0.4913680840638523,0.48853318678909113,0.5004234308494179,0.49878524869695257,0.5029494728230759,0.5003971383027643,0.5016586364624458,0.4980239833807326,0.5004248362170239,0.4985158653237056,0.49936973234643844,0.4971911358988173,0.49739994544546406,0.49708972565204096,0.5017842641080382,0.4955415084949781,0.49976074175775015,0.49928782347709866,0.5039402847543587,0.5000229357674505,0.4869034420464665,0.48379668472031817,0.5013504867085514,0.4995847544927873,0.5073339121622719
S-CPI_n,569,21.49275255203247,0.5042630480546842,0.5339873418296411,0.4989996646882605,0.50040059327977,0.571208719004966,0.49436640628245476,0.4673702570986457,0.3776426717925575,0.5090875671574844,0.4844054160458216,0.538624908052718,0.50340634423763,0.5176628606928271,0.41889555328841166,0.4997447291227999,0.47954893523219366,0.4888935669366635,0.46413665686664896,0.4676406085097346,0.46951549251547836,0.5197480259192103,0.45548980615477513,0.49269947858997915,0.4944745666044442,0.5460303175953205,0.5028762996069926,0.36577114787623866,0.31148952293949517,0.4792593502740823,0.490962673782506,0.49469521592221966
S-CPI_bt,569,21.770116806030273,0.5091172448314866,0.5343773814245776,0.49963689007095363,0.49920637192602535,0.5753977934270035,0.49892601511694806,0.421330989693792,0.30386377714078117,0.5197416059223302,0.48014395985188396,0.5350607971007528,0.5025688247184621,0.5197573047925301,0.4754895153453742,0.5049962859485936,0.4796156038851985,0.49307569686335867,0.4613421062365891,0.473527582654949,0.4737894339834564,0.5092271647439349,0.4488048722219664,0.4861006523274001,0.4911647773177415,0.5580876003277594,0.4996779411789072,0.3619975338082321,0.23849933741125057,0.5083319215940295,0.5003984533397777,0.5152784978619429
S-CPI_sqd,569,21.771863222122192,0.9986439629089173,1.0,0.6743586509003767,0.556495170385963,1.0,0.20562149721615347,0.003345571462402864,1.0,1.0,4.97329324284604e-19,1.0,0.6682557636106266,0.9999999999999999,3.818112371021774e-191,0.9999997260732859,4.124673630219442e-13,0.00011598527396287274,7.792912515367516e-62,1.699801495712098e-60,1.1997958267516645e-40,0.9999999996552905,5.110192507169027e-49,8.496718222786519e-14,0.00025095604720546874,1.0,0.06984354665573307,0.0,0.0,0.9999993827854435,0.3729726225207397,1.639024441936371e-104
S-CPI2,569,100.50837731361389,0.7824221623920589,0.5560063210171953,0.3087825059449907,0.5200000475838009,0.9485536349453806,0.3569806457025005,0.538633819592883,0.25031986708518117,0.6976470372594767,0.046265227205856525,0.8897538848124957,0.7649478983115292,0.9322333348686659,0.41100990852763175,0.6437934373873676,0.03156563425856154,0.14695071409348387,0.06681563761525015,0.19112181823500896,0.020442986904743565,0.7876956433931531,0.05891541639458431,0.2287104234667675,0.11352412637027304,0.9096980427126191,0.5810519836363939,0.019494250436340458,0.15679712197606427,0.5823756122402486,0.270396919725965,0.16635714153114706
S-CPI2_sqrt,569,100.34978699684143,0.5006308959938626,0.5022890844943475,0.49993376253007693,0.5000025192305182,0.5064834482505112,0.4997453602434632,0.5005523903004397,0.4859109136195432,0.5017906904439428,0.4982850855178906,0.5026020806852622,0.5007891188750302,0.5015941606276121,0.49581598905618035,0.5002982954017235,0.498376752118631,0.49936055170789534,0.49688498499189154,0.4975595606426718,0.4973358804023593,0.5019969756976824,0.4957926476364811,0.4996635954891869,0.49948549335256726,0.5055921413975083,0.4999658672119619,0.48676090939944644,0.4839681120349933,0.5006353822137707,0.4994863978408672,0.49654062765487794
S-CPI2_n,569,100.45694136619568,0.506966569695736,0.5199582352879931,0.4992135319720628,0.5001237915842092,0.5709372778640247,0.498092562870024,0.5360761950816597,0.37178397750321424,0.5205144847846954,0.47931970071366664,0.5340759054749686,0.5100115012705498,0.5208573768695937,0.45722135815445,0.5046895301059532,0.47986112928032,0.4914189886698854,0.460706965271048,0.4696048838546083,0.4628813816723551,0.5306291503900887,0.44547419433376345,0.49550747863428435,0.49235432737896834,0.5696731147395806,0.5001532439388724,0.362234984107025,0.34843108793596483,0.51315042566366,0.4917465607456893,0.46357172817031617
S-CPI2_bt,569,100.23670172691345,0.507406622063416,0.5223611655867646,0.4989018498670602,0.5005417193292702,0.5819452231050519,0.4964460004748595,0.5194671341083416,0.3430596107798884,0.5232876516105827,0.478226274137237,0.5308350366308443,0.5112099874352682,0.5209606061979829,0.4328997803348752,0.505300678898053,0.4790728668936212,0.49111026064884017,0.4600420912252227,0.46685970671498433,0.46356557487660166,0.5297317267417415,0.443149840199944,0.49343882515545917,0.4921360216874218,0.5727383530324008,0.5001374636183228,0.32936415833351107,0.2863319552859398,0.5063925157077801,0.4954275406116457,0.4252280851090253
S-CPI2_sqd,569,100.61074900627136,0.9998696492413288,1.0,0.3445741392414099,0.5634575276192519,1.0,0.040159923321189984,1.0,0.0,0.9999999999999978,4.112781591430857e-22,1.0,0.9996698714890603,1.0,3.026873645435019e-63,0.9998051633758487,4.926134390007211e-18,9.349502297326724e-05,5.890548875497557e-68,1.521046416242038e-43,1.54332711666393e-52,1.0,3.9005244392306203e-144,0.21746546060095395,9.29835539352664e-05,1.0,0.8988431644810877,0.0,0.0,0.9999999999999081,0.0012228505263538292,5.610494794246068e-118
LOCO,569,278.9938931465149,0.6172562714051915,0.5480989036503836,0.6870502503474054,0.7076536305037275,0.4848212559828593,0.8265015453971807,0.9399282571616006,0.13923601042581052,0.570856982691765,0.6684534751906104,0.5021890463632259,0.48654429349848516,0.7469000012044587,0.8312559480148114,0.6564039831301027,0.5813732856856806,0.692352728349219,0.7250940939529591,0.8721773678106837,0.8465681305800368,0.5727191527134048,0.5332880459964501,0.857771964747468,0.6837780452661915,0.531355677099714,0.897075900866078,0.39829243978327245,0.24513949570431576,0.8362564971441787,0.743476072952895,0.9318784621532774
LOCO_sqrt,569,278.9781491756439,0.5036168862521165,0.501425749060849,0.5046867671394515,0.5053530374477573,0.4992230260184674,0.5060148706062351,0.5186516780845186,0.4815126882359073,0.502570918119919,0.5031647956304565,0.500054487395652,0.4997722603451469,0.5050402378662919,0.5079244484543242,0.5026965039910952,0.5017731697086124,0.5041297149914923,0.5047815673760822,0.5082613215527411,0.5074855767085853,0.5028413825714094,0.5007559840147273,0.5087554260743605,0.5030657379469519,0.5021660888729218,0.508251291108121,0.49604294847047864,0.4837011565357467,0.5070984468552633,0.5045081210337542,0.5869228349441263
