method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,0.5291903018951416,0.8308782622044392,0.1365219898735467,0.3349955672648999,0.5406275135616961,0.07124088272717977,0.2012947068330322,0.3439387908967384,0.48743062642813184,0.32171322721396756,0.9132629735914972,0.13795348547898456
CPI,442,1.0387623310089111,1.0,0.013958609981883687,0.003801778066222988,0.1923632237979251,1.0,1.0,0.11748447556718877,1.0,0.015470589047729294,1.0,0.4931851735052266
CPI_sqrt,442,1.0317964553833008,0.5,0.010645778465198515,3.971819112287468e-06,0.4510807174100099,0.5,0.5,0.05427369395875693,0.5,0.0010300236299775113,0.5,0.5603689860152612
CPI_n,442,1.0338525772094727,0.5,0.020672740671246706,0.004230822171536881,0.23877405987923767,0.5,0.5,0.031088372602161973,0.5,0.00015486864760607508,0.5,0.7876068410247848
CPI_bt,442,1.1037020683288574,0.5,0.4885977924859644,0.49621392834340977,0.4954064726251202,0.5,0.5,0.49539346036517107,0.5,0.4951017221894701,0.5,0.4844725765239475
CPI_sqd,442,1.101989984512329,0.5,0.477655957808629,0.4936291300756917,0.49582157922135917,0.5,0.5,0.49090095269259176,0.5,0.49268436657981174,0.5,0.51099731146349
S-CPI,442,1.0542900562286377,0.5,0.011300063774797673,0.006563423317660906,0.4922897685778747,0.5,0.5,0.13740527618541226,0.5,0.01332696744362467,0.5,0.48276441197875775
S-CPI_sqrt,442,1.0691518783569336,0.5,0.0203677073219761,0.03220235001553304,0.5248541235801578,0.5,0.5,0.5349068952901816,0.5,0.08618519567761546,0.5,0.5978831549392569
S-CPI_n,442,1.0606029033660889,0.5,0.0040217443718573625,0.012921912413644696,0.46395176443986363,0.5,0.5,0.1750589149473899,0.5,0.046477365913461986,0.5,0.4471073421002982
S-CPI_bt,442,1.128441572189331,0.5,0.4890740669724465,0.49407297695816965,0.5000582841412121,0.5,0.5,0.49646910315361686,0.5,0.49752073540922476,0.5,0.4946191751916375
S-CPI_sqd,442,1.1283090114593506,0.5,0.4874319687497216,0.495777905586263,0.5004642783716023,0.5,0.5,0.4975862045613529,0.5,0.4964644631969709,0.5,0.49985759906579164
S-CPI2,442,1.294825553894043,0.9277379702946581,0.011189871381973977,0.025093869431884713,0.5149240717613679,0.9277379702946581,0.9277379702946581,0.2473464296399387,0.9277379702946581,0.11375739706038229,0.9277379702946581,0.5094619478852569
S-CPI2_sqrt,442,1.2916514873504639,0.5000000000002298,0.01872213227760101,0.025201110361243517,0.5559571886064064,0.5000000000002298,0.5000000000002298,0.2776327649069096,0.5000000000002298,0.10420669275264677,0.5000000000002298,0.4986803890279779
S-CPI2_n,442,1.289926290512085,0.5000000000026501,0.013637951115986409,0.03905121336370393,0.47321823255855444,0.5000000000026501,0.5000000000026501,0.19541899386197709,0.5000000000026501,0.09414816679528892,0.5000000000026501,0.512419169589847
S-CPI2_bt,442,1.3643436431884766,0.5000000000026501,0.48184174571492555,0.4958325038567212,0.5001009910161242,0.5000000000026501,0.5000000000026501,0.4978077637341218,0.5000000000026501,0.49757964968324014,0.5000000000026501,0.4959727203709447
