method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,15.591293573379517,0.9999134630729715,0.9869187686062695,0.9999964498430839,0.9861291572508359,0.997753061711693,0.2550364133538646,0.9999999991762774,0.9999999905191286,9.268972593234892e-06,0.9999999999990745,4.9355408648921184e-11,0.08427146750424996
CPI,1599,4.118226528167725,0.26158650307057185,0.006027792970553445,0.9583291755575761,0.5181945323773919,0.006791164859547558,0.9370064747013664,0.8502251233391938,0.31134200048302396,0.7735798818673636,0.0003708382784545667,6.394379069633483e-09,0.63001025475018
CPI_sqrt,1599,4.085779666900635,0.48677906021417927,0.4637559606736889,0.5154896807829532,0.5438391041508222,0.49169763495433244,0.5278440593708248,0.46356323081283757,0.4998661744703487,0.5073275060440943,0.35340085808985766,0.02900101273046516,0.5341009572674631
CPI_n,1599,4.087568044662476,0.21740409673440597,0.13665296815138767,0.5827364142308427,0.4235203094050602,0.35547265042161796,0.9376077637340595,0.338364632400422,0.49740225302213587,0.5534532135464106,0.0036954850560720247,1.4935708788561079e-09,0.743764622888595
CPI_bt,1599,4.6765172481536865,1.3456170351674908e-06,0.12376062807226418,0.9098723654597001,0.9999253799218298,0.3837425898176548,0.22126595646588687,0.5847846154864186,0.49212616652337127,0.5305398897432096,7.401085410039337e-07,0.0,0.9812821920875107
CPI_sqd,1599,4.658912181854248,0.0,0.0,1.0,2.3666821602363528e-45,0.0,0.9902601442824746,0.0,0.6053770119124124,1.0,0.0,0.0,1.0
S-CPI,1599,4.14807653427124,0.4258479899503009,0.0021652651201797255,0.9669275416288111,0.9909392184823509,0.02012221964446289,0.9710506015936674,0.6173441076862557,0.1677608639489913,0.8176307864679409,4.7010075860790855e-06,7.364771515150089e-06,0.8494114775141521
S-CPI_sqrt,1599,4.146331548690796,0.48550280488791214,0.4559608089201849,0.5325264705231295,0.6231551103918183,0.48254682132954174,0.6311029895669792,0.5161172672702145,0.49967169304004677,0.5062884268265767,0.34330396097698773,0.0734026948558542,0.5417892082473282
S-CPI_n,1599,4.1245036125183105,0.45518545891468826,0.08479017862336286,0.8736531829026783,0.9831336228703409,0.25447200252422586,0.9001682655312999,0.5911482292577821,0.4952553689172357,0.6039142241971661,0.0008391762969166823,5.2177333640088795e-05,0.7027302074784613
S-CPI_bt,1599,4.721055269241333,0.20230699484903386,0.001685742577774714,0.9758940773166916,1.0,0.28249707941261715,1.0,0.28289873539546995,0.49298461082224954,0.7114461059662192,4.0599639347608387e-22,0.0,0.960493904529645
S-CPI_sqd,1599,4.711223602294922,2.2423394502944044e-164,0.0,1.0,1.0,0.0,1.0,3.050121651365328e-39,6.567946758263191e-26,1.0,0.0,0.0,1.0
S-CPI2,1599,4.808095216751099,0.44985320703297765,0.0024520210742273773,0.9712527072433317,0.9964994287052451,0.002837626797544431,0.9877814232881276,0.5994144532677856,0.13078496073410106,0.8156175409557066,2.1315444081357285e-06,0.0003257836713653137,0.9150296434162328
S-CPI2_sqrt,1599,4.8024280071258545,0.5097125774207465,0.4463869201751027,0.5348132705665885,0.6432825785842299,0.4821775353933056,0.6610551977595508,0.5217509618929718,0.49966407808120694,0.5070439006717603,0.3453749360119459,0.08871043823746388,0.5399153285679618
