method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,33.9864821434021,0.6231703324286246,0.7931122783129491,0.03093091932229497,0.3607570641862282,0.7766742363574274,0.32882359941179073,0.9515745375598611,0.6622678180117971,0.2710128454932669,0.7616111302345354,0.0068589309033610935
CPI,442,3.0856401920318604,0.6333924491281142,0.13214192175829315,0.0013967347317756847,0.005907418124756813,0.4364661233420863,0.42866508441278783,0.4572933446391964,0.6133129142158128,0.00029446395050114135,0.2081006480739978,0.9788685832815777
CPI_sqrt,442,3.08063006401062,0.5171620663181322,0.013985819235764719,0.0014991197102994767,0.05312887552833342,0.8486060384986531,0.2912998611388117,0.4166373558222745,0.011264388821563151,0.0016117823129927092,0.22710912467209826,0.44890072441833767
CPI_n,442,3.0793488025665283,0.5744462490866932,0.2379637824146696,1.7590124666976492e-05,0.009022168741808447,0.9779416491601198,0.5892936165162922,0.42112543178101103,0.013250358444492566,3.848841868592353e-05,0.07167376169815862,0.8492812522054505
CPI_bt,442,3.1563897132873535,0.5286635484749328,0.493361550907057,0.49164290221740853,0.49578300372431366,0.5264453635563562,0.4990220168320448,0.4930740108883533,0.4860668888800126,0.488787654766363,0.4892270659912115,0.510752334910215
CPI_sqd,442,3.154937744140625,0.5253231380934734,0.48610140615484965,0.4919471510133845,0.49401070614938997,0.5113056108263834,0.49306939701923236,0.49100939540933586,0.49546558834200516,0.48939089078272613,0.49797216424387886,0.49492094635425005
S-CPI,442,3.1212046146392822,0.7662844109229294,0.011935105644760377,0.009625902682299455,0.018568723514910873,0.92257751950232,0.7632694358245253,0.26597295783499764,0.13890731569967368,0.0017376437093379411,0.46275708489029566,0.8011771577835447
S-CPI_sqrt,442,3.119817018508911,0.6773130515684427,0.04853640425495147,0.0012151102372189681,0.07006123173393454,0.7050011787115378,0.6598956378433544,0.33705883017902216,0.08830799090090835,0.001154511498007476,0.5148140760158277,0.7062510189423176
S-CPI_n,442,3.1205148696899414,0.7292531505835604,0.11306846900599066,0.0033692556048277584,0.024428978671121513,0.9293172205257361,0.5249531252229804,0.13437001720841568,0.1074803492770065,0.0032189572419418938,0.4847324855336685,0.6211002409215459
S-CPI_bt,442,3.1931066513061523,0.5187387706063169,0.49532929868749703,0.49225578513736096,0.49709067368440263,0.522371006053491,0.4971008985057691,0.498383961422555,0.48688948845654134,0.4912354571824164,0.5068562466522208,0.49884032598476663
S-CPI_sqd,442,3.198709487915039,0.5101214034038342,0.4941123580522081,0.4938893867654733,0.4954510557500684,0.5256458801958195,0.49970077276363567,0.4968636609358589,0.4838989639919856,0.49232024409968456,0.5018528989512248,0.5019806695940241
S-CPI2,442,3.523650646209717,0.6661960756513443,0.07883448669565762,0.0015514389479828643,0.06899930954459864,0.866372491644616,0.673040365175802,0.2798933719765175,0.11252357968108184,0.001033049916566515,0.6350126467122402,0.658756495693246
S-CPI2_sqrt,442,3.5244405269622803,0.6697055270666882,0.0994881046106546,0.0012583642576892724,0.08485458827039222,0.7648179002633175,0.6489170588618212,0.32582911826756905,0.15957005347265496,0.0012005067083612423,0.5155874869712417,0.5814931280040365
S-CPI2_n,442,3.5224320888519287,0.7001496796597076,0.04599099894453152,0.0013348557626399816,0.0700751164923399,0.8332169457833534,0.6956757240217607,0.301018983065963,0.08154696829359492,0.001378327237979008,0.6434975536784561,0.6573345599399771
S-CPI2_bt,442,3.5962750911712646,0.5111484394959166,0.49356072245209065,0.49478726296809483,0.4956180631036303,0.5239629617966434,0.5047663446995256,0.49759844927541463,0.48967306395477667,0.49070802669083347,0.5015626990643518,0.5033927455365511
S-CPI2_sqd,442,3.5928285121917725,0.5160584061123418,0.4955981063723137,0.4950100743180054,0.49524788004091913,0.523834089697976,0.5034636877081108,0.4969158083077998,0.4888320181903737,0.4913908940329443,0.5020807273741176,0.5061311618918333
LOCO,442,25.32807970046997,0.14327458901571105,0.13691519501264238,0.005271228098803813,0.1046262159107556,0.03905031595522585,0.1611068859411312,0.24803279101742437,0.1510036751701045,0.003975980750297819,0.3681347215068369,0.15184684538026805
