method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,4898,97.2308931350708,0.7250550113537368,0.4268618205234922,0.48402665141992507,0.23936389158498517,0.23800414657573876,0.8842472569391016,0.22374567880058416,0.8926891480179785,0.5792332863091154,0.05188721376430283,0.4355779796086878,0.3509001207700748
CPI,4898,16.06355619430542,2.9700753668998027e-07,3.160419740492831e-17,6.746942853798978e-12,3.196952768071555e-12,3.5015244107664953e-16,6.321607296019456e-08,0.0005547620192875,1.121943185266026e-12,2.128469173386236e-13,2.017075503925153e-13,7.111358681676656e-24,0.4748745510710622
CPI_sqrt,4898,16.031201362609863,0.33079060159763746,0.009441837954591976,0.29602610037671173,0.15283354952115502,0.26373614389167743,0.14931041167601156,0.48313674720616934,0.3561500044185002,0.21179911320567807,0.30796728116492944,0.0002531959316368307,0.4956795532362672
CPI_n,4898,16.016356706619263,2.320804518207572e-06,1.3449514486278836e-15,4.876001749976457e-08,6.882957568311841e-08,7.99169836414531e-09,2.3624386427746873e-09,0.16728317104324192,4.769574297795871e-07,3.400395031673331e-08,2.605157321680807e-06,1.4173168518795553e-27,0.5537455750310452
CPI_bt,4898,20.668038845062256,1.7472275864119758e-82,0.0,3.649268107366663e-182,0.0,9.3532398611944e-179,0.0,0.012693699948005786,3.210428023008986e-64,2.446236347341844e-171,2.0499037372615358e-97,0.0,0.43882934549846375
CPI_sqd,4898,21.49271512031555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI,4898,23.552032470703125,2.106110841345809e-08,3.2217535845859613e-15,1.3305273593306111e-12,1.7432215567276791e-09,9.90571714892817e-16,2.2691816352064115e-09,0.0015056866993843558,1.233239848580994e-12,2.182844748763537e-15,7.380777011755588e-12,1.2906370573310048e-22,0.6668654461922989
S-CPI_sqrt,4898,23.612675428390503,0.25843650416120095,0.004375240828715831,0.21746998429893394,0.11190359595819094,0.18385855182734917,0.10734565844349497,0.474894717770247,0.27665492049370183,0.1779350241690978,0.24325642331633895,0.00019291567334980695,0.507409878702862
S-CPI_n,4898,23.569204330444336,1.722812530385647e-05,5.059839302683967e-14,2.9538999818604717e-09,2.6606400595632307e-08,5.256024375168281e-11,1.3043044156841832e-07,0.059672869788227056,6.353468345836654e-08,5.645471937483182e-11,5.7112225137778566e-09,7.228166478156588e-21,0.6447943716654699
S-CPI_bt,4898,28.773160457611084,2.713991560246368e-168,0.0,2.6007329997473585e-237,0.0,0.0,0.0,0.012595943233302476,2.1978487856360387e-123,0.0,2.646385007084953e-219,0.0,0.6985250567895227
S-CPI_sqd,4898,28.789905786514282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI2,4898,97.24869012832642,8.55873908415061e-08,2.361029233985521e-16,2.131071596128076e-12,4.756669656122119e-09,6.1763958018503426e-15,1.1877007322243922e-09,0.0002603383352744587,6.730265095616527e-14,6.930706955214933e-15,1.4158924508191808e-13,2.7817777029449282e-21,0.8394435093631147
S-CPI2_sqrt,4898,98.18103218078613,0.2673116790295425,0.003864027500095282,0.19716847003808824,0.10314021763373399,0.15372842108833218,0.11579780950516211,0.4719403436428032,0.2663395103230155,0.15272626041732995,0.22219811396829897,0.0002851028796704081,0.5105705793633135
S-CPI2_n,4898,98.61842036247253,4.745130055120579e-06,9.998912807870773e-15,2.871579686122224e-09,1.407605619882713e-07,8.66248383858336e-11,1.9567426139581973e-08,0.07068361222461052,7.527234458702185e-09,1.3128859806252969e-11,1.1977071044209682e-09,1.2998660874240844e-19,0.7009232492005827
S-CPI2_bt,4898,103.93088293075562,7.729773813936954e-172,0.0,1.1897609911670844e-287,0.0,0.0,0.0,0.003324274163468612,1.0995651879607087e-141,0.0,5.181802231361679e-227,0.0,0.8641658451689822
S-CPI2_sqd,4898,103.98229432106018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LOCO,4898,83.94321370124817,0.5044939227035725,0.3335086888238802,0.46417450486533307,0.08767500742155465,0.0014184419768881683,0.0005297199437896121,0.5344328471410754,0.12692119961918052,0.027352922329433826,0.0009463251438997852,0.27990749049674357,0.7361915794413627
LOCO_sqrt,4898,83.83972430229187,0.5005236712296265,0.46278525470574944,0.4956642693327165,0.4472365736094753,0.36838369932181664,0.21507409205041667,0.5022150583663904,0.46233967703780016,0.4033286079388497,0.38558909452987206,0.4464623397779757,0.5217420358139568
LOCO_n,4898,83.88978052139282,0.5037520025617581,0.3470626862646269,0.4698754556348129,0.13729170747787905,0.006643158938771002,0.0012405002205361018,0.5249685571274313,0.18796267452684623,0.051551830759872366,0.006564125270343127,0.2958095097800444,0.6896994910586275
LOCO_bt,4898,88.90255737304688,0.5223655455239172,9.504706636132987e-06,0.32053337434723755,1.2059416570463853e-08,7.450113739737169e-47,9.335903324048894e-289,0.5895949894483765,4.3714577782198166e-05,2.3702981664997468e-26,1.8357557734733623e-34,2.8856030070444725e-10,0.9883908804501225
LOCO_sqd,4898,89.0178792476654,0.9997208129772841,0.0,2.047545181834159e-177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S-CPI_ST,4898,16.769622802734375,1.3111474920823208e-08,3.437368207269434e-18,3.9859640676503335e-07,5.0258511755436034e-05,7.844761220385901e-10,0.000259179326872949,1.0,6.226147908514092e-05,1.491822384020347e-10,4.2722169873927806e-08,8.50619881637529e-19,1.0
S-CPI_Wilcox,4898,16.81367039680481,9.540066522213645e-15,1.1814635561177607e-36,1.2953984659844894e-17,6.401679983146655e-17,6.120254057487801e-26,9.758550709447698e-14,3.494955610655112e-07,2.1690986982681968e-18,4.1283593357422454e-25,1.2227876361450188e-13,3.620588438366345e-33,0.9965844804727647
LOCO_ST,4898,83.97544574737549,0.8193425046656938,0.8575489018357982,0.6327137098363192,0.4072108382312565,0.0834215799091454,0.42756999970081117,0.9380928359470833,0.6898895442187868,0.2742981690285517,0.8454710863691943,0.8689717035006448,0.9999999979446427
LOCO_Wilcox,4898,83.97544574737549,0.19084730974384528,0.28270798041052325,0.4629838189242331,0.030931837429921838,0.002638746130438903,0.006878173542463852,0.22042405799790327,0.12404561751921156,0.008564449126145826,0.04154886431487469,0.5123227485359646,0.9949457186638281
Semi_KO_ST,4898,74.52972269058228,0.999999999700915,0.6501729503276845,0.9999999999962974,0.9999999999944829,0.9999966404119356,0.9999999941563784,1.0,1.0,0.9999999886290518,0.9999819046649536,0.9999575870666337,1.0
Semi_KO_Wilcox,4898,74.10116624832153,0.5033070335506996,2.1188522720365766e-08,0.44499726162664077,0.06629207695189313,0.2834615435817552,0.590814971687251,0.7662900387686653,0.09226975914071911,0.8196425875339892,0.3462722923115856,0.01066845134074502,0.8258331811971822
dCRT,4898,109.43734169006348,0.6182679496638915,1.3037781671437377e-17,0.06212523965135498,4.130588995820489e-06,0.023642409513490413,0.0067697010709883735,0.8097335254355328,0.0002953840399520199,4.321886257903846e-06,4.6039581147712267e-05,0.008369538519313496,0.9247236113940414
HRT,4898,27782.530654907227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955075845974329
Semi_KO_ST_perm5,4898,320.48477435112,1.0,0.14008836422229998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0
Semi_KO_Wilcox_perm5,4898,321.24220418930054,0.2722255865241704,2.0980505779326925e-41,0.6291242666887513,4.945165494401878e-07,0.2920387516937196,0.07232927791715829,0.731241955240664,4.32491466306209e-05,0.2405321759271432,0.16473271751171825,5.820185186384222e-07,0.3406526832850088
