method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,4898,0.7256119251251221,0.27833747202844017,0.014077311338563159,0.9717570758964076,0.021989074765432326,0.9643247322156459,0.08994724537654941,0.8358998808828245,0.2409496770658981,0.3877899299572204,0.45443630493129605,0.0,0.4383672861661452
CPI,4898,9.569246768951416,0.16426420142066755,2.1806292337444475e-11,1.0,0.009021249479283807,1.0,0.46255244538603363,0.08273571128242097,1.0,0.00010697949287447842,0.010416636448965401,3.7208659671004576e-25,0.03927416484773478
CPI_sqrt,4898,9.599863767623901,0.493868078143304,0.11715292190902377,0.5,0.4636488414981831,0.5,0.48920156174046936,0.48379425141011057,0.5,0.4939398818273432,0.47399170305402083,0.0004865524262444022,0.49598609449133885
CPI_n,4898,9.562605857849121,0.021891503900409226,6.998694588657075e-07,0.5,0.06807561918157953,0.5,0.45760323503011713,0.2859216771452523,0.5,0.18355162458538082,0.016802090915209306,7.441592396407163e-33,0.43494018875594515
CPI_bt,4898,14.263372421264648,2.453232019175455e-07,1.5361944602588602e-289,0.5,5.096197624162282e-07,0.5,0.0007106924895345601,0.036190938835456946,0.5,0.18612369541451912,0.002843489013477042,0.0,0.2811828478828771
CPI_sqd,4898,14.259615182876587,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0
S-CPI,4898,9.599472761154175,0.19304440330203054,1.0495845593502383e-05,0.9983832767770878,0.001417563712269364,0.9983832767770878,0.738396936237177,0.01715081647805286,0.9983832767770878,0.028034158271999232,0.02509630232396327,2.0350373701949044e-15,0.18680797463709015
S-CPI_sqrt,4898,9.593331575393677,0.48794177095825175,0.16302885560583902,0.5000000000000018,0.42819536430839883,0.5000000000000018,0.5325743383214285,0.48605281662838173,0.5000000000000018,0.49081010965733607,0.44564381178452284,0.0014592584442427567,0.49386270790452635
S-CPI_n,4898,9.559654951095581,0.13431509113324447,2.5580910633501706e-05,0.5000000000000671,0.021892946697461207,0.5000000000000671,0.6852490195541727,0.1312240940876025,0.5000000000000671,0.28950082060452215,0.1304810897816815,1.5567701438901237e-14,0.31864803451480006
S-CPI_bt,4898,14.325115442276001,0.1013160461849778,0.0,0.5000000000000671,3.256184921706626e-08,0.5000000000000671,0.9998791629877795,0.029464525975835685,0.5000000000000671,0.09283745168725427,7.67600812175901e-05,0.0,0.19953487008980192
S-CPI_sqd,4898,14.331101179122925,0.0,0.0,0.5000000000985315,0.0,0.5000000000985315,1.0,0.0,0.5000000000985315,0.0,0.0,0.0,0.0
S-CPI2,4898,9.973165512084961,0.15440520619336934,2.807508957936247e-05,0.1554455826666965,0.003436945453068326,0.1554455826666965,0.7175995699526381,0.019892637687469898,0.1554455826666965,0.020883744350301343,0.032759245709247015,1.196385508039577e-14,0.08768898265533503
S-CPI2_sqrt,4898,9.955584526062012,0.4748397712964245,0.15039042011388687,0.4999999999999943,0.4409283293638945,0.4999999999999943,0.5715971532988398,0.48014648837260726,0.4999999999999943,0.4887967988949449,0.4526347630414182,0.0019531523903388434,0.4915738941783153
S-CPI2_n,4898,9.969756841659546,0.23537185140030947,0.00012612812743809535,0.499999999999781,0.03370990057941746,0.499999999999781,0.7117373017965172,0.1500073003350872,0.499999999999781,0.2144346314074026,0.07167263878128073,1.3338039269290673e-13,0.29213490190214386
S-CPI2_bt,4898,14.688465356826782,0.01489748258823832,0.0,0.499999999999781,1.4502877828935142e-10,0.499999999999781,0.9999999999990982,0.015604387301891223,0.499999999999781,0.0878961738643651,5.5962255613043345e-06,0.0,0.18100344686588415
