method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,15.677939176559448,0.6691590345113536,0.5872587072628415,0.9857956055648311,0.9547864221383794,0.718736959569953,0.01801602945340175,0.051655063060210726,0.14892331256885105,0.7941787060467632,0.0008725821073611861,7.933198823539822e-05,0.646396846238292
CPI,1599,4.045424938201904,0.07244271522878541,0.00027647392526615336,0.8350352803514527,0.6229937742441674,0.03740838283509813,0.050451222909690306,1.24270163908088e-05,0.7063381448325075,0.8349919792029802,0.01762943973498495,9.901842222734305e-08,0.7401996813733375
CPI_sqrt,1599,4.027570962905884,0.4386978138390048,0.4083640077166061,0.502066257446598,0.5195370608870837,0.4952998430183388,0.3822537285763183,0.0013861195816758118,0.5001086771613658,0.49830367402286835,0.4117265676029308,0.037475472807768286,0.45025583512651646
CPI_n,1599,4.020358562469482,0.14484223557405262,0.026982967084890133,0.5109694346040881,0.8627769764886568,0.48126269239441616,0.013008081690309389,1.4197226603642712e-05,0.5011652217025334,0.5225948539842311,0.059810011736806126,1.113400585822228e-08,0.6568713500289629
CPI_bt,1599,4.637925148010254,0.20812512804451128,8.013331900068816e-11,0.6659519563677487,0.9999271663700868,0.4638722381588082,1.5109864017316104e-05,5.0417274370403886e-266,0.4999324508525305,0.5284279357182305,2.5906396216614e-07,0.0,0.7608201666232615
CPI_sqd,1599,4.621953964233398,0.0,0.0,1.0,1.0,0.0,0.0,3.354430259463291e-246,0.9998077691978778,8.618082391818868e-19,0.0,0.0,0.9996056929185032
S-CPI,1599,4.095093488693237,0.06252256181436172,0.0013273293360029363,0.9425986086601003,0.9794476201436976,0.06215326296479386,0.532302621070338,2.0906946370246212e-07,0.638248500787925,0.6406348790109387,0.000536487254946027,0.00046762100008077175,0.6908439562327996
S-CPI_sqrt,1599,4.16534948348999,0.42066648407339163,0.35497817268383824,0.5312528924323782,0.6931020708319818,0.49583464872675376,0.4689474164047129,0.0012849132921894366,0.5001356248898612,0.5042557113789867,0.3967448762589172,0.13700386926572228,0.5104426876437832
S-CPI_n,1599,4.108324766159058,0.16846040784139532,0.003929535092889179,0.757946986884663,0.9322773579243429,0.44141911937154443,0.7057466849317389,4.443278443693122e-08,0.49995825332292093,0.5223899584278172,0.01184388532087589,0.0003241376273806123,0.6409699534844311
S-CPI_bt,1599,4.701391935348511,0.0003344367872489273,4.038302292726059e-22,0.8837682133873975,1.0,0.40679725752183044,0.02576669613569309,0.0,0.5023355400395967,0.5341406197164836,2.703390849892398e-12,7.317585844372475e-301,0.7068787662549897
S-CPI_sqd,1599,4.700670003890991,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6528445692365938,1.0,0.0,0.0,1.0
S-CPI2,1599,4.7634429931640625,0.1195240838059346,0.0004959342774417295,0.9357283312137856,0.9710502679717995,0.062375435848784244,0.5929788046829573,8.29038446118647e-08,0.7090420591451368,0.5642923721480392,0.0004458252261313031,0.0003767031193320682,0.6584208269607703
S-CPI2_sqrt,1599,4.76742696762085,0.42295791079476297,0.33214466976887075,0.5251247709007769,0.7047776920841461,0.49655531506804257,0.5195179219211884,0.003828717320038021,0.5001095526962755,0.5020575332669139,0.3997441150882578,0.1162710911228777,0.520213890812201
S-CPI2_n,1599,4.768270015716553,0.16018714859058814,0.006966203641619076,0.7804406322080187,0.9478998769067696,0.4398147410180112,0.553385942281782,3.699213232537877e-07,0.5013979991162634,0.5315793807200044,0.016469190860595444,0.0009417830475039812,0.6258661036835753
S-CPI2_bt,1599,5.360622406005859,1.4737236007137125e-06,2.593037424353242e-26,0.9157043040408054,1.0,0.43083827961258786,0.9111425868850151,0.0,0.5015718547481879,0.5481611536031772,1.916491872150708e-11,9.141132582460937e-223,0.8424168361229034
S-CPI2_sqd,1599,5.390944004058838,0.0,0.0,1.0,1.0,0.0,7.595421146866166e-34,0.0,0.9967258893472897,1.0,0.0,0.0,1.0
LOCO,1599,15.638101577758789,0.19969775222074543,0.21290502532937255,0.7517056759753027,0.7296981812702978,0.6922809200798514,0.996833759421184,0.9488719868294148,0.6431197897040676,0.8347741131975351,0.8376775555538075,0.0757472632716391,0.13316392280712924
LOCO_sqrt,1599,15.637369155883789,0.4229575360819855,0.3959150424992183,0.5861583753454968,0.5930400199079054,0.5511220592219946,0.8418267028375517,0.7619951443579394,0.5463140270463641,0.6301973858820875,0.6321897546384976,0.24654041941594784,0.33843112674103326
LOCO_n,1599,15.632859230041504,0.23228841987268423,0.23292896496225007,0.7323047678744763,0.7157499272727337,0.6712769884222531,0.9943103288176586,0.9385821514796355,0.6308085494252641,0.8144695359412264,0.8174548943476563,0.08594666149474789,0.1508128176073789
LOCO_bt,1599,16.22581148147583,1.3154021044358914e-07,1.5513563551236295e-13,0.9999999990955728,0.9999999999647474,0.9997035555273452,1.0,1.0,0.999281711600902,1.0,1.0,5.65213493943708e-62,2.7467686585137467e-29
LOCO_sqd,1599,16.23311138153076,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
S-CPI_ST,1599,4.028684854507446,0.27649051889757187,7.314265312667752e-05,0.9449734785805095,0.9544242660843578,0.5544479426611495,0.6921710061012615,0.07850553782829596,0.09277887067715808,0.8911162626128422,0.03747505891234293,7.314265312667752e-05,0.24680143731752027
S-CPI_Wilcox,1599,4.03957462310791,0.11445253685947326,0.0009999365161361374,0.9926580841206067,0.7189864485442424,0.15344711331194766,0.003963165514102281,0.024745308620948966,0.13083955150260967,0.10573788710838655,0.002837861426978562,6.871317732327115e-07,0.7360241783734569
LOCO_ST,1599,15.654441833496094,0.09277887067715808,0.09277887067715808,0.6253091887015495,0.48180034094128044,0.48180034094128044,0.9989028215710043,0.9997854797457887,0.06596061637910056,0.921494462171704,0.9072211293228419,0.00030213249335068966,0.0014847608323319056
LOCO_Wilcox,1599,15.654441833496094,0.0706730900344373,0.02062085084269308,0.35679409629603215,0.2167879322551346,0.5740950258664324,0.9999015791496949,0.998353431307261,0.09432661757391636,0.9438062055154531,0.820672819802211,0.0029013231069343445,0.00017553116056468092
Semi_KO_ST,1599,21.809557676315308,0.5596331741467557,1.0446511345139023e-05,0.3631343019225591,0.2911075835887919,0.002963409609885391,0.967901723772741,0.46016180269225293,0.2419011373054776,0.9999527156400994,2.5117331801947524e-05,1.3455980732636042e-08,0.8850085131381823
