method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,51.34668970108032,0.010561849781028476,0.9110886347655898,1.9697288244913125e-10,6.5503158452884236e-15,0.0,0.9999996315309387,0.999998582357856,0.0903312277338415,0.9999999919008281,0.1408729906349908,0.9999999985609477,3.007602368265694e-07,1.2712148556026648e-08,0.9999997748392676,9.128597913354852e-06,0.034901520043675305,0.9999864914728577,1.554312234475219e-14,1.6950155654615884e-06,0.004474876991034882,0.9999667760010191,3.268999515526616e-10,0.9570761820524721,0.999999999999284,0.9090558419075023,1.4520341484747235e-08,0.999993017176368,0.9999999730338361,1.6768808563938364e-12,0.9999999999999892,0.9999999999943634
CPI,569,4.94173264503479,0.3657785427553794,0.8944618878108279,0.839970219692691,0.9620509501756719,0.8137191602269709,0.5837337676542638,0.054839931605049276,0.08929510729722845,0.117938578233799,0.15181240820661684,0.08570378093386477,0.5564024311459825,0.1545464992413833,0.8671344869034737,0.16944081010346534,0.21309288819041183,0.4896487373547743,0.3306510096947451,0.5562521719957522,0.163905553436687,0.8977136973812531,0.6906163454247575,0.8176507903102422,0.8645578542880705,0.5897189852710929,0.7645353033790636,0.13700455485602187,0.13198922438246058,0.8094148355756194,0.45398209134515033,0.600258315830315
CPI_sqrt,569,4.919319152832031,0.5000095466748234,0.5044477522871968,0.5002611167414888,0.49646483173441963,0.5002989870617919,0.4997765744736968,0.4903177827460745,0.4944374997441406,0.5005109573784219,0.4988911574471216,0.49911150809688903,0.48857106367790426,0.5006416123085341,0.5007021529798329,0.5001357570184892,0.5006223841990568,0.49981574273678714,0.5000786841340324,0.5002180203107074,0.49980526114977,0.5097027533557397,0.49100860756119574,0.5096189862355226,0.5051370155546694,0.504636490597435,0.4997853783211333,0.4686862914683471,0.5044380233488249,0.5017147141426542,0.5002982169420693,0.49942456458745454
CPI_n,569,4.926988124847412,0.5000350133606413,0.5324566192027741,0.5034987548955341,0.45189633795946205,0.5067056206666015,0.5015454606465983,0.49084094197021916,0.46480116759367246,0.5039401625957856,0.44657248822840406,0.49998285004731674,0.48712879342940985,0.5031902685242718,0.5030336774300606,0.48530536883915315,0.4965621500274423,0.49814006802060246,0.4852521177235091,0.48767775850113043,0.4994667694325322,0.5036819483464464,0.37810085792827836,0.5297561407381965,0.7270435897933503,0.6224381298321483,0.5221776227557975,0.4096985764004986,0.5251399561183464,0.5029468747474851,0.5298055559859263,0.5075843616999458
CPI_bt,569,5.175812721252441,0.4895862512288837,0.5426668037636903,0.5035149447228523,0.4853863419404558,0.5019753996016164,0.5058037757426956,0.47133004869959894,0.4092282173568975,0.4988579916037796,0.48346697734880706,0.48986562678963647,0.4498051910517392,0.5083290399760896,0.4935681061215139,0.5065799192661633,0.5049424489728183,0.4978308293342701,0.5219822815790032,0.49208495816356246,0.4996317819848887,0.3473885499845994,0.6080294306559497,0.5499307725842518,0.8219042127550642,0.3537019605333861,0.504249165972193,0.4100295220896124,0.12041204236428693,0.494909381393594,0.5399068714158808,0.5322991344081113
CPI_sqd,569,5.1772685050964355,0.519726001294034,1.0,0.9342274690753757,2.236989481339817e-62,0.9923293952676887,0.4607835647199814,0.0,0.0,0.38321673648797105,2.0266083059882624e-12,0.08448417316024076,7.67142622647331e-185,0.9970367705776422,0.9999951491881778,0.00013401336136694284,0.5763298882706136,0.4176929280749747,0.9999942877180293,0.2964137016232842,4.266453615199365e-09,0.0,1.0,1.0,1.0,1.7021582041293423e-278,0.9999999999999859,0.0,0.0,0.999999997710773,1.0,4.3949287335364915e-05
S-CPI,569,5.190622329711914,0.7284367963423475,0.9093358899998556,0.904807456014437,0.4504741176311982,0.7360674168134924,0.8314445909600293,0.05011197150548704,0.16184483710963482,0.559461357131429,0.13791643614743754,0.1379476044427338,0.08007075938716052,0.908169393949019,0.7808803635726158,0.03113378658247085,0.4576995839841404,0.021783525250788662,0.5639517246909599,0.605478749374717,0.34352953937904673,0.11964573972076936,0.8657570546438187,0.8693905213318448,0.8840008468856674,0.7084083613231169,0.9718307936307146,0.7644932241913156,0.7359537727556942,0.9273468399288802,0.7934688324915523,0.8753150906456051
S-CPI_sqrt,569,5.200124025344849,0.5004672929596377,0.5054788956501933,0.5005459420850654,0.4956512286418778,0.5014021751263218,0.5002372396573344,0.48054475127753377,0.49083326492524054,0.4999617162289793,0.498542737339474,0.49879486831320025,0.49598643198016595,0.5001316393211324,0.5029958512112181,0.4986024161478222,0.5008509182580382,0.4995884451772377,0.5007486737534808,0.5003595482432587,0.49976284852651875,0.49093409739107746,0.5157172444372639,0.514588299916066,0.5516155846867723,0.495790192288037,0.5022356461349259,0.52244935488855,0.49520895108489354,0.5014943630758597,0.5045288484467362,0.5020564425065906
S-CPI_n,569,5.1830894947052,0.5028370374592575,0.6184695352201961,0.5080139073522717,0.4862440375898469,0.5132739216298541,0.5042775742922228,0.32320467627658833,0.40054617050893343,0.5007306041112705,0.4865242630169598,0.4914045376625926,0.47353539840427133,0.5050288766261865,0.554519417233058,0.47649017122796167,0.50598818540914,0.49357164369318623,0.5008176964114638,0.4929789999442718,0.4968548589426334,0.3618208669894032,0.6320771015887074,0.6476485679431343,0.8287027479443401,0.5479476063123138,0.5097177301482954,0.5854657396050973,0.6476806539340398,0.5322898571992107,0.545192227546091,0.5221653524207824
S-CPI_bt,569,5.478978633880615,0.5046272799047015,0.5764098258389639,0.508796041895298,0.4489049018206017,0.5110396069651139,0.5042552786229524,0.2311757393171101,0.3786096681559766,0.5012911057162406,0.4738678719047818,0.48818945169324995,0.3792454828082056,0.5045350699700868,0.5342522440127357,0.48537536463612996,0.5132359681735869,0.4981019031160721,0.4986655960473707,0.5132754996140373,0.49933527947913253,0.43550710625916816,0.6790574832185929,0.6499254803788452,0.8587495338952635,0.4705397577821766,0.5158202954926285,0.8948601504244735,0.6142511905579436,0.5213431379440754,0.5491965620283146,0.5170535451951555
