method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,6.522097826004028,0.15548641409858388,0.8844727190400241,0.8124710543736661,0.48500207519338634,3.269085764978641e-06,0.6042449780867352,0.6536137884193014,0.9997901189517938,0.9658140986304644,0.9970104619926318,0.9228736957151601
CPI,442,1.3875977993011475,0.045734563620857184,0.010645190856078585,0.002896524204202028,0.3457478008264745,0.9206472473000138,0.45668527287820393,0.06092288774209634,0.8824762415026275,0.00028536451816724617,0.23882896828377242,0.06727152748570354
CPI_sqrt,442,1.3855514526367188,0.05193103795139647,0.11013314708965455,0.0001924543384511944,0.37757787819341404,0.7610757152664431,0.5015948119725555,0.20511084675248553,0.6021631594282264,3.165396766536298e-05,0.37144555021463727,0.29087096936109125
CPI_n,442,1.3798587322235107,0.18291228305055313,0.3572045510484232,0.0010426252273853611,0.07567236717982936,0.9676446474919774,0.4602911520378885,0.9479216617590235,0.8687157501925964,9.115222001119668e-05,0.9150650377754251,0.6667093425350533
CPI_bt,442,1.4615678787231445,0.49367219201942003,0.49544662303888903,0.4922269503460965,0.49758959500654587,0.4984633649125601,0.5016697695846271,0.48441548733071077,0.4875955757381097,0.4943952050264773,0.49761339661346,0.497831419954304
CPI_sqd,442,1.4571645259857178,0.4943234592715684,0.4911070042424032,0.4936601278740211,0.49375503625806794,0.5226407652251128,0.5033213997429999,0.4922490344650363,0.5206778739571035,0.4934259544681179,0.4978395450206591,0.49591709525461924
S-CPI,442,1.498337745666504,0.17735878703621383,0.22016709661370798,0.013346760063853267,0.5288881206698329,0.977560487941165,0.7470517097802676,0.5067410914569087,0.9347614697888673,0.006226378275763237,0.8794283474409696,0.4986178055134155
S-CPI_sqrt,442,1.4931840896606445,0.24136680873419725,0.17286267666579552,0.03261790851235282,0.861966936351517,0.9268815077107816,0.8305213533516622,0.5194182778532832,0.8772799458953509,0.02181372909159568,0.7758774758181515,0.7287362448892927
S-CPI_n,442,1.4915049076080322,0.14701935244704223,0.12848421063561027,0.0014964373857924338,0.26369717556602645,0.9820036967834109,0.7205852106880003,0.5623899773927248,0.9700131119924548,0.0077679663763871205,0.862480386130114,0.6252638554719675
S-CPI_bt,442,1.5664081573486328,0.4940199513537361,0.49381546058811326,0.49583326567927605,0.4992218874740404,0.5111025340687649,0.5030747347408691,0.5000829575338516,0.5096370284902513,0.49711773624945466,0.5017741324162823,0.5030842308881189
S-CPI_sqd,442,1.5661933422088623,0.49196601791265954,0.4936951626339239,0.4962654073014501,0.49957789741946246,0.5108592980283877,0.5024205656809836,0.496327343178388,0.5101609563754419,0.49733326089561886,0.5023433504215844,0.5021313246420079
S-CPI2,442,2.583972454071045,0.15500265817532244,0.168257366504852,0.008447888444253529,0.5568603643154697,0.9912340042401686,0.7915814008189701,0.43774791202896474,0.9160793293051634,0.010243956364794176,0.880086734710213,0.6709997430784174
S-CPI2_sqrt,442,2.5875818729400635,0.17330539316425897,0.18245669885135268,0.00664526774329208,0.49250804182816776,0.9784379689577306,0.7931441704045386,0.40368814897660904,0.908683015517874,0.007910448259941026,0.8489976267038336,0.5980014483914675
S-CPI2_n,442,2.5839531421661377,0.20405526097590015,0.13314029543228495,0.0055464637852495925,0.5868900765902944,0.9832033336020368,0.8032928114509716,0.4355211973691032,0.8879772841652578,0.00985200578568168,0.8219379154216029,0.6092390393584323
S-CPI2_bt,442,2.6558048725128174,0.4949711923959861,0.49536684023498895,0.49701096207517476,0.5001650338318729,0.51210823765156,0.5035192894563534,0.4984160679942173,0.5164813027803133,0.49667716964340713,0.5030331459570848,0.500871418917498
S-CPI2_sqd,442,2.6577024459838867,0.491537056956547,0.4937710432898892,0.49514547103669804,0.5002506176423913,0.5129629337527937,0.5024845354002861,0.4987243702436452,0.514948344011027,0.49704958398095206,0.5028127816057356,0.5014726948597156
LOCO,442,4.782120704650879,0.10456892859786704,0.06968937254543194,0.018352521641390413,0.27483858080818097,0.4148849144144179,0.19974424124527373,0.624506827574904,0.42716607019652275,0.014995402837653877,0.6705543705889577,0.32905810638591815
LOCO_sqrt,442,4.781496524810791,0.11553343640731095,0.07952696823877359,0.02013688038760274,0.2797251713224216,0.41819428133195546,0.21009419476117835,0.6188704283349092,0.43091315969706245,0.016414227445160422,0.6643167889264475,0.33564648070672515
LOCO_n,442,4.777167081832886,0.10552959133406381,0.07054032125085855,0.018504256261265825,0.27527024599480165,0.4151823549031174,0.2006658140479814,0.6239973830235318,0.42750691229283255,0.015115944611917814,0.6699954869097308,0.32964947938112404
LOCO_bt,442,4.848887920379639,0.4964294414910879,0.49593568116502446,0.4977045602492827,0.4990934965120072,0.4992630744345895,0.49765613906053185,0.5010963400228825,0.499338507181004,0.49791100422097123,0.5009689511314255,0.49894427671772035
