method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,1.0150582790374756,0.1007628063652306,0.02311088680422002,0.7954765458524254,0.6307959233728772,0.41279293604536427,0.7289021373660813,0.05804639876359463,0.4852910990296895,0.06230572938928769,0.11973731133863885,0.0059431232960576175,0.714258463879643
CPI,1599,3.6201670169830322,0.242019615246856,0.00011400689629469368,1.0,0.965377671016272,0.06770036904667064,0.25972843617095775,0.3738751883155017,1.0,0.15600513859020176,0.0019871674904425487,1.6509154556325916e-09,0.2980717678767802
CPI_sqrt,1599,3.6183183193206787,0.5002403383416425,0.2356455689777397,0.5,0.5002880517540045,0.4448911533213546,0.49596506613982705,0.4920308391296768,0.5,0.46093019395072965,0.27531181122178505,0.07315306178068443,0.5096790665634929
CPI_n,1599,3.6205835342407227,0.5042628725726446,0.0013862902632339686,0.5,0.5062128693885055,0.10700676438067025,0.5261142548510562,0.45309246295413835,0.5,0.28736157677847113,0.002490101218639015,3.758337722697413e-08,0.3727258539559018
CPI_bt,1599,4.2560906410217285,0.4752515177079679,2.313684543619991e-37,0.5,0.5297844555518568,0.019629579745155005,0.603991566963407,0.35644098536896435,0.5,0.19580811276450294,1.88122998816247e-11,2.8516926101804507e-269,0.9326069281300426
CPI_sqd,1599,4.250227212905884,1.4533672398850074e-180,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
S-CPI,1599,3.6400866508483887,0.200533069149891,0.0011767830444634267,0.9716649215133226,0.9829391937819103,0.2330544270082005,0.5227339998461111,0.7990000523802496,0.9716649215133226,0.19421335637472903,0.0008062474834162798,1.8186065717858204e-07,0.7778150713944654
S-CPI_sqrt,1599,3.6330277919769287,0.499137353758886,0.277089542742914,0.5000000000000011,0.5026650957793912,0.4365201913136765,0.5034758555072714,0.5207572953422235,0.5000000000000011,0.4756607230444624,0.3237649747706509,0.07418580676540663,0.5207156516204282
S-CPI_n,1599,3.6319034099578857,0.4889996202817721,0.0016253805923966312,0.500000000000024,0.537714478394338,0.2727698024915478,0.4902733606393497,0.6456287288050852,0.500000000000024,0.31659559457169684,0.0042802496131612655,5.241929201368849e-06,0.5655056249289557
S-CPI_bt,1599,4.271873950958252,0.48235694458150685,1.1483628912479311e-80,0.500000000000024,0.545531492621823,0.1058788841827632,0.6377101983142105,0.7239519602370376,0.500000000000024,0.04735669589987808,1.7313681012268333e-35,0.0,0.8023737514735831
S-CPI_sqd,1599,4.2705183029174805,1.907743626430825e-174,0.0,0.500000000011516,1.0,0.0,1.0,1.0,0.500000000011516,0.0,0.0,0.0,1.0
S-CPI2,1599,3.9344046115875244,0.17973460513304662,0.0004273904019006929,0.6908973554962211,0.97728378478349,0.13878977189570468,0.509386752557584,0.7111871121339097,0.6908973554962211,0.22686761455748944,0.0005819398498160522,6.096686583556013e-06,0.7797292087428688
