method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,13.847186803817749,0.5787385710655827,0.9710111955678399,0.7689009204035866,0.8090923667990757,0.0002108296290009859,0.2020562036554039,0.2138743093850064,0.6326040873300327,0.11135907396175382,0.8339253048640207,0.26518308670141266
CPI,442,2.0983924865722656,0.9661252766093824,0.13563674759166877,0.055441414943902846,0.7296734336746603,0.6280061042275576,0.9387660462924285,0.41029589575205433,0.11664255265378143,0.0036010085287681358,0.5257419975774313,0.8731005413374793
CPI_sqrt,442,2.10127329826355,0.4915717118816066,0.5388763520348452,0.006317187919094297,0.21927755830898293,0.5269199289237986,0.8411373489536829,0.5860963166766588,0.1580216880963392,0.019875984953072592,0.8744346444664985,0.27698850623251503
CPI_n,442,2.1014275550842285,0.7905503264945538,0.37809665394916353,0.001304252776978017,0.08935905108258996,0.6489008470579181,0.6094854810650259,0.07784404334483369,0.5929341298384154,0.005653169192995891,0.3543349564010345,0.9522759250476516
CPI_bt,442,2.1744518280029297,0.5145860115676342,0.41519894703695986,0.4951838369194712,0.48787275368670724,0.5259394438038085,0.5153820205494843,0.5076357570905069,0.4840246442509782,0.4974352289997131,0.49381968440434465,0.5184677397609623
CPI_sqd,442,2.172050952911377,0.5122099792709627,0.4961722530958767,0.4947869267162158,0.49580719669023765,0.5243060625505315,0.5134813453624458,0.49481796664290906,0.5081286184874871,0.496689206449739,0.4955045873478006,0.5091286432874356
S-CPI,442,5.045367002487183,0.9005704933058416,0.23700894136222922,0.07966866655819549,0.3023431114286017,0.8715651413876089,0.8993769928918071,0.2291862682871017,0.4505152756948619,0.17635058895416167,0.6980511730532832,0.9804950466504645
S-CPI_sqrt,442,5.042108535766602,0.7907144661082458,0.2635362167683162,0.07437057940199733,0.17937543058321626,0.8411604948563702,0.8451960558945446,0.48672600600565,0.4796040971551729,0.20057865752765197,0.6774820458689901,0.9320001396628366
S-CPI_n,442,5.0363500118255615,0.8212684324140579,0.18110963109733125,0.21160089639299529,0.20704645975510277,0.7592899713742758,0.8753032124099198,0.5251256331135765,0.32234215316161374,0.12382947849258602,0.8627162808973828,0.969962635386097
S-CPI_bt,442,5.121027946472168,0.5081507804885514,0.45136164108378135,0.4979773064523986,0.4976243793753436,0.5174428385676807,0.5083466380957282,0.4973324565661511,0.4936752655854305,0.4956151183497252,0.5034858910757637,0.5206777995639538
