method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,53.029987812042236,0.3305862431165414,0.12584009275938945,0.6351855467951847,0.7360893176964534,0.2655111871802516,0.4816822441476837,0.6591465131005595,0.03733821839982121,0.08583591640916022,0.5514780865970332,0.3816458957886425,0.06367858084359412,0.6855196076161176,0.508948288191829,0.8791181286503442,0.8394803748554767,0.06456709276124817,0.009600664210964283,0.17204661151035783,0.5772691544344133,0.09192007418228498,0.13289059499964784,0.4674231788080505,0.8677535158154327,0.2619653519291332,0.9469786518075308,0.13007148723446527,0.5414115689193322,0.9006548155602748,0.11514722889509499,0.12086067743377549
CPI,569,6.102475881576538,0.11581116604989994,0.4249700896855837,0.9390997967258199,0.645233527704868,0.01267367080195646,0.014816558339332833,0.5917580566704841,0.029310835177204918,0.36302592499279474,0.03448397865945948,0.8250167654842604,0.792208372013628,0.0055160511046576065,0.277754661858972,0.3547781740696466,0.0349896760847711,0.10430706554381514,0.14696204288758252,0.8788128488561003,0.05433478924240623,0.31796857412440893,0.244861956905435,0.4374064940320604,0.5053566179496144,0.24334195185882634,0.12170158417418248,0.9693597911766371,0.02004059610656326,0.36523793607385735,0.33750299669541717,0.13041312935903804
CPI_sqrt,569,6.076002359390259,0.499130406688899,0.4947134926437015,0.5003142552991505,0.499778016833883,0.49934005777044493,0.500056496548489,0.5007902041726241,0.49037505805806064,0.5015692431700419,0.4995657480763972,0.5010538853838685,0.5004664453565308,0.49819767578704804,0.5016544013826657,0.49940905499210714,0.4976842699640088,0.49938436435508704,0.498988303338664,0.50127915903233,0.5000969087641587,0.5001531021741299,0.5035916289981827,0.4990283699796944,0.4991163271213771,0.4888751342372406,0.49951769991536155,0.5023000920928368,0.445983608867117,0.49995706376987836,0.4995940297329333,0.4999578143710101
CPI_n,569,5.977275848388672,0.49647705257080904,0.47986301813184096,0.5045436424495385,0.5036256781475663,0.4769001586799919,0.5038961795845283,0.4714889460299574,0.3645783186964433,0.5144245224138596,0.4844817256114098,0.5320469903754528,0.5212852808614417,0.47686870744566373,0.4967736282876641,0.490735251630832,0.4936844330686753,0.4834426716033998,0.48163406654172697,0.5065334248040484,0.4853153912525657,0.532106044233502,0.4232973241279434,0.4696861856627734,0.4978283580814466,0.41108823151251983,0.49843274423707207,0.5631777400548934,0.18427605590293938,0.5018450544833437,0.47752578432782056,0.49816552622838134
CPI_bt,569,6.247543811798096,0.4986050495846119,0.45020261451306004,0.5055484036314132,0.494524459795514,0.48765563730289346,0.49997917980088213,0.5015406855953747,0.3144003837041618,0.510752303042547,0.5042680396967449,0.5213304272972215,0.4990526831166192,0.47544772213894176,0.44001418078049925,0.44599356610466234,0.48742672859876296,0.4904340619163756,0.492078446619165,0.49544047729867596,0.4894037781014527,0.4714594382658154,0.5168681105414531,0.4746632206354512,0.525767299786085,0.538693904713698,0.4764350145754329,0.557705542284629,0.009729843761328981,0.508941508748641,0.4752711383902565,0.491443561151454
CPI_sqd,569,6.241079330444336,0.5917419878224414,0.0,0.9762109246551629,0.018394652846595694,1.6292338305194123e-25,0.9021615524655631,7.117548288229362e-16,0.0,0.9981056554590162,4.010248915881001e-05,0.999743469962706,1.0,8.499849383879573e-38,0.999999999999943,1.8959682129114953e-49,5.810768627510253e-13,0.873215834302254,0.854789986171293,1.0,5.89807904158759e-18,1.0,1.0,0.00492322881027592,2.4711987306802978e-43,0.41740119704953477,6.207807847480476e-20,1.0,0.0,0.26029167386149804,0.13177332710800188,0.29155779753209454
S-CPI,569,13.162796974182129,0.15331149579624853,0.8925065294522687,0.9262687839515094,0.5890368027216745,0.06629287343861354,0.8027798155517407,0.12381548764006906,0.008837032395495808,0.8082424265151822,0.17297514586577867,0.9495066656962154,0.9627960388422682,0.006465567845222102,0.33678527259111557,0.4895862262906904,0.07945458005511485,0.34318258213116504,0.07656071620957008,0.9004710007565782,0.16964552483782375,0.22119035033390194,0.33360326939072443,0.7968642397452497,0.6137855133551917,0.2738784001251323,0.5359653166612328,0.6197982187992377,0.0017971085961387295,0.7142469536662708,0.03972404612328088,0.11695166268814516
S-CPI_sqrt,569,13.17552900314331,0.49957095994778883,0.5066269254882719,0.5003220873737961,0.5002989239031672,0.4972686471738004,0.5000265268092136,0.4968709441839465,0.4806998499279155,0.501857835929466,0.5001320299041178,0.5030734022153426,0.5015012353798173,0.4964679371305726,0.502820747046486,0.5012001384682088,0.4982314741831324,0.4996170589400253,0.49863234829104697,0.5014703754889144,0.4983048169069098,0.49839085988264226,0.49724430391088537,0.5075867008614154,0.4999200660287245,0.4927179595408311,0.4998226876842098,0.5054824958550282,0.44002441418136606,0.5002704340479488,0.49802484018967064,0.4994090176914408
S-CPI_n,569,13.18374514579773,0.49405316429843477,0.4986212630936852,0.5037429453577513,0.5081000843156204,0.4614405557004619,0.5036787946444842,0.47643717588917717,0.2690922669986239,0.5146190519800331,0.49211068260567215,0.5416787815132779,0.5148451549608752,0.46111964878966005,0.4785964843527034,0.5188719539439421,0.4829782486085042,0.48807623537460554,0.48407186874086816,0.5212362969931843,0.48008669099766915,0.5169168915616433,0.5011532264370769,0.5519359323564255,0.5152238051228136,0.4130850377770664,0.504459514585409,0.5308016422090436,0.13240341226596197,0.49690571698241265,0.4645962267826146,0.4885064574540183
S-CPI_bt,569,13.431945323944092,0.49543782765505995,0.5439461003637649,0.5012711653574352,0.5057760638315886,0.4597028004286743,0.502412288902019,0.47855404118224654,0.26091020011144683,0.5228854005572446,0.49760720989782775,0.5518605394474537,0.5215916478054385,0.460185397133545,0.543282919159387,0.5045230149997,0.47927156947049454,0.4909319232904298,0.4767644308519318,0.5206022871406412,0.48561129108957557,0.524783774066728,0.5104175252418643,0.5415522258448914,0.503765180681395,0.4347216524850521,0.5132186774114976,0.5499889818945886,0.03136798611761012,0.5004006937632529,0.4822260910583019,0.49551561315761916
S-CPI_sqd,569,13.445811986923218,0.00015003021043962737,1.0,0.9784760800841401,0.8981483489748485,3.496182535030034e-91,0.7545353995649885,4.1435511538974383e-44,0.0,0.8918185971193331,0.011346114058315837,1.0,1.0,3.947154700963592e-94,0.9999999933817815,9.337456113062223e-12,2.5074495479606913e-29,5.228346172587082e-06,4.180045915450329e-15,0.999999999985505,1.6157702601106366e-22,0.999999999999932,1.0,0.9999999999993407,1.0,3.944916800631221e-182,0.9472850709580647,1.0,0.0,0.22012769064767485,8.433769875467322e-27,0.005508823844150495
S-CPI2,569,85.10568284988403,0.13693176666849272,0.4899476581791148,0.954539786310764,0.674348137020721,0.026142803793399855,0.7161354852705369,0.08534609770824991,0.011538217353590927,0.8564362459507311,0.3030274240042514,0.9095478715877915,0.9395029668519506,0.005910344009511741,0.48977499807265557,0.46755694853619206,0.10072082802684018,0.32330144417416856,0.08892102792686024,0.8939408735726573,0.0815541734016555,0.5503182702735924,0.45363171741013136,0.6776817805183996,0.7543425312017121,0.19461515658138662,0.6131273043822497,0.7615580239656277,0.003502547751211562,0.617993349855402,0.061582302644963775,0.11130045010705492
