method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,4898,0.6520428657531738,0.9919722938816469,0.019891143083562324,0.8663959815368966,0.28900007177982334,0.41722013767402344,0.9705666121743818,0.8980954932017824,0.8430146352433849,0.3088648606261205,0.5817558028702596,1.2306858865329673e-09,0.26868519517331313
CPI,4898,9.940765857696533,0.1628661584430618,4.970229544124499e-09,0.5311894223031727,1.411139214739013e-05,1.0,0.014012283711982838,0.7859597392068848,1.0,0.022096242854578507,0.028616105414546872,6.23997838784645e-33,0.058764975410086365
CPI_sqrt,4898,9.913687705993652,0.4756250722011755,0.158004818354734,0.5007777426367994,0.42848578436286217,0.5,0.4392196461632514,0.5200166141539999,0.5,0.49764009099025325,0.47773088573666395,0.000762704090108009,0.4977907651139036
CPI_n,4898,9.91784930229187,0.16425624091795982,9.678814230913518e-07,0.4804086565996891,0.02934219834125383,0.5,0.1410436304332076,0.503905375754161,0.5,0.4567879024137085,0.021024208683567924,6.119276088472611e-29,0.40342816124581066
CPI_bt,4898,14.731550455093384,0.026152911621017055,0.0,0.5252203514668133,3.278579482302613e-13,0.5,2.2187393373466226e-05,0.767455105352141,0.5,0.44629458848933734,2.4052301865481887e-05,0.0,0.3447614137648382
CPI_sqd,4898,14.859185457229614,0.0,0.0,1.0,0.0,0.5,0.0,1.1227211220381308e-187,0.5,0.0,0.0,0.0,0.0
S-CPI,4898,9.921031713485718,0.05768543920665414,1.2214963844743066e-05,0.6027265806481137,8.653639967163168e-06,0.5,0.06901674417053646,0.7534708294783059,0.5,0.0016529594625503898,0.034424991181396344,1.0501785543191548e-19,0.4267187281551293
S-CPI_sqrt,4898,9.948305368423462,0.4751037673627449,0.18629912585707953,0.49959263794887754,0.39626381608883027,0.5,0.44876409695726255,0.5267746475294338,0.5,0.49578435930969694,0.4437382922588555,0.0005668343094451616,0.49315811465654474
S-CPI_n,4898,9.924278259277344,0.16681872700534173,8.2567112658189e-06,0.5106545796516684,0.001479458890192075,0.5,0.2402495153374995,0.7968180699396776,0.5,0.3359450095713924,0.06370051342220058,3.0830932216153294e-17,0.3936687461672193
S-CPI_bt,4898,14.808942317962646,0.007580406414649388,0.0,0.5373150708336722,2.879892054250069e-23,0.5,7.862358296195232e-11,0.9871595005684279,0.5,0.2879804302204449,7.938062409824303e-05,0.0,0.33963445896475664
S-CPI_sqd,4898,14.847817182540894,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0
S-CPI2,4898,10.361016988754272,0.02491425545867725,1.0834807807502308e-05,0.7386156771114006,1.393684304320271e-05,0.00098583379257934,0.09412231451139436,0.9013244253666137,0.00098583379257934,0.0010745728037916302,0.012426867737656378,2.140555230783038e-18,0.29523371901413026
S-CPI2_sqrt,4898,10.358063459396362,0.4678618828516184,0.14148942261160496,0.5009570832376011,0.39711645313395477,0.4999999999999831,0.4576620417820615,0.5263310799363063,0.4999999999999831,0.49466734946921204,0.4503194405863456,0.000791830283938974,0.4944931172800042
S-CPI2_n,4898,10.363714456558228,0.1151319853244373,5.1877271198579034e-05,0.5307246819585729,0.0017487843730675289,0.49999999999935335,0.17208357326798407,0.826018602927205,0.49999999999935335,0.3222755109412734,0.05783996500443209,1.2849721525365352e-16,0.37335662425015304
S-CPI2_bt,4898,15.30777382850647,0.0010879216901899585,0.0,0.5316360126992283,1.6292414008966623e-26,0.49999999999935335,5.1757104572856513e-08,0.9979790868680662,0.49999999999935335,0.2940544888035034,1.4803468674384293e-07,0.0,0.29128759026507556
S-CPI2_sqd,4898,15.231522798538208,0.0,0.0,1.0,0.0,0.4999999990494352,0.0,1.0,0.4999999990494352,0.0,0.0,0.0,0.0
LOCO,4898,9.938930988311768,0.03421097583802319,3.1759023469974416e-05,0.7719348660722973,0.006766134046570718,0.5647864443684354,0.11524567194858171,0.7944574047248546,0.5,0.002284076047015159,0.020874657623262634,1.933278330590569e-18,0.2732063445123205
LOCO_sqrt,4898,9.878396034240723,0.4691635014612514,0.154934550539028,0.5010419103821915,0.3595326448327779,0.5000000463550968,0.4572324707643098,0.5193411631137287,0.5,0.4946188867353221,0.4537897780336819,0.0006673152213771947,0.49436936223989686
LOCO_n,4898,9.846397161483765,0.12561592855933112,0.00010173710113639444,0.5352787516050422,0.01610463436523481,0.5000017772339792,0.17160804822360914,0.7192162940348796,0.5,0.3302682568693513,0.07744799353943235,4.676526687317411e-17,0.3863683211497035
LOCO_bt,4898,14.715163707733154,0.0009928163600690485,0.0,0.5400202166569922,4.92549623920556e-56,0.5000017772825186,3.622748700934535e-06,0.9755282867384857,0.5,0.3016601732593521,1.2724449243286746e-06,0.0,0.28984727766741347
LOCO_sqd,4898,14.684781074523926,0.0,0.0,1.0,0.0,0.5026125866261189,0.0,1.0,0.5,0.0,0.0,0.0,0.0
S-CPI_ST,4898,9.890425443649292,0.2742981690285517,1.0428945496041248e-05,0.4688179091446499,0.025205162274725117,1.0,0.16726459893428075,0.44812385260518556,1.0,0.015183849668752572,0.00659651981926012,1.4949731652394212e-09,0.5104034537033262
S-CPI_Wilcox,4898,9.891577959060669,0.06367915562624481,9.035696249383814e-11,0.4217462760546265,7.671963291673691e-07,,0.060709637630091656,0.27621008629933513,,0.001242885724377334,0.0897341152264366,1.2096449800081429e-32,0.5402022327204016
LOCO_ST,4898,9.903283834457397,0.16726459893428075,0.050157744322680144,0.5311820908553502,0.0018878426601804865,0.5927891617687435,0.2406558111541427,0.3101104557812132,1.0,0.00014286489203950913,0.10061322887656134,6.498459287729836e-06,0.8052967511988126
LOCO_Wilcox,4898,9.903283834457397,0.09282154588197494,0.002221442356931581,0.727291653689756,0.0005248358152553056,0.596208886855197,0.058646926715505185,0.5497557959357458,0.7537803597280801,1.9552570252637942e-05,0.04529515799231869,5.397366951965592e-13,0.431509984689012
Semi_KO_ST,4898,61.821502923965454,0.43755451810902385,1.5437708098843266e-14,1.0,5.843621531898877e-09,1.0,0.12948961239686388,0.2886782973606735,1.0,0.0026631780830734418,0.011541649231094521,2.4972600553823465e-09,0.6710959718066193
Semi_KO_Wilcox,4898,61.70877122879028,0.8996345856502245,1.2884549449532407e-27,,5.551897781121424e-11,,0.028317582564547198,0.12480812750404924,,0.001728109518766129,9.367840348066045e-06,4.4494809730869417e-23,0.0010973139962213042
dCRT,4898,0.4471597671508789,0.6794232379474483,0.03789332764780783,0.9726635175080922,0.17420879300185155,0.9479979463640057,0.6067009768781583,0.9053254190698444,0.3166868690940672,0.4171962954740349,0.4427836477343794,0.32282745340583296,0.8554000874088972
HRT,4898,244.74468636512756,0.003500583430571762,0.0,0.7150233372228705,0.0,1.0,0.004725787631271879,0.6231913652275379,1.0,0.001750291715285881,0.0009043173862310385,0.0,0.15376312718786464
Semi_KO_ST_perm5,4898,294.8674421310425,0.9751053933152538,5.955070945571032e-98,1.0,2.2893325872520245e-45,1.0,0.00013169160583532946,9.743562394467425e-05,1.0,2.8864824235670553e-08,5.161311550199257e-13,1.187641922553444e-43,0.7764973845696863
Semi_KO_Wilcox_perm5,4898,293.75056886672974,0.8551642809454832,1.0814284460147027e-140,,1.7712050461480662e-57,,2.8040952533037465e-09,0.0029084237910174484,,1.0867469000516635e-11,2.984117200223673e-19,1.2911205572645965e-94,0.0005620487710683457
Semi_KO_ST_perm10,4898,583.4570202827454,0.9890147259294245,3.159424948660859e-164,1.0,3.106607255246031e-83,1.0,6.095826119116089e-10,0.06391375731540859,1.0,3.501313069736293e-11,1.3791559776402934e-25,2.1463180450092448e-94,0.00017566705553696694
Semi_KO_Wilcox_perm10,4898,582.3350601196289,0.9735868877561237,1.1399069823595464e-272,,1.5361776866271756e-131,,9.309863535280764e-18,0.00010745302097490849,,4.5379194793875784e-18,1.2431606631655486e-30,1.0268889415977364e-197,0.0006921393654198159
