method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,4898,101.04060745239258,0.3029787669478581,0.023424991495945013,0.49654789992793325,0.5970030401508759,0.8805215468482537,0.7401611433596668,0.5414708768663239,0.4058140565877124,0.2314398094243355,0.007748482421245373,0.4539777936540276,0.9133827996756305
CPI,4898,16.48559594154358,2.170902669150708e-08,4.885106961903867e-19,5.272386436814342e-09,2.4510079214447403e-13,4.437295139356002e-12,0.005184826556774,3.888010138701849e-07,6.535024169105769e-09,1.0902983244182753e-12,7.261514103315162e-14,5.886354805791015e-31,0.9332166441627977
CPI_sqrt,4898,16.408860683441162,0.3209068693943747,0.0053337970685076305,0.3189196812375291,0.3794161248993514,0.32646305200863757,0.4365491431674353,0.46689857997513395,0.3804856889145097,0.30041440429194377,0.27570143383213636,0.0008516760085186049,0.499992263593294
CPI_n,4898,16.66493272781372,1.1039402096385724e-05,8.460828133123649e-20,1.7555152547402253e-06,1.5862683314256738e-05,7.290335865830097e-06,0.013252987638203761,0.00044073975324792535,0.00011626528915232426,1.5187985658681416e-08,1.53205270103137e-08,2.744852118859563e-28,0.31695731964087026
CPI_bt,4898,21.764816999435425,1.6330042447428843e-52,0.0,3.451062732082556e-65,5.201152483417561e-36,5.359925889557382e-99,3.6411638534729856e-13,1.4680298842891697e-12,1.2327460410907386e-50,8.139449795931974e-182,5.46792645369899e-88,0.0,0.4575719049511958
CPI_sqd,4898,21.896814823150635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI,4898,24.351072311401367,6.135228330760397e-08,2.346165286430722e-19,2.303622004439809e-11,1.9298640934039928e-10,7.902857717669855e-11,0.011519979029388016,3.0741540977963617e-06,9.791485553060017e-08,1.3429583457144609e-11,6.421238646050704e-14,9.57109616678044e-22,0.7409900846643986
S-CPI_sqrt,4898,24.338075637817383,0.2659021777627051,0.002689360254679642,0.26416504009900277,0.2933943074819627,0.20780689552628773,0.3990090448384339,0.41724947389104927,0.33086813434736495,0.18045061599391893,0.21636976195433671,0.00035800815505357555,0.5000471451520961
S-CPI_n,4898,24.294082403182983,3.56806325851762e-06,1.7023502086723065e-16,7.35087736245989e-08,8.959340992208877e-07,1.1712684789167168e-07,0.02077287321708157,0.002424437578807718,7.008571515334696e-05,1.3326875005100616e-08,1.2932667570665306e-09,3.121299792691834e-18,0.5752961015790157
S-CPI_bt,4898,29.33537721633911,8.490753477390834e-102,0.0,7.265836481197936e-160,3.990279573304572e-115,8.124672307236102e-236,4.0727898951829993e-25,4.696369720927906e-19,1.9606190475623952e-78,8.27175101573069e-297,4.682694140572344e-252,0.0,0.8920860253277431
S-CPI_sqd,4898,29.447575330734253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI2,4898,98.85785937309265,2.5335266089207423e-08,6.295283800953829e-20,1.1526819694474203e-11,3.612215231058134e-11,5.530967732210004e-11,0.017361145062429174,1.6625250501500853e-06,1.1470623774443391e-08,1.6270475691461637e-11,8.979228797706547e-14,3.5993214511152825e-21,0.7433760060838183
S-CPI2_sqrt,4898,99.0131607055664,0.27972454986975814,0.0019643959097755434,0.24627521522712426,0.28440305553127226,0.20802473320482157,0.40674406230482385,0.4058291870417903,0.32175685820318495,0.1758961421722715,0.20270293400766687,0.00043249363224927235,0.5088025127598423
S-CPI2_n,4898,99.1720769405365,3.3516804744882096e-06,5.226310939885804e-18,2.025137426480493e-08,2.8188257492920483e-07,5.377990632245898e-08,0.03841496354541543,0.0011858898265162078,4.72897432706709e-06,7.8412772442152e-09,7.41353628076918e-10,5.860259937775255e-20,0.6743121101334331
S-CPI2_bt,4898,103.88275790214539,5.4314288737227103e-135,0.0,1.2556180524242816e-190,3.0767655515362323e-122,1.8404682251223153e-275,3.758558323091863e-24,6.299046451395243e-21,9.057390609128926e-85,0.0,6.39187051429905e-268,0.0,0.8674747880107232
S-CPI2_sqd,4898,104.09257888793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LOCO,4898,84.71691727638245,0.314082267272933,0.0030380860563342755,0.2766776793281966,0.2788849287136148,0.005027515067789489,0.05072054412037657,0.7737054527496836,0.22807074351503998,0.004448818374414378,0.0085617815039217,0.1512388369283264,0.8382065948511758
LOCO_sqrt,4898,84.51786732673645,0.4793692382786035,0.26733318587889543,0.4781039257162846,0.4751541683268688,0.38472270007872567,0.3811835457898663,0.5271721183982293,0.476146113291595,0.3722775439001667,0.3993424714968452,0.40350258201985206,0.5340343760375866
LOCO_n,4898,84.59339046478271,0.3454608208661146,0.0058840758420493884,0.31841610627175215,0.3153444355659293,0.016191187627484005,0.07095549979302107,0.7242422834261525,0.2830597648820504,0.013528545311850377,0.025126826430810958,0.1707453173941763,0.7805350155139823
LOCO_bt,4898,89.65935397148132,0.014194613753717047,6.91211122790717e-181,0.010756450153869985,0.0041397047053486295,3.904019054684954e-36,2.5853689183603515e-42,0.9978138770210027,0.006613068090866529,6.590102729171004e-45,1.6589801044689356e-27,4.581126433259455e-30,0.9998121213738123
LOCO_sqd,4898,89.73665642738342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
S-CPI_ST,4898,16.832388639450073,1.315937655765867e-05,4.440669806060959e-14,7.534610893727813e-11,0.0005530722988151658,1.084420828923477e-09,0.9082806153547122,0.4895965462966738,0.0005530722988151658,2.0905588653289665e-10,2.100017809931377e-12,8.50619881637529e-19,0.9999999999996838
S-CPI_Wilcox,4898,16.871787548065186,1.872324871857451e-14,5.754922676517074e-37,5.239531321251611e-22,3.51567402990593e-12,4.269955302685415e-17,2.854894451075591e-17,9.269301660936111e-09,8.529961956062227e-13,3.3674189295324714e-17,4.3966150350630056e-23,3.792379149566797e-37,0.03228440883195913
LOCO_ST,4898,84.65118718147278,0.44812385260518556,0.0834215799091454,0.15452891363080573,0.6129007118150199,0.07570091907197238,0.32874753537936663,0.5311820908553502,0.7752834222716053,0.06190716405291679,0.44812385260518556,0.13102829649935524,0.9999999999956071
LOCO_Wilcox,4898,84.65118718147278,0.053962712206620016,0.003095599283400916,0.02417801846616896,0.041401143752590915,0.000885086311589054,0.016482146554343678,0.35939314172526693,0.11502442993449702,0.00010307583091008909,0.006073090764008532,0.2103296187687672,0.9997873058239594
Semi_KO_ST,4898,74.57977175712585,0.9999999999999998,0.1691986212039595,0.9999999432081592,1.0,0.9999999941563784,1.0,0.9999999999999997,1.0,0.9999999781548963,0.999991542942677,0.9748636732163496,1.0
Semi_KO_Wilcox,4898,73.86316776275635,0.8932210553237443,1.6136972515822986e-08,0.8375302879807173,0.040524296629870164,0.1312749540547959,0.5341517863409421,0.5773230185879852,0.042798846554817874,0.017708152301327048,0.7717702433010716,0.36160156308222746,0.9358008099250167
dCRT,4898,109.41378021240234,0.4543486288131592,6.1254204597620146e-18,0.0728365540555994,2.8127062062558603e-06,0.029271347774212312,0.08173446012082354,0.5568396895157717,3.278308322171754e-05,1.9603663683498245e-07,3.803549291693262e-05,0.01969029898680046,0.6528869588092051
HRT,4898,27840.733496904373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48879813302217034
Semi_KO_ST_perm5,4898,320.78527641296387,1.0,0.6277471822976108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Semi_KO_Wilcox_perm5,4898,320.185334444046,0.14775862742413542,2.8175992067843682e-34,0.17041574580434488,1.3537354397423237e-12,0.025448632555988927,0.08036556067536688,0.18163691493992495,0.0803943114637517,0.016176925475773585,0.00013943017154804024,3.481481609637278e-06,0.8606750538458267
Semi_KO_ST_perm10,4898,630.0645005702972,1.0,0.38104535147082846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Semi_KO_Wilcox_perm10,4898,628.934535741806,0.6718735317718745,8.917903463569793e-53,0.3893614451828861,3.3547241126178256e-12,0.007739455695142284,0.3426219979802021,0.23751585450018536,0.0010678825479830897,0.00017788782927137504,1.886587768946269e-05,1.2486909917698752e-12,0.6299381266743532
