method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,95.1322648525238,0.00041680411533295825,0.9999965634011999,0.9702889646134045,0.771455826895298,0.9986876605839828,0.9999999999999227,0.3241258052792878,0.6547117931097293,0.025089335570344873,0.672434580735905,0.6528838729728388
CPI,442,6.620415925979614,0.2895805378641345,0.20455035742724542,0.001315476252562341,0.012403446807523508,0.2821821043948111,0.6952259169718882,0.8050064980492784,0.9011672488542124,4.141709430936499e-05,0.31011045582226715,0.9615970226506574
CPI_sqrt,442,6.620912551879883,0.22888071268210652,0.030714560410341606,0.0020858325337062026,0.12553042450723484,0.7688703714171843,0.7460836231177281,0.6624005077161071,0.13587351473122217,0.00018199247207568571,0.1757871050025102,0.2568857926045264
CPI_n,442,6.618817090988159,0.2603165762265358,0.3421410406079941,2.7253269963452612e-05,0.02119175079795335,0.9075711732544076,0.8304638323714167,0.43062638967524103,0.06116592422026696,4.049204890886966e-06,0.02447805154957688,0.5782213363589223
CPI_bt,442,6.700970888137817,0.45461646941280115,0.48921280896244285,0.49393424762010124,0.4965405179383972,0.5101189982215819,0.5105571329183382,0.4876050208243558,0.49028342836844185,0.48794065678708903,0.4809251183522848,0.5062083996030695
CPI_sqd,442,6.699326038360596,0.48168355550804887,0.47522439658983806,0.4939842498663733,0.4932930376947894,0.4954229675384339,0.5710991544693176,0.48597385845587165,0.515916270594087,0.4904022304425246,0.49706493932430384,0.49113091348350324
S-CPI,442,9.79184103012085,0.13051942070355188,0.007662118463239503,0.029968698010431706,0.03324371897632942,0.8216454101514861,0.9395946683985918,0.37304966268858103,0.3981625323730902,0.0007842984000678105,0.29708457591067383,0.8646394498750212
S-CPI_sqrt,442,9.838232040405273,0.2688226411281607,0.05211883336882661,0.0029895379529760093,0.14793975160110012,0.655686699423771,0.7289714986828563,0.4476048503115825,0.3028418490916535,0.0006402869576262868,0.4272195652313472,0.7653896076839385
S-CPI_n,442,9.823816061019897,0.11511481950761726,0.09454072310458445,0.009822004437542777,0.05626826198993592,0.821259311354438,0.8382499137094008,0.23140494286566293,0.32860173291438155,0.0009909254434487158,0.4443230635490776,0.6013499185985183
S-CPI_bt,442,9.900117635726929,0.4702585077341461,0.4942824679201485,0.49450173746512116,0.49725823268183533,0.5021876026125918,0.5342201700642075,0.49982940902717693,0.498003832425077,0.49408080938480403,0.5052855278441021,0.5046208518118348
S-CPI_sqd,442,9.897277593612671,0.4685529962765237,0.49165746494165785,0.49545895716930505,0.4953317421720228,0.503043582503134,0.5326960833302342,0.49677175701364634,0.49318960975217063,0.49443561741038866,0.5017643661444015,0.5068743966951739
S-CPI2,442,41.5815544128418,0.076172951121891,0.06860280113900959,0.0063853030264130846,0.13032099176158018,0.7335132370611701,0.9073434197290179,0.4298915385079447,0.3798355994031478,0.0005359352935405952,0.48239340874197284,0.777638545288004
S-CPI2_sqrt,442,41.82718324661255,0.181051540080521,0.09663279948752829,0.004532857690767659,0.1622059125634161,0.670963242166025,0.840725667468053,0.44871629339757585,0.4573981764860918,0.0004911405302843632,0.41154764343773687,0.6749047291230694
