method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,0.5388336181640625,0.21743816548046468,0.8013201982294511,0.23473902345941655,0.35904421169129686,0.95912047299,0.9859660431867227,0.3669115325160093,0.0440745266924123,0.39451013891212383,0.196549033645547,0.2958997969854066
CPI,442,1.053189754486084,1.0,0.07320347677591744,0.017486056926411534,0.17702882780817264,0.019663556536177115,1.0,0.13975950241922247,1.0,0.0057443216445527984,0.27557109043224814,0.11378493278163904
CPI_sqrt,442,1.0493946075439453,0.5,0.23055808345925505,0.0013334103703290512,0.10933890100977584,0.055053477392289926,0.5,0.1025784356349303,0.5,0.003871890497361548,0.5012014575933325,0.21010557133632668
CPI_n,442,1.0483179092407227,0.5,0.2909380455769721,0.000530891111875677,0.12161909792890335,0.09619223341750116,0.5,0.0011669448933450451,0.5,0.0010250575646114934,0.6245382095423897,0.03036035572014084
CPI_bt,442,1.1224031448364258,0.5,0.48540901171468115,0.4926550025547665,0.49232820394342447,0.35974224071826033,0.5,0.48790298483960015,0.5,0.4940694836344399,0.33689127695699617,0.3876359457239849
CPI_sqd,442,1.1199612617492676,0.5,0.48790739513647213,0.49206579753574237,0.4963683314211551,0.4000640173096162,0.5,0.45465219243997756,0.5,0.49433504027495856,0.6085132858891317,0.42464022790366174
S-CPI,442,1.0751750469207764,0.5,0.13206392757993907,0.011751726932656754,0.24401230549104386,0.005029026584472579,0.5,0.00025790890727317044,0.5,0.04688490494501001,0.5328444963806245,0.038671053433846
S-CPI_sqrt,442,1.073535680770874,0.5,0.0866614309005761,0.011198183258179733,0.1822066974930116,0.0690796556900988,0.5,0.01782469952209306,0.5,0.02186158085798446,0.4363044703947018,0.22658896489703095
S-CPI_n,442,1.0725693702697754,0.5,0.03281681724930117,0.03206909025803786,0.24519900094196379,0.025299740685509168,0.5,0.00319416455167146,0.5,0.026445605459237354,0.420475183444074,0.060377630731356775
S-CPI_bt,442,1.1465487480163574,0.5,0.4882828906817548,0.4954468181509603,0.49958061343312865,0.4321659641740732,0.5,0.46860746895573485,0.5,0.49153414464544437,0.4696610055392119,0.42994172926350155
