method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,29.72634482383728,0.02638880781295505,0.010366240659965387,0.8086388522017818,0.17613369125486633,0.1881399296007683,0.9859384460742159,0.5146903401534704,0.969008874475498,0.011794029716271748,0.005945395775110884,0.2505125680194161
CPI,442,3.017742872238159,0.32634780497999405,0.7092186835269177,9.135572241653132e-05,0.008611649266082034,0.10296798216006992,0.27044965759668094,0.33403333748087616,0.2887317783730205,7.876421207803929e-05,0.11446638531249015,0.5664121634152015
CPI_sqrt,442,3.015176773071289,0.7846960856652435,0.1242752604548657,0.0005321241465573369,0.027587443217004196,0.5925441217159392,0.6424168465320568,0.0762206247093647,0.4706358928226065,0.021498981051657665,0.013187905487620003,0.4455677685501507
CPI_n,442,3.0152900218963623,0.7462932664058906,0.5964499189646474,4.465770805498485e-05,0.05375255685618676,0.7869859342243061,0.48933583678217074,0.05408266364025069,0.15608340817009103,0.0012209387672488957,0.33729225931928886,0.7083233238146145
CPI_bt,442,3.091881513595581,0.5234030664166998,0.4929118835375543,0.4897028575154338,0.48501697853699144,0.5257102006331698,0.500760560926777,0.47387137122465706,0.49102958976481753,0.4910724279198734,0.4852938413680681,0.5299101926240453
CPI_sqd,442,3.0892345905303955,0.5048590427987149,0.48965167197769616,0.49400276695938256,0.4932531363172644,0.38463761785160855,0.49010026705514187,0.4864859526492418,0.48235254618369827,0.49205323219551195,0.48578508036158335,0.49413399891022325
S-CPI,442,3.055878162384033,0.8256839399612257,0.3407270429659187,0.002605444084467282,0.06707820508630928,0.7802167696195728,0.2525456219930027,0.01806577881650342,0.42601399489383235,0.023883816360800614,0.180353337664929,0.6816820069643048
S-CPI_sqrt,442,3.0546765327453613,0.8550826083003711,0.22876797971941082,0.0063530615453766814,0.008442828109029014,0.6324790375168354,0.46550692417208506,0.10300518935407454,0.37506823973574377,0.01416295068755929,0.15199585460528786,0.7197851340937215
S-CPI_n,442,3.0513057708740234,0.8229876017109927,0.3306311788229117,0.009312032097047564,0.01698394817085063,0.6434015854730344,0.3116173584919696,0.02126730263241526,0.30107723151603194,0.008019562512345924,0.09687479997577492,0.856988161227854
S-CPI_bt,442,3.12054443359375,0.5226639619080604,0.49882597229453396,0.4933489838105782,0.49337514067099986,0.5451812481253961,0.49570406938013883,0.4873198183882511,0.4922285031328069,0.49275423956286313,0.4911924050760148,0.5208104159178738
S-CPI_sqd,442,3.1275277137756348,0.5212784138534726,0.49791495043975065,0.49541569694995385,0.4927690235247757,0.5260140614136393,0.4968070028888602,0.4894638632013858,0.49172939346498207,0.495103305045484,0.4881172963629001,0.520260848876833
