method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,32.0909481048584,0.11353548499221477,0.1926839677777139,0.22252806411387893,0.05528095350663087,0.9962466088078359,0.9892724012275708,0.46237497007658224,0.1861154887816595,0.3158152280851483,0.30725561593148176,0.19678926976543198,0.4452993297761948
CPI,1599,5.513109445571899,0.03716198663259468,2.92023113633165e-05,0.017508500183240346,0.0012254219866492339,0.0007124884294972579,0.2254692209498813,0.5418494347765422,0.08610015616432581,0.35138535919481706,6.594756350151486e-08,2.9714343503330162e-08,0.08342933888522647
CPI_sqrt,1599,5.50160551071167,0.4853126984359926,0.2865923342124711,0.47420564881177973,0.4011837770901164,0.43434660119649804,0.4714671155153667,0.4882337193151531,0.4760970623952531,0.48652871312696633,0.17130794959289297,0.07574607325778217,0.5011943502384145
CPI_n,1599,5.511833429336548,0.30151105975954534,5.603313336070411e-05,0.19952291762183166,0.011108339628982519,0.03900445150681888,0.2729908273194948,0.3370263709729949,0.3312422031283373,0.24282597297209313,2.0472192355777318e-08,9.328398995198969e-08,0.5108357876001792
CPI_bt,1599,6.087905645370483,0.0762008910329971,2.3933587320058023e-40,0.038135472551020615,2.333747701697581e-09,0.02838008191859909,0.22193610897284705,0.7624515467580426,0.496532935656792,0.07227210219152369,3.4857578343092993e-158,2.9931218959574654e-248,0.38207184320502535
CPI_sqd,1599,6.113213777542114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI,1599,9.27125334739685,0.03394379602338475,0.00013919551357542394,0.024529478802970257,0.0014199961589363864,0.00394203918969675,0.34389599729409936,0.37833666760268836,0.4387248849151173,0.3965455497938712,2.128273443838382e-06,1.4289890136660854e-06,0.6611164641603129
S-CPI_sqrt,1599,9.255686044692993,0.4554316649655857,0.21063100606629798,0.45944496108246136,0.4073996523728829,0.42629390010474155,0.48292076168675646,0.49893772860515245,0.48081996411744926,0.4988491345213674,0.1436820698127611,0.056676593404851344,0.5057033527115196
S-CPI_n,1599,9.264349937438965,0.17844539065807968,0.0007568533867860108,0.1761727001993767,0.05278794588966195,0.020927247025288944,0.30725840960788875,0.468729407759832,0.131430762825893,0.455517008243026,9.624274621588882e-06,4.503574865040735e-05,0.6938051131122513
S-CPI_bt,1599,9.887993097305298,0.019356528164300918,1.0553889184223274e-96,0.010473944093584984,9.258148346308063e-07,2.576074241068468e-08,0.20055218756457627,0.35329574987051404,0.04908626981808068,0.28286071015081005,3.73226377038848e-185,0.0,0.7898683433536848
S-CPI_sqd,1599,9.882999658584595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.350890368242975e-78,0.0,0.0,1.0
S-CPI2,1599,46.75473403930664,0.02127427212677577,0.00041450918767372397,0.04452951520377867,0.005501664318798654,0.01088912596696319,0.2046706179198315,0.27778615006401597,0.18227206699543164,0.5031965957860082,3.674569656817921e-06,8.00541617821306e-06,0.7933903550376324
S-CPI2_sqrt,1599,46.78646183013916,0.45838874886281683,0.1963461182450772,0.46053974925312013,0.41046757049446136,0.40328737862930264,0.4854065963952473,0.4929547584658271,0.46931822610732743,0.49915803528487135,0.130372873991135,0.06948414514576905,0.5095661297793918
S-CPI2_n,1599,46.74886679649353,0.15166916231825972,0.0010091341223696457,0.1512194159412294,0.026629737267482485,0.04725735565149497,0.3361699732128588,0.4124367084405163,0.26145735603584064,0.47489970138155524,4.5296121530809865e-05,2.343099662039403e-05,0.602497663261388
S-CPI2_bt,1599,47.40636157989502,0.0061501263611804255,6.235947537877402e-99,0.005665242618761738,1.7050740676449345e-07,3.0996508811458783e-09,0.16863743276487386,0.35308743741599274,0.04702415968386156,0.4956454214016978,1.0563533126866002e-196,0.0,0.7526206450217015
S-CPI2_sqd,1599,47.2091760635376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005211272536277185,0.0,0.0,1.0
LOCO,1599,25.079389572143555,0.6599801068057523,0.0020747289141354844,0.22420772156113955,0.11934621326851697,0.4741333977758616,0.40242973974699536,0.908462950237338,0.5213781345347517,0.5251425912460004,0.02724521716835694,0.09209845678636447,0.6081370905807607
LOCO_sqrt,1599,25.040452480316162,0.5117986489422973,0.3017331075754148,0.4773538817168539,0.4673763422527014,0.49786018943354354,0.49270659153987156,0.5410951660398503,0.5015876349229427,0.5025590508575587,0.3186916438189516,0.3700497430071835,0.5083189800838693
LOCO_n,1599,25.069703102111816,0.6022808607609816,0.008740620268101606,0.31389926180081396,0.23231052259591123,0.48282317717177087,0.43752414494243963,0.8058499627095228,0.5136269623504452,0.5179251966223504,0.04590347163890384,0.12143207120823779,0.5700480394724463
LOCO_bt,1599,25.639756679534912,0.7565067126912985,1.0911896440960552e-40,0.09048092898315563,0.02744282352734673,0.44936051978796937,0.33349062626966036,0.9925718920325026,0.5373047425736409,0.561466020061407,6.348817672772536e-36,3.2473537328166114e-19,0.6884997927693917
LOCO_sqd,1599,25.647146224975586,1.0,0.0,0.0,0.0,1.1188108460262843e-49,0.0,1.0,1.0,1.0,0.0,0.0,1.0
S-CPI_ST,1599,5.51124119758606,0.1269041609305049,7.314265312667752e-05,0.9625249410876571,0.3746908112984505,0.00015108773698489363,0.9449734785805095,0.9999999951954817,0.14690050810799027,0.9449734785805095,0.0005850295616701319,0.00021452025421128004,0.9999999998470899
S-CPI_Wilcox,1599,5.521864175796509,0.0029501986195512387,6.902607066295883e-09,0.002295351358486259,5.4381124147734315e-05,7.873360417286889e-05,0.0026691201543910937,0.41988032008544235,0.0003468202779972892,0.005572563578678854,2.5131309962935663e-06,2.115015806743193e-13,0.4866681862833411
LOCO_ST,1599,25.073991298675537,0.9922643414126786,0.24680143731752027,0.6921710061012615,0.3406343762403855,0.27649051889757187,0.7531985626824798,0.9340393836208994,0.9072211293228419,0.9544242660843578,0.3406343762403855,0.0247855532606234,0.9840871193992298
LOCO_Wilcox,1599,25.073991298675537,0.8428198567963695,0.004457271209673264,0.47410325138000886,0.03896721383698702,0.1690797501870861,0.43625873269880866,0.8139079732082493,0.7275187333860144,0.6348603843171446,0.18872288747260474,0.004835008060641565,0.8270062523728778
Semi_KO_ST,1599,24.188676357269287,0.9999999999994632,0.8160123608509122,0.9999999999994632,0.9999999943913762,0.9999992341255387,1.0,1.0,0.9999999999496205,0.9999999820756004,0.708892416411208,0.14678231570661643,1.0
Semi_KO_Wilcox,1599,24.213231801986694,0.3392568531830318,0.0018879930084459834,0.2810708522567327,0.11616757583480486,0.7656962472643487,0.30456728555083706,0.8771971285534675,0.7521999079505066,0.4130947130201916,0.00042888990880159177,2.208579865144173e-09,0.7871104749866655
dCRT,1599,32.042723178863525,0.9812999622585773,3.4430196123243204e-12,0.15315758826997428,0.9008426511547615,0.06497611006887927,0.8357000944971318,0.9229211107369766,0.8352184780627623,0.018691491748269833,1.561178266741215e-08,1.0723486349516856e-09,0.45279849138724193
HRT,1599,4664.828094244003,0.0029490616621983914,0.0,0.004557640750670241,0.00035746201966041106,8.936550491510277e-05,0.07470956210902592,0.19731903485254693,0.028507596067917782,0.18302055406613046,0.0,0.0,0.6845397676496873
Semi_KO_ST_perm5,1599,100.24912142753601,1.0,0.9300662222165316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4202292556067703,0.0007452925758016295,1.0
Semi_KO_Wilcox_perm5,1599,100.02337956428528,0.003474762711618205,3.7039467267457066e-10,0.9842833435089554,0.44104388611778167,0.8169099326200429,0.4278582842208303,0.9279717169933019,0.2730897181257568,0.08190181882162406,8.304746920273728e-30,1.825378642911397e-33,0.8928958232998077
Semi_KO_ST_perm10,1599,196.43456482887268,1.0,0.9994238229398644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2765536240597558,0.00018068304210103658,1.0
Semi_KO_Wilcox_perm10,1599,196.42051148414612,0.7157446181751247,1.5191162628107225e-21,0.6020960816226117,0.845742525834027,0.8488235121571193,0.8212542773416389,0.20887379653466076,0.4644295452638957,0.21202511804448776,1.1590080065219167e-27,7.30761300789893e-64,0.8266704016045072
