method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,60.59823298454285,0.7294576373319989,0.35318790897928176,0.9265137950195558,0.1163471060762773,0.21418958697040713,0.849398038622237,0.61948632212311,0.8910090701406486,0.7901135489850188,0.4201282868912516,0.08190647375403115,0.5382521453518929,0.2248226052907698,0.03321349692051501,0.08936801322914378,0.5862951886750434,0.044493885736159644,0.05545052602362066,0.07957076057958212,0.26168548728815033,0.617181604967501,0.8161465463049247,0.27802787512344884,0.8094540927919065,0.5761045448484466,0.12459362022268716,0.2900285860018703,0.8484711912220446,0.4632364163404954,0.24331673882307392,0.7500029791473036
CPI,569,6.643380641937256,0.45578498819846175,0.10625044874623996,1.0,0.1990409968314723,0.491557486143037,0.7718517118645252,0.37455136086760366,0.017365118378207863,0.8744439154796573,0.7919952559480725,0.28078385044837995,0.9820083510260511,0.9789321406479616,0.16956968369376418,0.7207819627433608,0.3948128298926966,0.5038608276169316,0.33988652052969204,0.9457383115233678,0.8817034698481636,0.2716729225004202,0.10952578975824834,0.01820646019945066,0.8765902203654519,0.8428476270507708,0.6416283567580696,0.07680336291588104,0.06794754826557468,0.6400817578791846,0.45674398564496443,0.5765971727290664
CPI_sqrt,569,6.630591154098511,0.500011717706158,0.5026459430260085,0.5,0.49919213429206266,0.49890425197203164,0.5002519933736562,0.499302011062595,0.4827662317536915,0.5004625628535813,0.49980365621273726,0.4997933034162139,0.49996337066593205,0.5003933494452056,0.4994655301669626,0.4990521327390831,0.5004253734237876,0.49978775825880867,0.4993702109186353,0.501601021127195,0.5027933110509173,0.49951480655251707,0.4936372371591427,0.4953637057674165,0.5023015731399391,0.5022384226675048,0.4995647261825739,0.4833846083433898,0.49449710428743704,0.4988639619351653,0.49943355777476345,0.5005285402448
CPI_n,569,6.629573106765747,0.49427136844281927,0.5175245427344854,0.5,0.4902251612072698,0.4979178051747554,0.5111410089950817,0.5016464644210417,0.44211421171626725,0.5084173606379051,0.509064300484383,0.522027076996209,0.5028537843312723,0.4968974856578636,0.3938920063295866,0.489950205786558,0.5027145297700264,0.5046440833212072,0.49499508280106463,0.5153433078334972,0.4558377980536447,0.44013358322582774,0.501402558048446,0.5327577847027969,0.5412828566604038,0.5284726530967948,0.4923481188783918,0.3759075525385025,0.6206646322517947,0.4768758681304138,0.48443820824300154,0.5063252491751506
CPI_bt,569,6.926894664764404,0.4941262716221031,0.5421541038027108,0.5,0.5033200166169572,0.5071810977241611,0.5126651516781742,0.4967208474973585,0.24712040630166743,0.5065172303045337,0.5251849733010985,0.5268361358819332,0.5052097703480596,0.5046581869408026,0.47280940128174115,0.5048522609577535,0.5034221684379284,0.502308700756784,0.49457570935930273,0.511644054196276,0.4646297204416,0.46466107909009086,0.49579146425536536,0.5018796434685833,0.6287686715538164,0.47756956546680795,0.49709880898192466,0.34809993049655535,0.3048295580260788,0.49364621250403234,0.4825574282635652,0.5060780147074931
CPI_sqd,569,6.937880754470825,0.5,2.573153909298682e-14,0.5,0.027296888115740894,0.9999999999999989,0.9999999996807766,1.5974284577286709e-12,1.1535982573995461e-10,0.0671410996275776,0.00496180467993147,0.07242703483231266,1.0,0.998438094504388,1.0,0.009936320285101281,0.9997416198700523,0.6187097846850719,2.9840761958920623e-05,0.9999999999999998,8.430056506158308e-51,9.901115073426187e-67,0.43122829983954925,0.1398750041076473,1.0,8.272204980533126e-120,0.008415613282978369,0.0,0.0,4.067924242989108e-19,0.015139871785167345,0.9999999999988078
S-CPI,569,14.4982271194458,0.5355985354341928,0.4486896157656874,0.7423223179133969,0.238694117874923,0.8841495949279197,0.9700170499942705,0.4100959191469718,0.3268795418296459,0.6824926208085187,0.8846583177052624,0.8498136263341751,0.9535326635915345,0.922995742854881,0.6873321227343832,0.4055095980651026,0.842711254035924,0.4010565895457988,0.045678665532582596,0.9358570230159748,0.6490123619959661,0.16085625749513044,0.4089130710071288,0.21459376236665895,0.8604528079403704,0.8693361715787493,0.1051142368271934,0.035259367657826876,0.6555769015890274,0.2645268305786274,0.24855143097157278,0.7090422811850864
S-CPI_sqrt,569,14.519494533538818,0.49962669339738774,0.5004531826934563,0.5001685945915254,0.498258017515646,0.5030881163406313,0.5017613280093033,0.4994521718727771,0.49442242501430367,0.5006206042927082,0.5014014053358866,0.5023702981944504,0.501157332454604,0.500324130444202,0.5012707580945146,0.4989018668246146,0.500514578727197,0.5001361985112046,0.49832668899517096,0.502238817175486,0.500887197887754,0.49610346136369915,0.4994620861383593,0.49909885487271527,0.5083150777599802,0.5130492808755118,0.49889471619065995,0.48123245532954806,0.4992581408774736,0.4993268341347681,0.49885169136970303,0.5015204399087428
S-CPI_n,569,14.524358034133911,0.4988244245528625,0.49081668651307964,0.5031791408327342,0.47461645048451473,0.5343547365875402,0.5209369405736678,0.4960030693435452,0.4975683345597201,0.5017582149903075,0.5176831779355135,0.5333643098748924,0.5165763189238963,0.5117870957528122,0.5037270817759166,0.5093413295819099,0.5062561558873918,0.5035613776843912,0.48704410354645056,0.519393232222311,0.4952476128621709,0.42013806082365385,0.4725690024240097,0.4973104425932147,0.5514990003340606,0.5716106884718889,0.48561496959387396,0.3200149027835726,0.5435239517464345,0.4911745883664922,0.48583229544412876,0.5092438748571271
S-CPI_bt,569,14.822801113128662,0.4973300449565955,0.5141612634260656,0.5003111101607677,0.4936642143491595,0.5467232933891834,0.5201915868425122,0.49642424182087963,0.5747920313772807,0.5035165142001873,0.512563214131461,0.5389465656955483,0.5138509451860872,0.5119173581479038,0.5362841037765669,0.4887764838642431,0.5090825108693684,0.5041777070525211,0.47985465239798547,0.5284776158035928,0.5039203267243181,0.4477452870516882,0.5076368056077645,0.5175095756220252,0.5507138639971735,0.6371194163951265,0.49339530001062254,0.24405535240809645,0.48226105237003747,0.48684497101438484,0.477405233966023,0.5109268210122608
