method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,30.41808032989502,0.5002409887747759,0.1338693680474896,0.13188120262199765,0.07581235708717604,0.4946286052367377,0.16690097191764597,0.38631771729938646,0.0,0.5140488023050369,0.7656036657372687,0.4473545262426195
CPI,442,3.118929624557495,0.8039476717147496,0.006322899964389944,0.0010157396047331382,0.005470948906156214,0.5652722251221723,0.4017534137067479,0.17739123133077023,0.24156237264873487,0.008964860806010892,0.5723340160423427,0.2010135821850263
CPI_sqrt,442,3.1133980751037598,0.23698048143882894,0.08322436504085107,0.0005311361847562707,0.052060250201779935,0.5931592536878233,0.34770397191969743,0.10985963494956164,0.22885291838218147,0.0026334366438176752,0.5026847054142306,0.19497137208441728
CPI_n,442,3.10636305809021,0.30937595962401837,0.1066924243875777,0.0029190278509044513,0.0034130774086705068,0.15894528080663495,0.46306066593808176,0.9434048420198936,0.7424262195074711,0.006036459712735605,0.7108366525667816,0.1725167467452885
CPI_bt,442,3.1849613189697266,0.4919576366184547,0.4885397643357216,0.4922008493682439,0.49383368855844434,0.6139492897123736,0.4987501872444211,0.49643580257011677,0.4849165107481885,0.4902546863542859,0.4776225991149354,0.4561321240791918
CPI_sqd,442,3.1828248500823975,0.5190754424567068,0.4905889919773356,0.49123367287628694,0.48950093564161473,0.4056095608475703,0.4882114762285787,0.4917286448165234,0.5016674918766114,0.4948325300515208,0.4939075346268652,0.46988924121726194
S-CPI,442,3.1454319953918457,0.5351993588938831,0.10478742776622885,0.010367948459965486,0.0654246700549765,0.6140769113292361,0.43641558138781417,0.6643905386387283,0.7787065541079703,0.10829110151582139,0.7119351954068253,0.1775033236811755
S-CPI_sqrt,442,3.1498687267303467,0.50180823902534,0.09009342597118003,0.04012787551008508,0.2861814469432293,0.45680275802698084,0.39229701541465,0.49860097852572727,0.5682879424889031,0.17347714830750066,0.5870546606821346,0.19348769084550338
S-CPI_n,442,3.1462485790252686,0.5845651694798812,0.061904383246417526,0.00307592709581855,0.027692347792791075,0.5159318958456913,0.33007908599695246,0.5202140543505547,0.7295618813108837,0.14547803745969956,0.8643843449310433,0.08876899663517324
S-CPI_bt,442,3.2203097343444824,0.5045749609343441,0.49231302323841714,0.4945376445344777,0.49396576063752745,0.5360765481256561,0.49831049176721054,0.49734470345515824,0.5072207009814453,0.49653228234009367,0.5032982046164916,0.4953697016013966
S-CPI_sqd,442,3.2229349613189697,0.5044843901911354,0.4947583047829424,0.49451387430589916,0.49512601469276135,0.5192943478184983,0.4962801267868889,0.49520412889050286,0.5040766633097065,0.49728434365591645,0.5028433264504979,0.47289228808978767
S-CPI2,442,3.552208185195923,0.5513401599253883,0.0740065856258155,0.013360687272736437,0.07221060846376712,0.6081169881562648,0.34659575302262313,0.40960999842415036,0.6895677715262617,0.13178062436949595,0.7241865520875852,0.21252203405652442
S-CPI2_sqrt,442,3.555990219116211,0.5125400248716534,0.07971396860219349,0.008146317697477623,0.07544575987858372,0.5686702307573028,0.3617133748397089,0.3935717830288451,0.692603293687754,0.08900592071256352,0.6928791640733106,0.201099648099607
S-CPI2_n,442,3.5574495792388916,0.569850840478909,0.06644641480096419,0.006857025354068053,0.0799658524007611,0.5945031215290628,0.38053134103380326,0.4944796947618198,0.6421112080301827,0.13785110254654726,0.6436635183624647,0.127668540442971
