method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,34.25277900695801,0.3984204954254469,0.09404464045586947,0.5794917434665812,0.4380198921628139,0.7637126395558635,0.07871826682265148,0.9807650475862868,0.6099096550198166,0.22638874792993646,0.03715531475445211,0.015063234528486458,0.9325032109249782
CPI,1599,5.786241054534912,0.10919926343096176,8.494756160366757e-08,0.006506120777180759,0.002039096326407898,6.410183841123379e-05,0.46459987098772076,0.003066231843591624,0.07249406984738349,0.010073643146496286,3.962171431515133e-09,1.259348337321286e-14,0.950849228436472
CPI_sqrt,1599,5.832725763320923,0.47119048593390556,0.2823695089003584,0.4481221608766448,0.4084585075181627,0.39977552961407187,0.4907873682154378,0.46268403775081823,0.4650529277500083,0.4648755383910408,0.09740816780772737,0.050281346159038696,0.5165039483417757
CPI_n,1599,5.750104665756226,0.3045823133654154,0.00023800607377700824,0.11955311336294544,0.016205108571079343,0.004777212063290231,0.4564442036609275,0.08568182784164996,0.22940713002028595,0.10057280647237171,2.3777855363235466e-06,2.0402336766246026e-08,0.6833393389838742
CPI_bt,1599,6.489671945571899,0.050325627982259036,6.964623946772115e-25,0.0060690266233324386,2.800130680820402e-08,3.8976261395313696e-13,0.3894679527345611,0.02250098995367596,0.35034609932929933,0.0033460986288781918,4.831385965478459e-263,0.0,0.734000365474634
CPI_sqd,1599,6.387643337249756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI,1599,9.93367052078247,0.09730801757902657,1.3821342184928217e-05,0.0017873201337507908,0.027502795423590853,3.905706765259682e-06,0.12782900826358895,0.0021745260475748655,0.1968923209491028,0.012678230362172933,2.625298898881584e-06,1.2317350602017854e-07,0.9932038317663108
S-CPI_sqrt,1599,10.042716264724731,0.4669191597153617,0.24202980013916675,0.43409916395853565,0.43268275991674693,0.3499229508132967,0.4869885497457235,0.44376706103310676,0.4739902719063701,0.4513165197892024,0.11345816999187391,0.06197044599368562,0.5252744096788636
S-CPI_n,1599,10.031923294067383,0.17806326895932884,0.0018067512982681854,0.07505080803525481,0.020741638980605805,0.0006499144647332221,0.28098443790730143,0.036577191977071634,0.2280204003858563,0.2698175356316188,2.2800986138424475e-05,2.190699851393128e-06,0.8641785730167555
S-CPI_bt,1599,10.69217824935913,0.14690281293456697,3.4216007419405887e-72,0.0003856849360213802,2.8341347595402898e-08,3.4339145379224486e-18,0.18613934665379495,0.0013145389059768728,0.013278043530569075,0.00017641597062731151,2.1470203036587826e-227,0.0,0.9541291596922897
