method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11,pval12,pval13,pval14,pval15,pval16,pval17,pval18,pval19,pval20,pval21,pval22,pval23,pval24,pval25,pval26,pval27,pval28,pval29,pval30
LOCO-W,569,56.616616010665894,2.373436780445104e-09,7.007994184959898e-10,0.999852069644924,2.408576318391198e-07,6.670485305226848e-07,0.02807622651936781,0.013996684398312587,0.0036108019280620685,0.9888979129282958,0.9999999998037049,0.9999999999864332,0.9999999744861553,0.1615004741915418,3.175237850427948e-14,0.04888124419938722,6.462547092500603e-05,0.9999999999995589,0.9999999999986182,0.9939115389925847,0.9604297557160422,8.595504152886235e-08,0.9735497898706726,1.311129614878226e-07,0.941596350780261,6.253886297713507e-13,0.9997437212269645,0.9999921799719356,0.3526503826770149,3.507119431978012e-06,0.9999998952919146,0.9999818511712741
CPI,569,5.287436485290527,0.8772228046886472,0.13311515100303023,0.8149010986455767,0.03550626550523226,0.2812197071755648,0.7372050171156707,0.44281186125568966,0.2786946154933313,0.2397723950080799,0.82560570908335,0.4095311115419249,0.054988803454287,0.9158979129573775,0.18366169508829494,0.189538596938021,0.05289111741154604,0.007547627526611884,0.05131337282085566,0.42047392573455855,0.019959204351006593,0.9217264279948922,0.11937368092155842,0.8265848755079322,0.9737936648869684,0.2361011292722614,0.3394523410478116,0.009822243919294999,0.16796190325586824,0.863757733560395,0.1288616815854144,0.27371947041249806
CPI_sqrt,569,5.264701843261719,0.5000884179017954,0.49519495498250493,0.5013461829349799,0.49525319283231095,0.4914124747830307,0.49874285356568665,0.49785565199881987,0.4797412868073309,0.5002135626682209,0.49954518708511403,0.49966849235177996,0.48955869818625175,0.5052566725220811,0.49569756620592886,0.4934530876905714,0.491844979093116,0.4859878111853988,0.4890696521145021,0.5003765687510677,0.48832801591127745,0.5017715827815301,0.49947717173992967,0.49987354071594814,0.4999793616804987,0.4976237317591027,0.5007113836560062,0.4959247891253483,0.43850741966860673,0.5012245355812031,0.5005396595360183,0.5004996440522618
CPI_n,569,5.273049592971802,0.5011531350889038,0.47786254560669367,0.5292866868160486,0.45520738772896385,0.5333542599426895,0.49284053777153264,0.49452476318965766,0.4884764117670877,0.5074241719453484,0.47525660485870913,0.5164350536761192,0.3528508425845175,0.6052793879497694,0.4732347331517543,0.47926906555091237,0.4183509308614922,0.3623390289813423,0.4426347721515717,0.4976396182600342,0.35504176604863846,0.41622120639420035,0.43100303017537994,0.48842226926909454,0.4993464623860856,0.4375701664303162,0.5089832521653911,0.42647275477966284,0.36775207667559073,0.5131977652546996,0.4934945472504145,0.4995939878367177
CPI_bt,569,5.539911985397339,0.5015096512400343,0.42973596208815845,0.519583376732078,0.43150777618604386,0.4905519052386126,0.5082210367192412,0.4932975578186154,0.4650586528815789,0.504553868116375,0.4960871893274089,0.49086496120990325,0.4658259218788084,0.8014454784812275,0.47948010963108273,0.48775602110377186,0.42594486241101565,0.3723554837536812,0.42009676087492775,0.504228095708707,0.3531286150318883,0.5007281391285252,0.3906592377237449,0.48044479636792625,0.5003860963621595,0.4139357324450896,0.5122400224672308,0.4505416665020764,0.07258202178794523,0.4791921433694978,0.48699225510659383,0.4987875292830963
CPI_sqd,569,5.554535150527954,0.7323409145917608,0.3426860061439086,0.9200159222719628,3.758430368288485e-152,1.0,0.9999999998426758,8.842807184995883e-07,1.0,0.999999999813905,4.144068382252084e-15,2.289675943186212e-21,1.3369201567200505e-151,1.0,4.2894539788404905e-23,0.999999999978681,0.0,0.0,7.444304184565436e-77,3.4956704478427864e-69,0.0,1.578294754969473e-19,8.260582235398737e-203,0.18245242749431834,0.5752355359609542,1.0,0.00032353920661405927,6.291141713471679e-92,0.0,6.1757596797425005e-74,0.21690066418497134,1.3206540715980367e-06
S-CPI,569,5.581580877304077,0.6824571479652211,0.1479958793885774,0.8753065584399319,0.020216742798331307,0.9372650987409844,0.38197090267083944,0.1351273875706962,0.36004361623066616,0.47096717419782264,0.16696256847182106,0.4602157908346319,0.16093116437026111,0.9044038557003309,0.057982606367579244,0.3926437229357299,0.05098421471356597,0.03690457276958198,0.10885574499380163,0.5889423808501593,0.03129571791641652,0.32609511705249816,0.2799369088146624,0.5269492345071988,0.7550538350945493,0.037352938956219085,0.6392555133890847,0.007591833084655682,0.8423603729673357,0.38441387389037335,0.06034056960902651,0.2443138310862059
S-CPI_sqrt,569,5.594647169113159,0.49994503261400186,0.49263618593067404,0.5022870958040769,0.4968715410972875,0.5010786032736373,0.49960885512087966,0.49910166100339276,0.48954094341785515,0.5001885600570686,0.49941989869120484,0.5010501040416924,0.49415073173887153,0.5242660704938382,0.501839613578747,0.4988953984452421,0.4949765215079569,0.4771862685573448,0.4941062007430522,0.5014313429083357,0.4800902314148958,0.499242765806728,0.4924359680270203,0.5005410720126672,0.5000729398145775,0.4990287672783699,0.5023936826057178,0.4937276663506219,0.5170071711852252,0.4995733177005349,0.4979397381033203,0.49954260816778423
S-CPI_n,569,5.578408718109131,0.4997229289573485,0.4389988288052787,0.5345220873965234,0.4709755274861166,0.6205390049629504,0.48567933078186387,0.48063751500949503,0.5039144049328372,0.5116555131373235,0.49486385690530243,0.4953222048542085,0.4243601580220614,0.7067184911393762,0.5039528838970461,0.4907068305184867,0.4279599415006586,0.31464648845227894,0.44201478469707933,0.5161833293488648,0.3469980232596552,0.4705409811010782,0.4313675095113531,0.48628205308812744,0.5142196961814773,0.4695901113017226,0.520571715157633,0.44755992008667644,0.7309731165333737,0.5008254987437935,0.49307347083284997,0.4930374873409379
S-CPI_bt,569,5.904958963394165,0.4998357625814272,0.37603936724478426,0.5357392946341595,0.4783458675573437,0.6776514092931057,0.49724196996173853,0.4891964951600483,0.5340849539360528,0.5007573920218571,0.48621429302976954,0.5049451990432376,0.3300231478482414,0.7722134236869104,0.46990696294950896,0.48761790953040224,0.4312122891491136,0.2150927983299189,0.39483259075117555,0.5124605627124659,0.2629214225720939,0.49767239906247407,0.4411934931287578,0.48336537965076465,0.5009895152126439,0.4696509287070284,0.5082964065705212,0.4629671621157067,0.8135604941005352,0.502796428059943,0.4866124924496097,0.488106852967979
