method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,33.11537718772888,0.6190074934738912,0.4856371995667397,0.6048695863089107,0.022402452932080874,0.1387431570206321,0.9167356696114568,0.23368334253174705,0.9298043811295877,0.8539161532877819,0.7264044401393053,0.8351507319606761,0.25763395347064133
CPI,1599,5.552494525909424,0.008097456250687446,6.171088497300372e-08,1.2371761829575447e-06,0.07544519928390299,0.0020229479276132607,0.24296718780504517,0.0013446909723169769,0.14080918553172939,0.007277113534194774,4.463371688750006e-06,3.446716112842099e-09,0.5429739954850831
CPI_sqrt,1599,5.5448033809661865,0.4639057290576952,0.2658022403528719,0.4400504311159511,0.5091119294793662,0.4507997328848241,0.49913911280899453,0.4125093474318251,0.4955556755478457,0.460712152609007,0.18350361075768362,0.06361465255699522,0.4982315904787355
CPI_n,1599,5.547664642333984,0.31932341975129114,0.0002610589375933393,0.045899608881953234,0.42493512048278226,0.180936959480673,0.15571061390987662,0.010914204551849795,0.2822448736891604,0.06719891323945822,7.658421828622788e-05,1.3844692486150834e-09,0.6160215032913959
CPI_bt,1599,6.157027006149292,0.03328321560969193,2.8057112155446384e-55,0.001379154199977774,0.21810651881040716,0.0003654110180032105,0.022824137665697394,2.105065910169984e-12,0.4035096107352907,0.007423402874947712,9.013507959834496e-140,2.3827329689711365e-145,0.6448714928214645
CPI_sqd,1599,6.17354941368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI,1599,9.459069967269897,0.003526813539671894,2.4369209561680776e-05,5.611095679361915e-08,0.3080964314314877,0.023793897300686984,0.2426413471454426,8.057560560949051e-06,0.4907953137074597,4.228966168419454e-05,8.574360444377983e-05,3.963432292836945e-07,0.5559894139448838
S-CPI_sqrt,1599,9.455350399017334,0.448555336413739,0.21627996609003308,0.4077912192540526,0.49614492704699686,0.40507987140098617,0.4647105162633871,0.3601621229759432,0.4829185247424814,0.43341678512688564,0.1800614908300292,0.10330417253452678,0.5012560691088137
S-CPI_n,1599,9.470451593399048,0.08690372596377888,8.378694530638124e-05,0.0032336387531513083,0.33158970870506377,0.07931083997415173,0.19772167154963138,0.0033943473620309515,0.4909027052067171,0.03767068684406072,0.0003995854216012682,6.841927519982914e-07,0.5337372680857748
S-CPI_bt,1599,10.087579250335693,0.0016484996538827634,1.884536940662356e-103,2.9238200313426837e-07,0.5068009908408141,7.27737294739675e-07,0.07777092345381798,1.519087871698623e-23,0.21109364302173128,5.6090533803682416e-05,5.734455508449911e-157,0.0,0.6673619181398944
S-CPI_sqd,1599,10.107477903366089,0.0,0.0,0.0,2.4459265351912022e-34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S-CPI2,1599,49.360288858413696,0.001382390497999094,1.3266853313693832e-05,9.363065736062543e-08,0.4067395802103258,0.011028239458152922,0.1485538524609249,6.389567377322467e-06,0.394125504790584,0.00022945763832194155,0.00024675084510117573,4.2437710276330516e-08,0.7600708976764954
S-CPI2_sqrt,1599,49.174208641052246,0.4464999537588071,0.198391633933719,0.4064388972164866,0.4897906153329496,0.4103840177038728,0.4657732926205046,0.332172994300668,0.4870966048873565,0.4206901051348483,0.1746675157546631,0.07487516355405134,0.512371985771898
S-CPI2_n,1599,49.85071802139282,0.06205193517882543,0.00027456697812293596,0.004434977560912456,0.4176881138561704,0.058659718968841146,0.27668586658326527,0.0010764125549795713,0.4427499634009908,0.027198660255732882,0.001375268101599023,1.3673573785472161e-06,0.6379027194952017
