method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,0.8272273540496826,0.023797167417842546,0.1965727610518464,0.846237252677045,0.2972557062563038,0.13602459343063522,0.2044457353654099,0.9771081322471269,0.5178034169601591,0.62694675419752,8.917934712526776e-05,9.009018788375123e-05,0.9866637130868036
CPI,1599,3.611219644546509,0.8519044665517979,0.05527045814407707,0.29053894792236484,1.0,0.0052419746993272705,0.6259190262391241,0.27185996617352615,1.0,0.002817742304911476,0.00037067214392011254,1.1699961518837406e-05,0.6604107812741666
CPI_sqrt,1599,3.5557472705841064,0.5022695734530823,0.3334888434544445,0.5101772441152584,0.5,0.43794158395363303,0.5045046339454297,0.5134110564490408,0.5,0.4902886340228065,0.33399752057675564,0.14261710414853906,0.49861449969865507
CPI_n,1599,3.5234642028808594,0.4410125484499646,0.01985880375887137,0.5724857380239204,0.5,0.21790658748067188,0.6265457109412957,0.7420855462399569,0.5,0.36853834706476785,0.0029158319689151827,9.838762505911286e-09,0.38410394385961233
CPI_bt,1599,4.152263402938843,0.38009883837610026,3.0839674576179645e-16,0.608400533430891,0.5,0.07865978010684122,0.5631285931920874,0.5171836674506289,0.5,0.1654863727075775,1.1826709231348869e-11,0.0,0.6751423677399924
CPI_sqd,1599,4.136619329452515,5.636718217973568e-71,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
S-CPI,1599,3.5311777591705322,0.26011680113465174,0.3081915110670117,0.6282163930136853,0.5,0.024369462340480957,0.705717171289578,0.812323363640978,0.5,0.11887790208713012,0.0008179936094718008,4.678904870009084e-06,0.9126710955250636
S-CPI_sqrt,1599,3.527832508087158,0.4993155878657118,0.4198098389465363,0.5053600531061461,0.5,0.4505604673006426,0.5078468335335158,0.511219869041457,0.5,0.4816879425332205,0.3273015343402177,0.07144615882974005,0.5112321284336403
S-CPI_n,1599,3.5314316749572754,0.49843458454989337,0.2981193014547651,0.6206153351939206,0.5,0.1111417906303091,0.6704467833014175,0.6595209133119779,0.5,0.26128766997479236,0.01760761759129685,2.8955365908186905e-05,0.6395400405101803
S-CPI_bt,1599,4.1674885749816895,0.42833319954443283,4.956004705772204e-07,0.5905438096081161,0.5,0.00021365020594227825,0.7764321666073948,0.8522780858321942,0.5,0.11949727151488865,1.3372812707156928e-27,0.0,0.7770571279638965
S-CPI_sqd,1599,4.175257205963135,2.7925685329480826e-133,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0
