method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10
LOCO-W,442,29.05955743789673,0.6587812787598963,0.007251737687818061,0.054622624879219206,0.10979611073052575,0.7055572480389283,0.10467203433675087,0.0038151487185374977,0.19888180733626493,0.9118027882876785,0.3647260784157461,0.09947054199885597
CPI,442,3.0492820739746094,0.36171823622925453,0.12975106466662334,1.5362856386374236e-05,0.0005554926735029111,0.6054297769393634,0.12559524606894235,0.00021907358198921718,0.8036522277307869,0.000702407408555873,0.15030422201007837,0.10962865282418405
CPI_sqrt,442,3.043210029602051,0.553800039727214,0.19174885490127208,1.4241411932455272e-05,0.08505556445087337,0.6689599608702366,0.2823643079069621,0.0007342632474587457,0.5315885646313533,0.0002913961788296474,0.029722221784124463,0.6014758812220735
CPI_n,442,3.0420584678649902,0.14668190061834957,0.011572352922095257,0.003953848063153586,0.018152272135883413,0.9331887470386616,0.024302906836139112,0.00020223670383252786,0.16273935822453256,0.003483137423935222,0.3695553057539753,0.6518171405799451
CPI_bt,442,3.116379976272583,0.45960289657772263,0.49258447491472884,0.4913328088595863,0.49166156793093985,0.5727113284921763,0.4688751191654726,0.489196712435221,0.5092502858533224,0.4748196373211836,0.48773366797866796,0.5122114750125262
CPI_sqd,442,3.1159093379974365,0.463629803879266,0.48983933782263317,0.4876140939246055,0.49320966686385914,0.5904226465010219,0.503053768193994,0.48223086400974235,0.4926244873583556,0.4886956786172685,0.48570932215485624,0.5000949167278896
S-CPI,442,3.083904504776001,0.47872218810260564,0.06289033137880937,0.0011278184831094655,0.028658777075451763,0.9605333239233589,0.007101121155874799,0.0004365736436189893,0.48738835897505267,0.0014176296370327546,0.14166206371752688,0.5092615874549037
S-CPI_sqrt,442,3.0841686725616455,0.5905236761234132,0.23552445687892665,0.0014541432614031114,0.06328228658011707,0.7861083804979684,0.056645494064648666,0.00398369169311922,0.5668504055339989,0.00022274088023662244,0.15855573744468465,0.7570118985420946
S-CPI_n,442,3.083193063735962,0.5489178202947034,0.40847333835297644,0.00027546285906066855,0.05272978097100791,0.9547293899562322,0.03229073362524829,0.0025253145280045093,0.6035354061161038,0.001508868303433407,0.19494531660977654,0.44213322408510103
S-CPI_bt,442,3.1519696712493896,0.45958959863068627,0.49658233991895,0.49462488065767435,0.495707953049329,0.560285406328394,0.4852740186995622,0.47783697796625957,0.5026753783706575,0.4883859616687597,0.4864567133712304,0.5023734360422314
S-CPI_sqd,442,3.1576972007751465,0.49159663873157994,0.49673198093668425,0.4940695868101486,0.4953348363240107,0.5497551495443086,0.4859362243362911,0.4825975874679624,0.5032829377278066,0.4905003862047522,0.4881407759202686,0.5012428415771146
S-CPI2,442,3.4807050228118896,0.4984223879720993,0.14862558620631677,0.00047685632159707655,0.037644741373731874,0.9464690285442886,0.025152773370872142,0.0015109867917617174,0.43030404413933654,0.00013460584402080517,0.10331933710993008,0.7687548525573531
S-CPI2_sqrt,442,3.480794668197632,0.5214478942145405,0.20451128210190433,0.00032888870168331204,0.03571040133959267,0.8324591813138673,0.05247006087024996,0.0036705299626073155,0.5105719192496886,0.0005798541694846763,0.16410673096202344,0.7348797781981297
S-CPI2_n,442,3.4788477420806885,0.484167536259326,0.15957157945440598,0.0003698525279472733,0.04311110836569329,0.9304761743166577,0.0194712402316752,0.0014776493881734072,0.5474615086268336,0.0002909745112640532,0.11733910752834487,0.7682052856628943
S-CPI2_bt,442,3.5484845638275146,0.49857104364656707,0.49701038029581635,0.4939888084196181,0.49536439264654,0.5579294296143775,0.4807838666264365,0.48083425038425803,0.4998220274991627,0.48674618259550656,0.4869392978919939,0.5039099454077237
S-CPI2_sqd,442,3.5459418296813965,0.4961838996471983,0.4966808050591293,0.4937257760673673,0.4951514235886395,0.5591457156976138,0.4864608772035218,0.4787975242152944,0.5001839096961376,0.48540165017606596,0.4846553152596785,0.5033102010349483
LOCO,442,24.700573205947876,0.3722103019460051,0.09933715119162811,0.001235943894185313,0.175088665239566,0.3040751902606267,0.20473714291342127,0.1265205835377468,0.6035710750869266,0.003833502146673845,0.1461309247369325,0.5626904772541018
LOCO_sqrt,442,24.699987173080444,0.39887775062287334,0.11494544097609272,0.0017474528201062742,0.18779774944615485,0.3367168063384829,0.24749754000370788,0.1603353148954011,0.5893016584410343,0.006245597729169664,0.18109048283994383,0.5576807456687111
LOCO_n,442,24.698612213134766,0.3750574794665758,0.10070880002554194,0.001275435844223683,0.17622209515263793,0.3073892482489033,0.2089252434924424,0.12961231145324176,0.6021577219758951,0.00401396065642868,0.14937083486805575,0.562222020453527
LOCO_bt,442,24.769663095474243,0.49469402538406376,0.49517512684501863,0.4948520370510243,0.4970614410093081,0.4924792011860065,0.4892596025899365,0.4903695074984955,0.502531861589305,0.48704841798311604,0.491301313579083,0.5008129934792006
LOCO_sqd,442,24.781022548675537,0.4952676983927388,0.4950470987126998,0.4941312104912168,0.4967877962243879,0.49436387318794944,0.49101408683834136,0.49098801013427595,0.5024906711459053,0.4906242239924276,0.49084351079185634,0.5009766676877184
S-CPI_ST,442,3.0542240142822266,0.24401117191543278,0.9999999997546408,2.4754301297954067e-06,0.0026628701418907816,0.6355730306632081,0.004515245343609975,0.0026628701418907816,0.5687982543664036,0.028013940919450156,0.4312017456335963,0.6984768054355599
S-CPI_Wilcox,442,3.061282157897949,0.8513920919033258,0.18616655627498796,0.0014351173537024825,0.1314124934444686,0.8121367013820142,0.038295641734291584,0.06400254669846836,0.36923597635067196,8.68719719159906e-05,0.1593603812822192,0.5201502096481316
LOCO_ST,442,24.712387561798096,0.5687982543664036,0.05912005523488036,0.004515245343609975,0.11231496492918135,0.5000000000000003,0.4312017456335963,0.36442696933679186,0.9408799447651196,0.19297937717053937,0.11231496492918135,0.5687982543664036
LOCO_Wilcox,442,24.712387561798096,0.3517264010682807,0.11807567689463411,0.0026320589184020875,0.1673794545851386,0.2717629318501804,0.21559581505447495,0.15157520636825317,0.7146651270237943,0.01822077692485677,0.10284422576986968,0.43709871868516426
Semi_KO_ST,442,9.204322099685669,0.9796479871894788,0.0317341766188367,0.0013448303628036506,0.4060245864791121,0.2681971873062273,0.5567242019585869,0.44327579804141315,0.3004367886558592,0.004409642210676617,0.09949825457226916,0.20938578704295932
Semi_KO_Wilcox,442,9.224363088607788,0.774513827667028,0.00019579824571313139,4.459829161875559e-07,0.00037428388351324373,0.31963270553786005,0.6911957680413405,0.501261970651299,0.41825541003620625,0.0008652469615461916,0.1745022795209048,0.17777734549621543
dCRT,442,36.11030411720276,0.28732259515944947,0.0011025229374517218,3.55671447575076e-10,1.6246485120659467e-06,0.03795372522447155,0.12751567310853543,0.7049036245750421,0.5138138357896882,1.2792074337718975e-05,0.1343371794582585,0.20993350236886765
HRT,442,23.531084060668945,0.3906148867313916,0.019741100323624597,0.0,0.0006472491909385113,0.9249190938511327,0.006148867313915857,0.000970873786407767,0.29385113268608415,0.0,0.05210355987055016,0.3990291262135922
Semi_KO_ST_perm5,442,27.901154041290283,0.9027896699567801,4.314387808892515e-06,1.5755803754015923e-16,0.0011718905066745453,0.05070760078143165,0.9166236069870972,0.5591825365147949,0.20338539958039278,1.0803269835281707e-09,0.07107699624484792,0.012745707758414108
Semi_KO_Wilcox_perm5,442,27.897775173187256,0.9110972185099804,9.686067956516018e-08,1.388352271732385e-26,5.658671436774719e-08,1.6487162364964196e-05,0.9994178230818793,0.06684595717891946,0.021370173191794063,5.704069849875769e-10,0.13069293740292415,0.3290785487836181
Semi_KO_ST_perm10,442,51.447551250457764,0.12339185433434491,4.2934691788371104e-13,8.57436393359197e-33,3.166321697842629e-17,0.015735325438047707,0.9975467756559125,0.963273323705768,0.04749392008030515,2.3397511141982164e-18,5.973457243510324e-06,0.1296362342055429
Semi_KO_Wilcox_perm10,442,51.27380180358887,0.10707505072728596,3.699460644081916e-11,1.32480289288042e-60,5.3334365352286346e-27,3.6930257815514826e-07,0.9997721505298827,0.9867719407859646,0.004404988362822581,1.244061951695366e-21,0.0018396684229663458,0.0008011928510157475
