method,n,tr_time,pval0,pval1,pval2,pval3,pval4,pval5,pval6,pval7,pval8,pval9,pval10,pval11
LOCO-W,1599,13.566256999969482,0.9705621326079805,0.07245097483923646,0.8948382174328724,0.2017921152773825,0.43004839781621285,0.549511713516909,0.0005738509461610253,0.1496441507273315,0.07751325096735495,0.5878884149131871,0.005126678548400987,0.003825856579732556
CPI,1599,4.346322774887085,0.001449306335762872,6.577947620199486e-06,0.19402469480088264,3.409389183686044e-06,0.00013250244618225545,0.2168931102264099,0.30131556150902084,0.0005412041844547051,0.0009610510618136498,1.4011073311273745e-08,2.3156986742936417e-09,0.0673400707048902
CPI_sqrt,1599,4.2884681224823,0.339401875626711,0.2661801966939707,0.4608129592783892,0.18270485769610012,0.3329209713042844,0.4266696370338351,0.47064901588235103,0.3809260620353114,0.3437104702158399,0.06786035671015384,0.028364733283042304,0.534383110291499
CPI_n,1599,4.275368928909302,0.01776419023541359,0.00015244752918353044,0.44628074283036057,4.557134175384769e-06,0.003563484857183762,0.3024622928623344,0.15732706737099877,0.027995219002546725,0.03286833569773719,8.615224665963527e-08,2.887845066693995e-09,0.5111517603701897
CPI_bt,1599,5.010129451751709,1.421578727665595e-33,8.657682128522291e-25,0.008403636006544596,2.7478667733551104e-259,4.4376021472306914e-13,0.16272546110210445,0.029797112123554154,2.12177858682654e-11,1.0691348819942912e-06,1.7813937700309733e-197,0.0,0.027479227032959644
CPI_sqd,1599,4.991485834121704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI,1599,4.418972730636597,4.764349532087664e-05,0.0001596776941016208,0.56635389600431,7.886943628353238e-05,0.006035173899432106,0.18095569459087746,0.10333208270044164,0.044374560711204325,0.0005883432182257176,3.4956491569599274e-07,9.847898299334338e-10,0.7186104003605919
S-CPI_sqrt,1599,4.339664697647095,0.30458624086531616,0.2680913842434802,0.5092924253753216,0.153733159922059,0.33046241698631584,0.45643089799584935,0.4627288256822285,0.3948822267382932,0.35228456108755923,0.12499699818238191,0.04856155375456174,0.5277777759482292
S-CPI_n,1599,4.37452507019043,0.001537460982718946,0.002498031841514592,0.4539553840456722,0.00043707860884200804,0.008117612395757146,0.17783253425850432,0.2541651990163992,0.07179728167293593,0.009280859082819474,4.213055414790695e-06,3.129073399506367e-07,0.5693086989604728
S-CPI_bt,1599,5.094521760940552,2.8356583505247895e-50,3.2392491535484305e-70,0.3246976778135834,3.5841686258711145e-116,2.1323071774938267e-31,0.08031925835400405,0.004266591092006687,3.646600610817794e-21,6.92929517545809e-20,7.650813383348506e-288,0.0,0.7326765581086838
S-CPI_sqd,1599,5.075743913650513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S-CPI2,1599,6.564160108566284,3.090013766947217e-05,0.00017746204748390331,0.5526464806627251,0.00047251360449783713,0.0011000808582429923,0.09559945886625953,0.12298017604757833,0.03745034639530158,0.0005855423459088967,1.946700829175808e-07,7.818960546468664e-08,0.7153315625602782
S-CPI2_sqrt,1599,6.579505920410156,0.288469370406221,0.25269556494309864,0.5099865990443094,0.18961436827855993,0.3357350810459297,0.4714470109996373,0.4585538510199377,0.3779505617460006,0.34163740247817354,0.10296146057319266,0.0525144452509333,0.517333275186916
S-CPI2_n,1599,6.575464487075806,0.0006142178945421893,0.0019734741188078067,0.49309232033594275,0.0007654510134280392,0.007360654684212503,0.1992795441739672,0.21965410953780573,0.0819266488484251,0.007305783204050879,1.8872630413321665e-06,2.941623928437012e-07,0.609927939124976
S-CPI2_bt,1599,7.234599590301514,5.0235423043266507e-54,8.498160173307692e-57,0.7269426297771023,2.6474449738905778e-118,4.164945228107771e-25,0.0245090235660252,0.007446555145643772,6.19013257992823e-18,6.654903645833231e-20,1.1408929930299077e-267,0.0,0.8502211828143402
S-CPI2_sqd,1599,7.170329332351685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LOCO,1599,11.694386959075928,0.012940934739991099,0.000959427182995265,0.19002456831916953,0.048815002727738296,0.13069252303880147,0.1597930683175785,0.07136036351568774,0.6194281965976572,0.06069217100430599,0.0019846771035140817,0.0038140794077160794,0.6171369384313492
LOCO_sqrt,1599,11.68448805809021,0.33883842530221353,0.21614838964071043,0.447798807341987,0.36702589420676274,0.3845508560885731,0.4211081340903456,0.3940451885666366,0.5205335942116812,0.3717884776429208,0.2093262222212673,0.19746538411460646,0.5233095769426814
LOCO_n,1599,11.671468257904053,0.031573182974278184,0.0031262303223470672,0.2429491567436553,0.07964340807982462,0.1599155983929315,0.1999936247525173,0.11158490556936779,0.5980831329484956,0.09285633071251359,0.004953902203272449,0.00752757442167313,0.5991041415575578
LOCO_bt,1599,12.365776300430298,2.0130288262549645e-27,2.009344931604927e-99,0.0004850665476061626,3.3300525363531436e-19,1.5232566198047838e-15,1.0870117469041796e-07,2.754604727106946e-12,0.9060732738976429,5.0724293661938064e-18,3.1480682447050864e-104,8.416932781979124e-121,0.9356753633284778
LOCO_sqd,1599,12.366883993148804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
S-CPI_ST,1599,4.189162492752075,0.9999768288120585,0.19291906201111325,0.9995778862136406,0.7810919336830939,0.8730958390694951,0.9999999999981724,1.0,0.9340393836208994,0.9922643414126786,0.09277887067715808,4.7049809083647017e-07,1.0
S-CPI_Wilcox,1599,4.2724151611328125,0.001383276975721604,0.00010885308318025826,0.1384366393647556,2.581562815853322e-05,0.0004107268296494292,0.029241495052553367,0.2230788068084369,0.0015355415287203753,0.00017814918918282227,8.141149132907138e-07,6.132733193889334e-16,0.23188923959951924
LOCO_ST,1599,11.69303011894226,0.0247855532606234,0.0004221137863593548,0.27649051889757187,0.009913300085518363,0.8530994918920097,0.9544242660843578,0.1269041609305049,0.3078289938987385,0.9340393836208994,0.0005850295616701319,0.19291906201111325,0.8911162626128422
LOCO_Wilcox,1599,11.69303011894226,0.0067874419334482475,1.721136921362556e-05,0.047972174028881404,0.0074980929513878344,0.670170436283318,0.7875320778262378,0.14020087491628974,0.7552166303472045,0.5588288303552383,0.0012466868299679397,0.056082237026870776,0.8810767501561731
