method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_time
LOCO-W,200,0.0,0.9827109250998826,0.0,0.40471993914505755,1.0,3.941719284306089e-09,1.0,0.7910607244253698,0.0,0.0023114461241152684,0.0,0.5694138698375537,1.0,0.00019800210061915458,1.0,0.7282567231344917,0.0,0.9971956699626069,0.0,0.26988503112439477,0.0,0.2211715360361236,0.0,0.9999999999525063,0.0,0.004888989535785759,0.0,0.38470062496141677,0.0,1.532107773982716e-12,0.0,0.3486723633000268,0.0,0.9998650785625849,0.0,0.5890665418803667,0.0,0.00533039334151264,0.0,0.9999999968502162,1.0,5.540901071299231e-12,0.0,3.223970813215349e-05,0.0,0.825786360483754,1.0,0.3169367946306201,0.0,0.5047880186351528,0.0,0.34889393316776873,0.0,0.3836838930040126,0.0,0.6599004005312805,0.0,0.0,0.0,4.118058116731049e-08,1.0,0.7027679578524687,0.0,0.24653801642386886,0.0,0.9864120911016365,0.0,0.22311418332992505,0.0,0.29629534324484275,0.0,0.3105571359409982,0.0,7.574642801877474e-09,1.0,0.9999999997647332,0.0,0.7643922952890329,1.0,0.5695784075663688,0.0,0.9999999945828009,0.0,0.1858224917563034,1.0,0.7118009752862556,0.0,0.7858645961387472,1.0,0.9999999475376447,0.0,0.6306876019064697,0.0,0.9999999989378239,1.0,3.941125203965612e-11,0.0,0.9999999999995881,0.0,0.8601555281786424,140.75821924209595
LOCO-W,500,0.0,0.15703881278075416,0.0,2.0387848139402642e-05,1.0,0.6058609493564813,1.0,0.04516913729224392,0.0,0.6354013187533192,0.0,0.22802727635171394,1.0,0.9978117481101871,1.0,0.25181963247163175,0.0,0.7020205155375344,0.0,0.4905380294135152,0.0,0.8316892592088427,0.0,0.3626819302964912,0.0,0.9996130710370196,0.0,0.8577971432454633,0.0,0.45788478696401536,0.0,0.26931569088450624,0.0,0.7706314448375615,0.0,0.8185984899071448,0.0,0.9944175702198006,0.0,0.5393893440550073,1.0,0.49476980216761357,0.0,1.0,0.0,0.3407739689457161,1.0,0.33796589707542046,0.0,0.4214019409792866,0.0,0.9671678684735171,0.0,0.3029588626031984,0.0,0.2226653835104433,0.0,0.6122011292729534,0.0,0.5183983992674481,1.0,0.1994392626139435,0.0,0.20516173024274043,0.0,0.5226737866249884,0.0,0.27119236410481795,0.0,0.5436015497092999,0.0,0.5558258010323003,0.0,0.6940038146003898,1.0,0.4539170902832842,0.0,0.9998889140827235,1.0,0.5735925880356827,0.0,0.6348854808780879,0.0,0.7135776920290461,1.0,0.2786143758417088,0.0,0.00113117925215922,1.0,0.4143567181116278,0.0,0.45164458562789633,0.0,0.10815248609395989,1.0,0.7175391004499212,0.0,0.38492106802069026,0.0,0.35112061808791917,289.41835165023804
LOCO-W,1000,0.0,0.002869382789669306,0.0,0.8345697200774715,1.0,0.27807683404841665,1.0,0.8973766513559019,0.0,0.9334785509932036,0.0,0.45830041727251325,1.0,0.00105551867686704,1.0,0.3045137773243991,0.0,0.5376877543845173,0.0,0.26785552131327695,0.0,0.869721967872445,0.0,0.7501190800235018,0.0,0.619504470606985,0.0,0.9616772763695529,0.0,0.0012996013613959523,0.0,0.6393687901988943,0.0,0.5675669572075495,0.0,0.3262418947993021,0.0,0.2664510437012686,0.0,0.24133062067384092,1.0,0.2110914935900272,0.0,0.9863367152859204,0.0,0.3947311236647367,1.0,0.4878036266312533,0.0,0.5455072654906048,0.0,0.36839283944597745,0.0,0.4992051560182337,0.0,0.03315149910078741,0.0,0.8968999226580888,0.0,0.37991613575470173,1.0,0.9722146702596796,0.0,0.7307795603273108,0.0,0.8700662826352836,0.0,0.7661944594122336,0.0,0.09606891434643727,0.0,0.03552577683532432,0.0,0.9988587244058701,1.0,0.12834250196542474,0.0,0.6192252351864722,1.0,0.15318591352850197,0.0,0.8135534906452297,0.0,0.5351237090834355,1.0,0.22948958658366347,0.0,0.4157931857120054,1.0,0.7735763179124497,0.0,0.1694739111921273,0.0,0.9666534581794518,1.0,0.995574476255406,0.0,0.2816770367765149,0.0,0.7586455923898023,569.1115591526031
LOCO-W,5000,0.0,1.0,0.0,0.9519558889809748,1.0,0.5934845180267547,1.0,0.0,0.0,5.0883101065934966e-09,0.0,0.29372549548778115,1.0,0.9998957170673113,1.0,0.0,0.0,5.8576612671501493e-08,0.0,0.29496266087193856,0.0,0.5199172903779138,0.0,0.9188442979510982,0.0,0.48252283435783083,0.0,0.9998554955616601,0.0,8.107400306656132e-10,0.0,1.0,0.0,0.9999999980028748,0.0,2.385809270366579e-05,0.0,1.0,0.0,6.091220861037527e-10,1.0,0.9976913334143737,0.0,0.9999831070754178,0.0,0.6411840429523963,1.0,0.9999999997028,0.0,0.00883714948228187,0.0,0.33907112045110077,0.0,0.9998832402666643,0.0,0.03397183812492377,0.0,0.7797672051352099,0.0,0.9999999999241528,1.0,1.4269509068798314e-06,0.0,0.8030096517808538,0.0,1.0,0.0,0.7941358394566456,0.0,0.9999999998367357,0.0,0.3576380514190274,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999976593856,0.0,0.020184401761833226,0.0,0.6719752509164427,1.0,0.904871686049351,0.0,0.8129654480944354,1.0,3.3368863228133705e-12,0.0,0.2706322967526804,0.0,1.0,1.0,0.9999998015557461,0.0,0.9999992616456669,0.0,0.9999999998988798,2928.7687368392944
CPI,200,0.0,0.8945658270976324,0.0,0.8433781132991462,1.0,0.922084384326614,1.0,0.16676974608288625,0.0,1.0,0.0,1.0,1.0,0.15917508741779107,1.0,0.26713923118874683,0.0,0.8433781132994322,0.0,0.1566218867005122,0.0,0.1566218866990512,0.0,0.8433781132992424,0.0,0.5208442808073864,0.0,0.9451784499964833,0.0,0.15662188670059934,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15662188670065202,1.0,0.6320807171394666,0.0,0.15662188670061739,0.0,0.3391675938071342,1.0,0.043951777050514805,0.0,0.8861391314792315,0.0,0.15618766647513593,0.0,1.0,0.0,0.15662188670060617,0.0,0.8433781132994012,0.0,0.8543457492698443,1.0,0.31916220474387746,0.0,0.9111276892106663,0.0,0.19779993232593973,0.0,0.8459244956277323,0.0,0.15662188670066762,0.0,0.8433781132993102,0.0,0.8771044346514265,1.0,0.7063756459681808,0.0,0.850671117787464,1.0,0.9117429602312135,0.0,0.5168408527323983,0.0,1.0,1.0,0.08135385831124292,0.0,1.0,1.0,0.16544430827527973,0.0,0.7261120665773675,0.0,0.8420388942528692,1.0,0.7026465210133375,0.0,0.16841876590005306,0.0,1.0,4.582232236862183
CPI,500,0.0,0.1075893633027939,0.0,0.15931850325594682,1.0,0.30080882934748315,1.0,0.4011668474766748,0.0,0.16584681545135133,0.0,0.1578459872995734,1.0,0.4587001153255604,1.0,0.5290840651116773,0.0,0.7814682086686116,0.0,0.20559838063537372,0.0,0.8397628650889527,0.0,0.1049720975154319,0.0,0.7643309650853987,0.0,0.2924401034504125,0.0,0.19018841912115414,0.0,0.15543731644566172,0.0,0.43946928892752657,0.0,0.3147849613459013,0.0,0.46159632360961483,0.0,0.810783707618562,1.0,0.750133656136874,0.0,0.6110005710459455,0.0,0.09498884338337271,1.0,0.014851627062131466,0.0,1.0,0.0,0.3188791167177025,0.0,0.22524303449938632,0.0,1.0,0.0,0.8225075429071982,0.0,0.9158391279326059,1.0,0.21606833993692398,0.0,0.13644447550849859,0.0,0.5553944689409733,0.0,0.2592322526187251,0.0,0.026269145110356322,0.0,0.6080255504766254,0.0,0.5905873378029398,1.0,0.1738416588497272,0.0,0.8421540127005828,1.0,0.1599858074629154,0.0,0.8421540127006761,0.0,0.6070455879475594,1.0,0.45641835905490413,0.0,0.862573662319355,1.0,0.704002763060662,0.0,0.11875497052238926,0.0,0.19739787063476244,1.0,0.8966504350394897,0.0,0.1615239135300851,0.0,0.1578459872994869,9.967499256134033
CPI,1000,0.0,1.0,0.0,1.0,1.0,0.1981371918267794,1.0,0.8383304243911203,0.0,1.0,0.0,1.0,1.0,0.010873750266281693,1.0,0.5646826502946197,0.0,0.8417487038722499,0.0,0.9533029160798302,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15825129612781907,0.0,0.1582512961279457,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.8417487038724156,0.0,1.0,1.0,0.40461256566445736,0.0,0.8707655825123561,0.0,0.4170566936167994,0.0,0.8417487038721121,0.0,1.0,0.0,1.0,0.0,0.7395402244931892,1.0,1.0,0.0,0.21607790365563306,0.0,0.8417487038723024,0.0,0.8417487038721354,0.0,1.0,0.0,0.15825129612822342,0.0,0.8781849422508871,1.0,1.0,0.0,0.9145113476696474,1.0,0.9413514363122717,0.0,0.5466465006705978,0.0,1.0,1.0,0.29553391672891555,0.0,0.7504189892430077,1.0,0.15891883337361462,0.0,0.1582512961419592,0.0,0.1582512961701455,1.0,0.6086620079604237,0.0,1.0,0.0,1.0,20.828524112701416
CPI,5000,0.0,0.9100099413069391,0.0,0.9237774035494111,1.0,0.2934026978413936,1.0,0.4042189404893614,0.0,1.0,0.0,0.8199489859522728,1.0,0.15802197374051064,1.0,0.693245987125323,0.0,0.08877940540724316,0.0,0.09677301512995773,0.0,0.9174935421025827,0.0,0.24756161193271914,0.0,0.448095540510209,0.0,0.19945793517731075,0.0,0.4612874790863407,0.0,0.5230314419695286,0.0,0.07537083707287263,0.0,0.756833898455161,0.0,0.5215466711709741,0.0,0.1613781130274181,1.0,0.5305642603024894,0.0,0.8660619257283412,0.0,0.9166662239480284,1.0,0.23388470616334361,0.0,0.8797899626972315,0.0,0.6034676740048143,0.0,0.45319826655172135,0.0,0.08021518743045641,0.0,0.15299069579122948,0.0,0.10782984298100251,1.0,0.38571785179505896,0.0,0.8760278827966177,0.0,0.8288136652512725,0.0,0.10927508351906834,0.0,0.5740693338891907,0.0,0.38886661876463136,0.0,0.11826188561639961,1.0,0.7157867288955739,0.0,0.20075914263930894,1.0,0.4590937491116197,0.0,0.4440535262045897,0.0,0.3095533452598696,1.0,0.15111648198156563,0.0,0.11400859687629311,1.0,1.833421933563473e-05,0.0,0.49918736878900527,0.0,0.6654785612209921,1.0,0.3767714965166713,0.0,0.19766930902066,0.0,0.49340667310396585,87.47272729873657
CPI_sqrt,200,0.0,0.5066018153234696,0.0,0.5062677524473616,1.0,0.8576572138055905,1.0,0.23181867977294818,0.0,0.5,0.0,0.5,1.0,0.4529008873939305,1.0,0.3210650352659507,0.0,0.507948371517639,0.0,0.4950344583856228,0.0,0.4998170785571408,0.0,0.5156640120812531,0.0,0.5013473299451623,0.0,0.5156829043185702,0.0,0.4967410145473902,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.363798496783306,1.0,0.5403049755027943,0.0,0.4977820100749557,0.0,0.4458430844786115,1.0,0.1518549902655026,0.0,0.5053179568234442,0.0,0.351043794685429,0.0,0.5,0.0,0.49789879944870846,0.0,0.5088794007160886,0.0,0.5251968337279892,1.0,0.4264637982755269,0.0,0.5209476730973233,0.0,0.469687969768864,0.0,0.5488827083961275,0.0,0.4830390164299405,0.0,0.5225178154368902,0.0,0.7571634829128084,1.0,0.5863717740968865,0.0,0.7048979822732663,1.0,0.5432719317143548,0.0,0.500967268282688,0.0,0.5,1.0,0.24659770121347419,0.0,0.5,1.0,0.4817346442630369,0.0,0.5214627269378619,0.0,0.6652963080246366,1.0,0.5170406558913752,0.0,0.48959926167626805,0.0,0.5,4.552291631698608
CPI_sqrt,500,0.0,0.43688864778045466,0.0,0.4175371374135314,1.0,0.40207597101682974,1.0,0.4867626043987253,0.0,0.48915817376041276,0.0,0.49289658275178005,1.0,0.4812079324554066,1.0,0.5251924772912145,0.0,0.6074874229632279,0.0,0.4903291456076878,0.0,0.5534460253965715,0.0,0.47680295657929234,0.0,0.5270594177780974,0.0,0.47427455227775367,0.0,0.48734303451133637,0.0,0.3201437741492825,0.0,0.4884180080388322,0.0,0.4112518084020137,0.0,0.4938526174584421,0.0,0.6725737357619646,1.0,0.5041335574826512,0.0,0.5096220440276061,0.0,0.3907688577432926,1.0,0.07347382887292159,0.0,0.5,0.0,0.48496275761708796,0.0,0.454707459907815,0.0,0.5,0.0,0.5383659564012903,0.0,0.7201591021298355,1.0,0.3830989541087547,0.0,0.4906187345773458,0.0,0.5099563337545142,0.0,0.4120907335303958,0.0,0.15887109859619153,0.0,0.517599341187603,0.0,0.5255617861682816,1.0,0.36648569711055823,0.0,0.5110068144279654,1.0,0.2576387154181743,0.0,0.6243468820845897,0.0,0.5248750437494774,1.0,0.4926108261040846,0.0,0.5870051995384999,1.0,0.5997741879139138,0.0,0.3334554432976333,0.0,0.46818710048602663,1.0,0.8134992804850139,0.0,0.3851804014392977,0.0,0.4912934733057819,9.87157416343689
