method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_time
LOCO-W,200,0.0,0.292872566026386,0.0,0.9999999980556006,1.0,0.14857532980541854,1.0,0.9999949146467833,0.0,3.79650180251101e-05,0.0,0.9173504649789999,0.0,4.8458768367232175e-05,0.0,0.6039318815181278,0.0,0.2702359066324138,0.0,5.744307729482756e-08,0.0,0.9775780788131858,0.0,0.0026903216519337247,0.0,0.9999999999997312,0.0,0.0,0.0,0.4762747336555778,0.0,0.1089286554326161,0.0,0.9963608679599979,0.0,2.7437744298808298e-09,0.0,0.19654599160813424,0.0,0.1692067278724957,0.0,0.9123028563348388,0.0,0.6826846440690018,0.0,1.0,0.0,0.3351163715075103,0.0,0.13757461434619778,0.0,0.11436668117040283,0.0,0.9957204932267391,1.0,0.14064222366578005,0.0,0.21161503967565953,1.0,0.9999826553359795,0.0,5.545421768893277e-05,1.0,0.9999999879783958,1.0,0.0012625917187304436,0.0,0.9999999999151984,0.0,0.7894891016665195,1.0,0.0,0.0,1.3524820152710504e-09,0.0,0.730516120313714,1.0,0.9999994139014103,1.0,0.9999993266711261,1.0,0.3000736321773646,0.0,0.9999999998049829,0.0,2.6027846544707245e-11,0.0,0.3173660153905704,0.0,0.9999999912862072,0.0,0.9999856566398801,1.0,0.7086013081814254,0.0,6.757957526914993e-09,1.0,0.0038112800087826137,0.0,0.9999999995256145,82.19729089736938
LOCO-W,500,0.0,0.13318265861817136,0.0,0.6199748859676891,1.0,0.5122347434782281,1.0,0.07730936298185309,0.0,0.4755568873703153,0.0,0.1621846056113312,0.0,0.1489830517401829,0.0,0.0004491798609946862,0.0,0.1754754091728481,0.0,0.5516013490607667,0.0,0.3731153357992145,0.0,0.9266546880527884,0.0,0.7995154501807493,0.0,0.40414415111549873,0.0,0.6730487631101985,0.0,0.3053456877957279,0.0,0.38638512925534885,0.0,0.3175293495177698,0.0,0.7209670574206213,0.0,0.7797827635515815,0.0,0.4434529528377239,0.0,0.762190765264352,0.0,0.9974488201151009,0.0,1.0,0.0,0.9999999999996193,0.0,0.9776506709782004,0.0,0.6369810773328735,1.0,0.520182301226281,0.0,0.647530564817763,1.0,0.5105481935474374,0.0,0.1661091896398107,1.0,0.35223402784115976,1.0,0.6259775153916163,0.0,0.6205647339822908,0.0,0.7711323641663844,1.0,0.32395552821211826,0.0,0.2383397775783742,0.0,0.8082759159581392,1.0,7.756018050031344e-13,1.0,0.9999783696964382,1.0,0.1388509085723646,0.0,0.6978997543737353,0.0,0.16701857107329332,0.0,0.43283619990573696,0.0,0.3258374543228334,0.0,0.11136860650158509,1.0,0.9997501350924562,0.0,0.714975095473964,1.0,0.6914693558216691,0.0,5.344309852861606e-05,177.74612665176392
LOCO-W,1000,0.0,0.0764125276960852,0.0,0.26306231161679194,1.0,1.0,1.0,0.7099350843153838,0.0,0.20183752341638206,0.0,0.12344269585805778,0.0,1.0,0.0,3.5939310949473224e-07,0.0,0.10121846512178434,0.0,0.19000796109206397,0.0,0.9999998513251844,0.0,0.0015660337748957254,0.0,0.9999999999999948,0.0,3.11972669919669e-14,0.0,0.6680320142562245,0.0,0.9981670168684964,0.0,0.750780715964379,0.0,0.0,0.0,0.2795506022015356,0.0,1.0,0.0,0.00011717983079884142,0.0,0.9314744366789295,0.0,6.159495649238345e-05,0.0,0.7689674157787545,0.0,0.9999999998336689,0.0,0.0712509829910074,0.0,0.00016954104228927847,1.0,0.0001287334129339568,0.0,0.9999999996619187,1.0,0.19067991128903738,0.0,0.9994569423145957,1.0,1.0,1.0,0.9992888069303945,0.0,0.999645815021729,0.0,0.1847121528002833,1.0,0.4973541370857396,0.0,0.00520125301448171,0.0,0.9999999999940001,1.0,5.209093063707204e-05,1.0,0.9999999998284641,1.0,1.4385159730068153e-12,0.0,2.5868196473766147e-14,0.0,0.9999990225050154,0.0,0.2929551276031802,0.0,0.9973263493116812,0.0,1.959706974474784e-08,1.0,0.9999763552353172,0.0,0.9985910520229485,1.0,1.1958212198237561e-12,0.0,4.8334501822289155e-05,392.8228666782379
LOCO-W,5000,0.0,0.9983327066644441,0.0,0.9999999445731814,1.0,0.9963407180106982,1.0,9.571354153692369e-09,0.0,0.99998535233054,0.0,0.9990262780902319,0.0,0.7679325573453432,0.0,0.450903255067429,0.0,0.9999996535055214,0.0,0.13288191849769848,0.0,0.8998377335178575,0.0,0.8608802365515226,0.0,0.9518825710954276,0.0,0.9999740011336478,0.0,0.9999999993639285,0.0,5.214324238023149e-05,0.0,0.3775511836193547,0.0,0.0011082960755576243,0.0,0.018569334733572473,0.0,0.6063555045921939,0.0,0.47843620029763345,0.0,0.0,0.0,0.34104931168215225,0.0,1.0,0.0,0.4266792469553645,0.0,0.1957115941319102,0.0,0.7316863323663135,1.0,0.999725798965826,0.0,0.007544442200018708,1.0,0.09170834527037142,0.0,1.0,1.0,0.9999928931955473,1.0,0.0006522191420670342,0.0,0.00010154489011682255,0.0,0.1582856441713658,1.0,0.05603045857258304,0.0,0.00257591656763001,0.0,0.3443143179439485,1.0,0.0,1.0,0.39436120213325965,1.0,0.9986477570542698,0.0,1.0192347271398283e-05,0.0,0.9140623418585978,0.0,0.0,0.0,1.0,0.0,0.0019596833022368365,1.0,0.11650086667684234,0.0,1.0,1.0,0.0015262890581395627,0.0,0.2556626927073409,2193.848464488983
CPI,200,0.0,1.0,0.0,0.15662188670060412,1.0,0.6398179871307228,1.0,1.0,0.0,0.843378113299603,0.0,0.8433781132993121,0.0,0.7384474121168061,0.0,1.0,0.0,0.1566218867006901,0.0,0.9149669590424895,0.0,1.0,0.0,1.0,0.0,0.8433781132992615,0.0,1.0,0.0,1.0,0.0,0.8433781132993601,0.0,0.8118649003028909,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9212191137593035,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8024475182377903,0.0,0.9515489150607261,0.0,1.0,1.0,0.2675476978085908,0.0,0.29874362761836487,1.0,0.29962989499676385,0.0,0.09077066675401907,1.0,0.8154196012112265,1.0,1.0,0.0,0.15662188670068827,0.0,1.0,1.0,0.9072962908180799,0.0,0.8433781132993508,0.0,0.17088483876347543,1.0,0.35647456211340345,1.0,0.07348004068788636,1.0,0.6747666820421884,0.0,1.0,0.0,1.0,0.0,0.7242534972250314,0.0,1.0,0.0,1.0,1.0,0.13644060912206463,0.0,0.15334285265351638,1.0,0.15751579025512463,0.0,1.0,2.297302484512329
CPI,500,0.0,0.15784598729988863,0.0,0.15784598729929566,1.0,1.0,1.0,0.617051401769285,0.0,0.15784598729930455,0.0,0.7000382272702895,0.0,1.0,0.0,0.15784598729920146,0.0,0.7309210959642352,0.0,0.7680950441784734,0.0,0.1578459872992924,0.0,0.8199862352410336,0.0,0.9760614713626141,0.0,1.0,0.0,0.08213633947302912,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1805820711195495,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.16399241852829793,0.0,1.0,0.0,0.8421540127005371,1.0,0.4127305234680665,0.0,0.2513563965573992,1.0,1.0,0.0,0.15804125368059085,1.0,0.6229616805205413,1.0,0.2077250975245793,0.0,0.19548200717082154,0.0,1.0,1.0,0.11745951542866934,0.0,1.0,0.0,0.8526627735927772,1.0,0.8187788156572569,1.0,0.1578459872993252,1.0,0.0778985964113706,0.0,1.0,0.0,0.15784598729926336,0.0,1.0,0.0,0.8421540127006993,0.0,0.8421540127006768,1.0,0.12541372921879446,0.0,0.8421540127006104,1.0,1.0,0.0,0.7708443280668149,4.528487682342529
CPI,1000,0.0,0.5240689131042713,0.0,1.0,1.0,0.18948342304656662,1.0,0.004224620035844316,0.0,0.4918352440812665,0.0,0.1685737876017565,0.0,0.9503198282927476,0.0,1.0,0.0,1.0,0.0,0.3938507403376905,0.0,0.5775639307708755,0.0,0.17610849770185494,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.13635472844343066,0.0,0.8174223019657856,0.0,0.7326719121013971,0.0,0.0558031494953636,0.0,0.22419117497509755,0.0,1.0,0.0,0.1584160654589753,0.0,0.1576309437557306,0.0,0.18018206882045906,0.0,0.9789286309314399,0.0,0.15825129612677824,0.0,0.08004938468091238,1.0,0.4310632568616039,0.0,0.48541368849882627,1.0,0.2246932686001003,0.0,0.15825129612703492,1.0,0.14704848151990357,1.0,0.08071086429231228,0.0,0.5315723228998165,0.0,0.5511612365621118,1.0,0.11481105568088062,0.0,1.0,0.0,0.9416644473520519,1.0,0.1708888545048725,1.0,0.05657670899095977,1.0,0.8240562758649213,0.0,0.15825129612789668,0.0,0.13999641672453,0.0,0.09894827394167316,0.0,0.9875545025552203,0.0,0.12909106782545016,1.0,0.5727091406157157,0.0,0.17227391694872957,1.0,0.2060143048925535,0.0,0.8604867134837022,12.633821725845337
CPI,5000,0.0,0.3679393436393669,0.0,0.7442546130037592,1.0,0.18185588220419513,1.0,0.012552724072546009,0.0,0.16701455074329807,0.0,0.7531126976458011,0.0,0.0752001903113763,0.0,0.3427982741671004,0.0,0.15824469369392952,0.0,0.07625792681268616,0.0,0.8443256718830907,0.0,0.5869733407052287,0.0,0.7258618900069242,0.0,0.841425429871383,0.0,0.496530900626022,0.0,0.8271577752758762,0.0,0.8414254298713773,0.0,0.18886709986351535,0.0,0.8328359225270736,0.0,0.04672420332965337,0.0,0.6022314427864536,0.0,0.18346345053455632,0.0,0.6913584997962174,0.0,0.915247238007571,0.0,0.3082497639143271,0.0,0.7358801324149583,0.0,0.8684053139380226,1.0,0.5395587629038106,0.0,0.9493274227198308,1.0,0.46035456028865757,0.0,0.17376538209926956,1.0,0.16385916049624605,1.0,0.7466251842418289,0.0,0.7430478541643942,0.0,0.32742078278744435,1.0,0.7550914614047635,0.0,0.6270814681425138,0.0,0.8588001620966437,1.0,0.13278299663659388,1.0,0.008278560030869079,1.0,0.0025386514542652784,0.0,0.2436577615899641,0.0,0.2957322027699073,0.0,0.17282838521540167,0.0,0.1512492035534329,0.0,0.6978009699859018,1.0,0.030915676698560043,0.0,0.6871016285376688,1.0,0.00521902401858961,0.0,0.44833854495541814,54.02457594871521
CPI_sqrt,200,0.0,0.5,0.0,0.4990339843283132,1.0,0.562466968310601,1.0,0.5,0.0,0.5039640597342661,0.0,0.5244807513400751,0.0,0.6554641559022549,0.0,0.5,0.0,0.491291884443156,0.0,0.7152982647015749,0.0,0.5,0.0,0.5,0.0,0.5075391598386695,0.0,0.5,0.0,0.5,0.0,0.5464698744681522,0.0,0.615368957650696,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5344129414449157,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5611000428981676,0.0,0.6063024123214336,0.0,0.5,1.0,0.39815501123994107,0.0,0.41810913247497766,1.0,0.48720620487305977,0.0,0.2159420602057116,1.0,0.6927652398075477,1.0,0.5,0.0,0.49618946521138857,0.0,0.5,1.0,0.7158219785218147,0.0,0.6472883056047869,0.0,0.3656450561307511,1.0,0.45140108720793093,1.0,0.10840756795278672,1.0,0.5854563567521262,0.0,0.5,0.0,0.5,0.0,0.5589646467379495,0.0,0.5,0.0,0.5,1.0,0.3061589966249281,0.0,0.3390965938437437,1.0,0.17684769455533006,0.0,0.5,2.2924134731292725
CPI_sqrt,500,0.0,0.4985780634361681,0.0,0.49121621786369196,1.0,0.5,1.0,0.5814482457102345,0.0,0.483706361280246,0.0,0.5236630232250442,0.0,0.5,0.0,0.4906344228383619,0.0,0.5635054511238218,0.0,0.578492218520166,0.0,0.48588866009046244,0.0,0.5118337811044631,0.0,0.5769965844096989,0.0,0.5,0.0,0.3712298063720996,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.33329969879105537,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.25034435362422736,0.0,0.5,0.0,0.5087959233628634,1.0,0.46749891363352447,0.0,0.4775846480362115,1.0,0.5,0.0,0.2487565548702798,1.0,0.5223045988411892,1.0,0.4749927417533747,0.0,0.36922577163642134,0.0,0.5,1.0,0.3439949429636875,0.0,0.5,0.0,0.6141604838565591,1.0,0.7162236097122706,1.0,0.247563173478481,1.0,0.34149355658768954,0.0,0.5,0.0,0.48925217824528106,0.0,0.5,0.0,0.5177424194529955,0.0,0.574711956791711,1.0,0.3365151931427016,0.0,0.5176844189091467,1.0,0.5,0.0,0.5085405399416884,4.506501197814941
