method,n,imp_V0,tr_V0,pval0,imp_V1,tr_V1,pval1,imp_V2,tr_V2,pval2,imp_V3,tr_V3,pval3,imp_V4,tr_V4,pval4,imp_V5,tr_V5,pval5,imp_V6,tr_V6,pval6,imp_V7,tr_V7,pval7,imp_V8,tr_V8,pval8,imp_V9,tr_V9,pval9,imp_V10,tr_V10,pval10,imp_V11,tr_V11,pval11,imp_V12,tr_V12,pval12,imp_V13,tr_V13,pval13,imp_V14,tr_V14,pval14,imp_V15,tr_V15,pval15,imp_V16,tr_V16,pval16,imp_V17,tr_V17,pval17,imp_V18,tr_V18,pval18,imp_V19,tr_V19,pval19,imp_V20,tr_V20,pval20,imp_V21,tr_V21,pval21,imp_V22,tr_V22,pval22,imp_V23,tr_V23,pval23,imp_V24,tr_V24,pval24,imp_V25,tr_V25,pval25,imp_V26,tr_V26,pval26,imp_V27,tr_V27,pval27,imp_V28,tr_V28,pval28,imp_V29,tr_V29,pval29,imp_V30,tr_V30,pval30,imp_V31,tr_V31,pval31,imp_V32,tr_V32,pval32,imp_V33,tr_V33,pval33,imp_V34,tr_V34,pval34,imp_V35,tr_V35,pval35,imp_V36,tr_V36,pval36,imp_V37,tr_V37,pval37,imp_V38,tr_V38,pval38,imp_V39,tr_V39,pval39,imp_V40,tr_V40,pval40,imp_V41,tr_V41,pval41,imp_V42,tr_V42,pval42,imp_V43,tr_V43,pval43,imp_V44,tr_V44,pval44,imp_V45,tr_V45,pval45,imp_V46,tr_V46,pval46,imp_V47,tr_V47,pval47,imp_V48,tr_V48,pval48,imp_V49,tr_V49,pval49,tr_time
LOCO-W,200,14.776224204161625,0.0,0.4105557848522816,-6.195400503462086,0.0,0.5342244060404422,60.77983763995401,0.0,0.1822482619115091,-22.684367738405292,0.0,0.6497716108702705,-50.681468165342324,0.0,0.7743516308022691,39.04906410672786,0.0,0.29743209796426384,-194.94819560894896,1.0,0.9999348307411251,64.68251402249041,0.0,0.15109673474315244,0.6141196179265828,0.0,0.49699205974384086,-36.413922207938604,1.0,0.7277138068679335,-234.06781684941902,0.0,1.0,-61.563720535790964,0.0,0.863708631377337,3.8688621984701825,1.0,0.4731257879947903,-232.94666025506305,1.0,0.9999999980633838,217.8847517356389,0.0,7.273840418875466e-10,45.337494324955415,0.0,0.28404460522296615,76.45603448548643,0.0,0.066662351166617,52.56580981319601,0.0,0.2161121399362511,-22.888808733698532,0.0,0.6420960777708051,47.00522276919143,0.0,0.2633059239289396,-38.49765818779708,0.0,0.6938508513539661,-0.1563080466298945,0.0,0.500814064349428,29.40335240313388,0.0,0.35683551672456815,74.18113831879371,1.0,0.144695459301323,-20.47275388559051,0.0,0.6143229777456516,14.12518324144689,0.0,0.4143558135608598,28.661893453338514,0.0,0.34230192114451263,-68.96658292065675,0.0,0.8582402233365043,54.29668526332001,1.0,0.1898388223192814,20.28060709496334,0.0,0.3671860208550024,-20.4091918016841,0.0,0.6146954576516335,-2.9449186211715004,1.0,0.513969524098665,22.826391134697797,0.0,0.3687375962162678,40.00703707765231,0.0,0.22898830466141662,-241.3610770166085,0.0,0.9999999951096868,61.41050292041946,0.0,0.1959737695996786,41.194995734058324,1.0,0.27260224040560754,-10.676213200480253,0.0,0.5598120457136605,57.865399321447654,0.0,0.1805020331438707,79.43391811142195,1.0,0.0854724328296419,-23.69996615868087,0.0,0.642611239608164,-40.1369484795389,0.0,0.7249943069087873,11.754746746202317,0.0,0.43065207194136146,82.753538257142,0.0,0.11671163762752523,-14.976971062121475,0.0,0.5826775131544816,12.701940405733964,1.0,0.42874403770792746,75.47086567510352,0.0,0.13628581914365578,14.972634272949765,1.0,0.39502720903786126,74.29357128804406,1.0,0.14215925198991175,-73.95075060554564,0.0,0.8757451649481243,140.84165835380554
LOCO-W,500,-21.8143272831961,0.0,0.8346407338156236,68.66171568366445,0.0,8.36799145272904e-05,16.43927053428073,0.0,0.20967270766714918,-7.512930080096663,0.0,0.6583264872856377,-20.098035384436603,0.0,0.8359874492480159,33.9651116236983,0.0,0.03921909625882258,10.141499199793133,1.0,0.32904356958674474,-10.95418994996805,0.0,0.6920167718288621,-69.24961092875986,0.0,0.9998685342824729,-15.608403823903176,1.0,0.7728939445163794,19.44227692952543,0.0,0.18080264496438103,-26.958629248349816,0.0,0.9054213078067688,89.81693525610234,1.0,8.011281707909212e-06,-19.712587337580782,1.0,0.8143232350675895,13.283906793666006,0.0,0.2543914629679076,-0.703758026826919,0.0,0.5134216450172191,-26.326099617996505,0.0,0.9377399665088092,4.4775764329736205,0.0,0.4066638358127962,12.757385053307441,0.0,0.26388118433432295,-14.894739555552272,0.0,0.7836592993379823,20.20044707062287,0.0,0.17582325572360136,-11.035937322575219,0.0,0.7362779812757276,22.13165882045331,0.0,0.11363384357738704,4.81801526579947,1.0,0.40863984587778046,-6.122724550803865,0.0,0.6095530871815028,-35.307208810562074,0.0,0.9745981812191132,-20.898606985980347,0.0,0.8159421907545847,-7.6096433011028815,0.0,0.646373333104247,-9.689083788824213,1.0,0.6762534115039519,-2.4837872505876177,0.0,0.5492053736867922,-21.392297579185605,0.0,0.8426982890949081,-10.293411692153754,1.0,0.6945663082936855,2.327396025315611,0.0,0.45560236516492514,20.680665909058824,0.0,0.165072851704547,-2.590109220603744,0.0,0.5448922079092049,-8.135434691943798,0.0,0.6537406452383873,-9.304598126640755,1.0,0.6921661182096351,-5.133803178508762,0.0,0.5957185387527062,-17.992928632579293,0.0,0.8524972724935465,35.125240644558346,1.0,0.0447852817054164,22.398347568333023,0.0,0.14386397847209165,-25.182651266992014,0.0,0.9017303391624156,-68.2299151082151,0.0,0.9994792441062436,-3.5935044897606025,0.0,0.5714174593036003,-2.915992134375227,0.0,0.55907625441168,-7.462565068704581,1.0,0.6613967063998824,27.84349937304044,0.0,0.08371984544656597,-53.374122484319635,1.0,0.9972776956848324,-3.5688476607860786,1.0,0.5737005421660595,-8.551370266967709,0.0,0.6660733841240695,292.5429389476776
LOCO-W,1000,39.723624116564295,0.0,0.03165544880414406,1.193767610850942,0.0,0.4768571172734761,-58.425307535233216,0.0,0.9953562658049903,-148.57801651620073,0.0,0.9999999999984973,36.425159817558395,0.0,0.04620803810568275,0.8914832441260968,0.0,0.48383041116653613,55.963267283149285,1.0,0.0033033576835231893,63.68728354261735,0.0,0.002078049296926565,71.78406848969405,0.0,0.0002158086059210751,1.0375969541300216,1.0,0.4789163036779015,-55.05967801934467,0.0,0.9986843562584019,-41.426189396549226,0.0,0.9681958253724473,0.9428692377094827,1.0,0.48139271234276704,12.711817876310896,1.0,0.28349697404299845,-4.248159408024956,0.0,0.5766453223784801,-18.120144263191218,0.0,0.7733221535147705,89.02465696695162,0.0,4.790139473964672e-08,-68.21614404954461,0.0,0.9965922440326949,6.284411071073078,0.0,0.3798372194269741,97.84847625202575,0.0,4.970672673465515e-07,65.28415845841222,0.0,0.00015013121047124933,-78.48906108998878,0.0,0.9999926885519228,-69.02361500640582,0.0,0.9996980149542175,8.790593178372545,1.0,0.34027784195865374,-138.74946332308704,0.0,0.9999999999948015,-49.60421140997203,0.0,0.9693233788091726,136.37520158212774,0.0,2.220446049250313e-15,-36.710793009262645,0.0,0.9520011902559665,100.34427399719243,1.0,8.923728422871591e-11,18.08722823265781,0.0,0.16238612373923111,50.489963483212755,0.0,0.013655839648831103,1.546094775848946,1.0,0.47388130365277625,10.320529978186304,0.0,0.3333091646822486,-142.43369113565882,0.0,1.0,-37.34664721141883,0.0,0.9778773439304123,-5.363351319381144,0.0,0.5952366880207216,-46.74484188999873,1.0,0.9825626282601233,14.012468286042024,0.0,0.2456807679762366,21.128092371356676,0.0,0.16443326093908994,48.42812139284186,1.0,0.010284050595812833,56.03034722318025,0.0,0.002492122899748872,-11.674294115381828,0.0,0.7215781257639979,-46.70928970439345,0.0,0.9886091248103133,-143.02440358074858,0.0,0.9999999988563044,8.508002896081575,0.0,0.3335673620312518,-56.37926556915505,1.0,0.9958323848784881,-14.469930589291188,0.0,0.7748281532100045,33.97246015765358,1.0,0.05065582459086482,-42.963509200461566,1.0,0.9790610468916598,-21.006383679314347,0.0,0.846015159397597,616.1571381092072
LOCO-W,5000,-14.248244382325824,0.0,0.9792882555797141,26.534935633897412,0.0,4.1822848566686055e-05,-0.8587575183230215,0.0,0.5497571887002654,-4.398482162931615,0.0,0.7398777764654462,50.66956543582241,0.0,0.0,-29.252685341601204,0.0,0.9999891815035955,-2.4137169145050534,1.0,0.6359851483776594,-39.17915953966282,0.0,0.999999999914735,1.6866380434815216,0.0,0.40353089125525776,-11.300373948649067,1.0,0.9510939825081991,50.58566140205076,0.0,1.1102230246251565e-16,-4.0356697192345585,0.0,0.7168004750198864,1.9885412604689219,1.0,0.3648062255055813,-0.747420321708547,1.0,0.5455774117243269,-43.687935299708464,0.0,0.9999999999995937,-64.15413303666679,0.0,1.0,0.4756818561035314,0.0,0.47191604552177957,-42.32346461679184,0.0,0.9999999999970679,-89.8510148968229,0.0,1.0,62.15950601291342,0.0,0.0,7.028251648302096,0.0,0.15484814904064725,52.589038063544784,0.0,0.0,-15.951768445796247,0.0,0.9911894797183988,0.03495291451038729,1.0,0.4979616276299481,5.765071799279345,0.0,0.19669665985755724,-49.7211687127028,0.0,0.9999999999999999,59.261719944968746,0.0,0.0,-96.29304180368646,0.0,1.0,90.42154204511229,1.0,0.0,-53.55524868956289,0.0,1.0,0.12786667606410757,0.0,0.4928426969941557,4.359854325462529,1.0,0.25740089458901394,-30.34612130974797,0.0,0.9999982920021341,45.93987934147885,0.0,1.5121237595394632e-13,6.239719585271352,0.0,0.16942631576138334,1.8252614778907321,0.0,0.39694667416681884,48.65694982590037,1.0,2.1760371282653068e-14,8.958895145399147,0.0,0.09356625100813254,-7.27986373452992,0.0,0.8515502775688211,8.341866431687388,1.0,0.11302364097901973,-7.49892647266623,0.0,0.8594580301398269,11.125078933693677,0.0,0.04201026019100307,-42.23825066881763,0.0,0.9999999999491163,-2.261068754175193,0.0,0.6302744370992612,-14.25369375368466,0.0,0.9864770903029473,-5.329539358855051,1.0,0.7771422645199174,-56.964520178217775,0.0,1.0,75.42512959514414,1.0,0.0,30.850852847733496,1.0,1.312381100015969e-06,-6.389333562260943,0.0,0.8168579048499225,2961.564680337906
LOCO-W,10000,-42.277115683642904,0.0,0.9998064043233166,-69.19947145049028,0.0,0.9999999999916264,-1.5533638319196568,0.0,0.5586052377878536,0.09604062647412977,0.0,0.4965912404937033,5.781444417956807,0.0,0.297299292943384,43.985476024473776,0.0,1.6353975474725502e-05,-36.38277774283388,1.0,0.9998307031140266,25.011887593290435,0.0,0.007974491168369346,28.955182790274915,0.0,0.0032668338704205935,6.819644795308357,1.0,0.2753556678629898,41.47905991591008,0.0,3.777957723649639e-05,41.33331627075989,0.0,3.125889520050329e-05,48.03531363887508,1.0,5.261005455170498e-06,-35.078178142699926,1.0,0.9997388540487425,-35.454917908375215,0.0,0.9996712610383951,2.0132079210657428,0.0,0.42726042616721716,-1.3193327417402703,0.0,0.5507781663854594,32.36191726664102,0.0,0.0018509654580805002,-1.6719860023334308,0.0,0.5634110146654767,-35.55086318918282,0.0,0.9988897849088911,12.616854397603907,0.0,0.11325348440122074,6.197332022982731,0.0,0.2826741275872693,-6.357658521311241,0.0,0.7106003610625613,-33.57596287828396,1.0,0.9987631430901199,9.90920223853433,0.0,0.18894998386034456,-13.476012689719635,0.0,0.9077247392458225,21.846912236900746,0.0,0.020751093817314548,-6.370274961654666,0.0,0.7217046359500792,38.402259408238024,1.0,0.00018731981331998604,13.31467612222743,0.0,0.10413865281342438,0.9556425020645007,0.0,0.4638427696378874,8.400979657590769,1.0,0.224203490709731,-45.7658928396815,0.0,0.9999947952823772,-33.80387109430333,0.0,0.998402511884452,-37.520936889038055,0.0,0.9997243601614195,-18.263674978323046,0.0,0.9526569405615171,37.80960043099354,1.0,0.00038280961690806414,19.972256655592485,0.0,0.029213398397129886,-11.574004323079812,0.0,0.849073105974075,-6.197538060151922,1.0,0.7077802257973882,32.5221052674111,0.0,0.00044587734172296667,2.229513438877425,0.0,0.41899029317382386,-28.194666479993955,0.0,0.994967281912461,-33.17941152534246,0.0,0.9988263099540892,-8.303947897762644,0.0,0.7838554644736794,-8.979883127247598,1.0,0.7802553446369069,-6.457112628308431,0.0,0.7357986447148251,-33.78757712387065,1.0,0.9993442703560435,-40.996574855016924,1.0,0.9999709498190983,-1.7343983721780765,0.0,0.5620884345487532,6374.729740381241
CPI,200,0.0,0.0,1.0,-0.19708969675832577,0.0,0.8433781132993713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.016308360298921798,0.0,0.15662188670055294,0.07832702563251814,1.0,0.1566218867007083,-1.4592065628478395,0.0,0.8841251780891086,2.718327051211361,0.0,0.25135630657510777,0.4443570244138755,1.0,0.31422408506078137,0.0,0.0,1.0,-2.4676494217494565,0.0,0.8502960737991587,0.0,1.0,1.0,40.690987522999194,1.0,0.06056169456116849,0.3240691830674223,0.0,0.3559339800750877,0.0,0.0,1.0,0.0,0.0,1.0,0.04522211584304614,0.0,0.15662188670085314,0.0,0.0,1.0,5.319930451282403,0.0,0.08338109903677066,0.0,0.0,1.0,0.0,0.0,1.0,-1.026828805712512,0.0,0.8433781132993565,-0.4053313046990752,1.0,0.8433781132993552,-1.1076179368924386,0.0,0.8171441655027318,-0.7494754342760075,0.0,0.868563819932278,-0.15057673787703152,0.0,0.8433781132993567,-1.2515247045105298,0.0,0.7717668735947487,0.015248476727833804,1.0,0.15662188670185928,0.0,0.0,1.0,-5.5475614031960845,0.0,0.928706351531979,-0.2483987882462202,1.0,0.8433781132993527,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07375357007271077,0.0,0.46770967210506337,8.116529297972875,1.0,0.14181705890872875,0.2573441527071054,0.0,0.15662188670065025,0.23405177300850255,0.0,0.2059431331108717,0.07090477839386722,1.0,0.15662188670062482,1.2257585249788008,0.0,0.15662188670065358,0.0,0.0,1.0,-0.01546475918729584,0.0,0.8433781132993536,0.0,0.0,1.0,0.0,0.0,1.0,2.019487235782549,1.0,0.3369293098519279,0.20047056777502803,0.0,0.4256426496980822,0.0,1.0,1.0,2.7451352589762905,1.0,0.15308840155596476,-1.6243251948367856,0.0,0.7660423703451175,9.910766363143921
CPI,500,-0.017120199179089468,0.0,0.8421540127008376,-0.04198190361702814,0.0,0.9173851502448446,-0.030348373047644372,0.0,0.8421540127008492,0.0,0.0,1.0,-0.0013897523681976054,0.0,0.8421540127047814,0.031627041531493205,0.0,0.10534895060573579,0.0,1.0,1.0,-0.45977336439318606,0.0,0.9203902101680199,0.3885432803147921,0.0,0.12562981343635043,0.007011814284965112,1.0,0.4690128093245675,0.31163086908352966,0.0,0.26706453106490136,0.0,0.0,1.0,-2.1061278088592132,1.0,0.7484362040544534,-0.23816973725590174,1.0,0.8421540127006857,-0.10751542826153582,0.0,0.8421540127006528,0.24233809439911624,0.0,0.3969635134428402,-0.0005651873574663568,0.0,0.8421540127116645,0.0,0.0,1.0,0.05799728121786529,0.0,0.1578459872993513,-0.2932264267666653,0.0,0.9672903255670753,0.0,0.0,1.0,0.0,0.0,1.0,-0.1313817812641105,0.0,0.6868803641786942,-1.016003942556864,1.0,0.8820084667102631,0.0,0.0,1.0,0.0,0.0,1.0,0.42703405262005845,0.0,0.26207053530520086,0.1106040761268332,0.0,0.09578744241626086,0.3274006975660484,1.0,0.14505308081049573,0.0,0.0,1.0,0.0,0.0,1.0,-0.7274609189884416,1.0,0.681376813170084,0.0,0.0,1.0,0.0,0.0,1.0,-0.05837554655144572,0.0,0.8421540127005978,0.5475684865819801,0.0,0.1303823814679087,0.7939269676517142,1.0,0.15168707592969594,0.0,0.0,1.0,-0.36849215397259627,0.0,0.8021887994637569,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.3932162230270535,0.0,0.7047098780482478,-4.643783073280815,0.0,0.8490035349672165,-0.19245844941050905,1.0,0.9034466829498288,-0.10322706975304641,0.0,0.8421540127006685,0.3002743947251929,1.0,0.19263217902323138,1.1789351268313908,1.0,0.07919495294764578,0.14459988932776469,0.0,0.22698071641040635,8.872608184814453
CPI,1000,0.009751759411216199,0.0,0.2519911186498879,0.0,0.0,1.0,0.06169330678133633,0.0,0.3285319294086734,0.3191854732668844,0.0,0.15825129612792876,-0.43057246941026506,0.0,0.6749918281870411,-0.4043794639952978,0.0,0.9019963929737427,-0.21171788953438408,1.0,0.5397133471272879,-1.0289795935509574,0.0,0.829867214891905,0.1658879947526657,0.0,0.18034479182842922,0.0362507793985003,1.0,0.40268787671797684,0.13953246520918583,0.0,0.13655372150202122,0.44728115171574245,0.0,0.18859026003369933,3.022968229326409,1.0,0.06841442253731095,4.566415300932277,1.0,0.10231965274638888,-0.3198105710061725,0.0,0.9654619965256628,0.0,0.0,1.0,0.04209616353134038,0.0,0.15825129612796102,0.0,0.0,1.0,0.08911094977307243,0.0,0.15825129612792666,0.04400525178252224,0.0,0.32963639646535625,0.0,0.0,1.0,0.0,0.0,1.0,-0.46989966087156176,0.0,0.8163027045065427,0.4213121155422357,1.0,0.2230712806650768,0.07085097519185979,0.0,0.2395746701370416,0.26082010594294047,0.0,0.2789455052062623,0.18057185391236885,0.0,0.15019511624613024,-1.0217650182493685,0.0,0.9252812260552125,5.45748128347978,1.0,0.002931605731134696,0.0,0.0,1.0,0.06487327603559834,0.0,0.0894442084373564,-0.6394814280234868,1.0,0.5877855452453402,-0.0054715378980176865,0.0,0.7071091500009763,-0.015585286913704977,0.0,0.9053855903804002,0.012145792702511926,0.0,0.15825129612846323,0.2258072518965264,0.0,0.03057398228697503,-0.15626081936147784,1.0,0.9550994043851548,0.45897246002303405,0.0,0.16317552371186445,0.16356470791475886,0.0,0.19020994868932628,0.13580372617872172,1.0,0.38347439129290606,0.09093407412325405,0.0,0.11827689522340801,0.14416404586728504,0.0,0.1800740976038563,0.08478555826252432,0.0,0.10733870286050562,0.012780844723948803,0.0,0.4808774703769867,-0.07392643133698584,0.0,0.8417487038720763,-0.32552056918311223,1.0,0.6437967217022312,0.010879026286517046,0.0,0.48206692605305673,3.9351228816451,1.0,0.14808821436332664,0.8683921397326912,1.0,0.19024187208224003,0.14677680258819237,0.0,0.3315231676438415,18.805903673171997
CPI,5000,-0.3291295803994956,0.0,0.9381962239414516,0.1734897559471591,0.0,0.2683358786453755,0.0674370143285472,0.0,0.3598357311658597,0.0,0.0,1.0,0.03958502355807525,0.0,0.4100371042565243,0.04638317555749438,0.0,0.2821011717529678,0.13536772113116058,1.0,0.4264378534249292,-0.061837618116840076,0.0,0.7976916759182267,-0.04301610259049937,0.0,0.5688533494353005,-1.0077546684104846,1.0,0.7095917601684106,0.03233859500642211,0.0,0.37580213291718456,-0.25535250783403285,0.0,0.8235362101617887,3.3690227784868796,1.0,0.0121972513865864,0.45533438286051364,1.0,0.2876458028322144,-0.3426514780002634,0.0,0.8226751186575303,-0.028275975069036008,0.0,0.575694711898729,0.0493655006324758,0.0,0.434144268770738,-0.6504571226241183,0.0,0.9349795472390693,-0.47281714710589995,0.0,0.8618371696147007,0.13475570878621568,0.0,0.2595408661544002,-0.006813055642552968,0.0,0.5158299073376836,-0.25724086413590896,0.0,0.9789292715611774,-0.14562307484254688,0.0,0.7361689334943899,0.5361084448278746,1.0,0.2314927562169259,0.013524648986617649,0.0,0.4439479133953471,-0.029357215896851585,0.0,0.6386067419648138,0.381987294776323,0.0,0.11163212959076918,-0.04218392533746851,0.0,0.5906947555055546,0.9842270006361105,1.0,0.02731033764654662,-0.6866581169606718,0.0,0.9983059538393633,-0.3047521583503965,0.0,0.8093017429101691,1.4009541166982729,1.0,0.0037153536481053908,-0.039643121874618714,0.0,0.612635314174798,0.001497072017897949,0.0,0.4978180437027692,-0.06946606998464233,0.0,0.796467203041427,-0.006789578361008353,0.0,0.5196188385210541,4.353896392493169,1.0,0.001245028782123227,0.016557187670670714,0.0,0.48328234975827633,-0.13649270960723925,0.0,0.9438721785783044,2.571046860345689,1.0,0.0277855441387676,-0.036399917802498294,0.0,0.5979336538677175,0.0978043063868057,0.0,0.2901876543648983,0.11375735854960567,0.0,0.33071728584321214,0.06455414376905821,0.0,0.3481083861425114,0.3624954021497757,0.0,0.0201376057068548,0.3176514142076883,1.0,0.24658717317274848,0.5503013461380419,0.0,0.12041699413666712,3.5203395312731516,1.0,0.0018847524621604453,1.108598142722002,1.0,0.020199357403047614,0.3079799088058053,0.0,0.06982332712905426,86.68391394615173
CPI,10000,0.007625098434346,0.0,0.45406454486509895,-0.03982180240856792,0.0,0.8117055284375139,-0.09000758887415827,0.0,0.8850753058125185,-0.07789593515741444,0.0,0.8818031109076077,-0.021892997104657752,0.0,0.6278775675986641,0.043249180203559945,0.0,0.43163922981870984,2.7312723994176054,1.0,5.569848650034163e-05,0.024864519897960236,0.0,0.4343486227708637,0.05441904712262158,0.0,0.26791292057524935,0.19810688909538499,1.0,0.11130544790867591,0.3451032715293252,0.0,0.14357312147352597,0.06798487807495235,0.0,0.015321149952810616,1.2767444668341454,1.0,0.0032500033571684008,2.5685810844197476,1.0,4.266822311409893e-05,-0.17302256792407888,0.0,0.9085220922804758,-0.4177922737742108,0.0,0.9718958912074047,0.12495469638000145,0.0,0.11950533647943506,0.00826332096099236,0.0,0.46098120670307263,0.004447415498503915,0.0,0.403123424828609,-0.021399002845072346,0.0,0.8478800682516751,-0.024845188412399466,0.0,0.7884808990630001,-0.03642183774130103,0.0,0.6321121995175545,-0.24364948153620958,0.0,0.9540899143577574,-0.14430115230723572,1.0,0.602919819654856,0.229474978662779,0.0,0.2256414056573986,-0.009671256438934961,0.0,0.5729824000661018,0.0514276861961207,0.0,0.3006728989649129,0.023053778199368935,0.0,0.29069982516400594,6.716529014197164,1.0,3.9345873733738196e-05,-0.5713101460394228,0.0,0.9681975982312484,-0.13517011355699537,0.0,0.7202705441393932,0.8766110213502145,1.0,0.003431528492966165,0.0014382452412462499,0.0,0.43848811670051135,-0.02368957014223838,0.0,0.8095531674571694,-0.010814756563831907,0.0,0.5402589444906896,0.14838207129650982,0.0,0.1941213158129136,3.2694391935113174,1.0,0.00012031229026075621,0.041153173063804616,0.0,0.4012717091925423,-0.007593409413942709,0.0,0.5184055326028018,-0.053900402821568605,1.0,0.5802483151617387,0.07517277078713391,0.0,0.09533168451486845,0.054626894584288266,0.0,0.13750489210833688,0.058693401379940724,0.0,0.11703227314231862,-0.0017421788598710464,0.0,0.5279198225356165,-0.040728865042154894,0.0,0.7529120406614931,1.7964681628898234,1.0,7.40773346085525e-05,0.0030830883328860637,0.0,0.45254635608915406,2.8459520836032652,1.0,0.047623844156659656,-0.5664864689818216,1.0,0.7805742699750263,-0.15288927598905389,0.0,0.9138836654299421,179.27924728393555
