method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_time
LOCO-W,200,1.0,0.9999999999993839,0.0,0.49357092724148965,0.0,0.19083042466303402,0.0,0.0,0.0,0.6407898224752506,0.0,0.9999999999999999,1.0,0.020715175052377077,1.0,0.9999999999996901,0.0,0.639387045191064,0.0,0.9999998166660808,0.0,0.41289764528290285,0.0,0.0340107595446244,0.0,3.5424996269739495e-12,0.0,0.6696949415574912,1.0,0.03268898101042517,0.0,1.0,0.0,2.42721884813335e-08,0.0,0.0,0.0,5.025325711116579e-10,0.0,0.5981036163054667,0.0,0.3237366860182266,0.0,0.8950240777250813,0.0,0.9561658300239022,1.0,0.9765594795092226,1.0,0.0,0.0,0.16994895123349174,0.0,0.33395414228140663,0.0,0.0,0.0,0.7083776634734661,0.0,0.9999999999352308,0.0,0.17529845203166305,1.0,0.9597578186318261,0.0,0.6814587096521654,0.0,0.5352959715600663,1.0,0.16145184261098422,0.0,0.999999999994917,0.0,0.8023448533308257,0.0,0.766256793010083,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9999999999990999,0.0,0.5389549695031606,0.0,0.9999999999999485,0.0,1.2212453270876722e-15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9720605714273146,1.0,0.999442258637118,131.39224123954773
LOCO-W,500,1.0,0.4689209051282104,0.0,0.5940562314258468,0.0,0.6173865130449457,0.0,0.2673294548429903,0.0,0.5729941198125164,0.0,0.14408733244198313,1.0,0.3668902718315613,1.0,0.5336562385737396,0.0,0.7945389200274258,0.0,0.2876751478155444,0.0,0.3220335663382571,0.0,0.7725082015118865,0.0,0.5890190130790853,0.0,0.8322901230328987,1.0,0.6367174687053734,0.0,0.7143136274899811,0.0,0.4439406867907185,0.0,0.18398519520197842,0.0,0.6497022507658046,0.0,0.9614061660416361,0.0,0.40814165083140974,0.0,0.5971903499050262,0.0,0.32935085471314374,1.0,0.5056357394771156,1.0,0.6820451570252489,0.0,0.2998366554460602,0.0,0.5014401742335428,0.0,0.6478606050610548,0.0,0.8144111739512212,0.0,0.5825834532732437,0.0,0.49764552196144285,1.0,0.6092716437816099,0.0,0.7548975794796396,0.0,0.3669552206771003,1.0,1.552678352556569e-08,0.0,0.3306033558642175,0.0,0.5477926941290616,0.0,0.6041492674094309,1.0,0.007159904458788446,0.0,0.9955709234400313,1.0,0.21349652935623997,0.0,0.7056181670591964,0.0,0.5320938081108368,0.0,0.7430394077562751,0.0,0.5263008163087668,0.0,0.7627721762829893,0.0,0.7136366043977004,0.0,0.20963671898987357,1.0,0.6073719845140362,1.0,0.6043171402604612,270.3088779449463
LOCO-W,1000,1.0,0.09339188105096019,0.0,0.25059234208301395,0.0,0.0018021195320385708,0.0,0.0003132432457608747,0.0,0.18718203357295127,0.0,1.0,1.0,0.5933309809991536,1.0,0.07853370985400687,0.0,0.002738658958413853,0.0,0.14530170012048704,0.0,0.014243596863381836,0.0,0.04492954584065223,0.0,0.9823528673706641,0.0,0.002475993216382477,1.0,0.9936860242324282,0.0,0.42129349156523044,0.0,0.9762204675075054,0.0,0.5695675266794153,0.0,0.9939249382905075,0.0,0.23299391234913436,0.0,0.7299888044069737,0.0,0.05082582145996939,0.0,0.0,1.0,0.9403247789110438,1.0,8.107627125220063e-09,0.0,0.9988404640385037,0.0,0.9992103833012671,0.0,0.9714934053136939,0.0,0.000505056089802669,0.0,6.093806330897955e-05,0.0,0.9590902892485833,1.0,0.5288465810323277,0.0,0.9998984764471694,0.0,0.0010013815376792579,1.0,0.6785062242266428,0.0,0.2546112816226055,0.0,6.724134594682241e-07,0.0,0.9998811759192607,1.0,0.05581390456080604,0.0,0.866415467727728,1.0,0.40730110295499866,0.0,1.0,0.0,9.9253938401489e-14,0.0,0.9416301334092602,0.0,0.992123505377406,0.0,0.004500435295660021,0.0,0.5161587171326081,0.0,0.9998683384984819,1.0,0.8691015186871553,1.0,0.0016863828516052726,593.3155763149261
LOCO-W,5000,1.0,0.6009929566233866,0.0,0.42106110080409,0.0,0.636250255990732,0.0,0.999999999999983,0.0,0.0,0.0,0.9999999999999998,1.0,0.5007810145589817,1.0,0.12034461576121624,0.0,0.7858849044496992,0.0,0.514577431877496,0.0,0.9999999999810575,0.0,0.9999999999822076,0.0,0.12046478866693966,0.0,0.40215707772714904,1.0,0.18022021255643028,0.0,4.6629367034256575e-15,0.0,0.036540841184818484,0.0,4.661986949261454e-06,0.0,0.9969976474490639,0.0,1.0,0.0,0.4705051560346861,0.0,0.8540761444096405,0.0,1.9571257148243149e-07,1.0,0.9444872941314271,1.0,0.9672177926752132,0.0,4.170695455663065e-09,0.0,1.787459069646502e-13,0.0,0.9999999998023512,0.0,0.018505859420132942,0.0,0.9999999999976626,0.0,0.991295804448263,1.0,0.9999999992119031,0.0,1.0,0.0,0.2495091563927604,1.0,0.24687758966327533,0.0,0.972795902685393,0.0,0.4024030192416721,0.0,0.9954377934395553,1.0,0.3966843565733543,0.0,0.6783127560490889,1.0,0.999997888165387,0.0,0.999993263459773,0.0,0.9077965204760012,0.0,0.9999999999861102,0.0,0.48574685211202995,0.0,0.09994502366065361,0.0,0.27705512737051385,0.0,4.2200423155946964e-08,1.0,3.808064974464287e-14,1.0,1.8262791279255453e-10,3002.7125101089478
CPI,200,1.0,0.05957650520733173,0.0,0.8286899243922261,0.0,0.9303421163098473,0.0,0.40503249006535186,0.0,0.09393169334413715,0.0,0.9333908369711013,1.0,0.8479176065835081,1.0,0.7991740128972168,0.0,0.7897602245786264,0.0,0.15662188670059202,0.0,0.8433781132993274,0.0,0.7708332225374461,0.0,0.8972393197773352,0.0,0.16283479141185797,1.0,1.0,0.0,0.180094219004941,0.0,0.39807367179089914,0.0,0.8860496852563118,0.0,1.0,0.0,1.0,0.0,0.19384494020567045,0.0,0.8433781132993399,0.0,1.0,1.0,0.10283131070678936,1.0,0.6917466612031892,0.0,0.8327364884880621,0.0,0.15662188670066413,0.0,0.8316629673738406,0.0,0.8433781133002842,0.0,0.8433781132992758,0.0,0.18730253237819744,1.0,0.8536997484189459,0.0,0.86535627405165,0.0,0.8620680897030051,1.0,0.2903503062789824,0.0,0.8823717727875144,0.0,1.0,0.0,0.750096082150324,1.0,0.5188097449398585,0.0,0.8539596502878888,1.0,0.8412814918129388,0.0,0.4622433692552956,0.0,1.0,0.0,0.7853452408886008,0.0,0.1566218867007454,0.0,1.0,0.0,0.8821527961919824,0.0,0.1566218867006307,1.0,0.07223597001112106,1.0,0.11840900027400236,4.58480429649353
CPI,500,1.0,0.8421540126998767,0.0,1.0,0.0,0.08657335402367422,0.0,0.15784598729927418,0.0,0.6080950350100504,0.0,0.06948412990289722,1.0,0.21550901956829338,1.0,0.6901227435376863,0.0,1.0,0.0,1.0,0.0,0.7847790310049583,0.0,0.8739022074933254,0.0,0.1578459872987658,0.0,0.15784598729895843,1.0,0.8729444804205118,0.0,1.0,0.0,1.0,0.0,0.28376726089263793,0.0,1.0,0.0,0.14338972863054006,0.0,0.1578459872993231,0.0,0.8634858427495391,0.0,0.9168078905025779,1.0,0.5359744150466209,1.0,0.5190596064774251,0.0,0.8372023330767759,0.0,0.8714992911484631,0.0,0.872335647998095,0.0,1.0,0.0,0.8855061955200472,0.0,0.13262548937301993,1.0,0.8512830403884878,0.0,0.6625398343540254,0.0,0.14931037535612302,1.0,0.6958615427816796,0.0,0.23868754629314648,0.0,0.19796986273420042,0.0,0.08240881621396329,1.0,0.3553476317181289,0.0,0.5580441432561907,1.0,0.06385126867931919,0.0,0.8626390480755031,0.0,1.0,0.0,0.34170351788680065,0.0,0.13576370968220158,0.0,1.0,0.0,0.10076117651463745,0.0,0.25607174754203743,1.0,0.16232391505339083,1.0,0.5449648857090638,8.240667343139648
CPI,1000,1.0,0.8051845065606735,0.0,0.2597026783086614,0.0,0.89726535852873,0.0,0.2177577809889275,0.0,0.8457630382685211,0.0,0.8417487038802491,1.0,0.3609064108882084,1.0,0.15745615255407708,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15825129612794497,0.0,1.0,0.0,1.0,1.0,0.5024805805905863,0.0,0.6701384309164782,0.0,0.6904902832447078,0.0,0.9171937258995613,0.0,0.8417487038818026,0.0,0.3489552701430437,0.0,1.0,0.0,0.8417487038729496,0.0,0.7803727640034712,1.0,0.2668167358318153,1.0,0.8120603729016918,0.0,1.0,0.0,1.0,0.0,0.21455261116093827,0.0,1.0,0.0,0.15825129612793348,0.0,0.4434076236743314,1.0,0.34505627921599125,0.0,0.44690450421799105,0.0,0.23378881910438404,1.0,0.7611391280139805,0.0,0.779482222335994,0.0,0.016928576647056656,0.0,0.8417487038722777,1.0,0.8134248556754712,0.0,0.1582512961278842,1.0,0.04656737546025562,0.0,1.0,0.0,0.17536389440564476,0.0,0.03358906077249024,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7981654141278292,1.0,0.3462871193470499,21.05041265487671
CPI,5000,1.0,0.2839486788400686,0.0,0.15857457012802684,0.0,0.08742281624503168,0.0,1.0,0.0,0.36435960793761707,0.0,0.8414254298788262,1.0,0.08016170689860075,1.0,0.012678159667426869,0.0,0.5948924986417344,0.0,0.907520061535895,0.0,0.8414254298723558,0.0,1.0,0.0,0.9014781717873457,0.0,0.1424252860960445,1.0,0.0002768949707624864,0.0,1.0,0.0,1.0,0.0,0.8785944959714145,0.0,1.0,0.0,1.0,0.0,0.1585745701286853,0.0,0.8414254298712985,0.0,0.22791524755499315,1.0,0.554772626162703,1.0,0.05041753540485044,0.0,1.0,0.0,1.0,0.0,0.5378638955686428,0.0,1.0,0.0,0.8457379406377544,0.0,1.0,1.0,0.1020097160823274,0.0,0.9860336855552829,0.0,0.08611357955039955,1.0,4.6533122309715e-06,0.0,0.15857457012879467,0.0,0.5357790865721479,0.0,0.5789364714849115,1.0,0.619120565781496,0.0,1.0,1.0,0.07749021762002714,0.0,0.9214465795870017,0.0,0.12682756345295965,0.0,1.0,0.0,1.0,0.0,0.8414254298726469,0.0,1.0,0.0,0.6193159702937462,1.0,0.39984540915771516,1.0,0.4791075400310444,90.85220551490784
CPI_sqrt,200,1.0,0.4316101664128048,0.0,0.7501859136471072,0.0,0.5251951905989473,0.0,0.4705020417889023,0.0,0.2748016861993866,0.0,0.8572318554759395,1.0,0.7398507522347797,1.0,0.6169459602428327,0.0,0.5516175435209679,0.0,0.4935268391526303,0.0,0.5051218653231752,0.0,0.5362935909841005,0.0,0.5199820825782803,0.0,0.4850734903517598,1.0,0.5,0.0,0.4056259871071575,0.0,0.48683115247868264,0.0,0.5294819265716294,0.0,0.5,0.0,0.5,0.0,0.4924783365034756,0.0,0.5492819406223068,0.0,0.5,1.0,0.31224419413763904,1.0,0.6512414848604041,0.0,0.5278683946955184,0.0,0.45112805117283866,0.0,0.512778685571545,0.0,0.5003771967791493,0.0,0.5038570524197546,0.0,0.47173540440577727,1.0,0.5026131105671842,0.0,0.6509185999088176,0.0,0.5283416606561802,1.0,0.450199065753763,0.0,0.5833263808805299,0.0,0.5,0.0,0.5392532948316371,1.0,0.5039939402809149,0.0,0.5163896816414829,1.0,0.729655401369056,0.0,0.49070357286258376,0.0,0.5,0.0,0.6144591468555846,0.0,0.49840543770499396,0.0,0.5,0.0,0.5179518924976901,0.0,0.48713831179873934,1.0,0.283752464314195,1.0,0.2936563750756699,4.561014652252197
CPI_sqrt,500,1.0,0.5005997770991214,0.0,0.5,0.0,0.44977981597127287,0.0,0.4892850526354722,0.0,0.5490177342417721,0.0,0.3532014315808657,1.0,0.381380247548576,1.0,0.5844762958503246,0.0,0.5,0.0,0.5,0.0,0.5279947059020975,0.0,0.5284909918837266,0.0,0.49726349630666344,0.0,0.4965534195848402,1.0,0.557339122206118,0.0,0.5,0.0,0.5,0.0,0.49793225839865396,0.0,0.5,0.0,0.48277427886250135,0.0,0.48223503198802886,0.0,0.5251850158978338,0.0,0.6751052050168171,1.0,0.5144027038962912,1.0,0.5009479945953796,0.0,0.5602721641604518,0.0,0.5419983342874312,0.0,0.5243327654906924,0.0,0.5,0.0,0.5086715517475239,0.0,0.45360927280697827,1.0,0.5134011851938418,0.0,0.5243897354163478,0.0,0.4627219562421485,1.0,0.5609545934948656,0.0,0.471310047057916,0.0,0.4652101796009229,0.0,0.47998586276701677,1.0,0.4056649331521003,0.0,0.5070393077338454,1.0,0.33380013678180337,0.0,0.6360581859884105,0.0,0.5,0.0,0.4850421318413878,0.0,0.48612191863042387,0.0,0.5,0.0,0.4943456277733627,0.0,0.4161880441509538,1.0,0.26738490462626063,1.0,0.530539247782716,8.258326768875122
