method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_time
LOCO-W,200,0.0,0.9233565267931666,0.0,0.9802096944112126,1.0,0.905376332867875,0.0,0.5393063618486601,0.0,0.994241214769599,0.0,0.4706689254211993,0.0,0.20749805331052795,1.0,0.22868305394583932,0.0,0.7128298391207073,0.0,0.6626760570740535,0.0,0.1654431589183295,0.0,0.32316889926789016,0.0,0.30729526794075257,0.0,0.41366295885325366,1.0,0.20022533568030487,1.0,0.18427611702409985,0.0,0.02161571031749676,0.0,0.03280957280777341,0.0,0.16046179773029734,0.0,2.370297513820674e-09,1.0,0.0003210891938013605,1.0,0.3462905386215809,0.0,0.9030807195404577,0.0,7.261269940883608e-08,0.0,0.3639287094384962,1.0,0.6171482569820286,0.0,0.8090403222721403,0.0,0.0,0.0,0.004385613781977549,0.0,0.3963791587250711,1.0,0.19405526891524794,0.0,0.6802465742562634,1.0,0.018335295676499275,0.0,0.805969838389164,0.0,0.999878935230112,0.0,0.4192221849876999,0.0,0.0,1.0,0.7793166622225332,0.0,0.7871695358993858,0.0,0.09536474732430689,0.0,0.41333486216450643,0.0,0.23641999782647982,0.0,0.70001361469493,0.0,0.37005186245020616,1.0,0.6105106829657307,1.0,1.0,0.0,0.8047608107155071,0.0,0.11664674456071022,0.0,0.32640657066252565,0.0,0.33887633267594497,139.0895779132843
LOCO-W,500,0.0,0.34580915362189657,0.0,0.1329787272779872,1.0,0.6781849098439429,0.0,0.39154885501899617,0.0,0.09330213027042933,0.0,0.310965216336178,0.0,0.934137487501198,1.0,0.9374052904622729,0.0,0.8118123307866292,0.0,0.5334878279048837,0.0,0.9638497418544916,0.0,0.3838072916799069,0.0,0.1728673295212486,0.0,0.6172703814841891,1.0,0.9999998629073461,1.0,0.0018771270842400378,0.0,0.8818408787835168,0.0,0.348965548620473,0.0,0.5853537788843044,0.0,0.9999999999999963,1.0,0.07475098136196268,1.0,0.9999288157472124,0.0,0.4999769797293273,0.0,0.07440256548554858,0.0,0.9985688720352789,1.0,0.41283452837270485,0.0,0.4283302182544222,0.0,0.09096503008495183,0.0,0.41516031756166016,0.0,0.4289100701503017,1.0,0.8627102565719289,0.0,0.4706340369987856,1.0,0.12872072559132786,0.0,0.26531273543090483,0.0,0.3884579066338467,0.0,0.6318836532793564,0.0,0.11462931086049344,1.0,0.2952420679424874,0.0,0.689283045395196,0.0,0.999821621927777,0.0,0.7222564767290558,0.0,0.6538629603676149,0.0,0.7451926988402279,0.0,0.4252825458873204,1.0,0.18415257893524073,1.0,0.9965426909158657,0.0,3.3299036146794414e-05,0.0,0.0017707943043993035,0.0,0.5469554302640064,0.0,0.03520643369198484,292.7434039115906
LOCO-W,1000,0.0,0.7915142762255793,0.0,0.8794331172272144,1.0,0.006288289064806829,0.0,0.000675158278388488,0.0,0.4631137939776484,0.0,0.9848324932790625,0.0,0.9240236350997731,1.0,0.2980277135926762,0.0,6.625906512847113e-05,0.0,0.998868178661781,0.0,1.1471999561418755e-06,0.0,0.9990071656454158,0.0,0.9989701200213217,0.0,0.7502042417335814,1.0,0.8899967067355601,1.0,0.7651725504586269,0.0,0.5465720454205208,0.0,0.6945597586092437,0.0,0.0,0.0,0.20301176471671722,1.0,0.32100975641034724,1.0,0.00016008288527669112,0.0,0.0018370022005129716,0.0,0.9144285585408853,0.0,0.999700537265997,1.0,0.43058680676482086,0.0,0.022264076630188367,0.0,0.3910139281287699,0.0,0.0001320851402957235,0.0,0.6145724107545669,1.0,0.9999999999999998,0.0,0.9952656898313988,1.0,0.9715187473128394,0.0,0.28456425143248476,0.0,0.29518681518911805,0.0,0.6778421013851172,0.0,0.4887108813671853,1.0,0.998231241190062,0.0,0.6227674241902021,0.0,0.21654375726843111,0.0,0.9980190204096205,0.0,0.9999944501745911,0.0,0.9496346894717707,0.0,0.0777195268945392,1.0,0.005242782738495877,1.0,0.00019934059289827832,0.0,0.23055026911549237,0.0,0.9999020550128854,0.0,0.6584853678885656,0.0,0.31325059623999973,577.4383318424225
LOCO-W,5000,0.0,0.19687473889356655,0.0,0.32648568867962635,1.0,0.12414584364790682,0.0,0.9975198142510171,0.0,0.00012156786996209146,0.0,0.9989139000112868,0.0,0.9999570770244464,1.0,0.9999999998726588,0.0,0.7191435834039286,0.0,0.999997786732897,0.0,0.4084172028620936,0.0,0.30956523698526284,0.0,0.0429384970156963,0.0,0.0002030557051764248,1.0,0.9994656369359554,1.0,0.9268575726324204,0.0,0.32347027949764695,0.0,0.00011124211156754438,0.0,0.6616270022324775,0.0,0.0024110249800696204,1.0,0.3142091454289744,1.0,0.4542652548909538,0.0,0.8800047320158231,0.0,0.6345570424173474,0.0,0.44259001869860315,1.0,0.503411438649614,0.0,4.857038693795168e-06,0.0,0.6977718056824151,0.0,0.022833681678081974,0.0,0.6896353417128396,1.0,1.0,0.0,0.01412250277473237,1.0,0.3895032479056104,0.0,0.002206248111679354,0.0,0.1658091871372246,0.0,0.9992694719766771,0.0,0.27090068801356726,1.0,0.5704594020482525,0.0,0.773009453165455,0.0,0.834548935042587,0.0,6.370095305685552e-07,0.0,0.4792627001742863,0.0,0.5656622849477038,0.0,0.9996771350422877,1.0,0.8482132165619205,1.0,0.5281073585260151,0.0,0.9999999979677606,0.0,0.043306133191826635,0.0,0.5394818799295658,0.0,0.9988692984504314,2930.087034702301
CPI,200,0.0,0.8672571493399837,0.0,0.9258696391598565,1.0,1.0,0.0,1.0,0.0,0.6541056196597176,0.0,0.9096121618577235,0.0,1.0,1.0,0.1779495061154996,0.0,0.6842785445024341,0.0,0.9077278741382897,0.0,1.0,0.0,0.8630427347814011,0.0,0.1566218867006423,0.0,0.1493774387832742,1.0,0.3509146402801069,1.0,0.30481810917779223,0.0,1.0,0.0,1.0,0.0,0.15662188670117821,0.0,0.8803585640232132,1.0,0.901848135124742,1.0,0.7335439133611612,0.0,1.0,0.0,1.0,0.0,0.8962781948841037,1.0,0.7391118312600982,0.0,0.22808768916262273,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8433781132996028,0.0,0.156621886700671,1.0,0.19201649091814704,0.0,0.5974876384013833,0.0,0.3058300250351885,0.0,0.15662188670118588,0.0,1.0,1.0,0.10477889060070167,0.0,0.1335451406283531,0.0,1.0,0.0,0.15662188670067567,0.0,0.9545077974434226,0.0,0.7692457174791245,0.0,0.05073695223615148,1.0,0.16845888079438792,1.0,0.8433781132993698,0.0,1.0,0.0,1.0,0.0,0.07656521172152389,0.0,0.9233965721244831,4.669414520263672
CPI,500,0.0,0.8421540127010665,0.0,0.07854714159616927,1.0,0.09423929459142355,0.0,1.0,0.0,0.15784598730050037,0.0,0.23061379738629667,0.0,0.7217480327832587,1.0,1.0,0.0,1.0,0.0,0.15784598729943827,0.0,0.11930803450073912,0.0,0.8313701599871729,0.0,0.15784598729934224,0.0,1.0,1.0,0.55392327548253,1.0,0.6126625294892191,0.0,0.04324186021288824,0.0,0.8261489029385829,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5757290214156995,0.0,1.0,0.0,0.8147915815173004,0.0,0.9545163814339865,1.0,0.8421540127006764,0.0,0.8421540127011846,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1776282714084902,0.0,0.7820083229081574,1.0,0.15436514950720365,0.0,0.15784598730173294,0.0,0.08504247283253208,0.0,0.09987508136186013,0.0,0.7659418663454238,1.0,1.0,0.0,0.6531418686792344,0.0,1.0,0.0,0.08017613647783367,0.0,0.1619806401128701,0.0,0.15784598728602217,0.0,1.0,1.0,0.15784598729952015,1.0,0.8688137370269149,0.0,0.8421540127007441,0.0,0.67269242792157,0.0,0.8421540127015459,0.0,0.15784598729972765,9.219961404800415
CPI,1000,0.0,0.9067723072302826,0.0,0.6242415849381023,1.0,0.5071279015724854,0.0,0.9110622684449677,0.0,0.15825129612776234,0.0,0.8852004080635354,0.0,1.0,1.0,0.9775080817748018,0.0,0.5686988317066147,0.0,0.1582512961279013,0.0,1.0,0.0,0.46158458336325137,0.0,0.5033679256261908,0.0,1.0,1.0,0.43701753531636883,1.0,0.9494596940175042,0.0,0.2057413436404369,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5814235480300944,1.0,0.2776495274111066,0.0,0.7810534013724069,0.0,1.0,0.0,0.1582512961278763,1.0,0.9514720541922523,0.0,0.49331584224443675,0.0,0.07819201040956865,0.0,0.1582512961278511,0.0,1.0,1.0,0.49525924522689757,0.0,0.22251779528669158,1.0,0.7528012489876829,0.0,0.8286913018130735,0.0,1.0,0.0,0.6102037782075582,0.0,1.0,1.0,0.5188261330789247,0.0,1.0,0.0,1.0,0.0,0.6250950898423898,0.0,1.0,0.0,0.1911934511235307,0.0,0.841748703871841,1.0,0.30475676412048225,1.0,0.09599154517814706,0.0,1.0,0.0,0.12908774825394637,0.0,0.4918681270370402,0.0,1.0,21.222755432128906
CPI,5000,0.0,1.0,0.0,0.26283131629563494,1.0,0.22260531397534516,0.0,0.1424266480106997,0.0,0.8414254298712734,0.0,0.8414254298714402,0.0,0.3552432287793532,1.0,0.4580312274016983,0.0,0.6969754614327655,0.0,0.2706430699426765,0.0,0.8414254298713517,0.0,0.07992906389255061,0.0,0.35525434576312565,0.0,0.4322572369190563,1.0,0.010810886394592252,1.0,0.6716054146012256,0.0,0.45283364747598137,0.0,0.1592436332782698,0.0,0.8449984792012426,0.0,0.8733389266917442,1.0,0.00033820417182942606,1.0,0.013466302546289255,0.0,0.368781464917908,0.0,0.9566913479962906,0.0,0.908415226860267,1.0,0.0816063090288181,0.0,0.21604439282551113,0.0,0.3541608395507536,0.0,1.0,0.0,0.4666348284499359,1.0,0.036994077846676986,0.0,0.08640939277365317,1.0,0.4933220260304432,0.0,1.0,0.0,0.23317814067446446,0.0,0.4296764857151452,0.0,0.345349129946111,1.0,0.07625348986672088,0.0,1.0,0.0,0.12185870706291763,0.0,0.15857457012869952,0.0,0.15857457012859727,0.0,0.1585745701286882,0.0,0.8986267834761223,1.0,0.4374795270487869,1.0,0.6695599659610283,0.0,0.03208533245861086,0.0,0.9413424696035425,0.0,0.920582150397611,0.0,0.7570452709090603,83.71022391319275
CPI_sqrt,200,0.0,0.5262182509772102,0.0,0.5470727472233567,1.0,0.5,0.0,0.5,0.0,0.5891786275613318,0.0,0.5216200196168367,0.0,0.5,1.0,0.33077421688148145,0.0,0.5286597658660487,0.0,0.7366254722629517,0.0,0.5,0.0,0.5070406431329296,0.0,0.49337760087888505,0.0,0.4494434234996185,1.0,0.4585418078278714,1.0,0.4637544741981422,0.0,0.5,0.0,0.5,0.0,0.4984981001301983,0.0,0.5685444740905418,1.0,0.6475020614242928,1.0,0.6930528292743214,0.0,0.5,0.0,0.5,0.0,0.5706430631263175,1.0,0.5392541240781106,0.0,0.48899963172626826,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5021991005574906,0.0,0.48052928928617156,1.0,0.32203376765641645,0.0,0.5387660131378232,0.0,0.48770599439859724,0.0,0.4984582168368479,0.0,0.5,1.0,0.41219452536037227,0.0,0.47378088133747426,0.0,0.5,0.0,0.4921425749453236,0.0,0.594270898246809,0.0,0.545645912211752,0.0,0.28846381565940926,1.0,0.2893860804333029,1.0,0.5366547246567008,0.0,0.5,0.0,0.5,0.0,0.4964150488103561,0.0,0.5036814138824212,4.6670873165130615
CPI_sqrt,500,0.0,0.5060417559830257,0.0,0.4965974879343858,1.0,0.3934524211210274,0.0,0.5,0.0,0.49853934853689613,0.0,0.4645239945145702,0.0,0.5002170666681255,1.0,0.5,0.0,0.5,0.0,0.4992750353630835,0.0,0.27728694246113367,0.0,0.5070304867485199,0.0,0.4743499589247384,0.0,0.5,1.0,0.5088763959388629,1.0,0.5865370154957302,0.0,0.49980867772518295,0.0,0.5003944082180898,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5297082559979924,0.0,0.5,0.0,0.6381930577523017,0.0,0.562598372965152,1.0,0.6615902486222712,0.0,0.5005356029978655,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.37117523488147475,0.0,0.5039073494911308,1.0,0.42078753843354527,0.0,0.49945269282741456,0.0,0.49941311664431864,0.0,0.42263385714948354,0.0,0.6845969256549344,1.0,0.5,0.0,0.5036881308553172,0.0,0.5,0.0,0.4723232962961455,0.0,0.4887235767302907,0.0,0.4999061165483221,0.0,0.5,1.0,0.49328050634643444,1.0,0.6849629286970284,0.0,0.5162875447231974,0.0,0.551601237880128,0.0,0.5003136580391695,0.0,0.49753920490977943,9.22713828086853
