method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_time
LOCO-W,200,1.0,0.1927812165953966,0.0,0.4510813688847226,0.0,0.9199741803340291,0.0,0.17577184756039788,0.0,0.00012050623499271218,0.0,0.9998887508047051,0.0,0.7506471947569483,0.0,0.41130297647062497,0.0,0.999999999457595,0.0,0.4020435811412221,0.0,0.9999979307946639,0.0,0.9011124828484103,0.0,0.5775706533200486,0.0,0.15899675520822187,0.0,0.9110715578608379,0.0,0.0,0.0,0.338438898917518,1.0,0.12402784547126622,0.0,0.13605587083717363,0.0,0.5744557909396875,0.0,0.6796786014207492,0.0,0.8785828317482827,1.0,0.4308572572376108,1.0,0.4833218892942306,0.0,0.36260767167534014,0.0,0.9999999999999729,0.0,0.44046483166246186,0.0,0.00020654676626863377,0.0,0.0,0.0,0.024291163133060345,0.0,0.28269085079268796,0.0,0.9861022203509983,0.0,0.6220298772365491,1.0,0.37401098958519563,0.0,0.9999775756837594,0.0,0.15847051693827918,1.0,0.2546615743001217,0.0,0.435933260265682,1.0,0.9999999823146901,1.0,0.5581783190715859,0.0,0.8787650599253525,0.0,0.6350660729948481,0.0,0.19136131815182167,0.0,0.1397389138806434,1.0,0.4091561445909857,1.0,2.9922502131629614e-06,0.0,0.5242101968147197,0.0,0.4064084905216032,1.0,0.584940856362021,1.0,0.5706843894929625,141.67936730384827
LOCO-W,500,1.0,0.22454368836294814,0.0,0.9992911929964092,0.0,0.5893340307720433,0.0,0.6355362399666851,0.0,0.9037066687202749,0.0,0.0017236723273721388,0.0,0.4135988021757888,0.0,0.30130230476847664,0.0,0.829135185491582,0.0,0.6121037691465141,0.0,0.9999273071809589,0.0,0.9999999999999972,0.0,0.9999695365201474,0.0,0.7118652477768761,0.0,0.3362352193230246,0.0,1.0,0.0,0.9999999999999999,1.0,0.5941673755121488,0.0,0.3511331382288485,0.0,0.06725908777532319,0.0,0.6632923605811785,0.0,0.5026676949418691,1.0,0.7557286591636535,1.0,0.3626080536584342,0.0,0.7363778411023686,0.0,0.21639350545170233,0.0,0.3572060880042227,0.0,0.8565305853864544,0.0,1.792680699930216e-05,0.0,0.22552816353642147,0.0,0.9999990989149508,0.0,0.34240503398559463,0.0,0.42094255291603233,1.0,0.9036132207371405,0.0,0.5003804406630417,0.0,0.9940281964999835,1.0,0.795967620990613,0.0,0.7618141230889697,1.0,0.9799201426156711,1.0,0.9996672985149396,0.0,0.7842986852836442,0.0,0.5449304863455039,0.0,1.0,0.0,0.27068413628491594,1.0,0.3412546443577622,1.0,0.4960883004556291,0.0,1.0,0.0,0.7024411797890137,1.0,0.472271749057814,1.0,0.9978536751029926,296.81297516822815
LOCO-W,1000,1.0,0.13239037406683618,0.0,0.8839312799186658,0.0,0.7380534152797867,0.0,0.061191756860058066,0.0,0.6692134422341878,0.0,0.9694012999027145,0.0,0.003010063382089423,0.0,0.6488978134856827,0.0,0.013524764206897966,0.0,0.6851519168922318,0.0,0.5090891221720958,0.0,0.9511056210083954,0.0,0.15542900767575651,0.0,0.7550254328094483,0.0,0.04390702865072371,0.0,0.9990129864155081,0.0,0.11216650708635889,1.0,0.015907734945250773,0.0,0.5305472496703514,0.0,0.05531151859184724,0.0,0.07096061382151131,0.0,0.9963887456373243,1.0,0.6394942687136378,1.0,0.4924290567050794,0.0,0.01699076624191065,0.0,0.21218142536347262,0.0,0.5354935248503535,0.0,0.4612877687773107,0.0,0.5969229534041354,0.0,0.9898037314273264,0.0,0.6328865835263557,0.0,0.07452619541557715,0.0,0.24747651498164935,1.0,0.020426648430425076,0.0,0.44957338739089714,0.0,0.9873857675267828,1.0,0.0907837594316222,0.0,0.0822024885481989,1.0,0.02061081924726771,1.0,0.7515408236561294,0.0,0.9999999999955939,0.0,0.22762850164079973,0.0,0.05186728113936234,0.0,0.9356070759037685,1.0,0.9425323885000101,1.0,0.8918289169660818,0.0,0.052701607005314344,0.0,0.9139144968706885,1.0,1.0073877627636563e-06,1.0,0.0019860622051318666,613.1410193443298
LOCO-W,5000,1.0,0.9982144759366653,0.0,0.0055540318811422296,0.0,0.5397333905547449,0.0,0.8105215446443943,0.0,0.8067463836712647,0.0,0.6470794264203433,0.0,0.3660096639406637,0.0,0.23646855631744712,0.0,0.5328841128934578,0.0,0.6531829810522523,0.0,0.72316531932544,0.0,9.910982212701924e-08,0.0,0.34011975185387366,0.0,0.5747868729032548,0.0,0.9997237665723976,0.0,0.2673037526868308,0.0,0.790431623845574,1.0,0.7090334236086177,0.0,1.633793100808134e-11,0.0,1.0,0.0,0.9999979332367022,0.0,0.43281794846996213,1.0,0.6957492011203301,1.0,0.1394234442691764,0.0,0.4265154502765751,0.0,8.256504237746931e-06,0.0,0.9999999487140273,0.0,0.9057399351334207,0.0,0.09784374440368848,0.0,0.09795698376402673,0.0,0.2824849397418622,0.0,4.7749342924063853e-08,0.0,0.6641483327063353,1.0,0.9114850444632419,0.0,0.3769062512806375,0.0,0.0,1.0,0.9535235567496824,0.0,0.11111575169069021,1.0,1.705679323527054e-05,1.0,0.749286967693202,0.0,0.4417118148771443,0.0,0.9999999358453772,0.0,0.6463465772938228,0.0,0.5942946221906329,1.0,0.023584568130580852,1.0,0.12622358759325925,0.0,0.4000689227769231,0.0,0.6138094400759075,1.0,0.30417004543732595,1.0,1.5818254894828243e-07,2856.468808889389
CPI,200,1.0,0.5182674387060444,0.0,0.1575560980616867,0.0,0.49904110366377896,0.0,0.8433781132993616,0.0,1.0,0.0,0.8762097343507032,0.0,1.0,0.0,0.01250978998192161,0.0,0.20024122511848674,0.0,1.0,0.0,0.30981525695168,0.0,1.0,0.0,0.1566218867027404,0.0,0.15662188670064453,0.0,1.0,0.0,0.24144519445359686,0.0,0.9631556209842398,1.0,0.15662188670031862,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5959733322829291,1.0,0.1780711811241229,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06041867446663577,0.0,0.6831867521746142,0.0,1.0,0.0,0.8433781132993524,0.0,1.0,0.0,0.6661496620711591,1.0,0.7337137245737849,0.0,0.1566218867008079,0.0,0.8122933331731824,1.0,0.2405272486120198,0.0,0.937271462786057,1.0,0.2152916575370632,1.0,0.4736548009331268,0.0,0.753951463423133,0.0,0.3494872836552534,0.0,0.8433781132998098,0.0,0.26255165611796116,1.0,0.45378811220702947,1.0,0.22257780038356478,0.0,0.04349429290562117,0.0,1.0,1.0,1.0,1.0,0.8334296271351298,4.824576139450073
CPI,500,1.0,0.1578459872993206,0.0,0.8239943801212862,0.0,1.0,0.0,0.8243791500198662,0.0,0.15784598729928068,0.0,0.8421540127004499,0.0,1.0,0.0,0.6230530602944628,0.0,1.0,0.0,0.38308141358130976,0.0,0.9491675433254387,0.0,0.12177687385798014,0.0,0.15784598729928612,0.0,0.7971742982543628,0.0,1.0,0.0,1.0,0.0,0.11433958811885642,1.0,1.0,0.0,0.8723279673839319,0.0,1.0,0.0,0.8421540127002042,0.0,0.8683719198668722,1.0,0.40263872616995144,1.0,0.8421540126813845,0.0,0.15784598729911742,0.0,0.8421540126998571,0.0,1.0,0.0,1.0,0.0,0.8924847621488513,0.0,1.0,0.0,1.0,0.0,0.8012937226086194,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.15784598729834703,0.0,1.0,1.0,0.2732643831059296,1.0,0.7543314697177412,0.0,0.052210803362035124,0.0,0.1578459872990567,0.0,1.0,0.0,0.15784598729932753,1.0,0.4828217984618659,1.0,0.8658329018273094,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8.907946586608887
CPI,1000,1.0,0.08050319198248312,0.0,0.22487018376588347,0.0,1.0,0.0,0.2721463642012586,0.0,0.11114092329551112,0.0,1.0,0.0,0.4238801878191242,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05044964457466542,0.0,0.7542253754941031,0.0,0.7504324219162166,0.0,0.7164821746644813,0.0,0.7434288250343062,0.0,0.5472030097912828,0.0,0.10304258062985028,1.0,0.38680402062910035,0.0,0.20703845521855996,0.0,1.0,0.0,0.785923754986511,0.0,1.0,1.0,0.026567171353560445,1.0,0.05294446587840277,0.0,0.21209229624989434,0.0,0.4390285322840838,0.0,0.6338168984731064,0.0,0.15825129612797834,0.0,0.8417487038719557,0.0,0.44145210124264556,0.0,0.29060518983226635,0.0,1.0,0.0,0.04729032415947284,1.0,0.833307388519626,0.0,1.0,0.0,0.8556835393879925,1.0,0.6417806925968196,0.0,0.9440569961042959,1.0,0.37444381851077513,1.0,0.1428231778906463,0.0,0.8417487038721216,0.0,0.5914993789627824,0.0,1.0,0.0,0.48041134273794445,1.0,0.9102287568933859,1.0,0.008084728330054754,0.0,0.22740762541977505,0.0,0.3092586653420234,1.0,0.21831948211365138,1.0,0.6110314744012316,22.777925491333008
CPI,5000,1.0,0.07856064856494094,0.0,0.030386101828809367,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.420186979612933,0.0,0.30910798432299746,0.0,1.0,0.0,0.8414254298710699,0.0,0.20983264345110786,0.0,0.15857457012868664,0.0,0.09626020940101787,0.0,1.0,0.0,0.216105737667861,0.0,0.7711177999733996,0.0,0.18300379646354437,1.0,0.3090734100967216,0.0,0.7940412449164378,0.0,0.8414254298705669,0.0,1.0,0.0,0.17455112402336742,1.0,0.0007261899480986877,1.0,0.014830490425428458,0.0,0.24744125240275577,0.0,0.22661485323681219,0.0,0.1585745701268187,0.0,0.8414254298713166,0.0,0.8113433212607577,0.0,1.0,0.0,0.4669387530749893,0.0,1.0,0.0,0.4650294175611071,1.0,0.001038394036277451,0.0,0.6383698620624391,0.0,1.0,1.0,0.0024826345692759775,0.0,0.8706764820066442,1.0,0.1507467562185193,1.0,0.0031469059259975414,0.0,0.5428643960433097,0.0,0.5242471668039647,0.0,0.3700770986981643,0.0,0.32922821536896013,1.0,0.00011057310962244262,1.0,0.056432943821455826,0.0,0.020354131763428637,0.0,0.1839692061408046,1.0,0.033049414831799004,1.0,0.0009408387527879611,78.51024007797241
CPI_sqrt,200,1.0,0.5018456084477112,0.0,0.4780104308657812,0.0,0.4999505016318593,0.0,0.5441988572662411,0.0,0.5,0.0,0.5293596541325456,0.0,0.5,0.0,0.4032117741227278,0.0,0.4446538231301371,0.0,0.5,0.0,0.449717727122716,0.0,0.5,0.0,0.49976728193117087,0.0,0.4837891867758145,0.0,0.5,0.0,0.46259219715223776,0.0,0.7217739676757782,1.0,0.49775208831012735,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5167006727767877,1.0,0.42010298237727745,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3065677436431161,0.0,0.5055384263061484,0.0,0.5,0.0,0.5201001208968913,0.0,0.5,0.0,0.6150564809925603,1.0,0.5092672965803796,0.0,0.4979865083884783,0.0,0.591918040899194,1.0,0.4370432059952596,0.0,0.8940779159735135,1.0,0.4872720939365721,1.0,0.49152547182816797,0.0,0.6387146036197793,0.0,0.48722567566623853,0.0,0.5009203396439533,0.0,0.43934177469637137,1.0,0.47318545676732526,1.0,0.34877174082311274,0.0,0.33182179880041196,0.0,0.5,1.0,0.5,1.0,0.6444755259797031,4.85136342048645
CPI_sqrt,500,1.0,0.30200494924391175,0.0,0.5535442992709615,0.0,0.5,0.0,0.5771422647409734,0.0,0.49552020839329025,0.0,0.5074011808191763,0.0,0.5,0.0,0.5379332923540847,0.0,0.5,0.0,0.4851835949524128,0.0,0.5603013576667412,0.0,0.48155553313803207,0.0,0.440874073365245,0.0,0.6429194478511854,0.0,0.5,0.0,0.5,0.0,0.47868480276051223,1.0,0.5,0.0,0.5401667992081838,0.0,0.5,0.0,0.5034850385793203,0.0,0.5111667142559553,1.0,0.46750820560971884,1.0,0.5001349946247398,0.0,0.4941989847938102,0.0,0.501279951863086,0.0,0.5,0.0,0.5,0.0,0.6670637666687325,0.0,0.5,0.0,0.5,0.0,0.6707420777583447,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.4989506035280245,0.0,0.5,1.0,0.3962510683921612,1.0,0.6780065930326709,0.0,0.491965551271037,0.0,0.4925380437054852,0.0,0.5,0.0,0.476926860492478,1.0,0.49346011323513445,1.0,0.6930968222140697,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,9.094240427017212
