method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_V50,pval50,tr_V51,pval51,tr_V52,pval52,tr_V53,pval53,tr_V54,pval54,tr_V55,pval55,tr_V56,pval56,tr_V57,pval57,tr_V58,pval58,tr_V59,pval59,tr_V60,pval60,tr_V61,pval61,tr_V62,pval62,tr_V63,pval63,tr_V64,pval64,tr_V65,pval65,tr_V66,pval66,tr_V67,pval67,tr_V68,pval68,tr_V69,pval69,tr_V70,pval70,tr_V71,pval71,tr_V72,pval72,tr_V73,pval73,tr_V74,pval74,tr_V75,pval75,tr_V76,pval76,tr_V77,pval77,tr_V78,pval78,tr_V79,pval79,tr_V80,pval80,tr_V81,pval81,tr_V82,pval82,tr_V83,pval83,tr_V84,pval84,tr_V85,pval85,tr_V86,pval86,tr_V87,pval87,tr_V88,pval88,tr_V89,pval89,tr_V90,pval90,tr_V91,pval91,tr_V92,pval92,tr_V93,pval93,tr_V94,pval94,tr_V95,pval95,tr_V96,pval96,tr_V97,pval97,tr_V98,pval98,tr_V99,pval99,tr_time
LOCO-W,200,1.0,0.0015650443293503402,1.0,0.9825430495880508,1.0,0.9999741673033739,1.0,0.9791201761198851,1.0,0.9919844573947701,0.0,0.01522604154638496,0.0,1.0655037016027435e-06,0.0,0.9999999999958381,0.0,0.28503090559290567,0.0,0.9996761330151952,0.0,0.09078774381469801,0.0,7.67709208349121e-06,0.0,0.9533758189811533,0.0,0.3631317898646105,0.0,0.5407632640513352,0.0,0.27328269467456257,0.0,0.27526401489615326,0.0,0.3897488744830081,0.0,0.03683537425868377,0.0,0.036665637680399654,0.0,0.4887045532700791,0.0,0.3160332018692751,0.0,0.014095959906736732,1.0,0.9996110885573467,1.0,0.5418239102278648,1.0,0.9922408767723118,1.0,0.5423737951130048,1.0,0.42959070898126084,0.0,0.42900070606142293,0.0,0.6901769670631295,0.0,0.05908618605271765,0.0,0.9999997177526859,0.0,0.9788945067715649,0.0,0.0002630870171248523,0.0,0.7978093643582747,0.0,0.020670215061213026,0.0,0.638742179759443,0.0,0.5021664632032254,0.0,0.9545423439075901,0.0,2.1328752397575812e-07,0.0,0.9777737641436979,0.0,0.9959673005254528,0.0,0.9999977145252118,0.0,0.9998983973906876,0.0,0.9170319838994384,0.0,0.8057911449906099,0.0,0.7874001850804149,1.0,0.9999950939465496,1.0,0.9131907495973826,1.0,0.9563827781221594,1.0,0.22343678596192484,1.0,0.1817340653176378,0.0,0.5927689081684827,0.0,0.49555193555477195,0.0,0.7933948835654363,0.0,0.5465548835518064,0.0,0.9978047894700208,0.0,0.11448920198556256,0.0,0.3860207478257557,0.0,0.999999982329294,0.0,0.045021985325847114,0.0,0.4008890241451847,0.0,0.6599346447669285,0.0,0.9966231950655835,0.0,8.546970368106255e-05,0.0,0.09105661196882364,0.0,0.4525263413484848,0.0,0.8044146475457605,0.0,0.9312064056140225,0.0,0.8461611277872949,1.0,0.060553418655830527,1.0,0.40589806867052314,1.0,0.5916304322294194,1.0,0.8960360524752191,1.0,0.2604782040465188,0.0,0.38353813816099913,0.0,0.24187364026401426,0.0,0.3336115807666772,0.0,0.468209598745401,0.0,0.2580545535928789,0.0,0.024544653320168863,0.0,0.12828890769642465,0.0,0.9999999990639185,0.0,0.2856221937664043,0.0,0.09770839856580127,0.0,0.003917891648885896,0.0,0.9999863097655693,0.0,0.8316177214518633,0.0,0.728677811392044,0.0,0.9658160240124448,0.0,0.3660268682970025,0.0,0.6282859445497112,0.0,0.9999984627024255,0.0,0.9999998630437235,1.0,0.999902516496559,1.0,0.018776134549287615,1.0,0.8330486607987849,1.0,0.6168768083389133,1.0,0.3657422011972884,0.0,0.5829093805196885,35.63625979423523
LOCO-W,500,1.0,2.445114806182147e-07,1.0,0.092836358921084,1.0,0.8903898637543495,1.0,0.9718061186827054,1.0,0.7375214883935182,0.0,0.4160122090505529,0.0,0.8429805072521812,0.0,0.007478875647195737,0.0,0.9976146863776374,0.0,0.9999562340537115,0.0,0.8541980367200839,0.0,0.9999999985558845,0.0,0.9999740331329984,0.0,0.8725515577115253,0.0,0.0020405014997886273,0.0,0.8026177208643344,0.0,0.888538462988973,0.0,0.14641984771578365,0.0,0.9996280097028281,0.0,0.3321670046796432,0.0,0.8318742018142005,0.0,0.7857404003994239,0.0,2.1598562605085192e-08,1.0,0.4470227431454712,1.0,0.01528620994727703,1.0,0.6872266019161263,1.0,0.3814308970614708,1.0,0.9999992875254785,0.0,0.000979539854592204,0.0,0.9936433620337118,0.0,0.9999988051981771,0.0,0.00459601412749433,0.0,0.9993778074495374,0.0,0.9688547466390321,0.0,0.7675227877805281,0.0,0.1937176479273064,0.0,0.9999977251696518,0.0,0.9997324556764641,0.0,0.997753801340043,0.0,6.529344814376614e-06,0.0,0.0006398670676058815,0.0,0.0032185402267606023,0.0,1.0809254071930674e-05,0.0,0.8990371205075023,0.0,0.02183609775419637,0.0,0.9585480871930909,0.0,0.00014011285865334067,1.0,7.982949458962274e-05,1.0,0.008890633116136137,1.0,0.1252178291423245,1.0,0.998286693186845,1.0,0.24921499641936196,0.0,0.0002266713483006777,0.0,0.9989213435085704,0.0,9.159244383938336e-06,0.0,0.03908957243465605,0.0,0.9945837390867708,0.0,2.6708503841010867e-05,0.0,9.441316921598997e-07,0.0,1.0109864331475649e-05,0.0,0.9990963951788013,0.0,0.007412029767562944,0.0,0.0891275130513518,0.0,0.9999683599079906,0.0,0.9925710740906005,0.0,0.5311240992727141,0.0,0.5213222373682,0.0,0.5115014577101195,0.0,0.005364608741877275,0.0,1.3070389957015038e-06,1.0,8.787533023468797e-08,1.0,0.48484468707356354,1.0,0.13783706868760626,1.0,0.9566787722022781,1.0,0.267490504336354,0.0,0.9999057662930027,0.0,0.424164642189656,0.0,5.491575523630665e-05,0.0,0.30418617494331335,0.0,0.0001936653584931891,0.0,0.9040458376696334,0.0,0.037905629008240904,0.0,0.0018143511042538751,0.0,0.2371286015578511,0.0,0.9891096282707424,0.0,0.00014651421491973515,0.0,0.9872268821993058,0.0,0.12902213310318422,0.0,0.5264294190694083,0.0,0.9178256422270261,0.0,0.0007291914504387043,0.0,0.9981708628111964,0.0,0.9998479358877199,0.0,0.999999692576376,1.0,0.0013468187552454491,1.0,0.2700020792681047,1.0,0.001315661095993681,1.0,0.999966572218319,1.0,0.5622788010889956,0.0,0.9999995018131653,10.609802007675171
LOCO-W,1000,1.0,0.3893256777743229,1.0,0.007566136429673742,1.0,0.9679602109163178,1.0,0.2850617649080487,1.0,0.2862965770398114,0.0,0.19133263352730867,0.0,0.1684212623928144,0.0,0.2689241847639452,0.0,0.8994682035603541,0.0,0.24597293205071757,0.0,0.7782351679823377,0.0,0.23179006430852156,0.0,0.2678384805023051,0.0,0.294847757593213,0.0,0.738378412106196,0.0,0.419190630735655,0.0,0.33604668819009276,0.0,0.5352913391823246,0.0,0.35973736137780055,0.0,0.598844237091831,0.0,0.6882064615069238,0.0,0.9741242502231078,0.0,0.8346474995947923,1.0,0.9078751295532982,1.0,0.00763429762203216,1.0,0.0029257030289495667,1.0,0.09838450553371691,1.0,0.02121599675258512,0.0,0.18455797121545592,0.0,0.8329246179888461,0.0,0.9982923795193596,0.0,0.9777027108245845,0.0,0.3258710831887711,0.0,0.446177638007764,0.0,0.6254606377315614,0.0,0.9613687022417925,0.0,0.3194629744525096,0.0,0.8479522205276953,0.0,0.6848444777369399,0.0,0.17688597072618484,0.0,0.812233894979906,0.0,0.7520996494008003,0.0,0.12027898328220965,0.0,0.6641925602795218,0.0,0.1469116812253014,0.0,0.09833038605958067,0.0,0.622772664986583,1.0,0.006554667343316667,1.0,0.13213807714322312,1.0,0.5283554648102867,1.0,0.2827993063630784,1.0,0.1306093656746341,0.0,0.46837286001189915,0.0,0.7877883760568949,0.0,0.7188871870650161,0.0,0.1299566470447986,0.0,0.578237522810532,0.0,0.9946423990976073,0.0,0.9921794699194313,0.0,0.7921721147136604,0.0,0.8512424330005348,0.0,0.22052481951791814,0.0,0.05884847478060162,0.0,0.17474242176504406,0.0,0.06889725993488538,0.0,0.9575236943458759,0.0,0.40464665689609647,0.0,0.04755924378508847,0.0,0.461963624309488,0.0,0.8477448041114708,1.0,0.310405064895486,1.0,0.3211714771793138,1.0,0.19942393640324996,1.0,0.4535315530542491,1.0,0.3619946909673658,0.0,0.910245385690515,0.0,0.44238832416825835,0.0,0.8384493827528201,0.0,0.878892696716823,0.0,0.04005340147492109,0.0,0.7580617227491221,0.0,0.8327194994414332,0.0,0.7812508679955985,0.0,0.12078458552952143,0.0,0.5360286726225276,0.0,0.007920928439620889,0.0,0.930543174141868,0.0,0.3316250092125854,0.0,0.45976034638229446,0.0,0.5076406230417888,0.0,0.5925483225581363,0.0,0.5408437201369596,0.0,0.6538252176042241,0.0,0.5990910091821458,1.0,0.34005171381307553,1.0,0.24657934551390326,1.0,0.10875092362947292,1.0,0.39637017681658615,1.0,0.6368972080415813,0.0,0.3486290998466721,8.960199117660522
LOCO-W,5000,1.0,0.13765549276687905,1.0,0.7327235883911127,1.0,0.969542986097721,1.0,0.2787137595364695,1.0,0.9249549978205069,0.0,0.2801278505158622,0.0,0.9980132068653254,0.0,0.19422090777998635,0.0,0.3827709669951407,0.0,0.2968552742056597,0.0,0.231822230132948,0.0,0.7233460522019396,0.0,0.6534991886240511,0.0,0.34069392995081504,0.0,0.7204032659103774,0.0,0.6166788380414635,0.0,0.5149375570314664,0.0,0.885616907167109,0.0,0.23452588198374835,0.0,0.4030674180082162,0.0,0.8826487653039592,0.0,0.5703695429075185,0.0,0.09469838278793374,1.0,0.5927850259147951,1.0,0.14613921512618733,1.0,0.535539925391173,1.0,0.056919255055972284,1.0,0.5297805378323235,0.0,0.8551095258405412,0.0,0.917293582930327,0.0,0.7155898790354621,0.0,0.3869506898111126,0.0,0.2076757565442725,0.0,0.7622964278856619,0.0,0.40464688260737824,0.0,0.2394553799139031,0.0,0.3583710605605559,0.0,0.5923930359890563,0.0,0.3071211467070196,0.0,0.58389305012298,0.0,0.6068097367341307,0.0,0.4152054469326947,0.0,0.7722182891650369,0.0,0.10645622038505498,0.0,0.9960320451548219,0.0,0.8536343071050769,0.0,0.6775609289943004,1.0,0.7772285852349412,1.0,0.010186610249758532,1.0,0.4222300390375555,1.0,0.15365813207543177,1.0,0.06192493892820339,0.0,0.23154235820534508,0.0,0.9058425170564662,0.0,0.3584780890430368,0.0,0.10129094180709064,0.0,0.758921176563385,0.0,0.48559189507484946,0.0,0.025089307184754328,0.0,0.2882851809214574,0.0,0.33592404689848077,0.0,0.9012314304860067,0.0,0.7665266918354514,0.0,0.48785456030138064,0.0,0.7473606712548826,0.0,0.7708938399366769,0.0,0.3063495682069053,0.0,0.3004593831981237,0.0,0.5443162601912847,0.0,0.2502527769820655,1.0,0.4093580187268462,1.0,0.3089383470906697,1.0,0.15516445010309576,1.0,0.2256880233031644,1.0,0.16196808619872172,0.0,0.588107549202843,0.0,0.4903726361684415,0.0,0.9673116005332553,0.0,0.689284543177583,0.0,0.5579361736322587,0.0,0.5570262320206393,0.0,0.6585788444429028,0.0,0.3702681901201057,0.0,0.3575624762342495,0.0,0.3063002310151107,0.0,0.2630374985890349,0.0,0.6674406191909911,0.0,0.9696351378048057,0.0,0.561880223460967,0.0,0.5647528205916061,0.0,0.7085258636823626,0.0,0.10742918757517894,0.0,0.6390304732137304,0.0,0.37540667061591004,1.0,0.034122205646482495,1.0,0.1547830363969247,1.0,0.17468830289698656,1.0,0.03853057016997985,1.0,0.020709783152561,0.0,0.5230005481205917,12.341570615768433
CPI,200,1.0,0.4078571745421184,1.0,1.0,1.0,0.017697987202324583,1.0,0.279731988966225,1.0,0.6509435014254343,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2304596765493092,0.0,1.0,0.0,0.5524306275968485,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1394309001230486,1.0,0.36792405673981377,1.0,0.0009591829745138984,1.0,0.1093617648503733,1.0,0.5152496913046181,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12397082575479135,0.0,1.0,0.0,1.0,0.0,0.7440911766530686,0.0,0.20773946778248065,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.777638500677948,1.0,0.011486802415182951,1.0,0.09933652584523883,1.0,0.2764746600249174,1.0,0.020869761636894368,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.41706241849434345,0.0,1.0,0.0,0.9253988365182371,0.0,0.7740507764443273,1.0,0.10750946292785357,1.0,0.07870915885985441,1.0,0.567231358650535,1.0,0.00398600310567077,1.0,0.2650607805351777,0.0,0.21510925677696896,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5637088001909081,0.0,0.0846635616665477,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0009086273715540608,1.0,0.010722420653237868,1.0,0.7162441699885307,1.0,0.02578383321968012,1.0,0.6380841803087932,0.0,0.7535974225326578,6.2840070724487305
CPI,500,1.0,0.007383516446150851,1.0,0.0010747985320554666,1.0,0.1308804755979725,1.0,0.6419502424612911,1.0,0.0009018076024462904,0.0,0.29863370241777204,0.0,1.0,0.0,1.0,0.0,0.5931459579006416,0.0,0.026236948399365925,0.0,1.0,0.0,0.685597576354532,0.0,0.16927631617643396,0.0,1.0,0.0,0.20142523364010873,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.187023447823833,0.0,0.36443974071553187,0.0,1.0,1.0,0.18412412621287633,1.0,0.012119228494429271,1.0,0.00798965638455497,1.0,0.3230874168366037,1.0,0.03379845133087844,0.0,1.0,0.0,0.8889279542385256,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4021110679110493,0.0,1.0,0.0,0.3272722091949002,0.0,1.0,0.0,0.6080612759952655,0.0,1.0,0.0,0.6904900800671429,0.0,0.32828411454874495,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.007700485339130655,1.0,0.02771048368957312,1.0,0.1298136547207041,1.0,0.02387859237068883,1.0,0.053585319955752844,0.0,0.1136120290997581,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9692417460483144,0.0,1.0,0.0,0.20318443427712357,0.0,1.0,0.0,0.07092451092408664,0.0,0.05413865701492806,0.0,1.0,0.0,1.0,0.0,0.7502690477078845,0.0,0.5971251686483939,0.0,1.0,0.0,0.5601281499150588,0.0,1.0,1.0,0.04346252255282657,1.0,0.4843179670319928,1.0,0.25057427449076425,1.0,0.03897963878072206,1.0,0.052382118949012325,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.10441607941422154,0.0,1.0,0.0,0.8015599765199115,0.0,0.2325074225757337,0.0,1.0,0.0,0.19145820589756207,0.0,1.0,0.0,1.0,0.0,0.388023191177124,0.0,1.0,0.0,1.0,0.0,0.66794871644724,0.0,0.3505860818981239,0.0,0.4686047176590492,0.0,0.6583415436352245,0.0,0.7414751402243638,1.0,0.004622264401687564,1.0,0.8245131912005952,1.0,0.15071675016495528,1.0,0.1493084530201007,1.0,0.050433584872291534,0.0,1.0,9.202162027359009
CPI,1000,1.0,0.005864365182293266,1.0,0.021460029421612226,1.0,0.13324508035011273,1.0,0.05916339976771316,1.0,0.006722452277861949,0.0,0.4146693463217623,0.0,1.0,0.0,0.32067917284669545,0.0,1.0,0.0,1.0,0.0,0.4107092865089868,0.0,0.1458131988345045,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9273427593675061,0.0,0.826794296903495,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0009759077986101888,1.0,0.01474858835398197,1.0,0.3944702181746276,1.0,0.1656569254108688,1.0,0.15443950131461254,0.0,1.0,0.0,1.0,0.0,0.6243925938612916,0.0,1.0,0.0,0.6172121807215358,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8603090071348996,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6799026319615248,0.0,1.0,0.0,1.0,0.0,0.06626644917315681,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8726161324128743,1.0,5.821896878055826e-07,1.0,0.09825963314232494,1.0,0.0008570008753733375,1.0,0.013173871370407606,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.13856610612603448,0.0,1.0,0.0,0.01963408899106157,0.0,0.6044968001654881,0.0,1.0,0.0,1.0,0.0,0.5522757869649045,0.0,0.05483901149998053,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6780203212981671,0.0,0.13038713790043255,1.0,0.054390175711378316,1.0,0.01287428715256752,1.0,0.030603534178586307,1.0,0.0689918831357883,1.0,0.08779699539912184,0.0,0.6960388865565286,0.0,0.4202294357674916,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.43098923741751155,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6477451429121593,0.0,0.5927175866552007,0.0,1.0,0.0,0.6345193455940565,0.0,1.0,0.0,1.0,0.0,0.6225506172995591,0.0,1.0,0.0,0.7201487296658082,1.0,2.5004724220717083e-06,1.0,0.015275649382136915,1.0,0.01978904142223562,1.0,0.00890926442708165,1.0,0.0024430023454405647,0.0,0.44964410202051974,20.33106517791748
CPI,5000,1.0,3.6069292554848722e-06,1.0,4.664157103732202e-10,1.0,1.7284918524873043e-05,1.0,3.25960931838351e-07,1.0,5.865566849020719e-06,0.0,0.7920682746672989,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7561118790095862,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.735291794572555,0.0,1.0,0.0,1.0,1.0,4.016854007823294e-08,1.0,7.993204938115779e-05,1.0,1.2817981739764384e-06,1.0,1.2634993455364605e-07,1.0,1.1297268952376556e-05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8357503082125526,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.540740963407188e-06,1.0,0.0015241555362509812,1.0,5.212889707647442e-07,1.0,0.0030518876077402723,1.0,3.1510389875009006e-06,0.0,1.0,0.0,0.5740525275922282,0.0,1.0,0.0,1.0,0.0,0.34583664212129683,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9460943624774315,1.0,2.2183106707510592e-05,1.0,2.3223997229342884e-06,1.0,3.6821923273075874e-07,1.0,6.2289761946369356e-06,1.0,3.1706166779954773e-05,0.0,0.5374984838145848,0.0,0.6858887755235712,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9466092160484804,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.8965840496941532e-06,1.0,5.454005457634048e-08,1.0,7.3758915018473e-11,1.0,1.8257871643436347e-06,1.0,0.0008995665234964368,0.0,1.0,75.5873818397522
CPI_sqrt,200,1.0,0.4710171696708027,1.0,0.5,1.0,0.2020303523626769,1.0,0.4045894022365695,1.0,0.5374888943173605,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.472527431512193,0.0,0.5,0.0,0.5025000790490222,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.43081142519384485,1.0,0.46561698932933315,1.0,0.15578951033351357,1.0,0.3164095059710648,1.0,0.5003703833415388,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4768676932719454,0.0,0.5,0.0,0.5,0.0,0.5495412226696677,0.0,0.46686193996461556,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5383984690763173,1.0,0.302395027208057,1.0,0.3478867831666761,1.0,0.4019321295746084,1.0,0.4951450203636599,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4903111370529555,0.0,0.5,0.0,0.5397327910290732,0.0,0.5298244245690076,1.0,0.36621041737951754,1.0,0.35744436449643147,1.0,0.5092278244663072,1.0,0.05233022026100265,1.0,0.4844046988815877,0.0,0.43662171872128974,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5010590494335441,0.0,0.4629895776333803,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.4987359840377038,1.0,0.30568749542755075,1.0,0.6126219102548762,1.0,0.3579838645603728,1.0,0.5066094214105813,0.0,0.5137687599120935,6.33176851272583
CPI_sqrt,500,1.0,0.14537302840112853,1.0,0.20599869173181923,1.0,0.37523315121226697,1.0,0.5480717760787929,1.0,0.1130789666085586,0.0,0.4910659610540725,0.0,0.5,0.0,0.5,0.0,0.5056641774196584,0.0,0.44865529597379905,0.0,0.5,0.0,0.5008915628780387,0.0,0.49003581324094037,0.0,0.5,0.0,0.48848762656971245,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4784384026723432,0.0,0.48875324930306585,0.0,0.5,1.0,0.392333859179636,1.0,0.2842383497308244,1.0,0.21366617844248836,1.0,0.451707655118046,1.0,0.2388052199601282,0.0,0.5,0.0,0.57828555396756,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4944108259346759,0.0,0.5,0.0,0.4956462257295623,0.0,0.5,0.0,0.5059797232298352,0.0,0.5,0.0,0.5133927403517422,0.0,0.47931314868413266,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.18603133846960396,1.0,0.2562703124370789,1.0,0.34546836836761013,1.0,0.2434743397813353,1.0,0.34286641929694694,0.0,0.4964902893705412,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5490382203238996,0.0,0.5,0.0,0.4916296470880848,0.0,0.5,0.0,0.44965707423065765,0.0,0.49632116157633965,0.0,0.5,0.0,0.5,0.0,0.5070017225470993,0.0,0.5156347228922324,0.0,0.5,0.0,0.5046381165961442,0.0,0.5,1.0,0.2512226096842347,1.0,0.49754990085725775,1.0,0.4017616263879342,1.0,0.26063945650297005,1.0,0.3793294897287061,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.488713918222909,0.0,0.5,0.0,0.5292264197172899,0.0,0.46454797571250916,0.0,0.5,0.0,0.44457849149751016,0.0,0.5,0.0,0.5,0.0,0.4997216809213427,0.0,0.5,0.0,0.5,0.0,0.5109140105626616,0.0,0.48896201379659227,0.0,0.4999656286887861,0.0,0.5167040435373251,0.0,0.5129246945790666,1.0,0.2369761654104744,1.0,0.6191619801685282,1.0,0.38440153364059904,1.0,0.36789006453962203,1.0,0.39881722002034364,0.0,0.5,9.244154930114746
