method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_time
LOCO-W,200,0.0,0.6671107586519701,1.0,0.43183933936113783,0.0,3.3306690738754696e-16,0.0,0.19570208798909705,0.0,0.3981818773845127,0.0,0.7958517383852676,0.0,0.9203876029142639,0.0,0.8891970497835107,0.0,0.5652674793375478,0.0,0.8557943769604117,1.0,0.09161765387138332,0.0,0.6403574301148783,0.0,0.6625056811148391,1.0,0.22643314272593407,0.0,0.9290798360052539,1.0,0.25068189962707665,0.0,0.8812550157228833,0.0,0.8049448372017307,0.0,0.9118466175635347,0.0,0.5163005991216558,1.0,0.9576674105038442,0.0,0.9798221388735628,1.0,0.901895202203191,0.0,0.05961780124182192,0.0,0.9235059527950099,0.0,0.9128313689446115,0.0,0.7831113181414282,1.0,0.9467741127545841,0.0,0.9993579057550791,0.0,0.9356988771735161,1.0,0.2881192037043201,0.0,0.4589251927439286,1.0,0.987881659217927,0.0,0.08791607459477602,0.0,0.7461734616005972,0.0,0.1290860904169825,1.0,0.5341785687816805,0.0,0.8102817004242596,0.0,0.9768570759574725,0.0,0.6434508743792121,0.0,0.9743550577685905,0.0,0.9929213513184241,1.0,0.8901908377179808,0.0,0.20781889299161782,0.0,0.16260832905873834,0.0,0.9396882031181538,1.0,0.7388222405509601,0.0,0.9235838000667479,0.0,0.07804835296470614,0.0,0.8207488944177544,139.27043104171753
LOCO-W,500,0.0,0.8798742703493136,1.0,0.36797637417745777,0.0,0.28474894390602556,0.0,0.5557626446764086,0.0,0.19712142244049158,0.0,0.6654931161584658,0.0,0.3462947845377098,0.0,0.49440723802471354,0.0,0.495667590843039,0.0,0.14423192288256848,1.0,0.40040363205687124,0.0,0.964559922511786,0.0,0.3587140802090736,1.0,0.23260622161543676,0.0,0.2435032211995457,1.0,0.21668399060643873,0.0,0.740798366765115,0.0,0.0,0.0,0.5622777435169048,0.0,0.4174486572622701,1.0,0.37788841622082436,0.0,0.7009404104748672,1.0,0.20134447022472268,0.0,0.7097610003062325,0.0,0.00023816658954678438,0.0,0.9627989360323346,0.0,0.24014425344042345,1.0,0.3732896873225555,0.0,0.8495214900806773,0.0,0.30931879327989,1.0,0.6277544516403983,0.0,0.9203431980294838,1.0,0.07986832308548908,0.0,0.8508423697530836,0.0,0.004244795100127319,0.0,0.9997224902980224,1.0,0.21770844434762926,0.0,0.8439333418830879,0.0,0.5776641387010685,0.0,0.43793001733162684,0.0,0.6605741313735146,0.0,0.6778222060725915,1.0,0.7622554022140757,0.0,0.5471831713042568,0.0,0.8364166861471827,0.0,0.42211871839483095,1.0,0.4720780975693969,0.0,0.30591297289807184,0.0,0.27439509708037835,0.0,0.8160306507854946,289.96754002571106
LOCO-W,1000,0.0,0.9594306141605088,1.0,0.798764294812348,0.0,0.9894327858270223,0.0,0.6264777826863368,0.0,0.9727276851657805,0.0,0.2752615690934661,0.0,0.043055730972606954,0.0,0.3826497212316894,0.0,0.01006623866736045,0.0,0.20929222548680304,1.0,0.3843742154020484,0.0,0.36278556505229353,0.0,0.8614840575570706,1.0,0.1274050525568855,0.0,0.9285755770238193,1.0,0.14108672269467637,0.0,0.5450934716715015,0.0,0.030534952300173668,0.0,0.9999890370290746,0.0,0.9709150635733536,1.0,0.8333711177195897,0.0,0.0003220180847107734,1.0,0.004606077702973832,0.0,0.626973872898341,0.0,0.0005606100760893185,0.0,0.999999996485451,0.0,0.4395614872673913,1.0,0.7183824864024952,0.0,0.13913022706501377,0.0,0.0013709906432349817,1.0,0.0,0.0,0.22319424896694517,1.0,0.26134668726225174,0.0,0.6324906140370855,0.0,0.0,0.0,0.4046633043458463,1.0,0.0001557680978622189,0.0,0.3086171485789153,0.0,0.8664073559093304,0.0,0.975752588248205,0.0,0.7025781294368773,0.0,0.38334888236645037,1.0,0.5185443405564356,0.0,0.16915155253212566,0.0,0.3020971045622747,0.0,0.3418148316509202,1.0,0.961728107757846,0.0,0.3673283962654268,0.0,0.9942708841882639,0.0,0.43479326248798966,564.3059937953949
LOCO-W,5000,0.0,0.023454530750710578,1.0,0.6734186539792831,0.0,0.3741740823246793,0.0,0.04482856851004602,0.0,0.7835305412165148,0.0,1.998626408117321e-05,0.0,0.006087737816999006,0.0,0.0,0.0,0.9999999983600588,0.0,1.0,1.0,0.0,0.0,0.9881480619066889,0.0,0.9779414221564502,1.0,0.17532337214620797,0.0,0.008330899896301203,1.0,1.0,0.0,1.0,0.0,0.39124642235406526,0.0,0.8266639216304408,0.0,1.0,1.0,0.9968062594273438,0.0,0.0,1.0,0.9999999999527405,0.0,4.410050413738986e-08,0.0,0.04288516783960861,0.0,2.039922675223238e-10,0.0,1.0,1.0,0.3712739582890783,0.0,3.799696224326965e-09,0.0,5.218048215738236e-15,1.0,2.3314683517128287e-15,0.0,0.5319433996652033,1.0,0.9901832910412327,0.0,0.9591577826795142,0.0,0.4877033013575163,0.0,0.00027062399646138324,1.0,0.8295313187399,0.0,0.30639963106119783,0.0,1.1102230246251565e-15,0.0,0.36497469024485085,0.0,0.9999401648099934,0.0,0.9960855978610343,1.0,0.9999993593291278,0.0,0.3536249899373717,0.0,0.3130882369130643,0.0,1.0,1.0,0.999999694542178,0.0,1.0,0.0,0.9865803395492687,0.0,1.0,3106.8001663684845
CPI,200,0.0,0.14106487503324255,1.0,0.04136049278806221,0.0,0.9544682948620408,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8727135257547731,0.0,1.0,0.0,1.0,1.0,0.8433781132993436,0.0,0.09087917658749561,0.0,1.0,1.0,0.9562136011081401,0.0,0.1566218867006372,1.0,0.3185814386315977,0.0,1.0,0.0,0.8433781132993381,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1566218867006483,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15662188670065413,0.0,0.37015584746072905,1.0,0.9350546609461293,0.0,1.0,0.0,1.0,1.0,0.737277405915966,0.0,0.8398737959354351,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5383352373263688,0.0,0.2945083504745354,0.0,1.0,0.0,1.0,0.0,0.1566218867006326,1.0,0.2714246329162819,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9484701339799076,0.0,1.0,0.0,0.15662188670065474,0.0,1.0,4.523985862731934
CPI,500,0.0,0.1578459872997816,1.0,0.06880946208718525,0.0,0.8421540127002802,0.0,0.8421540127005573,0.0,0.5413228674862247,0.0,0.2940104813895149,0.0,1.0,0.0,0.8998982639507074,0.0,0.5832078754511856,0.0,0.8421540127006955,1.0,0.8483558127619117,0.0,0.7847931961035879,0.0,0.8289933182524551,1.0,0.03257374129206064,0.0,0.51625536785642,1.0,0.5394359636271151,0.0,0.9628175171717571,0.0,1.0,0.0,0.15784598729871602,0.0,0.8421540127005439,1.0,0.270856866754297,0.0,0.596544214859326,1.0,0.44481507598427533,0.0,0.8583463239470592,0.0,1.0,0.0,0.8421540127043352,0.0,1.0,1.0,0.15873989461819094,0.0,1.0,0.0,0.8962001904858931,1.0,0.39980169336873156,0.0,0.15784598730049992,1.0,0.15784598729957988,0.0,0.1578459872991439,0.0,1.0,0.0,0.1578459873001949,1.0,0.46078549688092846,0.0,0.8581974005556581,0.0,0.15784598730107802,0.0,0.1578459873000821,0.0,0.41052760394185406,0.0,0.8775764779847399,1.0,0.9631838184004294,0.0,0.842154012701213,0.0,0.8637295654137673,0.0,0.13725588541712863,1.0,0.4601155699381126,0.0,1.0,0.0,0.15784598729931337,0.0,0.5368772825111353,9.409516096115112
CPI,1000,0.0,0.9465894677702225,1.0,0.8428446983781046,0.0,0.1582512961278063,0.0,0.8369021961114829,0.0,0.09238779714168494,0.0,0.8417487038718053,0.0,0.8145533129324243,0.0,0.1582512961278642,0.0,0.15825129612767835,0.0,0.07679727976744016,1.0,0.7164005843645448,0.0,0.14813128034942996,0.0,0.18999042296261232,1.0,0.26876885666632766,0.0,0.03856605145569915,1.0,1.0,0.0,0.158251296127855,0.0,0.0695115041273674,0.0,0.1258762823195277,0.0,1.0,1.0,0.8458754461764448,0.0,0.44891746238133307,1.0,0.12586997890760615,0.0,1.0,0.0,0.1582512961276663,0.0,0.9072547088616227,0.0,0.6190047473602642,1.0,0.30624688468894584,0.0,0.8542490055746036,0.0,0.8417487038665994,1.0,0.332488134489927,0.0,1.0,1.0,0.8676583704045893,0.0,0.8417487038712113,0.0,0.15825129612684108,0.0,1.0,1.0,0.6999035556153712,0.0,0.9142189173372481,0.0,0.14518164969736053,0.0,0.1764148363413442,0.0,0.8417487038720111,0.0,0.14914944662142776,1.0,0.5563744892087503,0.0,0.9831406330915565,0.0,0.1608621950297247,0.0,1.0,1.0,1.0,0.0,0.49628236329885594,0.0,0.803483233458558,0.0,1.0,21.61505103111267
CPI,5000,0.0,0.9008251266161732,1.0,0.02033185725239845,0.0,0.47648392082940216,0.0,1.0,0.0,0.1044256983021386,0.0,0.06293732916365481,0.0,0.7924900930280424,0.0,0.9169615831796389,0.0,0.22627623868366636,0.0,0.6686875352990154,1.0,0.18868447384360593,0.0,0.3215917305166529,0.0,0.3720748089279804,1.0,0.0605974024525014,0.0,0.06689073705689379,1.0,0.1321030503972725,0.0,0.35823558355510293,0.0,0.08828908376087458,0.0,0.6924289669830286,0.0,0.3159777646944534,1.0,0.9287231165605287,0.0,0.4839756672234388,1.0,0.04273420433246539,0.0,0.0041457723126197684,0.0,0.841425429871453,0.0,0.1606065150590265,0.0,0.1016804896700858,1.0,0.24826947069420985,0.0,0.4576635515426636,0.0,0.6056719697458584,1.0,0.424276413357823,0.0,0.5826216731562303,1.0,0.10442047329560733,0.0,0.107739150109247,0.0,0.8414254298711064,0.0,1.0,1.0,0.12775584994951705,0.0,0.8631360203917597,0.0,0.5681336948483623,0.0,0.3315618457131622,0.0,0.007951019861751531,0.0,0.060872086648391534,1.0,0.27432327885357927,0.0,0.4465496467649655,0.0,0.8692963773614509,0.0,0.4907401839187996,1.0,0.21297514770612608,0.0,0.9178908208851897,0.0,0.6566028294069033,0.0,0.8696546561914841,81.65342426300049
CPI_sqrt,200,0.0,0.47040107344055,1.0,0.43183240769474784,0.0,0.552009713457249,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5341717697819887,0.0,0.5,0.0,0.5,1.0,0.5254191805472039,0.0,0.16454228407690458,0.0,0.5,1.0,0.5894785522099695,0.0,0.4957756888105141,1.0,0.457232692975959,0.0,0.5,0.0,0.5211336090286894,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.4709269819580843,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.217998001396372,0.0,0.43439467753608146,1.0,0.918280771725025,0.0,0.5,0.0,0.5,1.0,0.6038129470417261,0.0,0.5399935441064958,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5023865012448833,0.0,0.47223439216399665,0.0,0.5,0.0,0.5,0.0,0.47390109538431885,1.0,0.35316129652967204,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5708629053261526,0.0,0.5,0.0,0.4634034778777895,0.0,0.5,4.5233306884765625
CPI_sqrt,500,0.0,0.49932531665151164,1.0,0.21846729729399883,0.0,0.5010233831594141,0.0,0.5009075935361271,0.0,0.5039983427902447,0.0,0.49896699324289984,0.0,0.5,0.0,0.5066253098983459,0.0,0.5280119787824636,0.0,0.5351152704368811,1.0,0.5421216165937346,0.0,0.5015901524766646,0.0,0.5795836983794839,1.0,0.17882002562215643,0.0,0.5005552243228054,1.0,0.5037855644261751,0.0,0.5989640398354571,0.0,0.5,0.0,0.4981417118615404,0.0,0.5048155416036665,1.0,0.42759581709209143,0.0,0.503214680392664,1.0,0.4691979097652863,0.0,0.606059771930763,0.0,0.5,0.0,0.5004084584303224,0.0,0.5,1.0,0.4203756926770912,0.0,0.5,0.0,0.5079006934295222,1.0,0.48889685937595145,0.0,0.4987030557931734,1.0,0.49764839384737447,0.0,0.49252868141390566,0.0,0.5,0.0,0.4980176921376854,1.0,0.4852725256869466,0.0,0.5284842970658941,0.0,0.4992292566933094,0.0,0.49880774048050186,0.0,0.49960252237676644,0.0,0.5017050009245604,1.0,0.6812158361838581,0.0,0.5018864012022058,0.0,0.5090032695914063,0.0,0.2756033867786212,1.0,0.4951486066049182,0.0,0.5,0.0,0.4852458138573837,0.0,0.5067314389675494,9.406559944152832
