method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_time
LOCO-W,200,1.0,0.7498123322262316,0.0,0.07863542955190284,0.0,0.39040334849154246,0.0,0.47168068167088084,0.0,0.6350500901827756,0.0,0.7377229893777599,0.0,0.3719248360958579,0.0,0.9999837950834606,0.0,0.6085705694946855,1.0,0.043603378159125294,0.0,1.0,0.0,0.7952402454089575,0.0,0.7921097505838122,1.0,0.4311440210800601,0.0,0.6368845196061916,0.0,0.201776696466188,0.0,0.6011342871690906,0.0,0.4433858227468188,0.0,0.4540171434574125,0.0,0.5993555025742521,0.0,0.601684494380468,0.0,0.41633557256147014,0.0,0.21531999545877178,1.0,0.6539133355390692,1.0,0.2279099763270489,0.0,0.5016429722251041,0.0,0.16096169333517185,0.0,0.35198584854565407,1.0,0.9815617300516082,0.0,0.19158060628488538,0.0,0.6894896564139897,0.0,0.30888941002583337,0.0,0.3638512114156591,0.0,0.5347932505477926,0.0,0.5941675314028161,0.0,0.699069459285037,1.0,0.13070748743207816,0.0,0.32046608743410765,0.0,0.3782860903514149,1.0,0.5466267099362545,0.0,0.9742554668487601,0.0,0.12574428966738238,0.0,0.3718746713859983,0.0,0.7321643352162234,1.0,0.30149547648581687,0.0,0.9453498612544963,1.0,0.40544200338953185,1.0,0.509221599242863,1.0,0.16868631515657828,0.0,0.47353670916966883,78.59436082839966
LOCO-W,500,1.0,0.10157739112673159,0.0,0.1982531506398153,0.0,0.999999999999467,0.0,0.546564947540576,0.0,0.8498112049740928,0.0,0.6493178934605087,0.0,0.2756271214732364,0.0,0.999998361299384,0.0,0.4755526631596564,1.0,0.6172246568561148,0.0,0.6810120936289258,0.0,0.810915474881329,0.0,0.40366434287436403,1.0,1.0,0.0,0.8170800020587916,0.0,0.5494786052922906,0.0,0.6799441283501594,0.0,0.8122902766345464,0.0,0.3082935206678875,0.0,0.321620877064149,0.0,0.16810852782220564,0.0,0.5519324162363544,0.0,0.3780617829060252,1.0,0.2728761678129983,1.0,0.5246030334537192,0.0,0.2587628249144769,0.0,0.7138611143560981,0.0,0.3611276388471607,1.0,0.7797017597475857,0.0,0.8625660415043769,0.0,0.6937900951137934,0.0,0.2526261315286942,0.0,0.17596419137124153,0.0,0.6245009072050975,0.0,0.2776596403187618,0.0,0.7496312190483357,1.0,0.5252276554923965,0.0,0.8155764300819042,0.0,0.006094438482968201,1.0,0.6417875931024357,0.0,0.09895199311153369,0.0,0.7970992387704986,0.0,0.9994627983610846,0.0,0.12211208601863266,1.0,0.8185009642593486,0.0,0.4613462134447228,1.0,0.48527641479171235,1.0,0.059330546277007956,1.0,0.15675299148641741,0.0,0.7600958995699939,176.5606825351715
LOCO-W,1000,1.0,0.19463014223139452,0.0,0.0,0.0,0.005275623080311931,0.0,0.700075407361881,0.0,0.0012265090993490713,0.0,0.0008026106625003138,0.0,0.8068864046959978,0.0,0.0001196946722668013,0.0,0.9196755444318735,1.0,0.9362519647156936,0.0,0.4265524003122798,0.0,0.521317823466491,0.0,0.999541811519227,1.0,0.6031632335346119,0.0,0.33256107047735384,0.0,0.9640026865204052,0.0,0.19583797868041697,0.0,0.23899898182600565,0.0,0.8047604069683153,0.0,0.9482786445669503,0.0,0.06386875771606182,0.0,0.9999803882233878,0.0,0.9379248209988282,1.0,0.932797900455686,1.0,0.9975151373587942,0.0,0.446815103057551,0.0,0.9379169288603135,0.0,0.9162377679263265,1.0,0.44267424996078397,0.0,0.9226082536491458,0.0,0.2817596308899779,0.0,0.9892083999863204,0.0,0.030981482264415994,0.0,0.9306518529093838,0.0,0.9544218633025598,0.0,0.13616741595359994,1.0,0.3293372419266768,0.0,5.867623221744722e-07,0.0,0.9850317543763,1.0,0.8677668912210053,0.0,4.950561929839559e-06,0.0,0.3480617583590584,0.0,0.9999978625754167,0.0,0.9814464352678781,1.0,0.9999999999956611,0.0,0.3640426675789368,1.0,0.8145866734510083,1.0,0.3829428749535967,1.0,0.8993681665184161,0.0,0.3492638214041517,399.3405063152313
LOCO-W,5000,1.0,0.3836175410752731,0.0,2.3788625880261094e-07,0.0,6.988333323132423e-08,0.0,0.9981603434744212,0.0,1.3841706558714861e-07,0.0,7.082858915152812e-06,0.0,2.4928997544027e-06,0.0,0.5392087459855966,0.0,0.005740163333387005,1.0,0.18477762679724052,0.0,0.8927974735179769,0.0,0.8602091687990429,0.0,0.815832321017178,1.0,0.7149849551406736,0.0,1.1102230246251565e-16,0.0,1.0,0.0,0.4357649650399277,0.0,0.039040465356078746,0.0,0.8520745128076044,0.0,0.23706829104681248,0.0,1.0,0.0,1.4177960705463732e-07,0.0,3.986582619575074e-09,1.0,0.999999989619997,1.0,0.9999993911176522,0.0,0.0029251487077457394,0.0,0.5826290101497361,0.0,6.126806835871079e-06,1.0,0.9999993621525133,0.0,0.5471285399179436,0.0,0.6977107238880497,0.0,1.138578120674083e-11,0.0,1.5412469211995017e-07,0.0,0.9999999875216389,0.0,6.485922909860165e-13,0.0,0.9313361830088163,1.0,1.2673402327578742e-09,0.0,0.9999999954382833,0.0,0.7095104845118155,1.0,0.0,0.0,0.999998751448144,0.0,0.9999884359801947,0.0,0.999999998469101,0.0,0.9999998682403544,1.0,0.4427447806366839,0.0,0.9999925106350749,1.0,2.5810751969057577e-07,1.0,8.379963389870682e-12,1.0,0.9999974982024393,0.0,0.09337986701300571,2075.391672849655
CPI,200,1.0,0.25864182196371677,0.0,1.0,0.0,0.1566218867000273,0.0,1.0,0.0,0.5242356071148525,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.04005163162469342,0.0,0.8433781132993519,0.0,0.8088078992493668,0.0,0.027127120629078568,1.0,0.843378113299333,0.0,1.0,0.0,1.0,0.0,0.1566218867023636,0.0,0.9458928377861281,0.0,1.0,0.0,0.15630408747766333,0.0,0.9346926305147917,0.0,0.9323887062763342,0.0,1.0,1.0,1.0,1.0,0.15541480511942873,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.15662188670065608,0.0,1.0,0.0,0.8433781132993212,0.0,1.0,0.0,1.0,0.0,0.8433781132988961,1.0,0.12125117968024379,0.0,0.8428880689214484,0.0,0.8433781132996273,1.0,0.8433781133010118,0.0,1.0,0.0,0.7370053814800323,0.0,1.0,0.0,0.1717746881850563,1.0,0.8433781132993504,0.0,0.6869178013867867,1.0,0.9419671547700621,1.0,0.8433781133003289,1.0,1.0,0.0,1.0,2.374633312225342
CPI,500,1.0,0.5337589746346099,0.0,1.0,0.0,1.0,0.0,0.18545880936322984,0.0,0.8421540127002746,0.0,0.15784598729928223,0.0,0.1475064919936223,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.15784598729933552,0.0,1.0,0.0,0.8421540127006812,1.0,1.0,0.0,0.8421540127006606,0.0,0.6771917257944343,0.0,1.0,0.0,0.8421540127006917,0.0,0.13982674126399985,0.0,0.2484172264292847,0.0,0.9024879210472165,0.0,0.1578459872993227,0.0,0.0775893316069083,1.0,1.0,1.0,1.0,0.0,0.8421540127006903,0.0,0.2732419398391095,0.0,1.0,1.0,1.0,0.0,0.9039214201475699,0.0,0.23551610692682806,0.0,0.9227191588757345,0.0,1.0,0.0,0.6670297050221481,0.0,0.8675657754397634,0.0,0.13807220760629385,1.0,0.8421540127006728,0.0,1.0,0.0,0.09368453827702744,1.0,0.15784598729933758,0.0,0.7971163310140658,0.0,0.12025681121068343,0.0,0.15927401394321572,0.0,0.5469960349477601,1.0,0.07024145539088711,0.0,0.8421540127026728,1.0,0.15784598729947769,1.0,0.8913241573987063,1.0,0.881530054170242,0.0,0.842154012700661,4.543626546859741
CPI,1000,1.0,0.15182943753866068,0.0,0.8756063839330099,0.0,0.9219538163253709,0.0,0.756211570940204,0.0,0.6578090206552477,0.0,0.8417487038717922,0.0,0.9380313153196166,0.0,1.0,0.0,0.9236474464726403,1.0,0.017765746604388,0.0,0.15825129612796113,0.0,0.5010736276274654,0.0,0.07231382453402597,1.0,0.21310241365099697,0.0,0.3641862829298359,0.0,0.15183690837674496,0.0,1.0,0.0,0.9873076869159374,0.0,1.0,0.0,0.49659931866378926,0.0,0.841748703871345,0.0,1.0,0.0,0.9316268122475841,1.0,0.5957990236862709,1.0,0.43833679425267547,0.0,0.904018843213737,0.0,0.1582512961278475,0.0,0.8417487038720707,1.0,0.5440707023220951,0.0,0.24127248991321554,0.0,1.0,0.0,1.0,0.0,0.14660201155104569,0.0,0.8417487038716938,0.0,1.0,0.0,1.0,1.0,0.8197028469200542,0.0,0.061664708170261456,0.0,0.8892422881186139,1.0,0.1532676687642573,0.0,0.23512947917831728,0.0,0.8417487038720943,0.0,0.8933587171628856,0.0,0.03154189383311683,1.0,0.1475263850166924,0.0,0.22849104436179474,1.0,0.9026102185934108,1.0,0.4798043625781172,1.0,0.5105974410865243,0.0,0.8363791778823091,13.00184440612793
CPI,5000,1.0,0.0011853803958826207,0.0,0.7096324000194969,0.0,0.9861893742864785,0.0,0.7359847141904582,0.0,0.8511376513912868,0.0,0.7622468910756046,0.0,0.5897774457141216,0.0,0.7542333361320396,0.0,0.9373534275865161,1.0,0.388406326913165,0.0,0.8917450553426929,0.0,0.4212198723875131,0.0,0.705419374227037,1.0,0.007100301795869092,0.0,0.31778453479085345,0.0,0.23842966100014562,0.0,0.9249701516886327,0.0,0.44971963612821453,0.0,0.1581630677914011,0.0,0.34072018574129376,0.0,0.31140179651271455,0.0,0.4217637739714789,0.0,0.6368518192130932,1.0,0.3020595469955868,1.0,0.1717503354323116,0.0,0.5094450826414079,0.0,0.9180520470354062,0.0,0.7021108085414071,1.0,0.12785160977668797,0.0,0.4609223237181408,0.0,0.7763570522305412,0.0,0.20189368516423478,0.0,0.2764154920931675,0.0,0.2492753213821367,0.0,0.09972770172083989,0.0,0.903773077785866,1.0,0.04915036087104109,0.0,0.21853536426800868,0.0,0.5976636503512388,1.0,0.7238152302247639,0.0,0.8037386869538036,0.0,0.05616116866824641,0.0,0.695858408755565,0.0,0.7673357476405854,1.0,0.07410840004809781,0.0,0.6273689793303205,1.0,0.19930127440243145,1.0,0.009010127332343378,1.0,0.01797400826099116,0.0,0.43038891121619915,54.211764335632324
CPI_sqrt,200,1.0,0.4695847357439124,0.0,0.5,0.0,0.4996816604983909,0.0,0.5,0.0,0.5034751085185628,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.13527873660957623,0.0,0.6290089691134665,0.0,0.6337817846242328,0.0,0.27802767362991676,1.0,0.5037725671313904,0.0,0.5,0.0,0.5,0.0,0.499707738349076,0.0,0.5718601165042854,0.0,0.5,0.0,0.3029835448107367,0.0,0.6287632462733854,0.0,0.5774600094719827,0.0,0.5,1.0,0.5,1.0,0.24375886090825927,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.48957934216606164,0.0,0.5,0.0,0.5075067655685623,0.0,0.5,0.0,0.5,0.0,0.5003621571296245,1.0,0.48230844969133385,0.0,0.6349016054998136,0.0,0.5028476290710587,1.0,0.5003726630424173,0.0,0.5,0.0,0.5392068850845758,0.0,0.5,0.0,0.22995813464458553,1.0,0.6393581543079351,0.0,0.5842398248382525,1.0,0.7609702029436265,1.0,0.5002088057288469,1.0,0.5,0.0,0.5,2.357132911682129
CPI_sqrt,500,1.0,0.5170547686262782,0.0,0.5,0.0,0.5,0.0,0.3908883289816177,0.0,0.5016375934240463,0.0,0.49102153740990623,0.0,0.48284251052165206,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.4670534435781826,0.0,0.5,0.0,0.519405068294978,1.0,0.5,0.0,0.5544667314859499,0.0,0.5812959756839906,0.0,0.5,0.0,0.5444725540496728,0.0,0.35848823043934286,0.0,0.4644041350983238,0.0,0.5428763518707215,0.0,0.4126332783228601,0.0,0.4984675614683976,1.0,0.5,1.0,0.5,0.0,0.5501552342686118,0.0,0.4738167091899135,0.0,0.5,1.0,0.5,0.0,0.5539468749325829,0.0,0.46202774915996575,0.0,0.5388468762188094,0.0,0.5,0.0,0.5025056334418598,0.0,0.631190117595124,0.0,0.47849593040047317,1.0,0.6736605962976361,0.0,0.5,0.0,0.4259128694528367,1.0,0.4650300215002057,0.0,0.5456386128064298,0.0,0.45645349049795647,0.0,0.47964716660240464,0.0,0.5299661993859816,1.0,0.3426811881485117,0.0,0.5007431232932927,1.0,0.49038817906484095,1.0,0.7975028504104594,1.0,0.8375008104721633,0.0,0.5688791450351594,4.538163423538208
