method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_V50,pval50,tr_V51,pval51,tr_V52,pval52,tr_V53,pval53,tr_V54,pval54,tr_V55,pval55,tr_V56,pval56,tr_V57,pval57,tr_V58,pval58,tr_V59,pval59,tr_V60,pval60,tr_V61,pval61,tr_V62,pval62,tr_V63,pval63,tr_V64,pval64,tr_V65,pval65,tr_V66,pval66,tr_V67,pval67,tr_V68,pval68,tr_V69,pval69,tr_V70,pval70,tr_V71,pval71,tr_V72,pval72,tr_V73,pval73,tr_V74,pval74,tr_V75,pval75,tr_V76,pval76,tr_V77,pval77,tr_V78,pval78,tr_V79,pval79,tr_V80,pval80,tr_V81,pval81,tr_V82,pval82,tr_V83,pval83,tr_V84,pval84,tr_V85,pval85,tr_V86,pval86,tr_V87,pval87,tr_V88,pval88,tr_V89,pval89,tr_V90,pval90,tr_V91,pval91,tr_V92,pval92,tr_V93,pval93,tr_V94,pval94,tr_V95,pval95,tr_V96,pval96,tr_V97,pval97,tr_V98,pval98,tr_V99,pval99,tr_time
LOCO-W,200,1.0,0.9079858175047666,1.0,0.874070731576859,1.0,0.39145361103600484,1.0,0.7875902738819298,1.0,0.9376061697206947,0.0,0.5618273837800605,0.0,0.1021518322591809,0.0,0.023279873204640866,0.0,0.3244187596458331,0.0,0.9574172505886438,0.0,0.05732258698515691,0.0,0.9868178569704871,0.0,0.12918301855103254,0.0,0.5327428273559314,0.0,0.5832308372758861,0.0,0.33226609390270845,0.0,0.9014672176304465,0.0,0.4321501820784678,0.0,0.7952215144235792,0.0,0.1460222659452204,0.0,0.12818528860037093,0.0,0.38567591443472093,0.0,0.23037024952800234,1.0,0.4150536178962958,1.0,0.6863901717904981,1.0,0.038145814891793695,1.0,0.4594408719835176,1.0,0.4715799046329444,0.0,0.31452632007394854,0.0,0.5483777157417482,0.0,0.43809539246929863,0.0,0.9605930801963842,0.0,0.787860699445667,0.0,0.7184116119188099,0.0,0.8139811350259688,0.0,0.26004480775295,0.0,0.2511158347228478,0.0,0.9179897228215362,0.0,0.9241969320391628,0.0,0.9443886069984143,0.0,0.9996088565186083,0.0,0.165036998719593,0.0,0.1595222809850877,0.0,0.44574461636019846,0.0,0.7263615389533056,0.0,0.31288999749805224,0.0,0.2141649785075337,1.0,0.8196956537206537,1.0,0.2873226597054829,1.0,0.19530414553026376,1.0,0.04473228693058007,1.0,0.0538686760824687,0.0,0.9918745058942483,0.0,0.5429824744080585,0.0,0.9999378026948651,0.0,0.1244505557344644,0.0,0.8645385275040837,0.0,0.366753211693986,0.0,0.9999962413520026,0.0,0.043424020166907606,0.0,0.6216265142601205,0.0,0.8123279083280402,0.0,0.14450808575291907,0.0,0.21844936047051788,0.0,0.25813368080881105,0.0,0.16134254632936962,0.0,0.9724712865619287,0.0,6.227260929136946e-10,0.0,0.9193691942639761,0.0,0.5055472233238147,1.0,0.20726735698478538,1.0,0.8843168943690495,1.0,0.8395421106109568,1.0,0.7467152227617021,1.0,0.9339100090595033,0.0,4.126461616849042e-09,0.0,0.2756300342977297,0.0,0.9999999490561919,0.0,0.6985765806935991,0.0,0.9548515522571918,0.0,0.9991907448301678,0.0,0.2984928966799941,0.0,0.5981844945551077,0.0,0.9999952225467743,0.0,0.6747937012982664,0.0,0.6226518448426153,0.0,0.8898619068853681,0.0,0.3524582437728304,0.0,5.238618076253143e-05,0.0,0.36312294422066216,0.0,0.698194392242487,0.0,0.7024761585011385,0.0,0.17888683226508295,0.0,0.24100893616496533,1.0,0.9460188160160053,1.0,0.2213696684117884,1.0,0.055610423537880704,1.0,0.212833248416888,1.0,0.9550217968960808,0.0,0.7673187420577503,38.44136357307434
LOCO-W,500,1.0,0.9622920921675858,1.0,1.7283538714552016e-05,1.0,0.38349347610558804,1.0,0.6561832782379763,1.0,0.9897696086597412,0.0,0.0004741350233177233,0.0,0.9995339048570879,0.0,0.5075946404389553,0.0,0.9987042789834482,0.0,0.6018694874756227,0.0,0.8709618363793392,0.0,0.7842577606439316,0.0,0.019389110222665096,0.0,0.362511138429616,0.0,0.00352423658330403,0.0,0.5645017683706155,0.0,0.4926402688095797,0.0,0.9952533525311132,0.0,0.9811931734398885,0.0,0.0005125663852065809,0.0,0.14612715722521108,0.0,0.09853645916187326,0.0,0.4542143629029216,1.0,0.9609395970671344,1.0,1.9896138880870495e-07,1.0,0.8284205826627321,1.0,0.0006471683726133604,1.0,0.9999999412646033,0.0,0.9998813247232937,0.0,0.9997138088467692,0.0,0.9911783364541502,0.0,0.5398968623392382,0.0,0.3285203973572812,0.0,0.6296580066897117,0.0,0.937736595660451,0.0,0.7491632621991609,0.0,0.8038516654230283,0.0,0.0370226161369176,0.0,0.6773451338212316,0.0,0.6323588558944491,0.0,0.346252796151879,0.0,0.0031463805668193734,0.0,0.5747409915497272,0.0,0.9999986518619952,0.0,0.4049896560318318,0.0,0.9999925147275271,0.0,0.9998650110829639,1.0,0.1483350269956898,1.0,0.9174604591298016,1.0,0.26520380764425755,1.0,0.36610219100645136,1.0,0.793416293659946,0.0,0.9982058834854892,0.0,0.014252841370996472,0.0,0.07541790897351253,0.0,0.0004606119520214058,0.0,0.5788977915299667,0.0,0.9929441290865845,0.0,0.19297719119434698,0.0,0.4873008754419993,0.0,0.4223668548698952,0.0,0.6267800544452908,0.0,0.643101034589284,0.0,0.0009507327143428723,0.0,0.082492940931025,0.0,0.021262485297639522,0.0,3.6200690157750515e-06,0.0,0.3249167646832243,0.0,0.9276912073532602,0.0,0.8468705988102665,1.0,0.09655829286696882,1.0,1.0918193504849683e-07,1.0,0.013141372954608266,1.0,5.1054755978441335e-09,1.0,0.9999999990285363,0.0,0.03961895166135976,0.0,0.0137938967869774,0.0,0.8732506398046755,0.0,0.9837248237483953,0.0,0.995186421832977,0.0,0.022683708511851308,0.0,0.9964836446682425,0.0,0.8767010624040154,0.0,0.5085001209159828,0.0,0.22855079952901092,0.0,6.1088428089384195e-06,0.0,0.9868476857209485,0.0,0.0022926247001496813,0.0,0.9701244441248863,0.0,0.9502676516018701,0.0,0.9594773564763899,0.0,0.003048700773315094,0.0,8.034814247270816e-07,0.0,0.954147761767159,1.0,0.9995182002776961,1.0,0.004524998413037662,1.0,0.8368372419016872,1.0,0.9964067406238594,1.0,0.00011394470029457704,0.0,0.3285008617408036,11.037851810455322
LOCO-W,1000,1.0,0.6592558410726246,1.0,0.18447246698656428,1.0,0.5907197301306172,1.0,0.5579190276991098,1.0,0.8288289450417256,0.0,0.10592214087951835,0.0,0.9848512647820539,0.0,0.3069401254794992,0.0,0.08870171339154453,0.0,0.6105360603018242,0.0,0.9810922862826715,0.0,0.6630800056149073,0.0,0.8770855566965835,0.0,0.38940327106064565,0.0,0.7999996701597303,0.0,0.29519653016893277,0.0,0.8233232993571911,0.0,0.5348671215553942,0.0,0.303248344223759,0.0,0.6823977114938908,0.0,0.7723329276591611,0.0,0.303771729482892,0.0,0.17464871869902332,1.0,0.3210702517081927,1.0,0.4984280729302455,1.0,0.7241874671424435,1.0,0.49951764425891587,1.0,0.5817474690314184,0.0,0.36493495593464786,0.0,0.02644442002104752,0.0,0.6069385312533921,0.0,0.20169479441841087,0.0,0.295428831935556,0.0,0.23426328550359732,0.0,0.3067043446926061,0.0,0.9951399351419453,0.0,0.5529394412933823,0.0,0.31339679895185946,0.0,0.6361421488856884,0.0,0.28267822241055207,0.0,0.6548039883524437,0.0,0.8548463006943282,0.0,0.7395508994395525,0.0,0.5741347395346345,0.0,0.668203529160396,0.0,0.2013855987916472,0.0,0.6395649407968995,1.0,0.05330781989291067,1.0,0.21590614200112612,1.0,0.03401326742724575,1.0,0.777101880410203,1.0,0.8055286072844063,0.0,0.6633440823816964,0.0,0.08159342074668996,0.0,0.295382299185168,0.0,0.240305839447714,0.0,0.1311705572273787,0.0,0.9696283860657442,0.0,0.8212875262280783,0.0,0.34386456119002196,0.0,0.9070040427205208,0.0,0.4351859430886936,0.0,0.009090748274649396,0.0,0.6198227340675424,0.0,0.9240042863265658,0.0,0.4090737638831158,0.0,0.578719968681285,0.0,0.3149484041126245,0.0,0.8796852846178348,0.0,0.2260119319068845,1.0,0.12596917932098184,1.0,0.4554292208843216,1.0,0.5967367653199105,1.0,0.25174958076976983,1.0,0.09239495036592427,0.0,0.23457956650972522,0.0,0.12813651892937272,0.0,0.6616526015575109,0.0,0.7297282262605438,0.0,0.9687065172025546,0.0,0.06686196243329201,0.0,0.9542130325253577,0.0,0.5455040026203195,0.0,0.5329954994923304,0.0,0.6868061498810344,0.0,0.6946531364238462,0.0,0.5843308929016077,0.0,0.07311408615406623,0.0,0.08359759814489665,0.0,0.9840065485988166,0.0,0.5290196056454758,0.0,0.8908151504910351,0.0,0.6072375356008195,0.0,0.8569494407282809,1.0,0.9863037065015086,1.0,0.7458743257264518,1.0,0.031310841551212665,1.0,0.14494348918805122,1.0,0.19096457191864114,0.0,0.42445968108200804,9.084758281707764
LOCO-W,5000,1.0,0.5130118911025114,1.0,0.03553275223129282,1.0,0.6302924305513403,1.0,0.1397718469015854,1.0,0.32967520380999005,0.0,0.39058877981087714,0.0,0.4634024699245566,0.0,0.2284042167621675,0.0,0.6924879595316515,0.0,0.5363861928924774,0.0,0.2963012565007723,0.0,0.9678862568934543,0.0,0.3394713375364832,0.0,0.062398641973144486,0.0,0.33707047797622725,0.0,0.5296757230841675,0.0,0.04139429201396516,0.0,0.432047091855544,0.0,0.7615606932893322,0.0,0.3167783189124813,0.0,0.5366966951280361,0.0,0.4819691919675452,0.0,0.54942649671631,1.0,0.7988662121294853,1.0,0.00408076944241309,1.0,0.7071458706855154,1.0,0.32172481688960053,1.0,0.41588313224379414,0.0,0.06535583991835114,0.0,0.7105679997477052,0.0,0.4924785211923868,0.0,0.5972272029532384,0.0,0.7103759857778904,0.0,0.12792174761509711,0.0,0.24346752540904282,0.0,0.32839401855709904,0.0,0.12488094978681863,0.0,0.3864840536573473,0.0,0.8346580148737737,0.0,0.13422196429872457,0.0,0.27414658154151406,0.0,0.3584709126409107,0.0,0.7424077269697242,0.0,0.36695944382946666,0.0,0.6126507764011964,0.0,0.5667872098062698,0.0,0.9459123190505405,1.0,0.35606346139594336,1.0,0.051708995892394194,1.0,0.049551954504366225,1.0,0.7398085694475136,1.0,0.0043200437974596495,0.0,0.46909986380877544,0.0,0.9176905932751136,0.0,0.20192983771619266,0.0,0.41819123531960845,0.0,0.5252794219264874,0.0,0.09859745246759744,0.0,0.5917989227396354,0.0,0.07979536298224432,0.0,0.7696753680504376,0.0,0.26084709088084157,0.0,0.3082525279337639,0.0,0.19071358836795427,0.0,0.2365421669670742,0.0,0.6795911647097589,0.0,0.6899542580021255,0.0,0.7132420924547741,0.0,0.3647618628716739,0.0,0.3514284867540465,1.0,0.42907805848199765,1.0,0.02408993016508587,1.0,0.034795521722423395,1.0,0.04269047078686139,1.0,0.12273653758516645,0.0,0.9039389044610249,0.0,0.7738192353123154,0.0,0.7625967538100543,0.0,0.957447286217166,0.0,0.15466263980047645,0.0,0.3177821325803134,0.0,0.2009483225836015,0.0,0.5110295638964607,0.0,0.5829933654976586,0.0,0.9822419787375524,0.0,0.4970756428738484,0.0,0.6867529554250678,0.0,0.6795459054535657,0.0,0.5360705106982628,0.0,0.40949311445666037,0.0,0.08905629980128005,0.0,0.5304562161026665,0.0,0.887927895047544,0.0,0.3306268220714127,1.0,0.0275170507355722,1.0,0.3266245055302668,1.0,0.023726248329921096,1.0,0.06330609227103667,1.0,0.11682628520523042,0.0,0.47174097629313183,12.380991458892822
CPI,200,1.0,0.6351986304411297,1.0,0.4577488048735771,1.0,0.039104069174848856,1.0,0.0018132408898496183,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25794992407499956,0.0,1.0,0.0,1.0,0.0,0.7797946437709841,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.15000160210652358,1.0,0.03253077501263572,1.0,0.047865455117493114,1.0,0.3455312259991557,1.0,0.1583999801587273,0.0,1.0,0.0,1.0,0.0,0.48649991385653774,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8210978192739707,1.0,0.36181704325301534,1.0,0.36278566360770714,1.0,0.09010176098068157,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.19556360102054543,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5952993862210528,0.0,0.9047253767795103,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2104628853479935,1.0,0.10264683200006502,1.0,0.051348699349911577,1.0,0.15739080264023908,1.0,0.09140344599786793,0.0,0.9223571163798597,0.0,1.0,0.0,0.3240938592973671,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.02017627337091744,1.0,0.37094277332288367,1.0,0.0771255794965239,1.0,0.0138157022166312,1.0,0.19539932325215065,0.0,1.0,6.627135992050171
CPI,500,1.0,0.2376901558524141,1.0,0.2175195393616996,1.0,0.013805021209800072,1.0,0.2556868696602072,1.0,0.09245034352085424,0.0,1.0,0.0,0.9555269173857863,0.0,1.0,0.0,0.2651966310436151,0.0,0.5809421228974795,0.0,0.8179113484399181,0.0,1.0,0.0,0.0967180962549074,0.0,0.8047609271635057,0.0,1.0,0.0,0.8794729505000256,0.0,1.0,0.0,1.0,0.0,0.6623049774114553,0.0,1.0,0.0,0.5361439089429991,0.0,0.5533963155359964,0.0,0.9618515409547972,1.0,0.00961562903549377,1.0,0.03092659966911971,1.0,0.023374343065105472,1.0,0.20878747521883628,1.0,0.3394736124858888,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6607564187371897,0.0,1.0,0.0,0.8034154337886912,0.0,1.0,0.0,0.4064694945885428,0.0,1.0,0.0,0.29992022322079903,0.0,0.15653990766744502,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.897624954883464,0.0,1.0,0.0,1.0,0.0,0.24040898974178004,0.0,0.4099509335183247,1.0,0.03415694382742368,1.0,0.017144392607005936,1.0,0.04825066196235313,1.0,0.05584044552359298,1.0,0.33302607626257535,0.0,0.42146619552601244,0.0,1.0,0.0,1.0,0.0,0.29984861036224636,0.0,0.52986611143885,0.0,1.0,0.0,0.10759288249453602,0.0,0.5501864772616947,0.0,1.0,0.0,0.6127756822202423,0.0,0.5331899450809482,0.0,1.0,0.0,1.0,0.0,0.8383233925863396,0.0,1.0,0.0,1.0,0.0,0.6180014190924903,0.0,1.0,1.0,1.0,1.0,0.039058015100347135,1.0,0.14531829258291518,1.0,0.13943134099246818,1.0,0.05283116359768548,0.0,0.4612172344052008,0.0,0.8961016889653505,0.0,1.0,0.0,0.5777150988918288,0.0,0.4924716397132913,0.0,1.0,0.0,0.39228122490598505,0.0,0.9432976931580106,0.0,1.0,0.0,1.0,0.0,0.07117769270078167,0.0,1.0,0.0,0.39474089559878117,0.0,1.0,0.0,0.035840802524122466,0.0,0.3348349617381977,0.0,0.4106470969951038,0.0,0.8352794061467912,0.0,1.0,1.0,0.5329652200429862,1.0,0.06683224172677175,1.0,0.5594169600192014,1.0,0.026302883466051554,1.0,0.10846577920200684,0.0,1.0,9.982256889343262
CPI,1000,1.0,0.001600822108947376,1.0,0.01769649319061778,1.0,0.00036237993894700903,1.0,0.19948688653934804,1.0,0.0010017906078850388,0.0,0.4967160142959666,0.0,0.9597251557527852,0.0,1.0,0.0,0.9240275058340456,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7660148963459332,0.0,1.0,0.0,0.38988634424078134,0.0,1.0,0.0,1.0,0.0,0.48923480110312606,0.0,0.28897894530327783,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6559904242821761,1.0,0.014748116127195985,1.0,0.03159821050828014,1.0,0.0927035928989115,1.0,0.09528595687977581,1.0,0.0008956910051642524,0.0,1.0,0.0,0.28431965985776375,0.0,1.0,0.0,1.0,0.0,0.7292554294445055,0.0,1.0,0.0,1.0,0.0,0.3527836659738316,0.0,0.47978104966870017,0.0,0.8163117314121098,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.46209323177541256,0.0,1.0,0.0,1.0,0.0,0.3992396533163811,0.0,1.0,0.0,1.0,1.0,0.16642406459606968,1.0,0.05341518815616294,1.0,0.0060169057665170325,1.0,0.0897058151601352,1.0,0.22139895860753578,0.0,1.0,0.0,0.8915672653055615,0.0,1.0,0.0,0.6911532069634244,0.0,1.0,0.0,0.094758255770718,0.0,0.6160377718400246,0.0,0.2148182108757209,0.0,1.0,0.0,1.0,0.0,0.5971600956145742,0.0,0.8465351315406613,0.0,1.0,0.0,1.0,0.0,0.12351190970286069,0.0,0.1964516475687369,0.0,1.0,0.0,1.0,1.0,0.009416089168548532,1.0,0.07817833116016605,1.0,0.14819460332951323,1.0,0.40694777340450333,1.0,0.11856949118929028,0.0,0.8522892455839848,0.0,0.9749961128380775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7689376779723152,0.0,1.0,0.0,0.7229727117368733,0.0,1.0,0.0,1.0,0.0,0.32202522723733595,0.0,0.3752527785142722,0.0,1.0,0.0,0.833046736213946,0.0,1.0,0.0,1.0,1.0,0.0028753952593856963,1.0,0.029984707753279764,1.0,0.0014583300215837603,1.0,0.0030384950614728034,1.0,1.6006997768306554e-05,0.0,0.5194508093545303,21.674740314483643
CPI,5000,1.0,2.6003677833899956e-05,1.0,4.139817473178172e-05,1.0,4.82421851710367e-11,1.0,6.005099087682808e-07,1.0,0.0012743203944808215,0.0,1.0,0.0,0.353968250439458,0.0,1.0,0.0,1.0,0.0,0.3760132883151932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8193466421390905,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.423902538228159e-07,1.0,3.17199446130912e-10,1.0,5.478017068698044e-06,1.0,2.2598635029027904e-05,1.0,7.514791643061596e-11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4176644553665039,0.0,0.4066710355984813,0.0,1.0,0.0,1.0,0.0,0.499968518164236,0.0,0.11507979424233256,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.571809453432876e-06,1.0,5.411662801051677e-07,1.0,5.541484519184758e-08,1.0,2.761134453872936e-09,1.0,4.033125217510137e-06,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.212945131129023e-09,1.0,0.02167169773219696,1.0,1.5895624059326016e-07,1.0,1.7932826432376641e-07,1.0,3.118588417899205e-05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5057506317644338,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.613832234195058e-06,1.0,4.918700129869513e-08,1.0,0.0003804247450698875,1.0,0.0012700590536058802,1.0,1.8813129759854704e-09,0.0,1.0,82.04586386680603
CPI_sqrt,200,1.0,0.5386896572806981,1.0,0.4895849502746568,1.0,0.2527259338325133,1.0,0.12841491183659975,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.45782453196606554,0.0,0.5,0.0,0.5,0.0,0.5058468216966097,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.45661403141578133,1.0,0.21316048731501686,1.0,0.23728363617452908,1.0,0.4647576529509481,1.0,0.3858654797251313,0.0,0.5,0.0,0.5,0.0,0.49992543364487085,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.6333607897177981,1.0,0.44140234305746223,1.0,0.4892423277795779,1.0,0.22611533309438697,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.45617856254732586,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5009620956678463,0.0,0.5041484210242331,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.42933825701175937,1.0,0.40685167480099027,1.0,0.33478551996485784,1.0,0.4256704318759098,1.0,0.3508057491305284,0.0,0.5574513451557166,0.0,0.5,0.0,0.490892780491272,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.3106962917556966,1.0,0.43463730814833507,1.0,0.4349082143839459,1.0,0.18912134631740418,1.0,0.42165691252751286,0.0,0.5,6.617713451385498
CPI_sqrt,500,1.0,0.38073994301233954,1.0,0.4505641769980112,1.0,0.17137053682465847,1.0,0.4268403572856361,1.0,0.2748516285186635,0.0,0.5,0.0,0.5315212580927958,0.0,0.5,0.0,0.4686964222448793,0.0,0.5066007202331934,0.0,0.5255701692534024,0.0,0.5,0.0,0.42298143846558645,0.0,0.5468574778390577,0.0,0.5,0.0,0.5304120495544097,0.0,0.5,0.0,0.5,0.0,0.5218580664424309,0.0,0.5,0.0,0.5066542033474596,0.0,0.5051909191504091,0.0,0.5151349978379125,1.0,0.19629685588410956,1.0,0.29750845165534157,1.0,0.24371647225012688,1.0,0.38831389992786364,1.0,0.460015836713908,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5100086957884926,0.0,0.5,0.0,0.54048994612908,0.0,0.5,0.0,0.4915312627255427,0.0,0.5,0.0,0.49130070310107654,0.0,0.4648060875731831,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5309751582210391,0.0,0.5,0.0,0.5,0.0,0.4895425601740784,0.0,0.49254392156325355,1.0,0.2797087943732478,1.0,0.27798428215907167,1.0,0.3144918878100402,1.0,0.2610229156458356,1.0,0.4339657642103093,0.0,0.4896031293885971,0.0,0.5,0.0,0.5,0.0,0.48929939966014757,0.0,0.5039426994033658,0.0,0.5,0.0,0.47507829895764603,0.0,0.5049277302268516,0.0,0.5,0.0,0.5025513670342531,0.0,0.5002897723511879,0.0,0.5,0.0,0.5,0.0,0.5347302543459587,0.0,0.5,0.0,0.5,0.0,0.5056963193479035,0.0,0.5,1.0,0.5,1.0,0.2767103460681895,1.0,0.36864877146826536,1.0,0.36090308387313497,1.0,0.31639284681409763,0.0,0.49882711186950285,0.0,0.5251766947040497,0.0,0.5,0.0,0.504475357620731,0.0,0.49947437758415153,0.0,0.5,0.0,0.47739697160348626,0.0,0.5889514276907957,0.0,0.5,0.0,0.5,0.0,0.45822198735903036,0.0,0.5,0.0,0.4971890038711128,0.0,0.5,0.0,0.4186484953170878,0.0,0.4904562955041771,0.0,0.48892943749316736,0.0,0.5421379284297647,0.0,0.5,1.0,0.5115136042897461,1.0,0.29028990817172595,1.0,0.5168679471318292,1.0,0.2219594428854953,1.0,0.3929148768896249,0.0,0.5,10.007177591323853
