method,n,tr_V0,pval0,tr_V1,pval1,tr_V2,pval2,tr_V3,pval3,tr_V4,pval4,tr_V5,pval5,tr_V6,pval6,tr_V7,pval7,tr_V8,pval8,tr_V9,pval9,tr_V10,pval10,tr_V11,pval11,tr_V12,pval12,tr_V13,pval13,tr_V14,pval14,tr_V15,pval15,tr_V16,pval16,tr_V17,pval17,tr_V18,pval18,tr_V19,pval19,tr_V20,pval20,tr_V21,pval21,tr_V22,pval22,tr_V23,pval23,tr_V24,pval24,tr_V25,pval25,tr_V26,pval26,tr_V27,pval27,tr_V28,pval28,tr_V29,pval29,tr_V30,pval30,tr_V31,pval31,tr_V32,pval32,tr_V33,pval33,tr_V34,pval34,tr_V35,pval35,tr_V36,pval36,tr_V37,pval37,tr_V38,pval38,tr_V39,pval39,tr_V40,pval40,tr_V41,pval41,tr_V42,pval42,tr_V43,pval43,tr_V44,pval44,tr_V45,pval45,tr_V46,pval46,tr_V47,pval47,tr_V48,pval48,tr_V49,pval49,tr_V50,pval50,tr_V51,pval51,tr_V52,pval52,tr_V53,pval53,tr_V54,pval54,tr_V55,pval55,tr_V56,pval56,tr_V57,pval57,tr_V58,pval58,tr_V59,pval59,tr_V60,pval60,tr_V61,pval61,tr_V62,pval62,tr_V63,pval63,tr_V64,pval64,tr_V65,pval65,tr_V66,pval66,tr_V67,pval67,tr_V68,pval68,tr_V69,pval69,tr_V70,pval70,tr_V71,pval71,tr_V72,pval72,tr_V73,pval73,tr_V74,pval74,tr_V75,pval75,tr_V76,pval76,tr_V77,pval77,tr_V78,pval78,tr_V79,pval79,tr_V80,pval80,tr_V81,pval81,tr_V82,pval82,tr_V83,pval83,tr_V84,pval84,tr_V85,pval85,tr_V86,pval86,tr_V87,pval87,tr_V88,pval88,tr_V89,pval89,tr_V90,pval90,tr_V91,pval91,tr_V92,pval92,tr_V93,pval93,tr_V94,pval94,tr_V95,pval95,tr_V96,pval96,tr_V97,pval97,tr_V98,pval98,tr_V99,pval99,tr_time
LOCO-W,200,1.0,0.4862453416803528,1.0,0.5256048710784147,1.0,1.098826951340115e-05,1.0,0.01302275885106352,1.0,0.8565390947371478,0.0,0.9940686985324497,0.0,0.12500637150892113,0.0,0.039220210110880505,0.0,0.10040903772029008,0.0,0.010785177650274091,0.0,0.14453998539934443,0.0,0.9999999617048752,0.0,0.9999256929841414,0.0,0.2642252395285407,0.0,0.9999988366430774,0.0,0.6731383591812724,0.0,2.662388622676204e-06,0.0,5.768400902605997e-06,0.0,0.04115484752358578,0.0,0.46432483442813777,0.0,0.12806537548614927,0.0,0.34437475535426065,0.0,0.559312003528817,1.0,0.0016084501440695176,1.0,9.46425684030805e-05,1.0,0.09817033817142762,1.0,1.8259607115211907e-07,1.0,0.9999997756131659,0.0,4.198828177370828e-07,0.0,0.2847750554198112,0.0,0.8452859459089899,0.0,0.9992388291339558,0.0,0.9571342195236737,0.0,0.903390603092795,0.0,0.9994825426091295,0.0,5.74635435647286e-05,0.0,6.259054829982347e-09,0.0,0.25335773019486674,0.0,0.6544064282758296,0.0,0.267518146149052,0.0,0.9957548012061961,0.0,0.6532017712673259,0.0,0.7115286126671432,0.0,0.1680836507692478,0.0,0.005536302138806626,0.0,0.9587587700099832,0.0,0.26574332703820414,1.0,0.43764785414582963,1.0,0.8836117042362932,1.0,0.6223111856243274,1.0,0.9246944693766052,1.0,0.0913003379345898,0.0,0.12541977746117183,0.0,0.6483524907595599,0.0,0.8025922873510575,0.0,0.43485023147484203,0.0,0.013820471490994857,0.0,0.008475080159437653,0.0,6.513527066598357e-07,0.0,0.9999651981614565,0.0,0.9999991976203225,0.0,0.34155427255977766,0.0,0.9451644797173833,0.0,0.7000024906125306,0.0,0.9999996691939356,0.0,7.453996774264837e-07,0.0,0.17881398658599434,0.0,2.987743386029251e-11,0.0,1.0445403431091904e-09,0.0,0.9999673140122074,1.0,0.005038051007763111,1.0,0.9836476761240219,1.0,0.531414875601598,1.0,0.0001497361886179105,1.0,0.0014124398096516666,0.0,0.0905288083646727,0.0,0.7669652948294778,0.0,0.9126481869535643,0.0,0.030707091559614486,0.0,0.0059134762774001315,0.0,0.43326183015735154,0.0,0.40036898785583785,0.0,0.9001356053306142,0.0,0.6404978631308257,0.0,0.9999999813902448,0.0,0.5691231115837858,0.0,0.8280633965609272,0.0,0.8163178568318052,0.0,0.5727304060684987,0.0,0.017868210642280613,0.0,0.6064867527892562,0.0,0.9999996901000267,0.0,0.003427635307108101,0.0,0.9999999634221074,1.0,0.6852158476059453,1.0,0.3450747192030812,1.0,0.46742506850596355,1.0,0.23259776427489642,1.0,0.638403848695786,0.0,0.6337567368158978,34.75789833068848
LOCO-W,500,1.0,0.13337826170298728,1.0,0.0007619200761459499,1.0,0.691885186918717,1.0,0.0007559115148388917,1.0,0.15567758351065963,0.0,0.010696870711779383,0.0,0.9583625243424716,0.0,0.7870868009912471,0.0,0.9515012988972662,0.0,0.0015943271051553909,0.0,0.8239852320528793,0.0,0.4127859419308839,0.0,0.7559830563711124,0.0,0.7233835717230508,0.0,0.44132156865442496,0.0,0.9999704250892992,0.0,0.998877282858148,0.0,0.5095919187722466,0.0,0.9999898863285939,0.0,0.061724157687758074,0.0,0.47162920580233114,0.0,0.04558281568609446,0.0,0.7939724990991139,1.0,0.020495598364479894,1.0,0.08401676854975038,1.0,0.11270304356728889,1.0,0.001357365234968877,1.0,0.6511047740188395,0.0,0.32215989304460535,0.0,0.09362483080267192,0.0,0.9998577405127651,0.0,0.9999999269806823,0.0,0.3129425109294375,0.0,0.385200870327984,0.0,0.8558584225931378,0.0,0.09776116687041259,0.0,0.7234730247028798,0.0,0.9852628745867782,0.0,1.3575362559414828e-05,0.0,0.5390618171022505,0.0,0.45861335267725245,0.0,0.5660491120651577,0.0,0.13476461740212886,0.0,0.0007275587419113272,0.0,0.11244821122901993,0.0,0.21316240470495695,0.0,0.9981312637439445,1.0,0.8186445331485587,1.0,8.558466711350299e-05,1.0,0.0021906982523411944,1.0,0.9364631594418416,1.0,0.8699428371164193,0.0,0.0033694726199924308,0.0,0.7420882259186672,0.0,0.5418081401099044,0.0,0.9881277072386648,0.0,0.9998781633944179,0.0,0.7483510357357839,0.0,0.9999999234711912,0.0,8.758872555958419e-05,0.0,0.8287891070683979,0.0,0.0008684599555710548,0.0,0.9294085599821774,0.0,0.09210167507576617,0.0,0.9999999735723382,0.0,0.6687219639759918,0.0,0.050025819508981995,0.0,0.3148330921088913,0.0,0.8964656316845825,0.0,0.7563736496215654,1.0,0.0014716703257104946,1.0,0.03791635212919742,1.0,0.010048892215928307,1.0,0.941687362859347,1.0,0.9273646450933755,0.0,0.10930298068704714,0.0,0.06220485961241817,0.0,0.00048821937321685827,0.0,0.9997652145465288,0.0,0.7317688902293433,0.0,0.06926897701449275,0.0,0.871514952018559,0.0,0.5039969128377416,0.0,0.2923629234427978,0.0,0.9138798824898718,0.0,0.4550722898925147,0.0,0.9935423505472791,0.0,0.8949588446052958,0.0,0.9985854206691636,0.0,0.9861132850398993,0.0,0.49825306267974745,0.0,0.9991121402750391,0.0,4.867631728799893e-07,0.0,8.690263991228964e-05,1.0,0.13768932558154723,1.0,0.015599510201763978,1.0,0.999815412209087,1.0,0.3676505126776828,1.0,0.3860392030949301,0.0,0.9976578623698773,10.097627639770508
LOCO-W,1000,1.0,0.610676359724176,1.0,0.07919318515301221,1.0,0.13036655839465627,1.0,0.2862192323551608,1.0,0.9060373004798141,0.0,0.37873927327793444,0.0,0.0961070381426341,0.0,0.5151046815463456,0.0,0.6910406868739329,0.0,0.9215969291639279,0.0,0.5706741648954674,0.0,0.41712735024342873,0.0,0.1112748542607156,0.0,0.4518945895261257,0.0,0.27977070323567865,0.0,0.4815738931093768,0.0,0.21842452272237578,0.0,0.9627888400053846,0.0,0.07571844305066588,0.0,0.8287251730600453,0.0,0.020837974859539865,0.0,0.49953937346523736,0.0,0.12855698182714903,1.0,0.2870881586925351,1.0,0.4395454721515174,1.0,0.23746385104439116,1.0,0.3111228670427574,1.0,0.0678675191353676,0.0,0.8064585058936551,0.0,0.6801993581472843,0.0,0.7881198183284591,0.0,0.26466865472822865,0.0,0.6361004408757424,0.0,0.6898289018503576,0.0,0.10423206783215866,0.0,0.06287446216889825,0.0,0.5580629923526887,0.0,0.04301796931990254,0.0,0.8971435616542534,0.0,0.23027798720814563,0.0,0.047346231362956015,0.0,0.10603610831392396,0.0,0.4751707892428414,0.0,0.3133297882935242,0.0,0.9521396847730015,0.0,0.10694182413491293,0.0,0.07562348466160174,1.0,0.5912185914876642,1.0,0.9702024954515795,1.0,0.17066008704174562,1.0,0.4689140532234801,1.0,0.32052990896473643,0.0,0.7236945375527586,0.0,0.8067390516457307,0.0,0.9923633706761579,0.0,0.34598221734357404,0.0,0.3181219078920968,0.0,0.7557388441309478,0.0,0.3390168752151601,0.0,0.5957183670174089,0.0,0.7095991224613108,0.0,0.7092932170505569,0.0,0.49945683760283943,0.0,0.40106885959021743,0.0,0.47498806958169704,0.0,0.8582288072160787,0.0,0.7230182815643372,0.0,0.7140073070422261,0.0,0.9885894392902089,0.0,0.025201991927793155,1.0,0.2290861079929296,1.0,0.33410972959624174,1.0,0.676627408927513,1.0,0.8590379786529845,1.0,0.6322743490163898,0.0,0.8969480965327499,0.0,0.3837400083190149,0.0,0.6126511660436544,0.0,0.7924820862091098,0.0,0.013486264734516529,0.0,0.23604817204771722,0.0,0.08180774373529065,0.0,0.8369506268264376,0.0,0.3691643158230752,0.0,0.26111485234,0.0,0.989689072844564,0.0,0.2773922460936509,0.0,0.12159525102794833,0.0,0.5289014228632527,0.0,0.6481774129087243,0.0,0.9037097899578168,0.0,0.2930399828941348,0.0,0.8399607385228735,0.0,0.9773872816446594,1.0,0.009892400404042268,1.0,0.13516091403829877,1.0,0.46631742954036426,1.0,0.5374491354039512,1.0,0.5972738534165805,0.0,0.33488325599034285,9.019763946533203
LOCO-W,5000,1.0,0.5949358479533728,1.0,0.4182355339322086,1.0,0.11004231109529594,1.0,0.600488664282866,1.0,0.19463907831874994,0.0,0.13964431356830675,0.0,0.7563865903824596,0.0,0.23333695120665943,0.0,0.9332035307542673,0.0,0.21367070052509196,0.0,0.538368622822943,0.0,0.9129114195907622,0.0,0.9499154106774419,0.0,0.862610764735003,0.0,0.7943846867914723,0.0,0.6702840170863055,0.0,0.27092418553325226,0.0,0.9341832387055742,0.0,0.02707875155348416,0.0,0.9848139217329116,0.0,0.30464049926606895,0.0,0.18877918437654762,0.0,0.05690350231183383,1.0,0.559969063036385,1.0,0.6242219980940403,1.0,0.42033767224839835,1.0,0.6481200097839863,1.0,0.7048309755760745,0.0,0.9606614782065952,0.0,0.7211275164042141,0.0,0.1629102119252086,0.0,0.40464121904372197,0.0,0.17345410744818612,0.0,0.5578776943341326,0.0,0.21237754741336967,0.0,0.8228860909674705,0.0,0.5956524021344275,0.0,0.587333804911873,0.0,0.6362156834126624,0.0,0.9668044660560461,0.0,0.7312711105318287,0.0,0.130583139567634,0.0,0.6874807415143724,0.0,0.44509978703517583,0.0,0.2812667508078973,0.0,0.8498800757896674,0.0,0.42247230226700716,1.0,0.7444808626704249,1.0,0.09446906960010026,1.0,0.27446547189282766,1.0,0.28043397106281054,1.0,0.4162495902925437,0.0,0.06033672871739526,0.0,0.6821203186324873,0.0,0.8079283834097679,0.0,0.37343718636838674,0.0,0.07589157720200179,0.0,0.40026113285367537,0.0,0.6392878069603994,0.0,0.9756383733333727,0.0,0.8485445387492172,0.0,0.5534557489364256,0.0,0.14944948120810886,0.0,0.8726281052841632,0.0,0.8184907027125531,0.0,0.28381355342058323,0.0,0.00954264285234141,0.0,0.004587270541177024,0.0,0.21438754263931992,0.0,0.9689775495975574,1.0,0.1690226971245593,1.0,0.9253607216446563,1.0,0.07408145785911457,1.0,0.26337044131090903,1.0,0.29181444057012673,0.0,0.3997607853229713,0.0,0.7029153241174164,0.0,0.09498099723815612,0.0,0.35362961838077556,0.0,0.183511585121937,0.0,0.09952158231343378,0.0,0.9661959034787683,0.0,0.5417528254210173,0.0,0.26069378442756896,0.0,0.7861772830859146,0.0,0.7805122949996064,0.0,0.4001562856635177,0.0,0.10671712897140284,0.0,0.3257386838421128,0.0,0.5721765195914454,0.0,0.6300328642633637,0.0,0.7590010231711549,0.0,0.834244556789808,0.0,0.5893333730049142,1.0,0.17138576596736643,1.0,0.31884748863317436,1.0,0.12433021781948761,1.0,0.5624345756280316,1.0,0.006786331972749693,0.0,0.9802072674566039,13.892008304595947
CPI,200,1.0,0.5362694477242779,1.0,0.0013637569188992007,1.0,1.0,1.0,0.06609019155441101,1.0,0.13737919361676598,0.0,0.877006740245934,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.06988713228272271,0.0,0.5346511140430015,0.0,1.0,0.0,0.5115032478294876,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.40913138717939,1.0,0.1874888435039464,1.0,0.2474073984183478,1.0,0.1410970217499486,1.0,0.05936560353215566,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3266393860162603,0.0,1.0,0.0,1.0,1.0,0.21324403660167046,1.0,0.09202953629542421,1.0,0.9374226179039575,1.0,0.22401084231967133,1.0,0.4660298048246368,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6673821397511369,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38059100537016477,0.0,0.35381577316900537,1.0,0.8509551058485977,1.0,0.2848141963060828,1.0,0.648986623640258,1.0,0.08154319224224732,1.0,0.3118398488752103,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4337544781795049,0.0,1.0,0.0,1.0,0.0,0.5944309923179526,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.00676551409129397,1.0,0.06501682042476724,1.0,0.7390141946047127,1.0,1.0,1.0,0.23719080819804433,0.0,1.0,6.278667449951172
CPI,500,1.0,0.06479769758215968,1.0,0.0027902740210961996,1.0,0.004029003254239773,1.0,0.07463292136001363,1.0,0.5776163546572521,0.0,1.0,0.0,1.0,0.0,0.880499211380164,0.0,0.1890447489312359,0.0,0.5342490263583077,0.0,1.0,0.0,0.6973160919485086,0.0,0.865636121896995,0.0,0.21896632513485476,0.0,1.0,0.0,0.2551832751943498,0.0,0.2762414412840851,0.0,0.18670483084139722,0.0,1.0,0.0,0.6187303725596411,0.0,0.45294647104186403,0.0,1.0,0.0,0.5727734031149514,1.0,0.48323175557380926,1.0,0.04034746892905203,1.0,0.18014532489382523,1.0,0.018191170765314544,1.0,0.22540548651525366,0.0,1.0,0.0,1.0,0.0,0.07593626423542177,0.0,0.9584563298752672,0.0,1.0,0.0,0.9794901185683706,0.0,0.8364524579002254,0.0,1.0,0.0,0.31915716895437884,0.0,1.0,0.0,1.0,0.0,0.8777940624888962,0.0,0.8185687021735488,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5806826680884065,0.0,1.0,0.0,1.0,1.0,0.05443658982944698,1.0,0.00011407180168033273,1.0,0.7130267517119978,1.0,0.03794139000299058,1.0,0.06660595150956435,0.0,0.5692473302390569,0.0,0.2866665719679849,0.0,1.0,0.0,1.0,0.0,0.9599397268103309,0.0,1.0,0.0,1.0,0.0,0.7535126383930539,0.0,1.0,0.0,0.19390503985801438,0.0,0.6589208979668051,0.0,0.8347348832260841,0.0,0.48257050160567033,0.0,0.7894715949948834,0.0,1.0,0.0,0.8821346066592394,0.0,0.15203431540200113,0.0,0.5102820622641085,1.0,0.40690925269327627,1.0,0.0012712544230767543,1.0,0.11627352869364427,1.0,0.0663442325987672,1.0,0.59978539279702,0.0,0.25908632452912284,0.0,0.6709556556910513,0.0,0.25386912286913366,0.0,1.0,0.0,0.945754279511439,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6773772175975814,0.0,0.8454993763453673,0.0,1.0,0.0,0.5075202323326234,0.0,0.7195346831498027,0.0,0.5131244780626494,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7211634824220611,0.0,1.0,1.0,0.14773179660523011,1.0,0.06371215600044522,1.0,0.7351112574165486,1.0,0.044367102265902625,1.0,0.04094112906493428,0.0,1.0,9.46203327178955
CPI,1000,1.0,0.004621303598416871,1.0,0.000788895339940933,1.0,0.2650759319588647,1.0,5.938086983479448e-06,1.0,0.015889091329342565,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7883668210528411,0.0,0.6301770467067244,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8005652290769056,0.0,1.0,0.0,0.06555658432271809,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.29708455598384087,1.0,0.0016634471635835792,1.0,0.0156810129743575,1.0,0.00010254371363131872,1.0,0.09247602133331201,1.0,0.009519561764617974,0.0,0.14087594977659762,0.0,0.5507656419458692,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.011057464479114919,0.0,0.05498216905796898,0.0,0.5318764984516217,0.0,1.0,0.0,0.7762762140008862,0.0,1.0,0.0,0.35728094517194686,0.0,0.31337078779974303,0.0,1.0,0.0,0.7331084555487211,0.0,1.0,1.0,0.0002806291913494686,1.0,0.00028381971143147383,1.0,0.02248813778261129,1.0,0.07902390733632902,1.0,0.36514183456048155,0.0,1.0,0.0,1.0,0.0,0.6399353495270479,0.0,1.0,0.0,1.0,0.0,0.17694647339249037,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3707577604343163,0.0,0.15093414437067554,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.09753270342593567,1.0,0.018133426198316052,1.0,0.13226002550778404,1.0,0.250877427264452,1.0,0.00413084582764746,0.0,1.0,0.0,1.0,0.0,0.9845742284457089,0.0,0.9593103050557036,0.0,0.6032737770638793,0.0,1.0,0.0,1.0,0.0,0.2792851273727846,0.0,1.0,0.0,0.7190952405293818,0.0,0.31918462418986626,0.0,1.0,0.0,0.04633189592705828,0.0,0.20108201010655175,0.0,1.0,0.0,1.0,0.0,0.12964437362299813,0.0,1.0,0.0,0.16065876469300572,1.0,0.04574580925628441,1.0,6.796070306463538e-05,1.0,0.01170253640320079,1.0,0.007096262460222201,1.0,0.001142233546047668,0.0,0.9938733098173134,21.005577087402344
CPI,5000,1.0,0.00036031098914901343,1.0,8.121867235826255e-11,1.0,0.0007050384459012804,1.0,7.272332743571808e-10,1.0,0.0012762280809854804,0.0,0.1331028662617646,0.0,0.19235667396861156,0.0,0.3062001696807777,0.0,0.3514715274764386,0.0,0.5334160300359514,0.0,0.32011738120447,0.0,1.0,0.0,0.637456743989635,0.0,1.0,0.0,1.0,0.0,0.8639474563420662,0.0,1.0,0.0,1.0,0.0,0.3995328357817973,0.0,0.6902779229756186,0.0,1.0,0.0,0.6064636813027753,0.0,0.06232566516178042,1.0,3.0124249024895514e-05,1.0,1.052497246296594e-05,1.0,2.405373877777214e-10,1.0,9.06726783295111e-06,1.0,0.0017221724079443483,0.0,1.0,0.0,1.0,0.0,0.17278853044548204,0.0,0.23762531506706275,0.0,0.8769487571720431,0.0,0.7534545315369225,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6918113716380829,0.0,0.556597750749539,0.0,1.0,0.0,1.0,0.0,0.23422443417585698,0.0,0.08612561428284776,0.0,0.33709050906093674,0.0,0.18642446240923743,0.0,0.5514009425895261,0.0,0.7677778711523195,1.0,3.6427751351044075e-07,1.0,9.589671258588255e-07,1.0,9.141841708977823e-05,1.0,8.869506589032412e-06,1.0,1.365430190694309e-06,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4444193778639507,0.0,0.9042001138626161,0.0,0.8219058397617058,0.0,0.30428385746014697,0.0,1.0,0.0,1.0,0.0,0.0853969686755846,0.0,0.9281360945337022,0.0,0.5469773282479071,0.0,0.4878175061671476,0.0,1.0,0.0,0.9888168322376939,0.0,1.0,1.0,9.929322129867407e-07,1.0,8.818888941274897e-05,1.0,2.3397370781621548e-07,1.0,7.258398388341798e-05,1.0,1.5543044330738475e-05,0.0,0.45848089663462904,0.0,1.0,0.0,0.3899326885095251,0.0,0.831355884661159,0.0,0.3696797521828198,0.0,0.8889726612618776,0.0,0.43394412695328766,0.0,1.0,0.0,0.36809635069900515,0.0,0.2877313787454145,0.0,0.2836446434443177,0.0,0.7065540926337918,0.0,0.47999711674022577,0.0,0.7272937521589177,0.0,0.16405961496276872,0.0,0.4402019375915025,0.0,1.0,0.0,1.0,0.0,0.13521784758478483,1.0,1.3050912170332528e-06,1.0,6.4590882206937765e-06,1.0,1.279401363799886e-07,1.0,2.2186664429078754e-10,1.0,0.0010967161872801744,0.0,0.8286116526464335,79.22026586532593
CPI_sqrt,200,1.0,0.5099309573129642,1.0,0.07950406326021492,1.0,0.5,1.0,0.32393033416266037,1.0,0.3976579712074217,0.0,0.5295309386494633,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3881004831651169,0.0,0.5001403258794146,0.0,0.5,0.0,0.5000643183426053,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.476848790260109,1.0,0.3644981666772378,1.0,0.46757565742116985,1.0,0.3801085805919691,1.0,0.3046037352604903,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4903878095877051,0.0,0.5,0.0,0.5,1.0,0.47282596030266744,1.0,0.250519585822341,1.0,0.7050298473327681,1.0,0.4451540010107749,1.0,0.498820837286317,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5276603225923413,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.48804115318864705,0.0,0.4996096586780038,1.0,0.5787038523940519,1.0,0.4482875491001207,1.0,0.5454841495046949,1.0,0.29830620914062456,1.0,0.46923989576576763,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.48896637119949604,0.0,0.5,0.0,0.5,0.0,0.5128047183403522,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.2925477248207039,1.0,0.37296141197638577,1.0,0.6054752590600161,1.0,0.5,1.0,0.4524065429766496,0.0,0.5,6.257439613342285
CPI_sqrt,500,1.0,0.2647366250395625,1.0,0.3136658554138848,1.0,0.17231196452844594,1.0,0.281192506897665,1.0,0.5139486653733865,0.0,0.5,0.0,0.5,0.0,0.5095227402614636,0.0,0.43244647603621483,0.0,0.5053452612999894,0.0,0.5,0.0,0.5141025302463545,0.0,0.5564405006752349,0.0,0.4215098109531598,0.0,0.5,0.0,0.49629572153071594,0.0,0.49178712679320197,0.0,0.4971001259623277,0.0,0.5,0.0,0.5054256894239938,0.0,0.497823851458584,0.0,0.5,0.0,0.5034779438207506,1.0,0.494229196800638,1.0,0.3101880168962392,1.0,0.3619002988494981,1.0,0.32461521195251375,1.0,0.385454972423115,0.0,0.5,0.0,0.5,0.0,0.459288058225463,0.0,0.518920601478627,0.0,0.5,0.0,0.5079743423540893,0.0,0.5067064192073434,0.0,0.5,0.0,0.4700448554811974,0.0,0.5,0.0,0.5,0.0,0.5137142911355659,0.0,0.5184738962810722,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5010182445449294,0.0,0.5,0.0,0.5,1.0,0.35736747641783273,1.0,0.06013673473224071,1.0,0.5443512206052923,1.0,0.26155838923916375,1.0,0.34621960198879853,0.0,0.5142200478810154,0.0,0.48477322264822703,0.0,0.5,0.0,0.5,0.0,0.5034462886891052,0.0,0.5,0.0,0.5,0.0,0.5090475324795262,0.0,0.5,0.0,0.4636607955023725,0.0,0.5106701786699337,0.0,0.540436996127383,0.0,0.49988206130730106,0.0,0.5512377377256711,0.0,0.5,0.0,0.5188924359885273,0.0,0.49400507584928305,0.0,0.5009068605080059,1.0,0.47629872330312306,1.0,0.17432025810409135,1.0,0.3630981155542731,1.0,0.3062390686783845,1.0,0.5284914613190123,0.0,0.48891897558790964,0.0,0.502191391217568,0.0,0.46923528278359683,0.0,0.5,0.0,0.5911618314622533,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5138882783739294,0.0,0.5192101509221966,0.0,0.5,0.0,0.500594797874139,0.0,0.5128035358919707,0.0,0.5010024551551673,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5572280215470948,0.0,0.5,1.0,0.4158643883067529,1.0,0.3128549556424415,1.0,0.5619545343739484,1.0,0.2491915885305902,1.0,0.4291761900419098,0.0,0.5,9.424708843231201
